,group,variable,month,DT 5TA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 5TA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 5TA. DOSIS DE 7 A 49 AÑOS FUERA,DT 5TA. DOSIS DE 7 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
CHALLAPATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,8,0,4,0,12,12
CHARAGUA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,6,8,6,8,14
CHIMORE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,3,0,4,4
CHIPAYA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,1,0,1,0,1
CHOQUE COTA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,0,1,0,1,1
CHUMA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,6,8,6,8,14
CLIZA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,2,2,5,2,7,9
COBIJA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,4,7,19,51,23,58,81
COCAPATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,3,3,3,6,6,9,15
COCHABAMBA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,6,27,39,81,45,108,153
COIPASA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,0,3,0,3,3
COLCAPIRHUA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,1,7,8,7,9,16
"COLCHA ""K""",otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,1,0,0,1,1,1,2
COLOMI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,14,1,3,1,17,18
COLPA BELGICA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,4,1,4,1,5
COLQUENCHA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,0,0,1,1
COMANCHE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,1,0,0,0,1,0,1
COMARAPA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,7,6,26,6,33,39
CONCEPCION,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,1,0,6,5,7,5,12
COPACABANA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,3,7,3,7,10
CORIPATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,0,0,1,1
COTAGAITA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,2,0,0,0,2,2
COTOCA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,1,8,46,112,47,120,167
CUATRO CAÑADAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,1,12,1,12,13
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,0,2,0,2,2
CUEVO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,0,2,0,2,2
CULPINA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,1,0,2,2
CURAHUARA DE CARANGAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,1,0,2,5,3,5,8
EL ALTO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,17,117,62,271,79,388,467
EL PUENTE(STC),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,38,47,38,47,85
EL TORNO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,27,37,6,12,33,49,82
EL VILLAR,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,1,0,1,0,1
ENTRE RIOS TRJ,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,1,0,0,0,1,0,1
ENTRE RIOS CBBA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,0,0,1,1
ESCOMA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,0,0,1,1
EUCALIPTUS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,0,1,0,1,1
FERNANDEZ ALONSO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,1,5,0,1,1,6,7
FILADELFIA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,1,1,0,3,1,4,5
GENERAL SAAVEDRA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,3,0,10,0,13,13
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,0,1,0,1,1
GUANAY,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,0,0,1,1
GUAQUI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,3,0,0,0,3,3
GUAYARAMERIN,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,1,2,3,2,4,6
HUACARETA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,3,0,1,1,4,1,5
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,1,0,0,0,1,0,1
HUACHACALLA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,1,1,1,1,2
HUANUNI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,1,3,8,22,9,25,34
HUAYLLAMARCA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,3,1,3,1,4
INGAVI (HUMAITA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,2,2,2,2,4
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,1,0,6,8,7,8,15
JESUS DE MACHACA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,6,4,0,4,6,10
LA ASUNTA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,2,0,0,0,2,2
LA GUARDIA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,5,27,25,41,30,68,98
LA PAZ,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,14,83,74,208,88,291,379
LAGUNILLAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,1,3,6,3,7,10
LAJA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,1,0,1,0,1
LICOMA PAMPA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,1,1,1,1,2,3
LLALLAGUA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,2,5,2,5,7
LLICA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,1,1,1,1,2
MACHACAMARCA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,0,5,0,5,5
MACHARETI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,2,3,5,9,7,12,19
MAGDALENA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,0,2,0,2,2
MAPIRI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,11,11,11,11,22
MIZQUE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,1,2,24,23,25,25,50
MOJINETE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,3,0,0,0,3,3
MOJOCOYA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,0,0,1,1
MONTEAGUDO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,3,2,1,0,4,2,6
MONTERO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,5,26,26,30,31,56,87
MORO MORO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,1,0,0,0,1,0,1
MOROCHATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,1,0,1,0,1
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,3,2,3,2,5
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,1,0,0,0,1,0,1
OCURI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,0,1,0,1,1
OKINAWA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,8,19,8,19,27
OMEREQUE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,1,0,2,2
ORURO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,8,20,7,68,15,88,103
PADILLA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,2,2,0,0,2,2,4
PAILON,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,6,8,19,30,25,38,63
PALOS BLANCOS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,1,0,0,0,1,0,1
PAMPA AULLAGAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,1,0,2,2
PAMPA GRANDE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,2,4,5,4,7,11
PASORAPA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,1,1,1,1,2
PAZÑA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,1,0,2,2
POCOATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,0,0,1,1
POCONA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,1,4,2,4,3,8,11
POJO (CBBA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,0,1,0,1,1
POOPO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,0,4,0,4,4
PORONGO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,12,4,2,8,14,12,26
PORTACHUELO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,1,4,1,6,2,10,12
PORVENIR,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,1,2,0,0,1,2,3
POTOSI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,1,11,8,14,9,25,34
PRESTO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,1,0,0,0,1,0,1
PUCARANI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,6,3,1,3,7,10
PUERTO GONZALO MORENO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,1,8,6,8,7,15
PUERTO PEREZ,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,1,0,1,0,1
PUERTO QUIJARRO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,5,0,7,7,12,7,19
PUERTO RICO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,1,0,2,2
PUERTO SUAREZ,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,2,0,0,0,2,2
PUERTO VILLARROEL,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,1,2,0,3,1,5,6
PUNA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,0,0,1,1
PUNATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,3,3,25,3,28,31
QUILLACOLLO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,5,25,47,25,52,77
QUIME,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,1,0,2,2
QUIRUSILLAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,1,0,2,2
RAQAYPAMPA(ETA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,0,0,1,1
RAVELO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,1,1,4,1,5,6
REYES,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,1,2,8,2,9,11
RIBERALTA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,5,4,21,4,26,30
ROBORE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,3,0,0,0,3,3
RURRENABAQUE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,4,0,5,5
SACABA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,2,8,14,35,16,43,59
SACABAMBA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,3,0,4,4
SAIPINA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,0,0,1,1
SALINAS DE GARCI MENDOZA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,2,4,5,18,7,22,29
SAMAIPATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,1,7,1,7,2,14,16
SAN ANDRES,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,2,4,2,4,6
SAN ANDRES DE MACHACA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,7,8,7,8,15
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,2,2,2,0,4,2,6
SAN BENITO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,1,0,1,0,1
SAN BORJA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,2,1,2,1,4,5
SAN CARLOS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,5,5,8,32,13,37,50
SAN IGNACIO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,11,11,11,11,22
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,20,50,71,133,91,183,274
SAN JAVIER(BNI),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,1,4,1,4,2,6
SAN JAVIER(STC),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,0,2,0,2,2
SAN JOAQUIN,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,0,0,1,1
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,2,1,2,1,3
SAN JUAN DE YAPACANI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,0,1,0,1,1
SAN JULIAN,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,6,8,5,22,11,30,41
SAN LORENZO(PND),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,1,0,0,3,1,3,4
SAN LUCAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,0,1,0,1,1
SAN MATIAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,6,17,6,17,23
SAN MIGUEL DE VELASCO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,1,0,2,2
SAN PEDRO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,1,10,18,10,19,29
SAN PEDRO DE BUENA VISTA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,2,0,0,0,2,2
SAN PEDRO(PND),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,4,1,4,1,5
SAN RAFAEL,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,2,16,2,16,18
SAN RAMON SCZ,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,1,1,1,1,2
SANTA ANA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,49,115,204,440,253,555,808
SANTA ROSA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,4,11,4,11,15
SANTIAGO DE HUATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,0,0,1,1
SENA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,1,4,3,7,4,11,15
SHINAOTA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,0,0,1,1
SICAYA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,0,1,0,1,1
SIPE SIPE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,6,3,8,3,14,17
SORACACHI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,12,17,12,17,29
SORATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,1,0,2,2
SUCRE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,8,38,83,106,91,144,235
TACOBAMBA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,0,1,0,1,1
TACOPAYA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,1,1,0,1,1,2
TAPACARI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,1,2,1,2,3
TARABUCO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,1,0,1,6,2,6,8
TARACO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,0,0,1,1
TARATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,1,64,23,64,24,88
TARIJA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,9,0,3,0,12,12
TARVITA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,1,1,0,0,1,1,2
TIAHUANACU,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,1,7,0,2,1,9,10
TINGUIPAYA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,0,2,0,2,2
TIQUIPAYA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,1,4,0,1,1,5,6
TIRAQUE (CBBA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,1,2,3,10,4,12,16
TOCO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,1,4,1,3,2,7,9
TOLEDO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,0,1,0,1,1
TOMINA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,1,4,0,1,1,5,6
TOTORA(CBBA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,1,0,0,0,1,0,1
TOTORA(ORR),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,0,0,1,1
TRIGAL,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,1,1,1,1,2
TRINIDAD,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,2,2,1,9,3,11,14
TUPIZA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,1,5,3,3,4,8,12
TURCO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,6,5,6,5,11
UNCIA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,0,1,0,1,1
URUBICHA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,1,1,12,1,13,14
UYUNI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,1,0,2,2
VACAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,1,0,4,3,5,3,8
VALLEGRANDE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,1,12,1,8,2,20,22
VILA VILA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,1,6,1,6,7
VILLA MONTES,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,0,0,1,1
VILLA NUEVA (LOMA ALTA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,0,3,0,3,3
VILLA SERRANO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,0,0,1,1
VILLA TUNARI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,1,0,1,0,1
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,1,3,1,5,2,8,10
VILLAZON,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,11,0,1,0,12,12
WALDO BALLIVIAN,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,4,0,0,0,4,4
WARNES,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,2,14,40,67,42,81,123
YACUIBA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,1,0,0,0,1,0,1
YOCALLA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,1,0,0,0,1,1
ZUDAÑEZ,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-04-01,0,0,2,2,2,2,4
ACHACACHI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-05-01,0,2,0,2,0,4,4
ACHOCALLA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-05-01,0,1,0,0,0,1,1
AIQUILE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-05-01,0,1,4,2,4,3,7
ALALAY,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-05-01,0,0,2,0,2,0,2
ALTO BENI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-05-01,0,0,1,0,1,0,1
APOLO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-05-01,0,0,0,1,0,1,1
ARAMPAMPA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-05-01,0,0,1,1,1,1,2
ARANI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-05-01,0,0,0,2,0,2,2
ARBIETO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-05-01,2,5,1,1,3,6,9
ARQUE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-05-01,0,0,5,4,5,4,9
ASCENCION DE GUARAYOS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-05-01,0,6,0,0,0,6,6
ATOCHA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-05-01,0,1,2,2,2,3,5
AUCAPATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-05-01,0,0,1,1,1,1,2
AYATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-05-01,0,3,0,1,0,4,4
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-05-01,0,1,9,4,9,5,14
BATALLAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-05-01,0,1,0,0,0,1,1
BERMEJO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-05-01,0,1,0,0,0,1,1
BETANZOS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-05-01,0,1,0,0,0,1,1
BOLIVAR,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-05-01,0,0,0,3,0,3,3
BOLPEBRA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-05-01,0,1,1,3,1,4,5
BOYUIBE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-05-01,1,1,0,0,1,1,2
BUENA VISTA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-05-01,0,2,0,8,0,10,10
CABEZAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-05-01,3,3,1,1,4,4,8
CAIROMA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-05-01,0,0,1,0,1,0,1
"CAIZA ""D""",otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-05-01,0,1,0,2,0,3,3
CAJUATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-05-01,0,1,0,0,0,1,1
CALAMARCA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-05-01,0,1,0,0,0,1,1
CAMARGO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-05-01,0,1,0,0,0,1,1
CAMIRI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-05-01,7,1,2,5,9,6,15
CAPINOTA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-05-01,0,1,0,0,0,1,1
CAQUIAVIRI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-05-01,0,0,0,1,0,1,1
CARACOLLO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-05-01,2,5,4,8,6,13,19
CARAPARI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-05-01,0,0,0,2,0,2,2
CARMEN RIVERO TORREZ,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-05-01,6,0,1,3,7,3,10
CHALLAPATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-05-01,2,5,6,5,8,10,18
CHARAGUA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-05-01,1,1,0,0,1,1,2
CHIMORE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-05-01,4,1,0,0,4,1,5
CHUMA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-05-01,0,1,3,9,3,10,13
CLIZA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-05-01,1,3,2,3,3,6,9
COBIJA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-05-01,1,6,1,1,2,7,9
COCAPATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2023-05-01,0,2,0,2,0,4,4
