,group,variable,month,DT 1RA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 1RA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 1RA. DOSIS DE 7 A 49 AÑOS FUERA,DT 1RA. DOSIS DE 7 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
TACOPAYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,2,6,3,2,5,8,13
TAHUA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,0,1,0,1,0,2,2
TAPACARI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,8,13,21,9,29,22,51
TARABUCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,0,9,0,4,0,13,13
TARACO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,1,1,0,0,1,1,2
TARATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,0,2,59,8,59,10,69
TARIJA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,87,286,259,66,346,352,698
TARVITA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,1,1,0,0,1,1,2
TEOPONTE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,7,4,8,3,15,7,22
TINGUIPAYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,0,1,0,0,0,1,1
TIPUANI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,4,14,2,6,6,20,26
TIQUIPAYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,18,17,36,23,54,40,94
TIRAQUE (CBBA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,6,17,54,34,60,51,111
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,1,3,1,2,2,5,7
TOCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,1,2,17,16,18,18,36
TODOS SANTOS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,0,0,14,5,14,5,19
TOLATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,2,0,72,8,74,8,82
TOLEDO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,28,24,5,6,33,30,63
TOMAVE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,1,2,0,0,1,2,3
TOMINA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,3,3,1,1,4,4,8
TORO TORO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,5,10,0,1,5,11,16
TOTORA(CBBA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,3,9,44,7,47,16,63
TOTORA(ORR),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,3,2,3,2,6,4,10
TRIGAL,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,0,0,1,0,1,0,1
TRINIDAD,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,149,295,331,184,480,479,959
TUPIZA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,55,44,46,15,101,59,160
TURCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,0,0,6,1,6,1,7
UMALA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,0,3,0,0,0,3,3
UNCIA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,8,29,169,36,177,65,242
URIONDO (A. CONCEPCION),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,4,12,0,0,4,12,16
URUBICHA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,0,4,5,2,5,6,11
UYUNI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,11,34,13,15,24,49,73
VACAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,1,2,7,2,8,4,12
VALLEGRANDE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,6,8,22,16,28,24,52
VIACHA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,2,4,0,0,2,4,6
VILA VILA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,0,0,1,1,1,1,2
VILLA CHARCAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,0,0,8,2,8,2,10
VILLA MONTES,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,11,32,0,1,11,33,44
VILLA NUEVA (LOMA ALTA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,0,0,8,3,8,3,11
VILLA RIVERO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,4,3,1,3,5,6,11
VILLA TUNARI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,0,6,29,42,29,48,77
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,19,4,4,6,23,10,33
VILLAZON,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,9,19,12,16,21,35,56
VINTO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,2,15,38,36,40,51,91
VITICHI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,0,14,0,3,0,17,17
WARNES,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,76,65,362,308,438,373,811
YACO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,1,7,0,1,1,8,9
YACUIBA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,20,51,21,28,41,79,120
YAMPARAEZ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,0,1,2,0,2,1,3
YANACACHI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,7,5,22,23,29,28,57
YAPACANI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,69,73,163,196,232,269,501
YOCALLA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,1,8,0,3,1,11,12
YOTALA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,2,2,0,0,2,2,4
YUNCHARA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,5,3,0,1,5,4,9
ZUDAÑEZ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-03-01,8,4,0,0,8,4,12
ACACIO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,0,4,0,0,0,4,4
ACHACACHI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,5,11,10,14,15,25,40
ACHOCALLA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,2,5,0,1,2,6,8
AIQUILE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,3,7,36,61,39,68,107
ALTO BENI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,7,17,16,12,23,29,52
ANCORAIMES,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,1,1,0,1,1,2,3
ANDAMARCA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,0,6,5,15,5,21,26
ANTEQUERA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,0,0,8,14,8,14,22
ANZALDO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,2,6,0,1,2,7,9
APOLO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,0,13,7,8,7,21,28
ARAMPAMPA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,0,2,2,2,2,4,6
ARANI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,4,5,32,31,36,36,72
ARBIETO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,8,10,2,7,10,17,27
ARQUE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,0,0,28,24,28,24,52
ASCENCION DE GUARAYOS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,5,7,17,34,22,41,63
ATOCHA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,6,8,56,94,62,102,164
AYATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,0,1,1,0,1,1,2
AYO AYO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,3,3,12,10,15,13,28
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,6,17,72,75,78,92,170
AZURDUY,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,1,4,0,0,1,4,5
BATALLAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,5,9,3,5,8,14,22
BAURES,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,1,2,30,4,31,6,37
BELEN DE ANDAMARCA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,0,0,6,4,6,4,10
BELEN DE URMIRI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,0,0,0,1,0,1,1
BELLA FLOR,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,1,0,3,2,4,2,6
BERMEJO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,20,15,2,2,22,17,39
BETANZOS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,14,17,2,5,16,22,38
BOLIVAR,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,0,0,5,5,5,5,10
BOLPEBRA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,1,0,3,3,4,3,7
BUENA VISTA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,4,1,0,1,4,2,6
CABEZAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,9,15,33,21,42,36,78
CAIROMA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,1,5,26,31,27,36,63
"CAIZA ""D""",otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,3,12,2,4,5,16,21
CAJUATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,4,5,0,0,4,5,9
CALACOTO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,0,3,0,6,0,9,9
CALAMARCA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,3,4,7,11,10,15,25
CAMARGO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,2,0,37,36,39,36,75
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,1,0,0,0,1,0,1
CAMIRI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,8,5,18,16,26,21,47
CAPINOTA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,0,4,3,1,3,5,8
CAQUIAVIRI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,2,12,0,0,2,12,14
CARACOLLO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,3,11,74,42,77,53,130
CARANAVI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,6,15,11,11,17,26,43
CARANGAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,10,0,0,0,10,0,10
CARAPARI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,9,12,23,29,32,41,73
CARIPUYO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,0,2,0,0,0,2,2
CARMEN RIVERO TORREZ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,0,7,2,4,2,11,13
CHALLAPATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,3,10,38,31,41,41,82
CHAQUI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,1,5,0,4,1,9,10
CHARAGUA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,11,18,17,15,28,33,61
CHARAÑA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,0,4,7,1,7,5,12
CHAYANTA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,3,11,1,4,4,15,19
CHIMORE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,16,10,26,20,42,30,72
CHIPAYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,1,0,6,14,7,14,21
CHOQUE COTA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,1,0,4,7,5,7,12
CHUA COCANI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,17,26,79,2,96,28,124
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,3,7,30,34,33,41,74
CHUMA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,0,0,3,2,3,2,5
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,1,8,3,10,4,18,22
CKOCHAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,1,13,0,3,1,16,17
CLIZA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,2,3,9,2,11,5,16
COBIJA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,21,28,125,94,146,122,268
COCAPATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,5,4,17,20,22,24,46
COCHABAMBA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,276,407,840,904,1116,1311,2427
COIPASA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,0,0,0,1,0,1,1
COLCAPIRHUA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,1,1,5,6,6,7,13
"COLCHA ""K""",otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,10,17,23,35,33,52,85
COLLANA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,0,2,0,1,0,3,3
COLOMI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,25,16,74,41,99,57,156
COLPA BELGICA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,6,15,21,26,27,41,68
COLQUECHACA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,2,19,3,2,5,21,26
COLQUENCHA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,5,10,0,2,5,12,17
COLQUIRI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,8,6,0,3,8,9,17
COMANCHE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,0,1,8,5,8,6,14
COMARAPA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,3,7,5,19,8,26,34
CONCEPCION,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,7,28,6,10,13,38,51
COPACABANA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,3,8,20,13,23,21,44
CORIPATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,6,8,5,4,11,12,23
CORO CORO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,0,3,1,1,1,4,5
COROICO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,5,13,14,12,19,25,44
CORQUE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,12,27,1,2,13,29,42
COTAGAITA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,5,7,8,9,13,16,29
CRUZ DE MACHACAMARCA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,1,1,2,0,3,1,4
CUATRO CAÑADAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,9,7,10,27,19,34,53
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,0,0,1,2,1,2,3
CUEVO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,0,0,0,3,0,3,3
CURAHUARA DE CARANGAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,0,1,7,0,7,1,8
CURVA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,0,3,1,7,1,10,11
DESAGUADERO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,0,0,0,4,0,4,4
EL ALTO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,243,631,1652,2220,1895,2851,4746
EL CHORO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,3,4,33,34,36,38,74
EL PUENTE(STC),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,8,10,142,190,150,200,350
EL PUENTE(TJA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,3,10,0,0,3,10,13
EL TORNO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,0,0,2,2,2,2,4
EL VILLAR,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,1,0,0,0,1,0,1
ENTRE RIOS TRJ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,1,0,0,0,1,0,1
ENTRE RIOS CBBA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,0,2,0,0,0,2,2
ESMERALDA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,0,0,1,0,1,0,1
EUCALIPTUS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,6,4,6,3,12,7,19
EUREKA (SANTOS MERCADO),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,0,0,1,0,1,0,1
EXALTACION,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,0,0,10,15,10,15,25
FERNANDEZ ALONSO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,2,3,4,3,6,6,12
FILADELFIA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,0,2,1,1,1,3,4
GAIOC JATUN AYLLU YURA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,0,1,0,1,0,2,2
GENERAL SAAVEDRA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,1,7,28,43,29,50,79
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,2,7,19,35,21,42,63
GUANAY,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,7,16,70,55,77,71,148
GUAQUI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,0,2,1,1,1,3,4
GUAYARAMERIN,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,26,28,119,36,145,64,209
GUTIERREZ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,0,7,1,0,1,7,8
HUACARAJE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,1,3,0,2,1,5,6
HUACARETA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,5,1,4,0,9,1,10
HUACHACALLA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,0,2,4,1,4,3,7
HUANUNI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,70,15,50,48,120,63,183
HUARINA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,2,2,1,0,3,2,5
HUAYLLAMARCA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,5,0,25,32,30,32,62
HUMANATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,0,1,0,0,0,1,1
ICHOCA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,0,0,4,3,4,3,7
ICLA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,1,1,0,2,1,3,4
INCAHUASI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,1,4,5,5,6,9,15
INGAVI (HUMAITA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,1,0,1,3,2,3,5
INQUISIVI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,5,7,29,21,34,28,62
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,6,22,19,20,25,42,67
IXIAMAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,6,11,7,18,13,29,42
JESUS DE MACHACA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,1,0,0,0,1,0,1
LA ASUNTA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,6,22,43,67,49,89,138
LA GUARDIA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,1,4,4,12,5,16,21
LA PAZ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,246,599,1534,1927,1780,2526,4306
LAGUNILLAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,0,1,0,0,0,1,1
LAJA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,0,0,2,0,2,0,2
LICOMA PAMPA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,1,0,1,1,2,1,3
LLALLAGUA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,20,45,40,44,60,89,149
LLICA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,1,0,4,1,5,1,6
LORETO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,0,0,14,7,14,7,21
LURIBAY,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,3,5,3,5,6,10,16
MACHACAMARCA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,1,1,12,20,13,21,34
MACHARETI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,3,1,0,0,3,1,4
MAGDALENA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,3,6,9,29,12,35,47
MALLA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,2,2,8,5,10,7,17
MAPIRI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,10,15,67,62,77,77,154
MINEROS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,2,2,2,4,4,6,10
MIZQUE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,1,0,13,10,14,10,24
MOCOMOCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,0,4,0,0,0,4,4
MOJOCOYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,2,0,17,9,19,9,28
MONTEAGUDO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,3,0,0,1,3,1,4
MONTERO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,29,120,169,149,198,269,467
MORO MORO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,1,1,1,1,2,2,4
MOROCHATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,0,2,6,7,6,9,15
NAZACARA DE PACAJES,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,1,0,1,0,2,0,2
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,0,0,1,3,1,3,4
OCURI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,0,20,14,28,14,48,62
OMEREQUE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,1,8,4,4,5,12,17
ORURO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,140,332,602,745,742,1077,1819
PADCAYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,5,12,24,12,29,24,53
PADILLA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,1,0,0,0,1,0,1
PAILON,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,9,6,83,80,92,86,178
PALCA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,3,2,0,3,3,5,8
PALOS BLANCOS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,12,9,16,32,28,41,69
PAMPA AULLAGAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,2,1,1,0,3,1,4
PASORAPA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,2,4,1,1,3,5,8
PATACAMAYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,0,33,1,1,1,34,35
PAZÑA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,0,2,0,5,0,7,7
PELECHUCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,3,13,1,1,4,14,18
POCOATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,10,22,3,11,13,33,46
POCONA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,3,2,37,23,40,25,65
POJO (CBBA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,2,3,30,36,32,39,71
POOPO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,4,6,27,31,31,37,68
PORCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,2,14,1,1,3,15,18
POROMA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,2,6,20,12,22,18,40
PORTACHUELO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,4,25,20,58,24,83,107
PORVENIR,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,0,0,3,2,3,2,5
POSTRER VALLE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,1,0,0,0,1,0,1
POTOSI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,94,350,193,374,287,724,1011
PRESTO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,0,2,0,0,0,2,2
PUCARANI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,5,11,8,15,13,26,39
PUERTO ACOSTA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2023-04-01,0,4,0,1,0,5,5
