,group,variable,month,ANTIPOLIOMIELÍTICA 3RA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 3RA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 3RA DOSIS FUERA,ANTIPOLIOMIELÍTICA 3RA DOSIS FUERA,TOTALES
QUIABAYA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,2,2,0,1,5
QUILLACOLLO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,49,40,47,65,201
QUIME,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,1,5,0,1,7
QUIRUSILLAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,0,1,0,0,1
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,5,4,1,1,11
RAVELO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,3,2,2,4,11
REYES,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,10,6,0,0,16
RIBERALTA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,91,96,21,28,236
ROBORE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,10,13,1,2,26
RURRENABAQUE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,14,13,2,1,30
SABAYA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,1,1,1,1,4
SACABA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,97,70,21,14,202
SACABAMBA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,1,4,2,0,7
SACACA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,10,9,10,1,30
SAIPINA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,9,2,0,0,11
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,3,6,0,0,9
SAMAIPATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,4,4,3,2,13
SAN ANDRES,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,12,11,0,0,23
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,2,4,0,1,7
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,0,1,0,0,1
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,2,5,1,1,9
SAN BENITO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,10,10,0,1,21
SAN BORJA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,26,25,4,6,61
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,9,3,2,2,16
SAN CARLOS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,16,17,3,0,36
SAN IGNACIO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,22,17,4,4,47
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,39,25,5,10,79
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,0,2,0,0,2
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,9,13,1,1,24
SAN JOAQUIN,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,2,4,0,0,6
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,15,15,26,26,82
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,4,7,0,1,12
SAN JULIAN,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,26,26,2,2,56
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,7,6,2,3,18
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,13,11,2,2,28
SAN LUCAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,13,14,13,7,47
SAN MATIAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,1,0,0,0,1
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,3,2,3,1,9
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,3,4,0,0,7
SAN PEDRO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,6,3,1,1,11
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,13,15,5,8,41
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,2,1,0,0,3
SAN PEDRO DE MACHA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,11,5,11,5,32
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,1,2,1,0,4
SAN RAFAEL,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,2,3,3,0,8
SAN RAMON BENI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,1,1,3,4,9
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,9,2,0,0,11
SANTA ANA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,10,3,0,0,13
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,840,865,25,31,1761
SANTA ROSA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,12,8,0,0,20
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,6,9,2,4,21
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,2,1,2,1,6
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,1,3,3,3,10
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,4,1,0,0,5
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,2,0,1,0,3
SANTIVAÑES,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,3,2,1,1,7
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,1,0,1,0,2
SAPAHAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,5,3,0,0,8
SENA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,3,3,1,2,9
SHINAOTA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,18,17,1,3,39
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,10,8,3,5,26
SICAYA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,1,1,1,0,3
SIPE SIPE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,26,28,2,1,57
SOPACHUY,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,3,7,3,4,17
SORACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,3,5,0,4,12
SORATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,10,4,3,4,21
SUCRE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,203,157,4,6,370
TACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,0,0,1,0,1
TACACOMA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,5,6,0,2,13
TACOBAMBA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,2,3,1,2,8
TACOPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,0,0,0,1,1
TAHUA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,1,0,0,0,1
TAPACARI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,6,11,3,10,30
TARABUCO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,9,5,3,3,20
TARACO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,4,3,0,0,7
TARATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,7,4,1,1,13
TARIJA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,138,101,7,11,257
TARVITA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,4,2,0,5,11
TEOPONTE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,3,8,2,1,14
TIAHUANACU,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,7,5,0,0,12
TINGUIPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,2,6,10,8,26
TIPUANI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,5,1,1,1,8
TIQUIPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,27,29,10,5,71
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,6,8,3,7,24
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,1,0,0,0,1
TOCO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,6,1,1,0,8
TOLATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,2,2,2,1,7
TOLEDO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,3,1,0,0,4
TOMAVE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,2,5,3,3,13
TOMINA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,3,2,2,0,7
TORO TORO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,1,4,4,5,14
TOTORA(CBBA),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,13,11,4,1,29
TOTORA(ORR),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,1,2,0,1,4
TRIGAL,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,1,1,0,2,4
TRINIDAD,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,71,54,0,0,125
TUPIZA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,38,32,2,3,75
TURCO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,1,0,0,0,1
UMALA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,2,2,1,0,5
UNCIA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,12,14,1,3,30
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,5,8,4,1,18
URUBICHA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,10,6,0,0,16
UYUNI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,18,21,1,3,43
VACAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,3,4,3,1,11
VALLEGRANDE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,9,9,0,0,18
VIACHA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,35,41,18,13,107
VILA VILA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,1,1,2,0,4
VILLA CHARCAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,7,4,3,3,17
VILLA MONTES,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,28,22,4,4,58
VILLA RIVERO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,4,6,0,0,10
VILLA SERRANO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,6,3,1,5,15
VILLA TUNARI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,48,40,2,7,97
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,3,5,0,0,8
VILLAZON,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,27,26,0,3,56
VINTO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,23,25,18,15,81
VITICHI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,2,4,0,0,6
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,2,2,0,0,4
WARNES,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,128,99,1,5,233
YACO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,2,5,2,3,12
YACUIBA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,33,34,8,7,82
YAMPARAEZ,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,2,4,0,0,6
YANACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,3,3,1,0,7
YAPACANI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,36,19,14,17,86
YOCALLA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,1,3,1,0,5
YOTALA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,2,3,5,2,12
YUNCHARA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,0,2,1,1,4
YUNGUYO DE LITORAL,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,1,1,0,0,2
ZUDAÑEZ,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-02-01,1,3,1,1,6
ACACIO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,2,0,3,1,6
ACHACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,16,16,5,3,40
ACHOCALLA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,17,21,0,0,38
AIQUILE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,13,10,6,6,35
ALALAY,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,0,1,2,2,5
ALCALA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,2,1,0,0,3
ALTO BENI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,14,4,1,0,19
ANCORAIMES,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,1,7,2,1,11
ANDAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,1,0,0,2,3
ANTEQUERA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,2,1,1,0,4
ANZALDO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,4,4,3,1,12
APOLO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,12,7,3,5,27
ARAMPAMPA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,4,1,2,2,9
ARANI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,10,8,0,0,18
ARBIETO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,24,16,3,9,52
ARQUE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,6,9,5,7,27
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,34,26,0,0,60
ATOCHA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,6,6,2,3,17
AUCAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,6,3,0,0,9
AYATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,4,2,1,4,11
AYO AYO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,0,9,1,1,11
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,13,10,8,7,38
AZURDUY,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,8,4,4,6,22
BATALLAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,15,16,1,1,33
BAURES,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,3,5,0,1,9
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,0,1,2,0,3
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,0,1,1,0,2
BELLA FLOR,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,2,0,0,2,4
BERMEJO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,26,25,0,1,52
BETANZOS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,15,18,6,6,45
BOLIVAR,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,1,2,2,1,6
BOLPEBRA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,2,0,0,0,2
BOYUIBE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,6,3,2,0,11
BUENA VISTA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,12,8,0,1,21
CABEZAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,15,18,8,15,56
CAIROMA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,1,5,2,2,10
"CAIZA ""D""",vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,5,2,2,3,12
CAJUATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,10,9,0,0,19
CALAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,9,6,1,2,18
CAMARGO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,13,5,1,2,21
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,0,1,0,1,2
CAMIRI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,22,23,3,1,49
CAPINOTA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,21,22,0,0,43
CAQUIAVIRI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,3,0,0,0,3
CARACOLLO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,20,19,1,2,42
CARANAVI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,1,0,1,0,2
CARAPARI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,11,15,2,0,28
CARIPUYO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,1,2,0,1,4
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,3,4,3,0,10
CATACORA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,1,0,0,1,2
CHACARILLA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,0,2,0,0,2
CHALLAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,20,23,8,6,57
CHAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,7,7,2,3,19
CHARAGUA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,15,23,16,6,60
CHAYANTA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,10,12,4,4,30
CHIMORE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,12,15,4,3,34
CHIPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,0,1,0,0,1
CHOQUE COTA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,1,0,1,0,2
CHUA COCANI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,1,1,0,0,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,8,13,1,0,22
CHUMA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,5,3,3,2,13
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,4,2,4,2,12
CKOCHAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,8,2,8,4,22
CLIZA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,12,12,4,4,32
COBIJA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,38,41,9,6,94
COCAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,6,3,5,7,21
COCHABAMBA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,558,542,0,1,1101
COLCAPIRHUA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,30,40,2,0,72
"COLCHA ""K""",vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,8,9,0,3,20
COLLANA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,1,1,0,0,2
COLOMI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,9,28,1,1,39
COLPA BELGICA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,8,3,0,0,11
COLQUECHACA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,9,11,4,2,26
COLQUENCHA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,6,9,0,0,15
COLQUIRI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,8,3,2,8,21
COMARAPA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,16,14,1,5,36
COMBAYA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,1,0,0,2,3
CONCEPCION,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,20,18,17,11,66
COPACABANA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,5,1,1,5,12
CORIPATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,11,7,1,0,19
CORO CORO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,3,3,1,1,8
COROICO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,6,3,1,4,14
CORQUE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,6,2,0,0,8
COTAGAITA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,18,8,4,4,34
COTOCA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,63,58,6,6,133
CRUZ DE MACHACAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,1,0,0,0,1
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,13,20,3,1,37
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,0,0,1,0,1
CUEVO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,6,2,0,0,8
CULPINA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,5,14,5,1,25
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,2,3,0,0,5
CURVA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,1,2,2,0,5
DESAGUADERO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,3,1,1,0,5
EL ALTO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,539,473,211,203,1426
EL CHORO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,1,0,1,1,3
EL PUENTE(STC),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,2,2,0,0,4
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,3,5,0,1,9
EL TORNO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,50,52,1,0,103
EL VILLAR,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,3,2,0,0,5
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,14,15,2,1,32
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,24,25,2,1,52
ESCARA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,1,0,0,0,1
ESCOMA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,1,4,3,0,8
EUCALIPTUS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,7,1,0,0,8
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,2,0,0,1,3
EXALTACION,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,0,0,1,0,1
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,12,6,4,3,25
FILADELFIA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,2,2,4,3,11
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2021-03-01,16,12,0,1,29
