municipality,group,variable,month,Nacidos vivos atendidos por personal de salud,TOTAL
CURVA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,3,3
DESAGUADERO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,2,2
EL ALTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,1,1
EL CHORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,3,3
EL PUENTE(STC),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,1,1
EL PUENTE(TJA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,3,3
EL TORNO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,1,1
ENTRE RIOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,3,3
ENTRE RIOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,2,2
EUCALIPTUS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,4,4
GENERAL SAAVEDRA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,4,4
GUANAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,4,4
GUAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,4,4
GUTIERREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,6,6
HUACARETA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,2,2
HUANUNI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,6,6
HUAYLLAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,4,4
ICHOCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,2,2
ICLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,9,9
INCAHUASI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,22,22
INGAVI (HUMAITA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,2,2
INQUISIVI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,6,6
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,9,9
IXIAMAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,5,5
JESUS DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,14,14
LA ASUNTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,10,10
LA PAZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,4,4
LAGUNILLAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,1,1
LAJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,10,10
LLALLAGUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,3,3
LLICA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,3,3
LURIBAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,8,8
MACHARETI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,1,1
MAGDALENA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,6,6
MALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,1,1
MECAPACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,5,5
MINEROS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,3,3
MIZQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,13,13
MOCOMOCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,5,5
MOJINETE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,1,1
MOJOCOYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,3,3
MOROCHATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,32,32
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,1,1
NAZACARA DE PACAJES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,1,1
OCURI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,10,10
OMEREQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,2,2
ORURO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,3,3
PADCAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,4,4
PADILLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,1,1
PALCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,3,3
PALOS BLANCOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,6,6
PAMPA AULLAGAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,3,3
PAPEL PAMPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,9,9
PASORAPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,1,1
PATACAMAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,1,1
PAZÑA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,1,1
PELECHUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,1,1
POCOATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,24,24
PORCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,3,3
POROMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,10,10
PORTACHUELO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,1,1
PORVENIR,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,1,1
PRESTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,11,11
PUCARANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,17,17
PUERTO ACOSTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,7,7
PUERTO CARABUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,6,6
PUERTO GONZALO MORENO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,4,4
PUERTO PEREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,2,2
PUERTO RICO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,3,3
PUNA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,35,35
QUIABAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,1,1
QUILLACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,3,3
QUIME,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,3,3
RAVELO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,8,8
REYES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,3,3
RIBERALTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,3,3
RURRENABAQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,3,3
SABAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,1,1
SACABA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,7,7
SACABAMBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,1,1
SACACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,6,6
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,5,5
SAN ANDRES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,4,4
SAN ANDRES DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,1,1
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,5,5
SAN BENITO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,3,3
SAN BORJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,6,6
SAN BUENA VENTURA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,2,2
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,6,6
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,6,6
SAN JOAQUIN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,2,2
SAN JULIAN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,5,5
SAN LORENZO(TJA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,5,5
SAN LUCAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,32,32
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,2,2
SAN PABLO DE LIPEZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,6,6
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,14,14
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,3,3
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,2,2
SAN RAMON,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,1,1
SANTA ROSA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,3,3
SANTA ROSA DEL SARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,1,1
SANTIAGO DE CALLAPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,5,5
SANTIAGO DE HUARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,3,3
SANTIAGO DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,2,2
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,7,7
SAPAHAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,2,2
SENA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,2,2
SICA SICA (VILLA AROMA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,10,10
SICAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,3,3
SIPE SIPE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,1,1
SOPACHUY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,1,1
SORACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,3,3
SORATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,4,4
SUCRE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,8,8
TACOBAMBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,7,7
TACOPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,8,8
TAPACARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,24,24
TARABUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,3,3
TARACO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,4,4
TARIJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,1,1
TARVITA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,4,4
TEOPONTE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,2,2
TIAWANACU,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,3,3
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,27,27
TIQUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,10,10
TOCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,3,3
TODOS SANTOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,1,1
TOLEDO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,3,3
TOMAVE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,9,9
TOMINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,2,2
TORO TORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,5,5
TOTORA(ORR),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,4,4
TUPIZA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,10,10
TURCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,1,1
UMALA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,7,7
UNCIA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,17,17
URIONDO (A. CONCEPCION),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,1,1
UYUNI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,7,7
VACAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,12,12
VIACHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,5,5
VILA VILA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,10,10
VILLA MONTES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,1,1
VILLA NUEVA (LOMA ALTA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,4,4
VILLA RIVERO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,2,2
VILLA SERRANO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,3,3
VILLA TUNARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,4,4
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,3,3
VILLAZON,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,1,1
VINTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,1,1
VITICHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,3,3
WALDO BALLIVIAN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,3,3
WARNES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,1,1
YACO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,8,8
YACUIBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,1,1
YAPACANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,3,3
YUNCHARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,4,4
ZUDAÑEZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-03-01,4,4
ACACIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,6,6
ACHACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,26,26
ACHOCALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,3,3
AIQUILE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,4,4
ALALAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,5,5
ANCORAIMES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,11,11
ANDAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,2,2
ANTEQUERA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,2,2
ANZALDO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,3,3
APOLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,4,4
ARAMPAMPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,6,6
ARANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,4,4
ARBIETO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,3,3
ARQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,14,14
ATOCHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,5,5
AYATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,1,1
AYO AYO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,13,13
AZURDUY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,14,14
BATALLAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,6,6
BAURES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,3,3
BELEN DE ANDAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,1,1
BELEN DE URMIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,1,1
BETANZOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,19,19
BOLIVAR,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,6,6
BOLPEBRA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,1,1
CAIROMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,9,9
"CAIZA ""D""",atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,4,4
CAJUATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,3,3
CALACOTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,1,1
CALAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,6,6
CAMARGO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,3,3
CAMATAQUI (C. VILLA ABECIA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,1,1
CAQUIAVIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,7,7
CARACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,12,12
CARANAVI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,19,19
CARANGAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,1,1
CARAPARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,6,6
CARIPUYO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,11,11
CARMEN RIVERO TORREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,1,1
CATACORA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,1,1
CHACARILLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,2,2
CHALLAPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,14,14
CHAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,2,2
CHARAGUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,7,7
CHARAÑA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,2,2
CHAYANTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,9,9
CHIMORE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,1,1
CHIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,5,5
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,2,2
CHUMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,2,2
COCHABAMBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,1,1
COLOMI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,2,2
COLQUECHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,28,28
COLQUENCHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,9,9
COLQUIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,21,21
COMANCHE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,2,2
COMBAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,1,1
COPACABANA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,2,2
CORIPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,1,1
CORO CORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,2,2
COROICO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,1,1
CORQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,4,4
COTAGAITA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,9,9
CULPINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,7,7
CURAHUARA DE CARANGAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,2,2
CURVA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,6,6
DESAGUADERO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,3,3
EL ALTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,2,2
EL CHORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,3,3
EL PUENTE(TJA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,2,2
ENTRE RIOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,7,7
ENTRE RIOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,1,1
ESMERALDA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,2,2
EUCALIPTUS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,6,6
FILADELFIA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,1,1
GENERAL SAAVEDRA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,4,4
GUANAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,5,5
GUAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,4,4
GUTIERREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,5,5
HUANUNI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,7,7
HUAYLLAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,1,1
ICHOCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,7,7
ICLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,2,2
INCAHUASI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,14,14
INQUISIVI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,8,8
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,4,4
IXIAMAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,1,1
JESUS DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,12,12
LA ASUNTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,16,16
LA PAZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,3,3
LAGUNILLAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,3,3
LAJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,6,6
LLALLAGUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,9,9
LLICA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,1,1
LORETO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,4,4
LURIBAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,2,2
MACHACAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,2,2
MACHARETI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,4,4
MAGDALENA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,6,6
MAIRANA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,2,2
MALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,4,4
MAPIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,1,1
MECAPACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,5,5
MIZQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,11,11
MOCOMOCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,15,15
MOJINETE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,1,1
MOJOCOYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,6,6
MONTEAGUDO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,2,2
MOROCHATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,35,35
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,2,2
OCURI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,8,8
OMEREQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,3,3
ORURO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,1,1
PADCAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,4,4
PAILON,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2009-04-01,2,2
