municipality,group,variable,month,Partos atendidos por partera capacitada,TOTAL
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,1,1
COBIJA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,1,1
COLOMI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,3,3
COLQUECHACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,14,14
CORO CORO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,1,1
CORQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,2,2
CUEVO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,1,1
EL ALTO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,5,5
EL PUENTE(STC),atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,2,2
EL PUENTE(TJA),atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,2,2
EL TORNO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,1,1
ENTRE RIOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,1,1
GUAYARAMERIN,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,2,2
HUANUNI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,1,1
ICHOCA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,5,5
INCAHUASI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,2,2
INQUISIVI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,5,5
JESUS DE MACHACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,1,1
LAS CARRERAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,1,1
LLALLAGUA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,5,5
MECAPACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,1,1
MIZQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,1,1
MOJOCOYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,2,2
MORO MORO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,1,1
MOROCHATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,2,2
OCURI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,7,7
PALCA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,1,1
PAPEL PAMPA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,1,1
POCOATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,10,10
POROMA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,1,1
PRESTO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,1,1
PUERTO CARABUCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,1,1
PUERTO VILLARROEL,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,2,2
PUNA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,2,2
QUILLACOLLO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,1,1
RAVELO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,8,8
RIBERALTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,1,1
RURRENABAQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,1,1
SABAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,1,1
SACABA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,1,1
SACACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,11,11
SAMAIPATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,4,4
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,2,2
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,1,1
SAN BORJA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,20,20
SAN IGNACIO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,14,14
SAN JAVIER(BNI),atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,1,1
SAN JAVIER(STC),atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,6,6
SAN LORENZO(PND),atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,1,1
SAN LORENZO(TJA),atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,6,6
SAN LUCAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,4,4
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,5,5
SANTIAGO DE HUARI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,1,1
SAPAHAQUI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,1,1
SIPE SIPE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,2,2
SORATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,2,2
SUCRE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,2,2
TACOPAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,4,4
TAPACARI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,2,2
TARABUCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,1,1
TARIJA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,1,1
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,11,11
TOMAVE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,2,2
TORO TORO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,5,5
TRINIDAD,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,1,1
TUPIZA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,1,1
UNCIA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,2,2
URUBICHA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,2,2
VACAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,1,1
VILLAZON,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,3,3
VINTO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,1,1
VITICHI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,1,1
YAPACANI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,1,1
ZUDAÑEZ,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-04-01,1,1
ACACIO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
ACHACACHI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
ANDAMARCA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
APOLO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
ARAMPAMPA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
ARQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,3,3
AZURDUY,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,2,2
BATALLAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
BETANZOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
"CAIZA ""D""",atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
CAMARGO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
CARANAVI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,4,4
CARIPUYO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
CHACARILLA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
CHARAÑA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
CHAYANTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
CHIMORE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
CHOQUE COTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
COCHABAMBA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
COLOMI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
COLQUECHACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,20,20
CORQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
CUATRO CAÑADAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,2,2
EL ALTO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,6,6
ENTRE RIOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
EUCALIPTUS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
HUACAYA (VILLA DE HUACAYA),atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
HUANUNI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
HUARACAJE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
ICHOCA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,4,4
INCAHUASI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,2,2
INQUISIVI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,2,2
LAGUNILLAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
LICOMA PAMPA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
LURIBAY,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
MIZQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,2,2
MOROCHATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
OCURI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,8,8
ORURO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
PADCAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
PADILLA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
PALCA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
POCOATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,13,13
POCONA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
POROMA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
PRESTO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,4,4
PUCARANI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
PUERTO QUIJARRO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,2,2
PUNA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,4,4
QUIRUSILLAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
RAVELO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,9,9
RIBERALTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
RURRENABAQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
SABAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
SACABA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
SACACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,12,12
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
SAN ANDRES,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,2,2
SAN BORJA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,30,30
SAN CARLOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,31,31
SAN IGNACIO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,4,4
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,6,6
SAN JUAN DE YAPACANI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,30,30
SAN LORENZO(TJA),atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,3,3
SAN LUCAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,5,5
SAN PABLO DE LIPEZ,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,6,6
SANTIVAÑES,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,3,3
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
SICAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,2,2
SORATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,3,3
SUCRE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,2,2
TACOBAMBA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,2,2
TACOPAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,4,4
TAPACARI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,2,2
TARABUCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,2,2
TEOPONTE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,2,2
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,4,4
TODOS SANTOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
TOLEDO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
TOMAVE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,3,3
TORO TORO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,6,6
TRINIDAD,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
TUPIZA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,2,2
URUBICHA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
UYUNI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
VILLA MONTES,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
VILLA SERRANO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,4,4
VILLAZON,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
WARNES,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
ZUDAÑEZ,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-05-01,1,1
ACACIO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,2,2
ACHACACHI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,1,1
ACHOCALLA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,1,1
APOLO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,1,1
ARAMPAMPA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,1,1
ARQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,1,1
AZURDUY,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,3,3
BATALLAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,3,3
BERMEJO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,1,1
BETANZOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,1,1
BUENA VISTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,2,2
CAMARGO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,3,3
CAMIRI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,1,1
CARACOLLO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,3,3
CARANAVI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,2,2
CARIPUYO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,2,2
CARMEN RIVERO TORREZ,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,1,1
CHALLAPATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,3,3
CHARAGUA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,1,1
CHAYANTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,2,2
CLIZA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,2,2
COLOMI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,2,2
COLQUECHACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,16,16
COMARAPA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,1,1
CORQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,1,1
CUEVO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,1,1
EL ALTO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,4,4
EL PUENTE(TJA),atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,1,1
ENTRE RIOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,1,1
FILADELFIA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,1,1
GUAYARAMERIN,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,2,2
HUAYLLAMARCA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,1,1
ICHOCA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,2,2
INCAHUASI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,3,3
INGAVI (HUMAITA),atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,2,2
INQUISIVI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,1,1
LICOMA PAMPA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,1,1
LLALLAGUA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,2,2
LORETO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,7,7
LURIBAY,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,1,1
MAIRANA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,1,1
MONTEAGUDO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,1,1
MOROCHATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,5,5
OCURI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,4,4
ORURO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,1,1
PALCA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,2,2
PALOS BLANCOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,1,1
POCOATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,9,9
POROMA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,2,2
PORVENIR,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,1,1
PRESTO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,1,1
PUCARANI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,1,1
RAVELO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,8,8
RIBERALTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,2,2
SACACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,11,11
SAMAIPATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,2,2
SAN ANDRES,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,1,1
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,2,2
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,2,2
SAN BORJA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,5,5
SAN IGNACIO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,3,3
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,8,8
SAN JOSE DE CHIQUITOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,2,2
SAN LUCAS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,3,3
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,1,1
SAN PABLO DE LIPEZ,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,3,3
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,1,1
SANTIVAÑES,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,2,2
SICAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,2,2
SUCRE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,1,1
TACOBAMBA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,2,2
TACOPAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,2,2
TAPACARI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,2,2
TARABUCO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,1,1
TARVITA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,3,3
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,14,14
TOLEDO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,2,2
TOMAVE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,2,2
TORO TORO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,7,7
TRINIDAD,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,1,1
URUBICHA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,2,2
UYUNI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,1,1
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,2,2
VILLAZON,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,4,4
YAPACANI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-06-01,2,2
ACACIO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,3,3
APOLO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,2,2
ARAMPAMPA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,3,3
ARQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,5,5
ATOCHA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,6,6
AZURDUY,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,4,4
BERMEJO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,1,1
BETANZOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,3,3
BOYUIBE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,1,1
"CAIZA ""D""",atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,1,1
CAMARGO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,2,2
CARACOLLO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,1,1
CARANAVI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,1,1
CHALLAPATA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,5,5
CHAQUI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,2,2
CHARAGUA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,1,1
CHAYANTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,2,2
COBIJA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,1,1
"COLCHA ""K""",atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,1,1
COLOMI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,3,3
COLQUECHACA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,27,27
CONCEPCION,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,1,1
CORQUE,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,1,1
COTAGAITA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,2,2
CUEVO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,1,1
CULPINA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,1,1
EL ALTO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,3,3
ENTRE RIOS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,2,2
FILADELFIA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,1,1
HUACARETA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,2,2
ICHOCA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,3,3
INCAHUASI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,2,2
INQUISIVI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,1,1
LA ASUNTA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,1,1
LA GUARDIA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,1,1
LURIBAY,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,1,1
MACHACAMARCA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,1,1
MAIRANA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,1,1
MINEROS,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,1,1
MONTEAGUDO,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,4,4
OCURI,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,5,5
PAPEL PAMPA,atencion de partos en domicilio,partos atendidos por partera capacitada,2009-07-01,1,1
