municipality,group,variable,month,N° de autoevaluciones para acreditación del establecimiento,TOTAL
YOCALLA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-05-01,1,1
ZUDAÑEZ,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-05-01,3,3
BETANZOS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-06-01,1,1
CABEZAS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-06-01,1,1
"CAIZA ""D""",actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-06-01,1,1
CARAPARI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-06-01,1,1
CHARAGUA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-06-01,1,1
COCAPATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-06-01,3,3
COCHABAMBA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-06-01,4,4
"COLCHA ""K""",actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-06-01,1,1
CONCEPCION,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-06-01,1,1
COROICO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-06-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-06-01,8,8
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-06-01,1,1
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-06-01,1,1
GUAYARAMERIN,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-06-01,1,1
HUATAJATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-06-01,1,1
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-06-01,1,1
ICLA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-06-01,2,2
INCAHUASI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-06-01,1,1
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-06-01,1,1
LA PAZ,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-06-01,22,22
LAGUNILLAS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-06-01,1,1
MONTERO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-06-01,2,2
MOROCHATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-06-01,2,2
OMEREQUE,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-06-01,1,1
PADCAYA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-06-01,1,1
PADILLA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-06-01,2,2
POCOATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-06-01,1,1
POROMA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-06-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-06-01,2,2
PRESTO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-06-01,3,3
PUCARANI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-06-01,1,1
PUERTO RICO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-06-01,1,1
PUNA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-06-01,1,1
ROBORE,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-06-01,1,1
SAN BENITO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-06-01,1,1
SAN IGNACIO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-06-01,2,2
SAN LUCAS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-06-01,1,1
SUCRE,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-06-01,13,13
TARABUCO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-06-01,2,2
TINGUIPAYA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-06-01,5,5
TOMAVE,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-06-01,1,1
TOMINA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-06-01,1,1
TORO TORO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-06-01,1,1
VILLA CHARCAS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-06-01,1,1
VILLA TUNARI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-06-01,1,1
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-06-01,1,1
YACUIBA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-06-01,1,1
YOCALLA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-06-01,1,1
YOTALA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-06-01,3,3
ANZALDO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-07-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-07-01,1,1
AZURDUY,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-07-01,3,3
BERMEJO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-07-01,1,1
CABEZAS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-07-01,2,2
CAMARGO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-07-01,1,1
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-07-01,3,3
CHARAGUA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-07-01,1,1
CHIMORE,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-07-01,2,2
COMARAPA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-07-01,1,1
CONCEPCION,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-07-01,1,1
COROICO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-07-01,1,1
CORQUE,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-07-01,1,1
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-07-01,1,1
FILADELFIA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-07-01,1,1
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-07-01,1,1
LA PAZ,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-07-01,4,4
LLICA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-07-01,1,1
LORETO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-07-01,1,1
MONTEAGUDO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-07-01,4,4
MONTERO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-07-01,3,3
NUEVO MANOA (NUEVA ESPERANZA),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-07-01,1,1
POCOATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-07-01,3,3
PRESTO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-07-01,1,1
RAVELO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-07-01,1,1
SAN AGUSTIN,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-07-01,1,1
SAN BORJA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-07-01,1,1
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-07-01,1,1
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-07-01,1,1
SAN LUCAS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-07-01,1,1
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-07-01,1,1
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-07-01,3,3
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-07-01,1,1
SOPACHUY,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-07-01,2,2
SORATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-07-01,1,1
SUCRE,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-07-01,12,12
TACOBAMBA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-07-01,1,1
TARABUCO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-07-01,2,2
TARATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-07-01,1,1
TARIJA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-07-01,2,2
TOMAVE,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-07-01,1,1
TOMINA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-07-01,1,1
TRINIDAD,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-07-01,1,1
TUPIZA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-07-01,1,1
UNCIA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-07-01,1,1
ACACIO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-08-01,6,6
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-08-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-08-01,1,1
BERMEJO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-08-01,1,1
BUENA VISTA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-08-01,2,2
CABEZAS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-08-01,1,1
CHARAGUA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-08-01,1,1
CHIMORE,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-08-01,1,1
COCAPATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-08-01,2,2
COMARAPA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-08-01,1,1
CONCEPCION,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-08-01,1,1
CORQUE,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-08-01,3,3
COTAGAITA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-08-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-08-01,2,2
EL CHORO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-08-01,1,1
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-08-01,1,1
HUANUNI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-08-01,1,1
HUATAJATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-08-01,1,1
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-08-01,1,1
HUMANATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-08-01,1,1
LA PAZ,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-08-01,4,4
LORETO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-08-01,1,1
MONTERO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-08-01,2,2
MOROCHATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-08-01,2,2
PALOS BLANCOS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-08-01,1,1
POCOATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-08-01,1,1
RAVELO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-08-01,1,1
SACABAMBA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-08-01,1,1
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-08-01,2,2
SAN LUCAS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-08-01,2,2
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-08-01,3,3
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-08-01,1,1
SHINAOTA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-08-01,1,1
SOPACHUY,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-08-01,3,3
SORATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-08-01,1,1
SUCRE,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-08-01,11,11
TARABUCO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-08-01,1,1
TARATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-08-01,1,1
TARVITA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-08-01,1,1
TEOPONTE,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-08-01,1,1
TIPUANI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-08-01,1,1
TOMINA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-08-01,2,2
UMALA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-08-01,1,1
VILLA SERRANO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-08-01,5,5
VILLAZON,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-08-01,1,1
VITICHI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-08-01,1,1
WARNES,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-08-01,1,1
YAMPARAEZ,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-08-01,2,2
YAPACANI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-08-01,1,1
YOTALA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-08-01,1,1
ZUDAÑEZ,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-08-01,2,2
ACACIO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,1,1
ALCALA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,2,2
ANZALDO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,1,1
ARAMPAMPA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,1,1
ATOCHA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,1,1
BERMEJO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,1,1
BETANZOS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,2,2
CAMARGO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,1,1
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,1,1
CARIPUYO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,1,1
CHARAGUA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,1,1
COCAPATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,2,2
COCHABAMBA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,3,3
CONCEPCION,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,1,1
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,10,10
EL ALTO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,1,1
EL VILLAR,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,1,1
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,2,2
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,2,2
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,1,1
HUMANATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,1,1
ICLA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,4,4
LA PAZ,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,8,8
LICOMA PAMPA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,1,1
MACHARETI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,1,1
MECAPACA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,1,1
MOJOCOYA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,2,2
MONTEAGUDO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,2,2
MONTERO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,8,8
PADILLA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,2,2
PALOS BLANCOS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,1,1
PATACAMAYA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,1,1
POCOATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,1,1
POCONA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,1,1
PORTACHUELO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,3,3
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,2,2
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,1,1
PUNA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,10,10
SAIPINA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,2,2
SAN AGUSTIN,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,1,1
SAN IGNACIO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,1,1
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,1,1
SAN PEDRO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,1,1
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,1,1
SANTA ANA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,3,3
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,1,1
SHINAOTA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,1,1
SORATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,1,1
SUCRE,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,3,3
TACACOMA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,1,1
TARVITA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,6,6
TIPUANI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,4,4
TOMAVE,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,1,1
TOMINA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,3,3
TUPIZA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,1,1
VILLA CHARCAS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,1,1
VILLA SERRANO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,1,1
VILLA TUNARI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,1,1
YACUIBA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,1,1
YAMPARAEZ,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-09-01,1,1
ALCALA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-10-01,2,2
ANZALDO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-10-01,1,1
ARAMPAMPA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-10-01,1,1
AYO AYO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-10-01,2,2
BETANZOS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-10-01,1,1
CAMARGO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-10-01,2,2
CAPINOTA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-10-01,1,1
CARANAVI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-10-01,1,1
CARAPARI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-10-01,7,7
CHAQUI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-10-01,1,1
COBIJA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-10-01,1,1
COLLANA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-10-01,1,1
COLQUECHACA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-10-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-10-01,5,5
EL CHORO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-10-01,1,1
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-10-01,2,2
EL VILLAR,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-10-01,1,1
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-10-01,2,2
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-10-01,1,1
HUACARETA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-10-01,2,2
HUARINA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-10-01,1,1
HUATAJATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-10-01,1,1
ICLA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-10-01,2,2
LA GUARDIA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-10-01,1,1
LA PAZ,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-10-01,10,10
LAS CARRERAS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-10-01,2,2
LICOMA PAMPA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-10-01,1,1
LORETO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2013-10-01,2,2
