municipality,group,variable,month,Nº de actividades realizadas con participación de la comunidad,TOTAL
PATACAMAYA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,4,4
PAZÑA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,10,10
PELECHUCO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,7,7
POCOATA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,22,22
POCONA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,7,7
POJO (CBBA),actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,7,7
POOPO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,8,8
POROMA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,39,39
PORONGO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,7,7
PORTACHUELO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,61,61
POTOSI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,26,26
PRESTO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,35,35
PUCARANI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,2,2
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,5,5
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,6,6
PUERTO QUIJARRO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,7,7
PUERTO RICO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,2,2
PUERTO SILES,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,1,1
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,1,1
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,19,19
PUNA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,52,52
PUNATA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,5,5
QUIABAYA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,3,3
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,49,49
QUIME,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,1,1
QUIRUSILLAS,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,1,1
RAVELO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,60,60
REYES,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,3,3
RIBERALTA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,11,11
ROBORE,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,8,8
SABAYA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,5,5
SACABA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,40,40
SACABAMBA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,22,22
SACACA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,51,51
SAIPINA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,9,9
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,18,18
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,6,6
SAN ANDRES,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,1,1
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,18,18
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,1,1
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,12,12
SAN BENITO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,81,81
SAN BORJA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,12,12
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,5,5
SAN CARLOS,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,1,1
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,16,16
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,172,172
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,2,2
SAN JOAQUIN,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,3,3
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,17,17
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,1,1
SAN JULIAN,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,75,75
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,53,53
SAN LUCAS,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,71,71
SAN MATIAS,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,20,20
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,27,27
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,2,2
SAN PEDRO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,7,7
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,80,80
SAN RAFAEL,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,5,5
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,2,2
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,124,124
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,1,1
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,2,2
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,15,15
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,2,2
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,27,27
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,14,14
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,10,10
SHINAOTA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,6,6
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,6,6
SICAYA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,2,2
SIPE SIPE,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,1,1
SOPACHUY,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,31,31
SORACACHI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,45,45
SORATA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,33,33
SUCRE,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,99,99
TACACOMA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,1,1
TACOBAMBA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,3,3
TACOPAYA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,35,35
TAHUA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,1,1
TAPACARI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,53,53
TARABUCO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,74,74
TARACO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,13,13
TARATA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,11,11
TARIJA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,81,81
TARVITA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,51,51
TEOPONTE,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,12,12
TIAWANACU,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,5,5
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,90,90
TIPUANI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,4,4
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,85,85
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,19,19
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,10,10
TODOS SANTOS,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,3,3
TOLATA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,5,5
TOLEDO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,39,39
TOMAVE,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,5,5
TOMINA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,32,32
TORO TORO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,54,54
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,27,27
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,9,9
TRIGAL,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,3,3
TRINIDAD,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,41,41
TUPIZA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,28,28
TURCO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,1,1
UMALA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,1,1
UNCIA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,15,15
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,139,139
URUBICHA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,20,20
UYUNI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,4,4
VACAS,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,9,9
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,14,14
VIACHA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,52,52
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,24,24
VILLA MONTES,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,7,7
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,24,24
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,46,46
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,131,131
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,26,26
VILLAZON,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,21,21
VINTO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,6,6
VITICHI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,29,29
WARNES,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,8,8
YACO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,1,1
YACUIBA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,44,44
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,28,28
YAPACANI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,5,5
YOCALLA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,6,6
YOTALA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,43,43
YUNCHARA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,49,49
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-03-01,45,45
ACACIO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,2,2
ACHACACHI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,55,55
ACHOCALLA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,1,1
AIQUILE,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,22,22
ALALAY,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,12,12
ALCALA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,21,21
ALTO BENI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,1,1
ANCORAIMES,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,7,7
ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,15,15
ANTEQUERA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,4,4
ANZALDO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,6,6
APOLO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,36,36
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,26,26
ARANI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,18,18
ARBIETO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,2,2
ARQUE,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,66,66
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,7,7
ATOCHA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,1,1
AUCAPATA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,4,4
AYATA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,10,10
AYO AYO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,19,19
AZURDUY,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,37,37
BAURES,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,4,4
BELLA FLOR,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,1,1
BERMEJO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,149,149
BETANZOS,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,104,104
BOLIVAR,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,26,26
BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,6,6
CABEZAS,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,26,26
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,26,26
CAMARGO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,21,21
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,21,21
CAMIRI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,33,33
CAPINOTA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,23,23
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,2,2
CARACOLLO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,71,71
CARANAVI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,1,1
CARAPARI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,9,9
CARIPUYO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,31,31
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,2,2
CATACORA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,1,1
CHALLAPATA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,32,32
CHAQUI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,12,12
CHARAGUA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,15,15
CHARAÑA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,1,1
CHAYANTA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,4,4
CHIMORE,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,16,16
CHIPAYA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,1,1
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,1,1
CHUMA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,28,28
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,1,1
CKOCHAS,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,17,17
CLIZA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,6,6
COBIJA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,3,3
COCAPATA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,42,42
COCHABAMBA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,119,119
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,6,6
COLLANA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,2,2
COLOMI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,10,10
COLQUECHACA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,39,39
COLQUENCHA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,1,1
COLQUIRI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,14,14
COMARAPA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,12,12
COMBAYA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,15,15
CONCEPCION,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,43,43
CORIPATA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,6,6
CORO CORO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,1,1
COROICO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,1,1
CORQUE,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,7,7
COTAGAITA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,39,39
COTOCA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,7,7
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,13,13
CUEVO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,4,4
CULPINA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,42,42
CURVA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,2,2
DESAGUADERO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,9,9
EL ALTO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,111,111
EL CHORO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,2,2
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,19,19
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,44,44
EL TORNO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,12,12
EL VILLAR,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,21,21
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,128,128
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,33,33
ESCARA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,6,6
ESCOMA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,2,2
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,2,2
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,2,2
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,55,55
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,17,17
GUANAY,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,2,2
GUAQUI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,9,9
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,20,20
GUTIERREZ,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,1,1
HUACARETA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,40,40
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,20,20
HUACHACALLA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,3,3
HUANUNI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,57,57
HUARINA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,14,14
HUATAJATA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,4,4
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,4,4
ICHOCA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,15,15
ICLA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,26,26
INCAHUASI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,11,11
INQUISIVI,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,18,18
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,17,17
IXIAMAS,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,14,14
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,28,28
LA ASUNTA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,81,81
LA GUARDIA,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,11,11
LA PAZ,actividades del establecimiento y con la comunidad,no de actividades realizadas con participacion de la comunidad,2013-04-01,262,262
