municipality,group,variable,month,Diarreas,TOTAL
ENTRE RIOS,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,2,2
FERNANDEZ ALONSO,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,85,85
GUAYARAMERIN,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,55,55
HUANUNI,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,8,8
HUARACAJE,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,1,1
IXIAMAS,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,1,1
JESUS DE MACHACA,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,1,1
LA ASUNTA,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,4,4
LA GUARDIA,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,18,18
LA PAZ,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,214,214
LLALLAGUA,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,16,16
LLICA,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,2,2
MAGDALENA,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,7,7
MIZQUE,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,3,3
MONTEAGUDO,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,4,4
MONTERO,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,77,77
OCURI,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,1,1
OMEREQUE,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,2,2
ORURO,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,71,71
PADCAYA,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,1,1
PADILLA,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,1,1
PAILON,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,1,1
PALOS BLANCOS,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,10,10
PATACAMAYA,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,2,2
POCONA,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,1,1
PORTACHUELO,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,1,1
POTOSI,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,94,94
PUERTO QUIJARRO,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,3,3
PUERTO RICO,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,1,1
PUERTO SUAREZ,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,2,2
PUERTO VILLARROEL,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,21,21
PUNATA,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,17,17
QUILLACOLLO,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,22,22
RIBERALTA,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,143,143
ROBORE,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,1,1
RURRENABAQUE,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,9,9
SACABA,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,56,56
SACACA,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,1,1
SAMAIPATA,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,2,2
SAN ANTONIO DE LOMERIO,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,1,1
SAN BORJA,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,11,11
SAN BUENA VENTURA,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,4,4
SAN CARLOS,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,27,27
SAN IGNACIO,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,3,3
SAN IGNACIO DE VELASCO,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,22,22
SAN JAVIER(BNI),diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,3,3
SAN JOAQUIN,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,2,2
SAN JULIAN,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,3,3
SAN LORENZO(TJA),diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,1,1
SAN LUCAS,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,5,5
SAN MATIAS,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,2,2
SAN MIGUEL DE VELASCO,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,1,1
SAN RAFAEL,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,1,1
SAN RAMON,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,1,1
SANTA ANA,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,4,4
SANTA CRUZ DE LA SIERRA,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,462,462
SANTA ROSA,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,4,4
SANTA ROSA DEL SARA,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,3,3
SOPACHUY,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,3,3
SUCRE,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,44,44
TAPACARI,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,1,1
TARABUCO,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,4,4
TARIJA,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,30,30
TIQUIPAYA,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,29,29
TIRAQUE (CBBA),diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,20,20
TOMINA,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,1,1
TORO TORO,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,1,1
TOTORA(CBBA),diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,1,1
TRINIDAD,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,67,67
TUPIZA,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,33,33
UNCIA,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,6,6
VALLEGRANDE,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,4,4
VILLA MONTES,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,16,16
VILLA TUNARI,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,51,51
VILLA VACA GUZMAN (MUYUPAMPA),diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,1,1
VILLAZON,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,15,15
VINTO,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,2,2
WARNES,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,10,10
YACUIBA,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,15,15
YAPACANI,diagnostico de egreso en menores de 5 anos,diarreas,2007-04-01,22,22
ACHACACHI,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,2,2
AIQUILE,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,10,10
APOLO,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,2,2
ASCENCION DE GUARAYOS,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,5,5
ATOCHA,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,2,2
BERMEJO,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,4,4
BETANZOS,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,3,3
BOYUIBE,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,1,1
CABEZAS,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,4,4
CAMARGO,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,15,15
CAMIRI,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,7,7
CARANAVI,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,7,7
CHALLAPATA,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,8,8
CHARAGUA,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,13,13
CHULUMANI (V. DE LA LIBERTAD),diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,4,4
COBIJA,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,20,20
COCHABAMBA,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,156,156
COLCAPIRHUA,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,3,3
COLOMI,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,1,1
COLQUIRI,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,1,1
COMARAPA,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,4,4
COROICO,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,3,3
COTAGAITA,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,1,1
COTOCA,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,8,8
CUATRO CAÑADAS,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,3,3
CULPINA,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,1,1
EL ALTO,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,174,174
EL TORNO,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,7,7
ENTRE RIOS,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,1,1
FERNANDEZ ALONSO,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,71,71
GUAYARAMERIN,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,25,25
GUTIERREZ,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,1,1
HUANUNI,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,10,10
HUARACAJE,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,1,1
LA ASUNTA,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,7,7
LA GUARDIA,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,21,21
LA PAZ,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,342,342
MAGDALENA,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,1,1
MAIRANA,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,1,1
MIZQUE,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,5,5
MONTEAGUDO,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,2,2
MONTERO,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,75,75
ORURO,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,85,85
PADILLA,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,1,1
PAILON,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,2,2
PALOS BLANCOS,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,1,1
PORTACHUELO,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,4,4
POTOSI,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,106,106
PUERTO RICO,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,1,1
PUERTO SUAREZ,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,4,4
PUERTO VILLARROEL,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,12,12
PUNA,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,1,1
PUNATA,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,25,25
QUILLACOLLO,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,35,35
REYES,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,1,1
RIBERALTA,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,73,73
ROBORE,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,1,1
RURRENABAQUE,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,6,6
SACABA,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,29,29
SACACA,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,1,1
SAN BORJA,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,8,8
SAN CARLOS,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,33,33
SAN IGNACIO DE VELASCO,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,19,19
SAN JOAQUIN,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,3,3
SAN JUAN DE YAPACANI,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,18,18
SAN JULIAN,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,16,16
SAN LUCAS,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,6,6
SAN MATIAS,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,3,3
SAN MIGUEL DE VELASCO,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,1,1
SAN RAMON,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,1,1
SANTA ANA,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,2,2
SANTA CRUZ DE LA SIERRA,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,703,703
SANTA ROSA,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,4,4
SOPACHUY,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,1,1
SUCRE,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,87,87
TARABUCO,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,11,11
TARATA,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,2,2
TARIJA,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,68,68
TARVITA,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,2,2
TIQUIPAYA,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,6,6
TIRAQUE (CBBA),diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,35,35
TOTORA(CBBA),diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,4,4
TRINIDAD,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,37,37
TUPIZA,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,19,19
UNCIA,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,8,8
VALLEGRANDE,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,6,6
VIACHA,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,4,4
VILLA MONTES,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,5,5
VILLA TUNARI,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,32,32
VILLAZON,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,16,16
VINTO,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,4,4
WARNES,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,5,5
YACUIBA,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,31,31
YANACACHI,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,1,1
YAPACANI,diagnostico de egreso en menores de 5 anos,diarreas,2007-05-01,34,34
ACHACACHI,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,7,7
AIQUILE,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,2,2
APOLO,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,4,4
ASCENCION DE GUARAYOS,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,31,31
ATOCHA,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,11,11
AZURDUY,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,1,1
BAURES,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,2,2
BERMEJO,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,10,10
BETANZOS,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,33,33
CABEZAS,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,4,4
CAMARGO,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,19,19
CAMIRI,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,27,27
CARACOLLO,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,1,1
CARANAVI,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,6,6
CHALLAPATA,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,5,5
CHARAGUA,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,11,11
CHULUMANI (V. DE LA LIBERTAD),diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,14,14
CLIZA,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,10,10
COBIJA,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,18,18
COCHABAMBA,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,103,103
COLCAPIRHUA,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,4,4
COMARAPA,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,10,10
CONCEPCION,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,1,1
COROICO,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,7,7
COTOCA,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,28,28
CUATRO CAÑADAS,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,3,3
CUEVO,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,1,1
CULPINA,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,18,18
EL ALTO,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,160,160
EL TORNO,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,12,12
ENTRE RIOS,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,2,2
FERNANDEZ ALONSO,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,15,15
GUAYARAMERIN,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,21,21
HUANUNI,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,8,8
ICLA,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,1,1
INCAHUASI,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,7,7
LA ASUNTA,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,11,11
LA GUARDIA,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,26,26
LA PAZ,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,167,167
LAGUNILLAS,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,2,2
LLALLAGUA,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,25,25
MAGDALENA,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,7,7
MAIRANA,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,1,1
MIZQUE,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,1,1
MONTEAGUDO,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,10,10
MONTERO,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,82,82
OCURI,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,1,1
ORURO,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,55,55
PADCAYA,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,2,2
PADILLA,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,6,6
PAILON,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,2,2
PALOS BLANCOS,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,4,4
PAMPA GRANDE,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,1,1
PORTACHUELO,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,21,21
POTOSI,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,47,47
PUERTO QUIJARRO,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,5,5
PUERTO RICO,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,1,1
PUERTO SUAREZ,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,1,1
PUERTO VILLARROEL,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,24,24
PUNA,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,2,2
PUNATA,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,22,22
QUILLACOLLO,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,20,20
RIBERALTA,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,119,119
ROBORE,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,8,8
RURRENABAQUE,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,13,13
SACABA,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,12,12
SACACA,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,1,1
SAN ANDRES,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,4,4
SAN ANTONIO DE LOMERIO,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,3,3
SAN BORJA,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,23,23
SAN BUENA VENTURA,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,5,5
SAN CARLOS,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,26,26
SAN IGNACIO,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,3,3
SAN IGNACIO DE VELASCO,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,34,34
SAN JOAQUIN,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,3,3
SAN JOSE DE CHIQUITOS,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,3,3
SAN JULIAN,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,34,34
SAN LORENZO(TJA),diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,3,3
SAN LUCAS,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,14,14
SAN MATIAS,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,4,4
SAN MIGUEL DE VELASCO,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,2,2
SAN PEDRO,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,1,1
SAN RAFAEL,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,1,1
SAN RAMON,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,1,1
SAN RAMON,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,6,6
SANTA ANA,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,2,2
SANTA CRUZ DE LA SIERRA,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,765,765
SANTA ROSA,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,7,7
SANTA ROSA DEL SARA,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,2,2
SOPACHUY,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,12,12
SUCRE,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,84,84
TARABUCO,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,8,8
TARIJA,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,48,48
TARVITA,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,6,6
TIPUANI,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,3,3
TIQUIPAYA,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,14,14
TIRAQUE (CBBA),diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,30,30
TOTORA(CBBA),diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,4,4
TRINIDAD,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,88,88
TUPIZA,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,17,17
UNCIA,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,18,18
URUBICHA,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,5,5
VALLEGRANDE,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,9,9
VIACHA,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,3,3
VILLA MONTES,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,11,11
VILLA TUNARI,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,42,42
VILLAZON,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,15,15
VINTO,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,2,2
WARNES,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,17,17
YACUIBA,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,82,82
YAPACANI,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,39,39
ZUDAÑEZ,diagnostico de egreso en menores de 5 anos,diarreas,2007-06-01,1,1
ACHACACHI,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,1,1
AIQUILE,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,1,1
ASCENCION DE GUARAYOS,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,14,14
ATOCHA,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,2,2
AZURDUY,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,40,40
BERMEJO,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,18,18
BETANZOS,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,2,2
BOYUIBE,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,1,1
CAMARGO,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,6,6
CAMIRI,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,18,18
CARANAVI,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,9,9
CARMEN RIVERO TORREZ,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,9,9
CHALLAPATA,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,5,5
CHARAGUA,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,9,9
CHULUMANI (V. DE LA LIBERTAD),diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,3,3
CHUMA,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,2,2
CLIZA,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,3,3
COBIJA,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,22,22
COCHABAMBA,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,72,72
COMARAPA,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,4,4
CONCEPCION,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,1,1
COROICO,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,5,5
COTOCA,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,6,6
CULPINA,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,1,1
EL ALTO,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,79,79
EL TORNO,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,6,6
FERNANDEZ ALONSO,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,55,55
GUAYARAMERIN,diagnostico de egreso en menores de 5 anos,diarreas,2007-07-01,21,21
