,group,variable,month,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,TOTALES,TOTALES,TOTALES
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2017-03-01,4,6,4,6,10
TOMINA,internaciones,ingresos referidos de otros establecimientos de salud,2017-03-01,1,0,1,0,1
TOTORA(CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2017-03-01,0,2,0,2,2
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2017-03-01,26,23,26,23,49
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2017-03-01,41,83,41,83,124
UNCIA,internaciones,ingresos referidos de otros establecimientos de salud,2017-03-01,0,2,0,2,2
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2017-03-01,5,13,5,13,18
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2017-03-01,8,12,8,12,20
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2017-03-01,5,27,5,27,32
VILLA SERRANO,internaciones,ingresos referidos de otros establecimientos de salud,2017-03-01,0,1,0,1,1
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2017-03-01,9,11,9,11,20
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos referidos de otros establecimientos de salud,2017-03-01,1,2,1,2,3
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2017-03-01,4,7,4,7,11
VINTO,internaciones,ingresos referidos de otros establecimientos de salud,2017-03-01,1,0,1,0,1
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2017-03-01,0,11,0,11,11
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2017-03-01,42,65,42,65,107
YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2017-03-01,2,1,2,1,3
ZUDAÑEZ,internaciones,ingresos referidos de otros establecimientos de salud,2017-03-01,0,2,0,2,2
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,2,6,2,6,8
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,0,7,0,7,7
ANDAMARCA,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,0,1,0,1,1
ANZALDO,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,2,1,2,1,3
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,8,24,8,24,32
ATOCHA,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,4,8,4,8,12
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,0,1,0,1,1
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,2,5,2,5,7
BOYUIBE,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,0,2,0,2,2
CABEZAS,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,0,2,0,2,2
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,16,15,16,15,31
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,25,61,25,61,86
CAPINOTA,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,1,0,1,0,1
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,7,27,7,27,34
CARAPARI,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,2,14,2,14,16
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,0,2,0,2,2
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,3,8,3,8,11
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,6,23,6,23,29
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,0,22,0,22,22
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,19,171,19,171,190
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,81,379,81,379,460
COLCAPIRHUA,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,1,2,1,2,3
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,0,1,0,1,1
CONCEPCION,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,0,1,0,1,1
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,2,2,2,2,4
COTAGAITA,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,0,1,0,1,1
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,1,2,1,2,3
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,327,876,327,876,1203
ESCOMA,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,1,7,1,7,8
FERNANDEZ ALONSO,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,0,1,0,1,1
GUANAY,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,0,1,0,1,1
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,1,24,1,24,25
GUTIERREZ,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,1,4,1,4,5
HUACARETA,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,1,0,1,0,1
HUARACAJE,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,1,0,1,0,1
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,5,6,5,6,11
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,557,879,557,879,1436
LAGUNILLAS,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,0,1,0,1,1
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,3,3,3,3,6
MACHARETI,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,0,2,0,2,2
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,12,13,12,13,25
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,0,2,0,2,2
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,0,2,0,2,2
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,10,15,10,15,25
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,119,280,119,280,399
MOROCHATA,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,0,1,0,1,1
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,37,223,37,223,260
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,18,16,18,16,34
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,0,3,0,3,3
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,1,3,1,3,4
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,15,3,15,3,18
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,0,10,0,10,10
PRESTO,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,0,1,0,1,1
PUERTO QUIJARRO,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,1,1,1,1,2
PUERTO RICO,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,1,0,1,0,1
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,9,16,9,16,25
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,13,34,13,34,47
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,35,87,35,87,122
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,9,44,9,44,53
REYES,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,1,0,1,0,1
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,4,84,4,84,88
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,0,2,0,2,2
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,7,20,7,20,27
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,11,36,11,36,47
SACACA,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,0,2,0,2,2
SAN ANTONIO DE LOMERIO,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,0,1,0,1,1
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,3,6,3,6,9
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,4,9,4,9,13
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,15,22,15,22,37
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,8,7,8,7,15
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,1,3,1,3,4
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,3,6,3,6,9
SAN MATIAS,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,1,2,1,2,3
SAN MIGUEL DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,0,1,0,1,1
SAN PEDRO,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,0,2,0,2,2
SAN RAMON SCZ,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,125,789,125,789,914
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,0,1,0,1,1
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,110,189,110,189,299
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,9,13,9,13,22
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,48,99,48,99,147
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,3,8,3,8,11
TIQUIPAYA,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,1,3,1,3,4
TOMAVE,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,0,1,0,1,1
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,21,19,21,19,40
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,58,78,58,78,136
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,2,7,2,7,9
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,3,4,3,4,7
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,4,4,4,4,8
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,8,31,8,31,39
VILLA SERRANO,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,1,3,1,3,4
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,6,17,6,17,23
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,1,0,1,0,1
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,1,3,1,3,4
VINTO,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,1,2,1,2,3
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,1,16,1,16,17
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,34,55,34,55,89
YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2017-04-01,2,0,2,0,2
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,4,10,4,10,14
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,0,5,0,5,5
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,5,10,5,10,15
ATOCHA,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,0,2,0,2,2
AZURDUY,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,7,14,7,14,21
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,5,0,5,0,5
CABEZAS,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,0,2,0,2,2
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,18,17,18,17,35
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,23,59,23,59,82
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,6,29,6,29,35
CARMEN RIVERO TORREZ,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,1,0,1,0,1
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,3,1,3,1,4
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,8,10,8,10,18
CHIMORE,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,0,2,0,2,2
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,3,10,3,10,13
CKOCHAS,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,0,1,0,1,1
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,5,21,5,21,26
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,35,169,35,169,204
COCAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,0,1,0,1,1
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,71,388,71,388,459
COLCAPIRHUA,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,4,8,4,8,12
COLQUECHACA,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,0,1,0,1,1
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,1,1,1,1,2
CONCEPCION,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,0,1,0,1,1
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,2,5,2,5,7
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,179,776,179,776,955
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,0,30,0,30,30
ESCOMA,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,0,1,0,1,1
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,3,13,3,13,16
GUTIERREZ,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,1,8,1,8,9
HUANUNI,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,4,3,4,3,7
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,2,6,2,6,8
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,514,835,514,835,1349
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,4,14,4,14,18
MACHARETI,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,1,3,1,3,4
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,9,20,9,20,29
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,1,4,1,4,5
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,6,29,6,29,35
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,76,198,76,198,274
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,50,216,50,216,266
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,14,24,14,24,38
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,1,3,1,3,4
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,0,1,0,1,1
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,26,16,26,16,42
POSTRER VALLE,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,0,1,0,1,1
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,0,2,0,2,2
PUERTO QUIJARRO,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,13,30,13,30,43
PUERTO RICO,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,0,2,0,2,2
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,7,13,7,13,20
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,10,35,10,35,45
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,26,72,26,72,98
QUIABAYA,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,0,1,0,1,1
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,10,42,10,42,52
REYES,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,1,1,1,1,2
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,2,115,2,115,117
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,1,0,1,0,1
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,6,11,6,11,17
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,5,26,5,26,31
SALINAS DE GARCI MENDOZA,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,0,2,0,2,2
SAN ANTONIO DE LOMERIO,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,1,1,1,1,2
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,1,7,1,7,8
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,5,14,5,14,19
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,19,22,19,22,41
SAN JAVIER(STC),internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,0,1,0,1,1
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,3,3,3,3,6
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,3,5,3,5,8
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,2,6,2,6,8
SAN MATIAS,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,0,1,0,1,1
SAN PEDRO,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,0,2,0,2,2
SAN RAMON SCZ,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,1,0,1,0,1
SANTA ANA,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,2,0,2,0,2
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,133,841,133,841,974
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,2,1,2,1,3
SANTA ROSA DEL SARA,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,0,1,0,1,1
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,109,182,109,182,291
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,11,16,11,16,27
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,60,77,60,77,137
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,1,1,1,1,2
TIQUIPAYA,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,1,3,1,3,4
TOMINA,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,0,3,0,3,3
TOTORA(CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,0,2,0,2,2
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,15,12,15,12,27
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,21,71,21,71,92
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,2,14,2,14,16
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,4,14,4,14,18
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,1,4,1,4,5
VILLA CHARCAS,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,0,2,0,2,2
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,3,21,3,21,24
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,8,12,8,12,20
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,0,3,0,3,3
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,3,6,3,6,9
VINTO,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,3,4,3,4,7
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,1,2,1,2,3
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,29,61,29,61,90
YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,84,6,84,6,90
ZUDAÑEZ,internaciones,ingresos referidos de otros establecimientos de salud,2017-05-01,0,1,0,1,1
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,0,11,0,11,11
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,1,4,1,4,5
ANZALDO,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,3,3,3,3,6
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,7,15,7,15,22
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,1,2,1,2,3
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,0,0,0,0,0
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,18,24,18,24,42
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,21,66,21,66,87
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,5,36,5,36,41
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,3,3,3,3,6
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,1,12,1,12,13
CHIMORE,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,8,15,8,15,23
CHUMA,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,0,1,0,1,1
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,2,16,2,16,18
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,17,154,17,154,171
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,73,397,73,397,470
COLCAPIRHUA,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,2,3,2,3,5
COLQUECHACA,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,1,0,1,0,1
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,2,4,2,4,6
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,2,3,2,3,5
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,1,2,1,2,3
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,142,718,142,718,860
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,0,15,0,15,15
ENTRE RIOS TRJ,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,0,1,0,1,1
ESCOMA,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,1,2,1,2,3
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,0,21,0,21,21
GUTIERREZ,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,1,4,1,4,5
HUANUNI,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,1,3,1,3,4
LA ASUNTA,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,1,1,1,1,2
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,5,3,5,3,8
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,501,754,501,754,1255
LAGUNILLAS,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,0,2,0,2,2
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,6,16,6,16,22
MACHARETI,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,1,0,1,0,1
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,2,11,2,11,13
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,0,2,0,2,2
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,2,0,2,0,2
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,23,28,23,28,51
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,108,394,108,394,502
OCURI,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,0,1,0,1,1
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,19,166,19,166,185
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,10,26,10,26,36
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,0,3,0,3,3
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,19,13,19,13,32
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,2,5,2,5,7
PUERTO QUIJARRO,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,0,1,0,1,1
PUERTO RICO,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,2,3,2,3,5
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,9,13,9,13,22
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,11,38,11,38,49
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,31,67,31,67,98
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,4,15,4,15,19
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,11,114,11,114,125
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,1,2,1,2,3
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,1,16,1,16,17
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,12,39,12,39,51
SACACA,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,1,1,1,1,2
SAN ANTONIO DE LOMERIO,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,1,2,1,2,3
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,3,6,3,6,9
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,3,10,3,10,13
SAN CARLOS,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,0,5,0,5,5
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,9,27,9,27,36
SAN JAVIER(STC),internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,0,3,0,3,3
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos de salud,2017-06-01,6,4,6,4,10
