municipality,group,variable,month,Curaciones y/o suturas,TOTAL
LA PAZ,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,34665,34665
LA RIVERA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,3,3
LAGUNILLAS,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,64,64
LAJA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,75,75
LAS CARRERAS,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,22,22
LICOMA PAMPA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,35,35
LLALLAGUA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,198,198
LLICA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,30,30
LORETO,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,37,37
LURIBAY,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,62,62
MACHACAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,101,101
MACHARETI,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,30,30
MAGDALENA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,371,371
MAIRANA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,278,278
MALLA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,10,10
MAPIRI,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,28,28
MECAPACA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,41,41
MINEROS,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,77,77
MIZQUE,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,256,256
MOCOMOCO,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,36,36
MOJINETE,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,3,3
MOJOCOYA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,31,31
MONTEAGUDO,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,202,202
MONTERO,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,2071,2071
MORO MORO,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,12,12
MOROCHATA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,37,37
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,19,19
NAZACARA DE PACAJES,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,3,3
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,16,16
OCURI,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,60,60
OKINAWA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,37,37
OMEREQUE,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,44,44
ORURO,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,6181,6181
PADCAYA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,249,249
PADILLA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,49,49
PAILON,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,140,140
PALCA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,53,53
PALOS BLANCOS,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,167,167
PAMPA AULLAGAS,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,17,17
PAMPA GRANDE,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,90,90
PAPEL PAMPA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,13,13
PASORAPA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,24,24
PATACAMAYA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,11,11
PAZÑA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,40,40
PELECHUCO,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,15,15
POCOATA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,80,80
POCONA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,54,54
POJO (CBBA),otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,17,17
POOPO,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,38,38
PORCO,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,34,34
POROMA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,75,75
PORONGO,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,52,52
PORTACHUELO,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,947,947
PORVENIR,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,128,128
POSTRER VALLE,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,22,22
POTOSI,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,2390,2390
PRESTO,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,40,40
PUCARA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,9,9
PUCARANI,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,78,78
PUERTO ACOSTA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,23,23
PUERTO CARABUCO,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,50,50
PUERTO GONZALO MORENO,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,30,30
PUERTO PEREZ,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,18,18
PUERTO QUIJARRO,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,349,349
PUERTO RICO,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,42,42
PUERTO SILES,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,9,9
PUERTO SUAREZ,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,367,367
PUERTO VILLARROEL,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,474,474
PUNA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,93,93
PUNATA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,534,534
QUIABAYA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,3,3
QUILLACOLLO,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,1135,1135
QUIME,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,18,18
QUIRUSILLAS,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,29,29
RAVELO,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,45,45
REYES,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,236,236
RIBERALTA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,1644,1644
ROBORE,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,261,261
RURRENABAQUE,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,115,115
SABAYA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,17,17
SACABA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,1422,1422
SACABAMBA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,16,16
SACACA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,82,82
SAIPINA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,37,37
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,58,58
SAMAIPATA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,102,102
SAN AGUSTIN,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,19,19
SAN ANDRES,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,48,48
SAN ANDRES DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,33,33
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,12,12
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,39,39
SAN BENITO,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,104,104
SAN BORJA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,758,758
SAN BUENA VENTURA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,95,95
SAN CARLOS,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,184,184
SAN IGNACIO,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,735,735
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,1093,1093
SAN JAVIER(BNI),otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,17,17
SAN JAVIER(STC),otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,148,148
SAN JOAQUIN,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,103,103
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,311,311
SAN JUAN DE YAPACANI,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,254,254
SAN JULIAN,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,486,486
SAN LORENZO(PND),otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,31,31
SAN LORENZO(TJA),otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,200,200
SAN LUCAS,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,154,154
SAN MATIAS,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,207,207
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,185,185
SAN PABLO DE LIPEZ,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,32,32
SAN PEDRO,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,223,223
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,58,58
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,20,20
SAN PEDRO DE QUEMES,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,2,2
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,33,33
SAN PEDRO(PND),otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,4,4
SAN RAFAEL,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,71,71
SAN RAMON BENI,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,173,173
SAN RAMON SCZ,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,319,319
SANTA ANA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,529,529
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,29014,29014
SANTA ROSA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,153,153
SANTA ROSA DEL SARA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,178,178
SANTIAGO DE CALLAPA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,11,11
SANTIAGO DE HUARI,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,38,38
SANTIAGO DE HUATA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,32,32
SANTIAGO DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,4,4
SANTIVAÑES,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,87,87
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,26,26
SAPAHAQUI,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,46,46
SENA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,49,49
SHINAOTA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,176,176
SICA SICA (VILLA AROMA),otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,107,107
SICAYA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,14,14
SIPE SIPE,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,213,213
SOPACHUY,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,47,47
SORACACHI,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,42,42
SORATA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,123,123
SUCRE,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,6624,6624
TACACHI,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,1,1
TACACOMA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,43,43
TACOBAMBA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,20,20
TACOPAYA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,27,27
TAHUA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,6,6
TAPACARI,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,63,63
TARABUCO,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,86,86
TARACO,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,27,27
TARATA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,84,84
TARIJA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,12387,12387
TARVITA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,70,70
TEOPONTE,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,22,22
TIAWANACU,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,55,55
TINGUIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,49,49
TIPUANI,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,60,60
TIQUIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,330,330
TIRAQUE (CBBA),otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,95,95
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,13,13
TOCO,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,79,79
TODOS SANTOS,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,3,3
TOLATA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,81,81
TOLEDO,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,69,69
TOMAVE,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,53,53
TOMINA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,43,43
TORO TORO,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,29,29
TOTORA(CBBA),otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,83,83
TOTORA(ORR),otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,12,12
TRIGAL,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,14,14
TRINIDAD,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,5610,5610
TUPIZA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,1418,1418
TURCO,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,75,75
UMALA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,22,22
UNCIA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,106,106
URIONDO (A. CONCEPCION),otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,130,130
URUBICHA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,68,68
UYUNI,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,635,635
VACAS,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,88,88
VALLEGRANDE,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,324,324
VIACHA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,682,682
VILA VILA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,31,31
VILLA CHARCAS,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,22,22
VILLA MONTES,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,905,905
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,26,26
VILLA RIVERO,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,3,3
VILLA SERRANO,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,101,101
VILLA TUNARI,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,403,403
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,49,49
VILLAZON,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,6403,6403
VINTO,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,484,484
VITICHI,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,76,76
WALDO BALLIVIAN,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,2,2
WARNES,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,515,515
YACO,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,23,23
YACUIBA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,4483,4483
YAMPARAEZ,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,47,47
YANACACHI,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,30,30
YAPACANI,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,505,505
YOCALLA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,39,39
YOTALA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,68,68
YUNCHARA,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,22,22
YUNGUYO DE LITORAL,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,1,1
ZUDAÑEZ,otras actividades de enfermeria,curaciones y/o suturas,2010-04-01,54,54
ACACIO,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,49,49
ACHACACHI,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,291,291
ACHOCALLA,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,41,41
AIQUILE,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,206,206
ALALAY,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,20,20
ALCALA,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,34,34
ALTO BENI,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,207,207
ANCORAIMES,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,63,63
ANDAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,36,36
ANTEQUERA,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,40,40
ANZALDO,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,41,41
APOLO,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,45,45
ARAMPAMPA,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,20,20
ARANI,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,93,93
ARBIETO,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,46,46
ARQUE,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,41,41
ASCENCION DE GUARAYOS,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,506,506
ATOCHA,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,699,699
AUCAPATA,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,30,30
AYATA,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,39,39
AYO AYO,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,22,22
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,137,137
AZURDUY,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,58,58
BATALLAS,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,69,69
BAURES,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,241,241
BELEN DE ANDAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,13,13
BELEN DE URMIRI,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,20,20
BELLA FLOR,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,26,26
BERMEJO,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,1441,1441
BETANZOS,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,218,218
BOLIVAR,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,17,17
BOLPEBRA,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,50,50
BOYUIBE,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,29,29
BUENA VISTA,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,56,56
CABEZAS,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,103,103
CAIROMA,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,166,166
"CAIZA ""D""",otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,58,58
CAJUATA,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,62,62
CALACOTO,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,6,6
CALAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,116,116
CAMARGO,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,248,248
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,19,19
CAMIRI,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,906,906
CAPINOTA,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,71,71
CAQUIAVIRI,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,28,28
CARACOLLO,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,181,181
CARANAVI,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,580,580
CARAPARI,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,108,108
CARIPUYO,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,28,28
CARMEN RIVERO TORREZ,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,24,24
CATACORA,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,5,5
CHACARILLA,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,4,4
CHALLAPATA,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,257,257
CHAQUI,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,38,38
CHARAGUA,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,83,83
CHARAÑA,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,6,6
CHAYANTA,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,90,90
CHIMORE,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,141,141
CHIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,23,23
CHOQUE COTA,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,14,14
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,246,246
CHUMA,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,100,100
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,9,9
CKOCHAS,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,35,35
CLIZA,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,296,296
COBIJA,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,1536,1536
COCAPATA,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,19,19
COCHABAMBA,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,11105,11105
COIPASA,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,3,3
COLCAPIRHUA,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,559,559
"COLCHA ""K""",otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,26,26
COLLANA,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,10,10
COLOMI,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,146,146
COLPA BELGICA,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,111,111
COLQUECHACA,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,118,118
COLQUENCHA,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,96,96
COLQUIRI,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,118,118
COMANCHE,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,10,10
COMARAPA,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,148,148
COMBAYA,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,29,29
CONCEPCION,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,64,64
COPACABANA,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,30,30
CORIPATA,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,75,75
CORO CORO,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,24,24
COROICO,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,124,124
CORQUE,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,22,22
COTAGAITA,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,361,361
COTOCA,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,477,477
CUATRO CAÑADAS,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,427,427
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,15,15
CUEVO,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,25,25
CULPINA,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,45,45
CURAHUARA DE CARANGAS,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,29,29
CURVA,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,14,14
DESAGUADERO,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,63,63
EL ALTO,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,7994,7994
EL CHORO,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,26,26
EL PUENTE(STC),otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,116,116
EL PUENTE(TJA),otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,94,94
EL TORNO,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,414,414
EL VILLAR,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,25,25
ENTRE RIOS TRJ,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,145,145
ENTRE RIOS CBBA,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,178,178
ESCOMA,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,102,102
ESMERALDA,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,3,3
EUCALIPTUS,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,35,35
EUREKA (SANTOS MERCADO),otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,2,2
EXALTACION,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,15,15
FERNANDEZ ALONSO,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,70,70
FILADELFIA,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,24,24
GENERAL SAAVEDRA,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,59,59
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,45,45
GUANAY,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,114,114
GUAQUI,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,34,34
GUAYARAMERIN,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,2224,2224
GUTIERREZ,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,45,45
HUACARETA,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,58,58
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,13,13
HUACHACALLA,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,15,15
HUANUNI,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,176,176
HUARACAJE,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,33,33
HUARINA,otras actividades de enfermeria,curaciones y/o suturas,2010-05-01,31,31
