,group,variable,month,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS FUERA,SRP 1RA. DOSIS FUERA,TOTALES
TRIGAL,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-05-01,1,0,0,0,1
TRINIDAD,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-05-01,1,1,3,2,7
TUPIZA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-05-01,1,0,0,0,1
UYUNI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-05-01,1,0,0,0,1
VIACHA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-05-01,1,1,0,0,2
VILLA TUNARI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-05-01,0,1,0,0,1
VINTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-05-01,0,0,1,2,3
WARNES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-05-01,6,2,1,3,12
YACUIBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-05-01,1,0,1,0,2
ALALAY,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-06-01,1,0,0,0,1
CAMIRI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-06-01,1,0,0,0,1
CHAQUI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-06-01,1,0,0,0,1
CHIMORE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-06-01,1,0,0,0,1
COCHABAMBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-06-01,0,4,12,2,18
COLCAPIRHUA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-06-01,1,0,0,1,2
COLOMI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-06-01,0,0,0,2,2
CONCEPCION,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-06-01,0,1,0,0,1
COTOCA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-06-01,1,2,2,1,6
CUATRO CAÑADAS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-06-01,0,1,0,0,1
EL ALTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-06-01,6,8,16,20,50
GUAYARAMERIN,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-06-01,0,1,0,0,1
INCAHUASI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-06-01,0,1,0,0,1
LA PAZ,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-06-01,10,40,4,8,62
MAGDALENA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-06-01,0,0,1,0,1
MONTEAGUDO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-06-01,1,0,0,0,1
MONTERO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-06-01,1,0,0,2,3
ORURO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-06-01,1,2,6,1,10
PALCA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-06-01,0,1,0,0,1
PORTACHUELO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-06-01,0,1,0,0,1
POTOSI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-06-01,1,0,4,0,5
PUERTO VILLARROEL,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-06-01,1,1,0,0,2
PUNATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-06-01,0,0,2,0,2
QUILLACOLLO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-06-01,1,0,0,0,1
RIBERALTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-06-01,0,0,1,1,2
ROBORE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-06-01,1,0,0,0,1
RURRENABAQUE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-06-01,0,1,0,0,1
SACABA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-06-01,1,3,2,1,7
SAN IGNACIO DE VELASCO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-06-01,0,1,0,0,1
SAN JAVIER(STC),vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-06-01,0,3,0,0,3
SAN LORENZO(TJA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-06-01,0,4,0,0,4
SAN PEDRO DE BUENA VISTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-06-01,0,0,2,1,3
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-06-01,32,36,12,11,91
SIPE SIPE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-06-01,0,0,0,1,1
SUCRE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-06-01,8,4,1,0,13
TARIJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-06-01,0,6,0,0,6
TIQUIPAYA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-06-01,1,0,1,0,2
TRINIDAD,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-06-01,0,0,2,1,3
UMALA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-06-01,0,0,0,3,3
VIACHA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-06-01,0,1,0,0,1
WARNES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-06-01,1,2,0,0,3
YACUIBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-06-01,1,0,0,0,1
ACHOCALLA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-07-01,1,1,0,0,2
BAURES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-07-01,1,0,0,0,1
CHUQUIHUTA AYLLU JUCUMANI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-07-01,0,0,1,0,1
COCHABAMBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-07-01,1,6,2,3,12
COLOMI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-07-01,1,1,0,0,2
CONCEPCION,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-07-01,0,1,0,0,1
COTOCA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-07-01,1,2,1,0,4
EL ALTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-07-01,13,4,8,3,28
EL PUENTE(STC),vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-07-01,0,1,0,0,1
EL TORNO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-07-01,0,1,0,0,1
ENTRE RIOS CBBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-07-01,1,1,0,0,2
LA ASUNTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-07-01,1,1,0,0,2
LA GUARDIA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-07-01,4,2,1,1,8
LA PAZ,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-07-01,10,11,3,2,26
MINEROS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-07-01,0,0,0,1,1
MONTERO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-07-01,1,0,1,3,5
OKINAWA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-07-01,1,0,0,0,1
ORURO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-07-01,2,1,7,4,14
PAILON,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-07-01,0,0,1,0,1
PORCO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-07-01,2,0,0,0,2
POTOSI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-07-01,1,0,0,0,1
PUERTO SUAREZ,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-07-01,0,1,1,0,2
PUNATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-07-01,2,1,0,0,3
QUILLACOLLO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-07-01,0,0,5,2,7
RIBERALTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-07-01,0,1,0,0,1
RURRENABAQUE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-07-01,0,0,0,1,1
SACABA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-07-01,1,0,0,0,1
SACACA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-07-01,0,0,1,0,1
SAN BORJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-07-01,1,0,0,0,1
SAN JULIAN,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-07-01,0,1,1,1,3
SAN MATIAS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-07-01,0,0,0,1,1
SAN PEDRO DE BUENA VISTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-07-01,0,0,1,2,3
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-07-01,12,20,12,7,51
SHINAOTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-07-01,0,0,0,1,1
SIPE SIPE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-07-01,1,0,1,1,3
SUCRE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-07-01,2,5,0,0,7
TIQUIPAYA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-07-01,0,1,0,0,1
TRINIDAD,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-07-01,0,1,0,0,1
VIACHA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-07-01,0,0,0,1,1
VILLA TUNARI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-07-01,1,0,1,0,2
WARNES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-07-01,0,0,2,1,3
YACUIBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-07-01,0,0,0,2,2
ACHOCALLA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-08-01,1,1,0,0,2
BOYUIBE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-08-01,0,0,1,0,1
CABEZAS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-08-01,0,0,3,4,7
CAMIRI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-08-01,1,2,0,0,3
CARACOLLO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-08-01,0,0,1,0,1
CARANAVI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-08-01,0,1,0,0,1
CHARAGUA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-08-01,0,1,0,0,1
CHUMA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-08-01,0,0,0,1,1
COBIJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-08-01,1,0,0,0,1
COCHABAMBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-08-01,2,3,2,7,14
COTOCA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-08-01,0,1,0,0,1
DESAGUADERO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-08-01,0,1,0,0,1
EL ALTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-08-01,2,2,18,10,32
EL TORNO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-08-01,1,0,0,0,1
GRAL. J.J. PEREZ (CHARAZANI),vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-08-01,0,0,1,0,1
GUANAY,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-08-01,0,0,0,1,1
HUANUNI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-08-01,0,0,1,1,2
IRUPANA (VILLA DE LANZA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-08-01,0,1,0,0,1
LA GUARDIA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-08-01,0,0,2,0,2
LA PAZ,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-08-01,2,2,7,12,23
MONTERO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-08-01,0,0,1,0,1
OKINAWA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-08-01,0,0,1,0,1
ORURO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-08-01,3,2,14,12,31
PAILON,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-08-01,2,3,3,6,14
PALCA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-08-01,0,1,1,0,2
POCOATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-08-01,0,0,1,0,1
PORCO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-08-01,1,0,0,0,1
POTOSI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-08-01,2,6,12,14,34
PUERTO VILLARROEL,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-08-01,0,1,0,0,1
QUILLACOLLO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-08-01,0,0,0,2,2
SAN BORJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-08-01,0,1,1,0,2
SAN LORENZO(PND),vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-08-01,0,0,3,1,4
SAN MATIAS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-08-01,2,0,0,0,2
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-08-01,14,18,18,23,73
SHINAOTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-08-01,1,2,0,0,3
SIPE SIPE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-08-01,0,1,1,1,3
SUCRE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-08-01,2,0,0,0,2
TARIJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-08-01,1,1,0,0,2
TIQUIPAYA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-08-01,0,0,0,1,1
TOCO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-08-01,0,0,1,0,1
TUPIZA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-08-01,0,1,0,0,1
UYUNI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-08-01,0,1,0,0,1
VILLA TUNARI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-08-01,0,1,0,0,1
WARNES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-08-01,3,0,0,0,3
YANACACHI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-08-01,1,0,0,0,1
YAPACANI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-08-01,0,1,0,0,1
ACHOCALLA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-09-01,3,2,0,0,5
AIQUILE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-09-01,0,1,0,0,1
ARAMPAMPA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-09-01,0,0,1,0,1
ARBIETO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-09-01,0,1,0,0,1
CABEZAS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-09-01,1,0,0,0,1
CAMIRI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-09-01,2,0,0,0,2
CARANAVI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-09-01,1,0,0,0,1
CHALLAPATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-09-01,0,1,1,0,2
CHARAGUA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-09-01,0,0,1,2,3
COBIJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-09-01,0,0,0,1,1
COCHABAMBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-09-01,5,3,4,5,17
COLCAPIRHUA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-09-01,2,0,0,0,2
COTOCA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-09-01,1,0,0,0,1
EL ALTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-09-01,3,4,4,8,19
ENTRE RIOS TRJ,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-09-01,1,0,0,0,1
GENERAL SAAVEDRA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-09-01,1,0,0,0,1
GUAYARAMERIN,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-09-01,1,1,1,0,3
GUTIERREZ,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-09-01,0,2,0,0,2
INQUISIVI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-09-01,0,1,0,0,1
LA PAZ,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-09-01,2,1,19,14,36
MAIRANA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-09-01,0,0,1,0,1
MONTERO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-09-01,1,0,1,1,3
OKINAWA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-09-01,0,1,0,0,1
ORURO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-09-01,0,3,1,7,11
POTOSI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-09-01,0,2,5,7,14
SACABA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-09-01,0,0,1,0,1
SAN BORJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-09-01,1,0,0,0,1
SAN IGNACIO DE VELASCO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-09-01,1,0,0,1,2
SAN MATIAS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-09-01,0,0,1,1,2
SAN PEDRO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-09-01,0,1,0,0,1
SAN RAFAEL,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-09-01,0,0,1,0,1
SANTA ANA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-09-01,0,0,1,3,4
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-09-01,18,11,17,13,59
SANTA ROSA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-09-01,1,1,0,0,2
SANTIAGO DE CALLAPA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-09-01,0,1,0,0,1
SUCRE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-09-01,0,1,2,0,3
TARIJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-09-01,0,0,0,1,1
TRINIDAD,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-09-01,0,0,0,1,1
UYUNI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-09-01,1,0,0,0,1
VILLA MONTES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-09-01,0,1,0,0,1
VILLA TUNARI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-09-01,0,1,0,0,1
WALDO BALLIVIAN,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-09-01,0,1,0,0,1
WARNES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-09-01,0,3,0,0,3
YAPACANI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-09-01,0,0,1,1,2
ACHOCALLA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-10-01,0,2,0,0,2
AIQUILE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-10-01,0,0,0,1,1
ARBIETO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-10-01,0,1,0,0,1
BAURES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-10-01,1,2,0,1,4
BUENA VISTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-10-01,0,1,0,0,1
CABEZAS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-10-01,0,1,0,0,1
CARANAVI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-10-01,0,0,1,0,1
CHALLAPATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-10-01,0,0,0,2,2
COCHABAMBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-10-01,1,5,1,0,7
COLQUECHACA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-10-01,0,1,1,0,2
COTOCA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-10-01,0,1,0,1,2
EL ALTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-10-01,8,4,3,2,17
EUREKA (SANTOS MERCADO),vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-10-01,0,0,0,1,1
FERNANDEZ ALONSO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-10-01,1,0,0,0,1
GRAL. J.J. PEREZ (CHARAZANI),vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-10-01,1,0,0,0,1
GUANAY,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-10-01,0,1,0,0,1
GUAYARAMERIN,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-10-01,0,0,1,0,1
LA PAZ,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-10-01,6,7,7,3,23
LAJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-10-01,0,0,1,0,1
LURIBAY,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-10-01,1,0,1,1,3
MINEROS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-10-01,0,0,1,1,2
MONTERO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-10-01,0,2,2,0,4
OCURI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-10-01,0,0,0,1,1
ORURO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-10-01,2,1,3,4,10
PAILON,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-10-01,0,1,1,0,2
PALCA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-10-01,0,0,0,1,1
POTOSI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-10-01,0,0,0,1,1
PUCARANI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-10-01,0,0,0,1,1
PUERTO VILLARROEL,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-10-01,0,1,0,0,1
PUNATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-10-01,0,1,0,1,2
QUILLACOLLO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-10-01,0,2,1,0,3
RIBERALTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-10-01,0,2,1,4,7
RURRENABAQUE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-10-01,0,1,0,0,1
SACABA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-10-01,0,0,1,0,1
SACACA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-10-01,0,0,2,0,2
SAN BORJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-10-01,0,0,2,0,2
SAN JULIAN,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-10-01,3,3,11,17,34
SANTA ANA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-10-01,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-10-01,19,9,17,22,67
SANTA ROSA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-10-01,0,1,0,0,1
SANTIAGO DE HUATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-10-01,0,0,1,0,1
SENA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-10-01,1,0,0,0,1
SHINAOTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-10-01,1,0,0,1,2
SIPE SIPE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-10-01,1,0,0,0,1
SORACACHI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-10-01,1,0,0,0,1
SUCRE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-10-01,3,0,1,0,4
TRINIDAD,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-10-01,1,0,0,0,1
VIACHA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-10-01,0,0,1,2,3
WARNES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-10-01,2,0,0,0,2
YACUIBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-10-01,0,0,1,0,1
ACACIO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,1,0,0,0,1
ACHACACHI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,0,1,0,0,1
ACHOCALLA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,1,3,5,3,12
AIQUILE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,1,0,1,1,3
ANTEQUERA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,0,0,0,1,1
ARBIETO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,1,0,0,0,1
CAMIRI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,3,7,0,0,10
CHALLAPATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,0,1,0,0,1
CKOCHAS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,0,0,1,0,1
COCHABAMBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,7,6,0,0,13
COLOMI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,1,0,0,0,1
COTOCA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,0,2,0,0,2
EL ALTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,5,3,7,5,20
GUANAY,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,0,1,0,0,1
GUAYARAMERIN,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,0,0,2,2,4
HUANUNI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,0,1,0,0,1
LA ASUNTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,1,1,0,1,3
LA GUARDIA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,0,2,0,0,2
LA PAZ,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,7,8,2,1,18
LLICA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,1,0,0,0,1
MAGDALENA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,0,0,0,1,1
MAIRANA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,0,0,1,0,1
MINEROS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,1,0,0,0,1
MIZQUE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,0,0,1,0,1
MONTERO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,1,0,1,1,3
OCURI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,0,0,1,0,1
ORURO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,2,4,2,2,10
POCOATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,0,0,0,1,1
PORCO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,0,0,0,1,1
PORONGO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,0,1,0,0,1
POTOSI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,1,0,1,2,4
PUNATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,0,0,1,1,2
QUILLACOLLO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2019-11-01,1,0,1,3,5
