,group,variable,month,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS FUERA,SRP 2DA. DOSIS FUERA,TOTALES
RIBERALTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,5,2,0,0,7
ROBORE,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,0,1,1,0,2
RURRENABAQUE,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,0,2,0,0,2
SABAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,0,0,0,2,2
SACABA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,11,12,20,18,61
SACABAMBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,1,0,0,0,1
SAIPINA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,0,1,1,0,2
SAMAIPATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,0,1,0,0,1
SAN ANDRES,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,1,0,0,0,1
SAN ANDRES DE MACHACA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,1,0,1,1,3
SAN BENITO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,0,1,2,1,4
SAN BORJA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,2,4,0,0,6
SAN BUENA VENTURA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,1,0,0,0,1
SAN IGNACIO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,3,2,1,0,6
SAN IGNACIO DE VELASCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,2,5,1,1,9
SAN JOAQUIN,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,0,1,0,0,1
SAN JOSE DE CHIQUITOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,0,0,4,6,10
SAN JULIAN,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,3,1,2,0,6
SAN LORENZO(TJA),vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,0,0,1,0,1
SAN LUCAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,0,2,0,0,2
SAN MIGUEL DE VELASCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,0,0,0,1,1
SAN PEDRO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,1,0,0,0,1
SAN PEDRO DE CURAHUARA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,1,0,0,0,1
SANTA ANA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,0,1,0,1,2
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,175,177,107,124,583
SANTIAGO DE HUARI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,0,0,1,0,1
SAPAHAQUI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,2,1,0,4,7
SENA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,0,1,1,0,2
SHINAOTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,3,3,1,3,10
SICAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,0,0,0,2,2
SIPE SIPE,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,0,1,2,2,5
SORATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,2,1,0,2,5
SUCRE,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,37,26,4,4,71
TACACOMA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,2,2,0,0,4
TAPACARI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,0,0,1,0,1
TARABUCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,0,0,1,1,2
TARATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,1,2,2,1,6
TARIJA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,10,16,7,12,45
TARVITA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,0,0,1,0,1
TEOPONTE,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,4,1,0,0,5
TINGUIPAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,1,1,3,2,7
TIQUIPAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,0,3,0,2,5
TIRAQUE (CBBA),vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,0,2,1,4,7
TITO YUPANQUI (PARQUIPUJIO),vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,0,0,0,2,2
TOCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,1,0,3,3,7
TOMAVE,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,0,1,0,0,1
TOTORA(ORR),vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,1,0,0,0,1
TRINIDAD,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,5,2,1,3,11
TUPIZA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,2,3,0,0,5
UNCIA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,1,0,0,1,2
URUBICHA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,0,1,0,0,1
UYUNI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,3,2,0,0,5
VACAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,0,1,0,0,1
VALLEGRANDE,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,1,0,0,0,1
VIACHA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,5,5,1,0,11
VILA VILA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,0,0,1,0,1
VILLA CHARCAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,2,0,1,1,4
VILLA MONTES,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,1,1,0,0,2
VILLA RIVERO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,0,1,0,0,1
VILLA TUNARI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,8,3,0,2,13
VILLAZON,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,2,0,0,1,3
VINTO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,5,4,4,1,14
WARNES,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,14,18,4,2,38
YACUIBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,5,0,3,3,11
YAMPARAEZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,1,0,0,0,1
YANACACHI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,1,0,0,0,1
YAPACANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-02-01,5,1,0,0,6
ACHACACHI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,1,1,0,0,2
ACHOCALLA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,4,2,2,1,9
AIQUILE,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,0,2,3,5
ALTO BENI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,2,0,0,2
ANCORAIMES,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,0,1,0,1
APOLO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,1,0,1,0,2
ARANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,1,0,2,1,4
AUCAPATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,1,1,0,0,2
AYATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,0,1,0,1
BELLA FLOR,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,0,1,0,1
BERMEJO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,1,0,1,2
BETANZOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,0,0,2,2
"CAIZA ""D""",vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,1,1,0,0,2
CAJUATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,1,0,0,1
CALAMARCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,1,0,0,0,1
CAMARGO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,1,3,3,7
CAMATAQUI (C. VILLA ABECIA),vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,2,0,0,2
CAMIRI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,5,3,1,0,9
CAPINOTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,1,1,0,0,2
CARACOLLO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,1,0,0,0,1
CARANAVI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,1,0,1,0,2
CARMEN RIVERO TORREZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,1,0,0,1
CHALLAPATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,2,1,2,1,6
CHAYANTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,1,0,0,0,1
CHIMORE,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,2,2,3,1,8
CHUMA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,2,0,0,0,2
CLIZA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,1,0,0,1
COBIJA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,4,1,2,3,10
COCHABAMBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,77,46,78,72,273
COLOMI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,2,3,3,0,8
COLQUENCHA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,1,0,0,0,1
COLQUIRI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,1,1,10,5,17
COMARAPA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,1,0,0,0,1
CONCEPCION,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,5,9,1,0,15
COPACABANA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,1,1,0,0,2
COROICO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,3,0,0,3
COTOCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,7,5,0,1,13
CUATRO CAÑADAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,0,0,2,2
CUCHUMUELA (V. G. VILLARROEL),vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,1,0,0,1
CUEVO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,1,1,0,0,2
CULPINA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,7,0,0,3,10
DESAGUADERO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,0,0,1,1
EL ALTO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,90,80,69,61,300
EL PUENTE(STC),vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,1,2,0,0,3
EL PUENTE(TJA),vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,2,2,0,4
EL TORNO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,6,6,8,10,30
EL VILLAR,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,0,2,1,3
ENTRE RIOS TRJ,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,0,1,2,3
ENTRE RIOS CBBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,2,0,0,2
ESCOMA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,3,3,2,8
EUCALIPTUS,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,0,0,1,1
EUREKA (SANTOS MERCADO),vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,1,0,0,2,3
EXALTACION,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,0,1,1,2
GENERAL SAAVEDRA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,3,1,2,0,6
GRAL. J.J. PEREZ (CHARAZANI),vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,1,2,1,1,5
GUAYARAMERIN,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,5,1,0,6
HUACARETA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,4,0,0,4
HUANUNI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,1,1,2,0,4
ICLA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,0,0,1,1
INCAHUASI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,1,0,3,2,6
IXIAMAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,4,0,0,4
LA ASUNTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,3,3,0,0,6
LA GUARDIA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,14,4,1,2,21
LA PAZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,52,49,14,13,128
LAJA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,1,0,0,0,1
LAS CARRERAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,1,0,2,0,3
LICOMA PAMPA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,1,2,0,0,3
LLALLAGUA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,2,5,0,0,7
MACHARETI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,4,0,0,3,7
MAGDALENA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,1,3,1,2,7
MAIRANA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,2,2,1,1,6
MECAPACA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,1,0,2,3
MINEROS,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,2,1,4,0,7
MONTEAGUDO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,0,0,1,1
MONTERO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,8,5,2,4,19
MOROCHATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,1,0,1,2
ORURO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,12,9,7,6,34
PADILLA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,2,0,0,2
PAILON,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,1,5,1,2,9
PALCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,1,3,0,0,4
PALOS BLANCOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,1,1,0,1,3
PAMPA GRANDE,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,1,0,0,0,1
PAZÑA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,2,0,0,2
PELECHUCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,1,0,0,0,1
PORCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,1,1,0,2
POROMA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,0,0,2,2
PORONGO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,1,0,0,1,2
PORTACHUELO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,3,0,0,3
PORVENIR,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,1,2,1,4
POTOSI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,3,5,19,16,43
PRESTO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,1,0,0,1
PUCARANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,1,0,0,1,2
PUERTO CARABUCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,0,1,0,1
PUERTO GONZALO MORENO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,0,0,1,1
PUERTO QUIJARRO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,2,0,0,2
PUERTO SUAREZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,0,3,0,3
PUERTO VILLARROEL,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,4,1,2,1,8
PUNA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,1,0,1,0,2
PUNATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,1,1,0,2,4
QUILLACOLLO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,13,5,7,14,39
RAQAYPAMPA(ETA),vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,1,0,0,0,1
RIBERALTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,3,0,0,0,3
ROBORE,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,1,0,0,0,1
SACABA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,6,5,19,12,42
SACABAMBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,0,1,0,1
SAN ANDRES,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,1,0,0,1
SAN ANTONIO DE LOMERIO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,0,2,0,2
SAN BENITO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,1,1,0,0,2
SAN BORJA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,4,3,0,0,7
SAN BUENA VENTURA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,3,0,2,0,5
SAN CARLOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,1,0,0,1
SAN IGNACIO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,2,4,0,0,6
SAN IGNACIO DE VELASCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,6,6,0,1,13
SAN JOAQUIN,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,2,1,0,0,3
SAN JOSE DE CHIQUITOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,1,0,3,3,7
SAN JULIAN,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,2,0,0,1,3
SAN LORENZO(PND),vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,0,0,2,2
SAN LORENZO(TJA),vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,1,2,0,0,3
SAN LUCAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,4,0,2,1,7
SAN MIGUEL DE VELASCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,1,0,0,0,1
SAN PEDRO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,1,0,0,1
SAN PEDRO DE BUENA VISTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,4,0,0,1,5
SAN RAMON BENI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,1,1,0,2,4
SANTA ANA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,153,126,101,107,487
SANTA ROSA DEL SARA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,2,0,0,2
SANTIAGO DE HUARI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,0,1,0,1
SAPAHAQUI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,1,0,1,0,2
SENA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,0,0,1,1
SHINAOTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,1,3,0,0,4
SIPE SIPE,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,2,0,2,4
SORATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,1,1,0,2
SUCRE,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,35,38,171,145,389
TACACOMA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,3,3,1,1,8
TACOPAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,0,0,1,1
TAPACARI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,1,0,0,0,1
TARIJA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,13,18,1,8,40
TARVITA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,2,0,2,1,5
TEOPONTE,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,2,2,0,0,4
TIQUIPAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,1,1,3,4,9
TIRAQUE (CBBA),vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,1,4,0,5
TOLATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,0,1,0,1
TOMINA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,1,1,0,0,2
TOTORA(CBBA),vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,1,0,0,0,1
TRINIDAD,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,4,8,1,1,14
TUPIZA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,2,0,0,2
UNCIA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,1,0,0,1
URIONDO (A. CONCEPCION),vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,1,0,0,0,1
URUBICHA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,2,3,0,1,6
UYUNI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,0,0,1,1
VALLEGRANDE,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,4,0,0,0,4
VIACHA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,1,2,0,3,6
VILA VILA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,1,0,0,0,1
VILLA CHARCAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,5,1,3,3,12
VILLA MONTES,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,4,2,0,0,6
VILLA SERRANO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,0,1,1,0,2
VILLA TUNARI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,7,1,9,5,22
VILLAZON,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,8,3,0,0,11
VINTO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,2,2,0,0,4
WARNES,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,22,16,5,4,47
YACUIBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,4,5,2,0,11
YAMPARAEZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,1,3,5,1,10
YAPACANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-03-01,4,2,3,4,13
ACHACACHI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,1,0,9,6,16
ACHOCALLA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,3,1,0,4
AIQUILE,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,1,1,1,4,7
ALALAY,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,0,1,1
ALTO BENI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,2,1,3,0,6
ANDAMARCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,1,1,2
ANTEQUERA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,0,1,1
APOLO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,1,0,2,1,4
ARAMPAMPA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,0,1,1
ARBIETO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,2,1,3
ASCENCION DE GUARAYOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,17,20,37
AUCAPATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,2,0,3,2,7
AYATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,2,2,2,0,6
AYOPAYA (V. DE INDEPENDENCIA),vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,1,1,0,2
AZURDUY,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,1,5,2,0,8
BAURES,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,1,1,2
BERMEJO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,1,3,10,6,20
BOLIVAR,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,1,0,1
BUENA VISTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,1,1,1,1,4
CABEZAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,2,2,1,0,5
"CAIZA ""D""",vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,1,2,0,1,4
CAMARGO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,2,3,5,0,10
CAMATAQUI (C. VILLA ABECIA),vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,8,6,14
CAMIRI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,1,1,0,0,2
CAPINOTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,1,0,0,0,1
CARACOLLO,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,1,1,0,2
CARANAVI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,8,14,9,8,39
CARMEN RIVERO TORREZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,1,0,0,1
CHACARILLA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,1,1,0,2
CHALLAPATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,1,1,4,1,7
CHARAGUA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,1,2,3
CHAYANTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,1,0,0,0,1
CHIMORE,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,4,0,0,4
CHIPAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,1,2,0,0,3
CHUA COCANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,6,1,7
CHULUMANI (V. DE LA LIBERTAD),vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,0,0,7,6,13
CHUMA,vacunacion en ninos de 4 anos,srp 2da. dosis,2019-04-01,7,1,4,5,17
