,group,variable,month,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,TOTALES,TOTALES,TOTALES
VILLA CHARCAS,internaciones,ingresos referidos de otros establecimientos de salud,2019-03-01,0,1,0,1,1
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2019-03-01,8,19,8,19,27
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2019-03-01,6,54,6,54,60
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos referidos de otros establecimientos de salud,2019-03-01,1,0,1,0,1
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2019-03-01,9,20,9,20,29
VINTO,internaciones,ingresos referidos de otros establecimientos de salud,2019-03-01,0,2,0,2,2
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2019-03-01,1,12,1,12,13
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2019-03-01,31,61,31,61,92
YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2019-03-01,100,250,100,250,350
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,1,11,1,11,12
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,1,11,1,11,12
ANZALDO,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,0,2,0,2,2
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,5,26,5,26,31
ATOCHA,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,1,12,1,12,13
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,3,4,3,4,7
AZURDUY,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,1,2,1,2,3
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,1,2,1,2,3
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,11,31,11,31,42
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,20,46,20,46,66
CAPINOTA,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,0,1,0,1,1
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,8,31,8,31,39
CARMEN RIVERO TORREZ,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,0,1,0,1,1
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,5,3,5,3,8
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,5,9,5,9,14
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,2,14,2,14,16
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,3,18,3,18,21
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,96,323,96,323,419
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,170,469,170,469,639
COLCAPIRHUA,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,13,36,13,36,49
COLOMI,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,0,2,0,2,2
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,1,4,1,4,5
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,2,12,2,12,14
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,0,2,0,2,2
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,192,740,192,740,932
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,0,5,0,5,5
ENTRE RIOS TRJ,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,1,1,1,1,2
FERNANDEZ ALONSO,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,0,1,0,1,1
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,2,35,2,35,37
HUANUNI,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,2,7,2,7,9
IXIAMAS,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,0,1,0,1,1
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,17,18,17,18,35
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,1212,2672,1212,2672,3884
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,6,16,6,16,22
MACHARETI,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,2,2,2,2,4
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,0,2,0,2,2
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,0,2,0,2,2
MINEROS,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,1,0,1,0,1
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,0,5,0,5,5
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,14,28,14,28,42
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,124,105,124,105,229
OCURI,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,1,0,1,0,1
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,139,411,139,411,550
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,13,22,13,22,35
PASORAPA,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,2,2,2,2,4
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,2,5,2,5,7
POCOATA,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,1,1,1,1,2
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,45,40,45,40,85
POSTRER VALLE,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,1,0,1,0,1
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,36,117,36,117,153
PUERTO GONZALO MORENO,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,0,1,0,1,1
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,7,5,7,5,12
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,42,97,42,97,139
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,23,64,23,64,87
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,18,72,18,72,90
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,26,300,26,300,326
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,2,4,2,4,6
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,6,12,6,12,18
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,30,59,30,59,89
SAIPINA,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,0,1,0,1,1
SAN ANTONIO DE LOMERIO,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,4,14,4,14,18
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,5,7,5,7,12
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,3,10,3,10,13
SAN IGNACIO,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,0,1,0,1,1
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,19,31,19,31,50
SAN JAVIER(STC),internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,2,5,2,5,7
SAN JOAQUIN,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,2,1,2,1,3
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,5,11,5,11,16
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,2,1,2,1,3
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,2,4,2,4,6
SAN MIGUEL DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,218,867,218,867,1085
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,0,2,0,2,2
SANTA ROSA DEL SARA,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,0,1,0,1,1
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,0,7,0,7,7
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,130,244,130,244,374
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,14,17,14,17,31
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,101,162,101,162,263
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,4,4,4,4,8
TIQUIPAYA,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,0,0,0,0,0
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,134,123,134,123,257
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,19,76,19,76,95
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,4,8,4,8,12
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,9,7,9,7,16
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,8,19,8,19,27
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,12,17,12,17,29
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,32,99,32,99,131
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,1,0,1,0,1
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,17,33,17,33,50
VINTO,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,0,4,0,4,4
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,1,7,1,7,8
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,44,76,44,76,120
YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2019-04-01,20,15,20,15,35
ACACIO,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,0,1,0,1,1
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,2,6,2,6,8
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,5,9,5,9,14
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,4,19,4,19,23
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,2,1,2,1,3
AZURDUY,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,0,1,0,1,1
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,8,14,8,14,22
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,5,13,5,13,18
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,18,59,18,59,77
CAPINOTA,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,2,4,2,4,6
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,6,29,6,29,35
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,2,8,2,8,10
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,7,16,7,16,23
CHAYANTA,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,0,4,0,4,4
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,3,5,3,5,8
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,3,36,3,36,39
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,96,257,96,257,353
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,164,445,164,445,609
COLCAPIRHUA,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,14,44,14,44,58
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,1,4,1,4,5
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,4,8,4,8,12
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,0,1,0,1,1
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,289,911,289,911,1200
ENTRE RIOS TRJ,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,1,4,1,4,5
GUANAY,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,0,1,0,1,1
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,0,20,0,20,20
HUANUNI,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,2,7,2,7,9
HUARACAJE,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,1,1,1,1,2
INCAHUASI,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,0,1,0,1,1
IRUPANA (VILLA DE LANZA),internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,1,0,1,0,1
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,1,6,1,6,7
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,1373,2763,1373,2763,4136
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,8,13,8,13,21
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,0,1,0,1,1
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,1,7,1,7,8
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,9,36,9,36,45
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,169,174,169,174,343
OCURI,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,0,1,0,1,1
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,206,591,206,591,797
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,5,21,5,21,26
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,0,1,0,1,1
PASORAPA,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,0,2,0,2,2
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,6,1,6,1,7
POSTRER VALLE,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,1,0,1,0,1
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,23,87,23,87,110
PUERTO GONZALO MORENO,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,1,0,1,0,1
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,9,8,9,8,17
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,36,101,36,101,137
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,40,77,40,77,117
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,15,53,15,53,68
REYES,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,1,1,1,1,2
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,31,263,31,263,294
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,3,4,3,4,7
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,1,1,1,1,2
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,19,67,19,67,86
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,4,5,4,5,9
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,2,8,2,8,10
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,28,29,28,29,57
SAN JAVIER(STC),internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,1,3,1,3,4
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,5,6,5,6,11
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,3,4,3,4,7
SAN PEDRO,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,0,1,0,1,1
SAN RAMON BENI,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,237,843,237,843,1080
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,1,1,1,1,2
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,133,335,133,335,468
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,19,19,19,19,38
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,115,213,115,213,328
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,1,7,1,7,8
TIQUIPAYA,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,1,1,1,1,2
TOMINA,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,0,1,0,1,1
TOTORA(CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,0,1,0,1,1
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,30,23,30,23,53
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,23,80,23,80,103
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,6,23,6,23,29
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,6,7,6,7,13
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,5,15,5,15,20
VILLA CHARCAS,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,0,2,0,2,2
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,8,21,8,21,29
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,21,80,21,80,101
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,7,18,7,18,25
VINTO,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,2,2,2,2,4
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,4,17,4,17,21
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2019-05-01,45,53,45,53,98
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,2,13,2,13,15
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,4,7,4,7,11
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,13,23,13,23,36
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,1,0,1,0,1
AZURDUY,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,3,5,3,5,8
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,15,35,15,35,50
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,3,9,3,9,12
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,14,47,14,47,61
CAPINOTA,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,1,4,1,4,5
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,8,31,8,31,39
CARMEN RIVERO TORREZ,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,1,0,1,0,1
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,4,5,4,5,9
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,7,16,7,16,23
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,1,5,1,5,6
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,4,30,4,30,34
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,84,270,84,270,354
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,165,452,165,452,617
COLCAPIRHUA,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,19,46,19,46,65
COLOMI,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,0,2,0,2,2
COLQUECHACA,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,0,1,0,1,1
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,1,1,1,1,2
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,5,17,5,17,22
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,215,637,215,637,852
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,0,6,0,6,6
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,3,26,3,26,29
HUACARETA,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,2,2,2,2,4
HUANUNI,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,3,11,3,11,14
HUARACAJE,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,0,1,0,1,1
INCAHUASI,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,0,1,0,1,1
IXIAMAS,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,0,4,0,4,4
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,30,28,30,28,58
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,1178,2430,1178,2430,3608
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,4,11,4,11,15
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,0,5,0,5,5
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,0,2,0,2,2
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,2,6,2,6,8
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,14,34,14,34,48
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,92,80,92,80,172
OCURI,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,0,1,0,1,1
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,174,558,174,558,732
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,12,31,12,31,43
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,0,1,0,1,1
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,0,2,0,2,2
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,19,4,19,4,23
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,17,111,17,111,128
PRESTO,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,1,1,1,1,2
PUERTO GONZALO MORENO,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,0,1,0,1,1
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,3,7,3,7,10
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,39,118,39,118,157
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,30,57,30,57,87
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,18,71,18,71,89
REYES,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,1,1,1,1,2
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,34,112,34,112,146
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,2,1,2,1,3
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,4,3,4,3,7
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,23,56,23,56,79
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,4,5,4,5,9
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,2,18,2,18,20
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,14,33,14,33,47
SAN JAVIER(STC),internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,1,7,1,7,8
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,7,6,7,6,13
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,0,2,0,2,2
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,1,5,1,5,6
SAN MIGUEL DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,0,1,0,1,1
SAN RAMON SCZ,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,1,2,1,2,3
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,256,643,256,643,899
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,3,2,3,2,5
SANTA ROSA DEL SARA,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,0,1,0,1,1
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,0,2,0,2,2
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,123,245,123,245,368
TACOPAYA,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,0,2,0,2,2
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,15,15,15,15,30
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,117,129,117,129,246
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,1,4,1,4,5
TIQUIPAYA,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,0,0,0,0,0
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,73,39,73,39,112
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,18,78,18,78,96
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,4,12,4,12,16
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,6,9,6,9,15
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,4,13,4,13,17
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,8,20,8,20,28
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,30,75,30,75,105
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,9,24,9,24,33
VINTO,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,1,2,1,2,3
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,3,16,3,16,19
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2019-06-01,38,71,38,71,109
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,1,14,1,14,15
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,2,4,2,4,6
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,5,19,5,19,24
ATOCHA,internaciones,ingresos referidos de otros establecimientos de salud,2019-07-01,22,34,22,34,56
