municipality,group,variable,month,RN con apego precoz,TOTAL
TOMAVE,atencion de partos en servicios,rn con apego precoz,2023-03-01,5,5
TOMINA,atencion de partos en servicios,rn con apego precoz,2023-03-01,4,4
TORO TORO,atencion de partos en servicios,rn con apego precoz,2023-03-01,8,8
TOTORA(CBBA),atencion de partos en servicios,rn con apego precoz,2023-03-01,15,15
TOTORA(ORR),atencion de partos en servicios,rn con apego precoz,2023-03-01,3,3
TRINIDAD,atencion de partos en servicios,rn con apego precoz,2023-03-01,225,225
TUPIZA,atencion de partos en servicios,rn con apego precoz,2023-03-01,64,64
UMALA,atencion de partos en servicios,rn con apego precoz,2023-03-01,1,1
UNCIA,atencion de partos en servicios,rn con apego precoz,2023-03-01,6,6
URIONDO (A. CONCEPCION),atencion de partos en servicios,rn con apego precoz,2023-03-01,2,2
URUBICHA,atencion de partos en servicios,rn con apego precoz,2023-03-01,8,8
VACAS,atencion de partos en servicios,rn con apego precoz,2023-03-01,7,7
VALLEGRANDE,atencion de partos en servicios,rn con apego precoz,2023-03-01,5,5
VIACHA,atencion de partos en servicios,rn con apego precoz,2023-03-01,58,58
VILA VILA,atencion de partos en servicios,rn con apego precoz,2023-03-01,6,6
VILLA CHARCAS,atencion de partos en servicios,rn con apego precoz,2023-03-01,16,16
VILLA MONTES,atencion de partos en servicios,rn con apego precoz,2023-03-01,58,58
VILLA RIVERO,atencion de partos en servicios,rn con apego precoz,2023-03-01,7,7
VILLA SERRANO,atencion de partos en servicios,rn con apego precoz,2023-03-01,4,4
VILLA TUNARI,atencion de partos en servicios,rn con apego precoz,2023-03-01,139,139
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,rn con apego precoz,2023-03-01,5,5
VILLAZON,atencion de partos en servicios,rn con apego precoz,2023-03-01,26,26
VINTO,atencion de partos en servicios,rn con apego precoz,2023-03-01,51,51
VITICHI,atencion de partos en servicios,rn con apego precoz,2023-03-01,6,6
WALDO BALLIVIAN,atencion de partos en servicios,rn con apego precoz,2023-03-01,1,1
WARNES,atencion de partos en servicios,rn con apego precoz,2023-03-01,114,114
YACO,atencion de partos en servicios,rn con apego precoz,2023-03-01,2,2
YACUIBA,atencion de partos en servicios,rn con apego precoz,2023-03-01,145,145
YAMPARAEZ,atencion de partos en servicios,rn con apego precoz,2023-03-01,6,6
YANACACHI,atencion de partos en servicios,rn con apego precoz,2023-03-01,2,2
YAPACANI,atencion de partos en servicios,rn con apego precoz,2023-03-01,87,87
YOCALLA,atencion de partos en servicios,rn con apego precoz,2023-03-01,3,3
YOTALA,atencion de partos en servicios,rn con apego precoz,2023-03-01,3,3
ZUDAÑEZ,atencion de partos en servicios,rn con apego precoz,2023-03-01,3,3
ACHACACHI,atencion de partos en servicios,rn con apego precoz,2023-04-01,31,31
ACHOCALLA,atencion de partos en servicios,rn con apego precoz,2023-04-01,10,10
AIQUILE,atencion de partos en servicios,rn con apego precoz,2023-04-01,34,34
ALALAY,atencion de partos en servicios,rn con apego precoz,2023-04-01,2,2
ALCALA,atencion de partos en servicios,rn con apego precoz,2023-04-01,3,3
ALTO BENI,atencion de partos en servicios,rn con apego precoz,2023-04-01,5,5
ANCORAIMES,atencion de partos en servicios,rn con apego precoz,2023-04-01,3,3
ANTEQUERA,atencion de partos en servicios,rn con apego precoz,2023-04-01,1,1
ANZALDO,atencion de partos en servicios,rn con apego precoz,2023-04-01,3,3
APOLO,atencion de partos en servicios,rn con apego precoz,2023-04-01,15,15
ARAMPAMPA,atencion de partos en servicios,rn con apego precoz,2023-04-01,1,1
ARANI,atencion de partos en servicios,rn con apego precoz,2023-04-01,2,2
ARBIETO,atencion de partos en servicios,rn con apego precoz,2023-04-01,4,4
ARQUE,atencion de partos en servicios,rn con apego precoz,2023-04-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con apego precoz,2023-04-01,62,62
ATOCHA,atencion de partos en servicios,rn con apego precoz,2023-04-01,3,3
AYATA,atencion de partos en servicios,rn con apego precoz,2023-04-01,1,1
AYO AYO,atencion de partos en servicios,rn con apego precoz,2023-04-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con apego precoz,2023-04-01,12,12
AZURDUY,atencion de partos en servicios,rn con apego precoz,2023-04-01,7,7
BATALLAS,atencion de partos en servicios,rn con apego precoz,2023-04-01,6,6
BAURES,atencion de partos en servicios,rn con apego precoz,2023-04-01,1,1
BELEN DE ANDAMARCA,atencion de partos en servicios,rn con apego precoz,2023-04-01,1,1
BELLA FLOR,atencion de partos en servicios,rn con apego precoz,2023-04-01,1,1
BERMEJO,atencion de partos en servicios,rn con apego precoz,2023-04-01,21,21
BETANZOS,atencion de partos en servicios,rn con apego precoz,2023-04-01,26,26
BOYUIBE,atencion de partos en servicios,rn con apego precoz,2023-04-01,4,4
BUENA VISTA,atencion de partos en servicios,rn con apego precoz,2023-04-01,4,4
CABEZAS,atencion de partos en servicios,rn con apego precoz,2023-04-01,15,15
CAIROMA,atencion de partos en servicios,rn con apego precoz,2023-04-01,8,8
"CAIZA ""D""",atencion de partos en servicios,rn con apego precoz,2023-04-01,6,6
CAJUATA,atencion de partos en servicios,rn con apego precoz,2023-04-01,9,9
CALACOTO,atencion de partos en servicios,rn con apego precoz,2023-04-01,1,1
CALAMARCA,atencion de partos en servicios,rn con apego precoz,2023-04-01,2,2
CAMARGO,atencion de partos en servicios,rn con apego precoz,2023-04-01,20,20
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con apego precoz,2023-04-01,3,3
CAMIRI,atencion de partos en servicios,rn con apego precoz,2023-04-01,78,78
CAPINOTA,atencion de partos en servicios,rn con apego precoz,2023-04-01,14,14
CAQUIAVIRI,atencion de partos en servicios,rn con apego precoz,2023-04-01,4,4
CARACOLLO,atencion de partos en servicios,rn con apego precoz,2023-04-01,10,10
CARANAVI,atencion de partos en servicios,rn con apego precoz,2023-04-01,78,78
CARAPARI,atencion de partos en servicios,rn con apego precoz,2023-04-01,6,6
CARIPUYO,atencion de partos en servicios,rn con apego precoz,2023-04-01,3,3
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con apego precoz,2023-04-01,7,7
CATACORA,atencion de partos en servicios,rn con apego precoz,2023-04-01,2,2
CHALLAPATA,atencion de partos en servicios,rn con apego precoz,2023-04-01,34,34
CHAQUI,atencion de partos en servicios,rn con apego precoz,2023-04-01,9,9
CHARAGUA,atencion de partos en servicios,rn con apego precoz,2023-04-01,17,17
CHAYANTA,atencion de partos en servicios,rn con apego precoz,2023-04-01,7,7
CHIMORE,atencion de partos en servicios,rn con apego precoz,2023-04-01,24,24
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con apego precoz,2023-04-01,32,32
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con apego precoz,2023-04-01,8,8
CKOCHAS,atencion de partos en servicios,rn con apego precoz,2023-04-01,6,6
CLIZA,atencion de partos en servicios,rn con apego precoz,2023-04-01,27,27
COBIJA,atencion de partos en servicios,rn con apego precoz,2023-04-01,39,39
COCAPATA,atencion de partos en servicios,rn con apego precoz,2023-04-01,10,10
COCHABAMBA,atencion de partos en servicios,rn con apego precoz,2023-04-01,934,934
COIPASA,atencion de partos en servicios,rn con apego precoz,2023-04-01,2,2
COLCAPIRHUA,atencion de partos en servicios,rn con apego precoz,2023-04-01,29,29
"COLCHA ""K""",atencion de partos en servicios,rn con apego precoz,2023-04-01,5,5
COLLANA,atencion de partos en servicios,rn con apego precoz,2023-04-01,1,1
COLOMI,atencion de partos en servicios,rn con apego precoz,2023-04-01,17,17
COLPA BELGICA,atencion de partos en servicios,rn con apego precoz,2023-04-01,3,3
COLQUECHACA,atencion de partos en servicios,rn con apego precoz,2023-04-01,16,16
COLQUENCHA,atencion de partos en servicios,rn con apego precoz,2023-04-01,7,7
COLQUIRI,atencion de partos en servicios,rn con apego precoz,2023-04-01,4,4
COMANCHE,atencion de partos en servicios,rn con apego precoz,2023-04-01,1,1
COMARAPA,atencion de partos en servicios,rn con apego precoz,2023-04-01,22,22
CONCEPCION,atencion de partos en servicios,rn con apego precoz,2023-04-01,34,34
COPACABANA,atencion de partos en servicios,rn con apego precoz,2023-04-01,6,6
CORIPATA,atencion de partos en servicios,rn con apego precoz,2023-04-01,8,8
CORO CORO,atencion de partos en servicios,rn con apego precoz,2023-04-01,2,2
COROICO,atencion de partos en servicios,rn con apego precoz,2023-04-01,12,12
CORQUE,atencion de partos en servicios,rn con apego precoz,2023-04-01,2,2
COTAGAITA,atencion de partos en servicios,rn con apego precoz,2023-04-01,9,9
COTOCA,atencion de partos en servicios,rn con apego precoz,2023-04-01,51,51
CUATRO CAÑADAS,atencion de partos en servicios,rn con apego precoz,2023-04-01,27,27
CUEVO,atencion de partos en servicios,rn con apego precoz,2023-04-01,3,3
CULPINA,atencion de partos en servicios,rn con apego precoz,2023-04-01,14,14
DESAGUADERO,atencion de partos en servicios,rn con apego precoz,2023-04-01,3,3
EL ALTO,atencion de partos en servicios,rn con apego precoz,2023-04-01,501,501
EL CHORO,atencion de partos en servicios,rn con apego precoz,2023-04-01,1,1
EL PUENTE(STC),atencion de partos en servicios,rn con apego precoz,2023-04-01,11,11
EL PUENTE(TJA),atencion de partos en servicios,rn con apego precoz,2023-04-01,6,6
EL TORNO,atencion de partos en servicios,rn con apego precoz,2023-04-01,72,72
EL VILLAR,atencion de partos en servicios,rn con apego precoz,2023-04-01,1,1
ENTRE RIOS TRJ,atencion de partos en servicios,rn con apego precoz,2023-04-01,17,17
ENTRE RIOS CBBA,atencion de partos en servicios,rn con apego precoz,2023-04-01,43,43
ESCOMA,atencion de partos en servicios,rn con apego precoz,2023-04-01,4,4
FERNANDEZ ALONSO,atencion de partos en servicios,rn con apego precoz,2023-04-01,5,5
FILADELFIA,atencion de partos en servicios,rn con apego precoz,2023-04-01,6,6
GAIOC JATUN AYLLU YURA,atencion de partos en servicios,rn con apego precoz,2023-04-01,2,2
GENERAL SAAVEDRA,atencion de partos en servicios,rn con apego precoz,2023-04-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,rn con apego precoz,2023-04-01,2,2
GUANAY,atencion de partos en servicios,rn con apego precoz,2023-04-01,11,11
GUAQUI,atencion de partos en servicios,rn con apego precoz,2023-04-01,3,3
GUAYARAMERIN,atencion de partos en servicios,rn con apego precoz,2023-04-01,41,41
GUTIERREZ,atencion de partos en servicios,rn con apego precoz,2023-04-01,15,15
HUACARAJE,atencion de partos en servicios,rn con apego precoz,2023-04-01,2,2
HUACARETA,atencion de partos en servicios,rn con apego precoz,2023-04-01,7,7
HUANUNI,atencion de partos en servicios,rn con apego precoz,2023-04-01,16,16
HUARINA,atencion de partos en servicios,rn con apego precoz,2023-04-01,6,6
HUATAJATA,atencion de partos en servicios,rn con apego precoz,2023-04-01,1,1
HUAYLLAMARCA,atencion de partos en servicios,rn con apego precoz,2023-04-01,1,1
HUMANATA,atencion de partos en servicios,rn con apego precoz,2023-04-01,1,1
ICLA,atencion de partos en servicios,rn con apego precoz,2023-04-01,1,1
INCAHUASI,atencion de partos en servicios,rn con apego precoz,2023-04-01,7,7
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,rn con apego precoz,2023-04-01,3,3
IXIAMAS,atencion de partos en servicios,rn con apego precoz,2023-04-01,10,10
JESUS DE MACHACA,atencion de partos en servicios,rn con apego precoz,2023-04-01,3,3
LA ASUNTA,atencion de partos en servicios,rn con apego precoz,2023-04-01,51,51
LA GUARDIA,atencion de partos en servicios,rn con apego precoz,2023-04-01,95,95
LA PAZ,atencion de partos en servicios,rn con apego precoz,2023-04-01,916,916
LAGUNILLAS,atencion de partos en servicios,rn con apego precoz,2023-04-01,3,3
LAJA,atencion de partos en servicios,rn con apego precoz,2023-04-01,4,4
LAS CARRERAS,atencion de partos en servicios,rn con apego precoz,2023-04-01,1,1
LICOMA PAMPA,atencion de partos en servicios,rn con apego precoz,2023-04-01,2,2
LLALLAGUA,atencion de partos en servicios,rn con apego precoz,2023-04-01,63,63
LLICA,atencion de partos en servicios,rn con apego precoz,2023-04-01,2,2
LORETO,atencion de partos en servicios,rn con apego precoz,2023-04-01,2,2
LURIBAY,atencion de partos en servicios,rn con apego precoz,2023-04-01,2,2
MACHARETI,atencion de partos en servicios,rn con apego precoz,2023-04-01,1,1
MAGDALENA,atencion de partos en servicios,rn con apego precoz,2023-04-01,13,13
MAIRANA,atencion de partos en servicios,rn con apego precoz,2023-04-01,10,10
MAPIRI,atencion de partos en servicios,rn con apego precoz,2023-04-01,14,14
MECAPACA,atencion de partos en servicios,rn con apego precoz,2023-04-01,1,1
MINEROS,atencion de partos en servicios,rn con apego precoz,2023-04-01,15,15
MIZQUE,atencion de partos en servicios,rn con apego precoz,2023-04-01,16,16
MOCOMOCO,atencion de partos en servicios,rn con apego precoz,2023-04-01,2,2
MOJOCOYA,atencion de partos en servicios,rn con apego precoz,2023-04-01,2,2
MONTEAGUDO,atencion de partos en servicios,rn con apego precoz,2023-04-01,12,12
MONTERO,atencion de partos en servicios,rn con apego precoz,2023-04-01,33,33
MORO MORO,atencion de partos en servicios,rn con apego precoz,2023-04-01,1,1
MOROCHATA,atencion de partos en servicios,rn con apego precoz,2023-04-01,4,4
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,rn con apego precoz,2023-04-01,3,3
NAZACARA DE PACAJES,atencion de partos en servicios,rn con apego precoz,2023-04-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en servicios,rn con apego precoz,2023-04-01,2,2
OCURI,atencion de partos en servicios,rn con apego precoz,2023-04-01,7,7
OKINAWA,atencion de partos en servicios,rn con apego precoz,2023-04-01,11,11
OMEREQUE,atencion de partos en servicios,rn con apego precoz,2023-04-01,4,4
ORURO,atencion de partos en servicios,rn con apego precoz,2023-04-01,481,481
PADCAYA,atencion de partos en servicios,rn con apego precoz,2023-04-01,5,5
PADILLA,atencion de partos en servicios,rn con apego precoz,2023-04-01,13,13
PAILON,atencion de partos en servicios,rn con apego precoz,2023-04-01,36,36
PALCA,atencion de partos en servicios,rn con apego precoz,2023-04-01,1,1
PALOS BLANCOS,atencion de partos en servicios,rn con apego precoz,2023-04-01,20,20
PAMPA AULLAGAS,atencion de partos en servicios,rn con apego precoz,2023-04-01,1,1
PAMPA GRANDE,atencion de partos en servicios,rn con apego precoz,2023-04-01,7,7
PAPEL PAMPA,atencion de partos en servicios,rn con apego precoz,2023-04-01,1,1
PASORAPA,atencion de partos en servicios,rn con apego precoz,2023-04-01,1,1
PATACAMAYA,atencion de partos en servicios,rn con apego precoz,2023-04-01,32,32
PAZÑA,atencion de partos en servicios,rn con apego precoz,2023-04-01,2,2
POCOATA,atencion de partos en servicios,rn con apego precoz,2023-04-01,12,12
POCONA,atencion de partos en servicios,rn con apego precoz,2023-04-01,6,6
POJO (CBBA),atencion de partos en servicios,rn con apego precoz,2023-04-01,6,6
POOPO,atencion de partos en servicios,rn con apego precoz,2023-04-01,3,3
PORCO,atencion de partos en servicios,rn con apego precoz,2023-04-01,6,6
POROMA,atencion de partos en servicios,rn con apego precoz,2023-04-01,1,1
PORONGO,atencion de partos en servicios,rn con apego precoz,2023-04-01,3,3
PORTACHUELO,atencion de partos en servicios,rn con apego precoz,2023-04-01,33,33
PORVENIR,atencion de partos en servicios,rn con apego precoz,2023-04-01,3,3
POTOSI,atencion de partos en servicios,rn con apego precoz,2023-04-01,282,282
PRESTO,atencion de partos en servicios,rn con apego precoz,2023-04-01,1,1
PUCARANI,atencion de partos en servicios,rn con apego precoz,2023-04-01,6,6
PUERTO ACOSTA,atencion de partos en servicios,rn con apego precoz,2023-04-01,1,1
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con apego precoz,2023-04-01,4,4
PUERTO QUIJARRO,atencion de partos en servicios,rn con apego precoz,2023-04-01,22,22
PUERTO RICO,atencion de partos en servicios,rn con apego precoz,2023-04-01,11,11
PUERTO SILES,atencion de partos en servicios,rn con apego precoz,2023-04-01,1,1
PUERTO SUAREZ,atencion de partos en servicios,rn con apego precoz,2023-04-01,31,31
PUERTO VILLARROEL,atencion de partos en servicios,rn con apego precoz,2023-04-01,126,126
PUNA,atencion de partos en servicios,rn con apego precoz,2023-04-01,9,9
PUNATA,atencion de partos en servicios,rn con apego precoz,2023-04-01,36,36
QUIABAYA,atencion de partos en servicios,rn con apego precoz,2023-04-01,5,5
QUILLACOLLO,atencion de partos en servicios,rn con apego precoz,2023-04-01,226,226
QUIME,atencion de partos en servicios,rn con apego precoz,2023-04-01,6,6
RAQAYPAMPA(ETA),atencion de partos en servicios,rn con apego precoz,2023-04-01,4,4
RAVELO,atencion de partos en servicios,rn con apego precoz,2023-04-01,4,4
REYES,atencion de partos en servicios,rn con apego precoz,2023-04-01,16,16
RIBERALTA,atencion de partos en servicios,rn con apego precoz,2023-04-01,258,258
ROBORE,atencion de partos en servicios,rn con apego precoz,2023-04-01,12,12
RURRENABAQUE,atencion de partos en servicios,rn con apego precoz,2023-04-01,24,24
SABAYA,atencion de partos en servicios,rn con apego precoz,2023-04-01,3,3
SACABA,atencion de partos en servicios,rn con apego precoz,2023-04-01,228,228
SACACA,atencion de partos en servicios,rn con apego precoz,2023-04-01,9,9
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con apego precoz,2023-04-01,4,4
SAMAIPATA,atencion de partos en servicios,rn con apego precoz,2023-04-01,6,6
SAN ANDRES,atencion de partos en servicios,rn con apego precoz,2023-04-01,3,3
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con apego precoz,2023-04-01,6,6
SAN BENITO,atencion de partos en servicios,rn con apego precoz,2023-04-01,3,3
SAN BORJA,atencion de partos en servicios,rn con apego precoz,2023-04-01,46,46
SAN BUENA VENTURA,atencion de partos en servicios,rn con apego precoz,2023-04-01,20,20
SAN CARLOS,atencion de partos en servicios,rn con apego precoz,2023-04-01,25,25
SAN IGNACIO,atencion de partos en servicios,rn con apego precoz,2023-04-01,37,37
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con apego precoz,2023-04-01,108,108
SAN JAVIER(STC),atencion de partos en servicios,rn con apego precoz,2023-04-01,24,24
SAN JOAQUIN,atencion de partos en servicios,rn con apego precoz,2023-04-01,12,12
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con apego precoz,2023-04-01,50,50
SAN JULIAN,atencion de partos en servicios,rn con apego precoz,2023-04-01,51,51
SAN LORENZO(PND),atencion de partos en servicios,rn con apego precoz,2023-04-01,2,2
SAN LORENZO(TJA),atencion de partos en servicios,rn con apego precoz,2023-04-01,3,3
SAN LUCAS,atencion de partos en servicios,rn con apego precoz,2023-04-01,21,21
SAN MATIAS,atencion de partos en servicios,rn con apego precoz,2023-04-01,26,26
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con apego precoz,2023-04-01,9,9
SAN PEDRO,atencion de partos en servicios,rn con apego precoz,2023-04-01,6,6
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,rn con apego precoz,2023-04-01,14,14
SAN PEDRO DE MACHA,atencion de partos en servicios,rn con apego precoz,2023-04-01,17,17
SAN PEDRO DE TIQUINA,atencion de partos en servicios,rn con apego precoz,2023-04-01,1,1
SAN RAFAEL,atencion de partos en servicios,rn con apego precoz,2023-04-01,6,6
SAN RAMON BENI,atencion de partos en servicios,rn con apego precoz,2023-04-01,6,6
SAN RAMON SCZ,atencion de partos en servicios,rn con apego precoz,2023-04-01,10,10
SANTA ANA,atencion de partos en servicios,rn con apego precoz,2023-04-01,31,31
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con apego precoz,2023-04-01,1240,1240
SANTA ROSA,atencion de partos en servicios,rn con apego precoz,2023-04-01,10,10
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con apego precoz,2023-04-01,5,5
SANTIAGO DE CALLAPA,atencion de partos en servicios,rn con apego precoz,2023-04-01,2,2
SANTIAGO DE MACHACA,atencion de partos en servicios,rn con apego precoz,2023-04-01,2,2
SANTIVAÑES,atencion de partos en servicios,rn con apego precoz,2023-04-01,3,3
SAPAHAQUI,atencion de partos en servicios,rn con apego precoz,2023-04-01,4,4
SENA,atencion de partos en servicios,rn con apego precoz,2023-04-01,3,3
SHINAOTA,atencion de partos en servicios,rn con apego precoz,2023-04-01,33,33
SICA SICA (VILLA AROMA),atencion de partos en servicios,rn con apego precoz,2023-04-01,12,12
SICAYA,atencion de partos en servicios,rn con apego precoz,2023-04-01,3,3
SIPE SIPE,atencion de partos en servicios,rn con apego precoz,2023-04-01,37,37
SOPACHUY,atencion de partos en servicios,rn con apego precoz,2023-04-01,1,1
SORACACHI,atencion de partos en servicios,rn con apego precoz,2023-04-01,2,2
SORATA,atencion de partos en servicios,rn con apego precoz,2023-04-01,4,4
SUCRE,atencion de partos en servicios,rn con apego precoz,2023-04-01,133,133
TACACOMA,atencion de partos en servicios,rn con apego precoz,2023-04-01,7,7
TACOBAMBA,atencion de partos en servicios,rn con apego precoz,2023-04-01,6,6
TACOPAYA,atencion de partos en servicios,rn con apego precoz,2023-04-01,1,1
TAPACARI,atencion de partos en servicios,rn con apego precoz,2023-04-01,6,6
TARABUCO,atencion de partos en servicios,rn con apego precoz,2023-04-01,14,14
TARACO,atencion de partos en servicios,rn con apego precoz,2023-04-01,4,4
TARATA,atencion de partos en servicios,rn con apego precoz,2023-04-01,6,6
TARIJA,atencion de partos en servicios,rn con apego precoz,2023-04-01,240,240
TARVITA,atencion de partos en servicios,rn con apego precoz,2023-04-01,10,10
TEOPONTE,atencion de partos en servicios,rn con apego precoz,2023-04-01,9,9
TIAHUANACU,atencion de partos en servicios,rn con apego precoz,2023-04-01,4,4
TINGUIPAYA,atencion de partos en servicios,rn con apego precoz,2023-04-01,2,2
TIPUANI,atencion de partos en servicios,rn con apego precoz,2023-04-01,2,2
TIQUIPAYA,atencion de partos en servicios,rn con apego precoz,2023-04-01,28,28
TIRAQUE (CBBA),atencion de partos en servicios,rn con apego precoz,2023-04-01,7,7
TOCO,atencion de partos en servicios,rn con apego precoz,2023-04-01,4,4
TOLATA,atencion de partos en servicios,rn con apego precoz,2023-04-01,2,2
TOLEDO,atencion de partos en servicios,rn con apego precoz,2023-04-01,2,2
TOMAVE,atencion de partos en servicios,rn con apego precoz,2023-04-01,4,4
TORO TORO,atencion de partos en servicios,rn con apego precoz,2023-04-01,7,7
TOTORA(CBBA),atencion de partos en servicios,rn con apego precoz,2023-04-01,11,11
TOTORA(ORR),atencion de partos en servicios,rn con apego precoz,2023-04-01,3,3
TRINIDAD,atencion de partos en servicios,rn con apego precoz,2023-04-01,215,215
TUPIZA,atencion de partos en servicios,rn con apego precoz,2023-04-01,60,60
UNCIA,atencion de partos en servicios,rn con apego precoz,2023-04-01,21,21
URIONDO (A. CONCEPCION),atencion de partos en servicios,rn con apego precoz,2023-04-01,11,11
URUBICHA,atencion de partos en servicios,rn con apego precoz,2023-04-01,4,4
UYUNI,atencion de partos en servicios,rn con apego precoz,2023-04-01,3,3
VACAS,atencion de partos en servicios,rn con apego precoz,2023-04-01,6,6
VALLEGRANDE,atencion de partos en servicios,rn con apego precoz,2023-04-01,16,16
VIACHA,atencion de partos en servicios,rn con apego precoz,2023-04-01,52,52
VILA VILA,atencion de partos en servicios,rn con apego precoz,2023-04-01,4,4
VILLA CHARCAS,atencion de partos en servicios,rn con apego precoz,2023-04-01,3,3
VILLA MONTES,atencion de partos en servicios,rn con apego precoz,2023-04-01,64,64
VILLA RIVERO,atencion de partos en servicios,rn con apego precoz,2023-04-01,5,5
VILLA SERRANO,atencion de partos en servicios,rn con apego precoz,2023-04-01,3,3
VILLA TUNARI,atencion de partos en servicios,rn con apego precoz,2023-04-01,116,116
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,rn con apego precoz,2023-04-01,7,7
VILLAZON,atencion de partos en servicios,rn con apego precoz,2023-04-01,31,31
VINTO,atencion de partos en servicios,rn con apego precoz,2023-04-01,41,41
VITICHI,atencion de partos en servicios,rn con apego precoz,2023-04-01,1,1
WARNES,atencion de partos en servicios,rn con apego precoz,2023-04-01,133,133
YACO,atencion de partos en servicios,rn con apego precoz,2023-04-01,3,3
YACUIBA,atencion de partos en servicios,rn con apego precoz,2023-04-01,129,129
YAMPARAEZ,atencion de partos en servicios,rn con apego precoz,2023-04-01,1,1
YANACACHI,atencion de partos en servicios,rn con apego precoz,2023-04-01,3,3
YAPACANI,atencion de partos en servicios,rn con apego precoz,2023-04-01,87,87
YOTALA,atencion de partos en servicios,rn con apego precoz,2023-04-01,3,3
YUNCHARA,atencion de partos en servicios,rn con apego precoz,2023-04-01,4,4
ZUDAÑEZ,atencion de partos en servicios,rn con apego precoz,2023-04-01,8,8
ACACIO,atencion de partos en servicios,rn con apego precoz,2023-05-01,1,1
ACHACACHI,atencion de partos en servicios,rn con apego precoz,2023-05-01,37,37
ACHOCALLA,atencion de partos en servicios,rn con apego precoz,2023-05-01,12,12
AIQUILE,atencion de partos en servicios,rn con apego precoz,2023-05-01,25,25
ALTO BENI,atencion de partos en servicios,rn con apego precoz,2023-05-01,6,6
ANCORAIMES,atencion de partos en servicios,rn con apego precoz,2023-05-01,1,1
ANDAMARCA,atencion de partos en servicios,rn con apego precoz,2023-05-01,1,1
ANTEQUERA,atencion de partos en servicios,rn con apego precoz,2023-05-01,1,1
ANZALDO,atencion de partos en servicios,rn con apego precoz,2023-05-01,2,2
APOLO,atencion de partos en servicios,rn con apego precoz,2023-05-01,11,11
ARAMPAMPA,atencion de partos en servicios,rn con apego precoz,2023-05-01,2,2
ARANI,atencion de partos en servicios,rn con apego precoz,2023-05-01,2,2
ARBIETO,atencion de partos en servicios,rn con apego precoz,2023-05-01,9,9
ARQUE,atencion de partos en servicios,rn con apego precoz,2023-05-01,2,2
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con apego precoz,2023-05-01,49,49
ATOCHA,atencion de partos en servicios,rn con apego precoz,2023-05-01,5,5
AUCAPATA,atencion de partos en servicios,rn con apego precoz,2023-05-01,2,2
AYATA,atencion de partos en servicios,rn con apego precoz,2023-05-01,1,1
AYO AYO,atencion de partos en servicios,rn con apego precoz,2023-05-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con apego precoz,2023-05-01,13,13
AZURDUY,atencion de partos en servicios,rn con apego precoz,2023-05-01,4,4
BATALLAS,atencion de partos en servicios,rn con apego precoz,2023-05-01,6,6
BAURES,atencion de partos en servicios,rn con apego precoz,2023-05-01,4,4
BERMEJO,atencion de partos en servicios,rn con apego precoz,2023-05-01,22,22
BETANZOS,atencion de partos en servicios,rn con apego precoz,2023-05-01,16,16
BOLIVAR,atencion de partos en servicios,rn con apego precoz,2023-05-01,3,3
BOYUIBE,atencion de partos en servicios,rn con apego precoz,2023-05-01,3,3
BUENA VISTA,atencion de partos en servicios,rn con apego precoz,2023-05-01,4,4
CABEZAS,atencion de partos en servicios,rn con apego precoz,2023-05-01,18,18
CAIROMA,atencion de partos en servicios,rn con apego precoz,2023-05-01,5,5
"CAIZA ""D""",atencion de partos en servicios,rn con apego precoz,2023-05-01,1,1
CAJUATA,atencion de partos en servicios,rn con apego precoz,2023-05-01,10,10
CALACOTO,atencion de partos en servicios,rn con apego precoz,2023-05-01,1,1
CALAMARCA,atencion de partos en servicios,rn con apego precoz,2023-05-01,3,3
CAMARGO,atencion de partos en servicios,rn con apego precoz,2023-05-01,20,20
CAMIRI,atencion de partos en servicios,rn con apego precoz,2023-05-01,52,52
CAPINOTA,atencion de partos en servicios,rn con apego precoz,2023-05-01,18,18
CARACOLLO,atencion de partos en servicios,rn con apego precoz,2023-05-01,7,7
