municipality,group,variable,month,Nacidos muertos,TOTAL
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos,2023-10-01,2,2
SAN JULIAN,atencion de partos en servicios,nacidos muertos,2023-10-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2023-10-01,27,27
SUCRE,atencion de partos en servicios,nacidos muertos,2023-10-01,2,2
TARIJA,atencion de partos en servicios,nacidos muertos,2023-10-01,2,2
TRINIDAD,atencion de partos en servicios,nacidos muertos,2023-10-01,3,3
UYUNI,atencion de partos en servicios,nacidos muertos,2023-10-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos,2023-10-01,3,3
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2023-10-01,3,3
VILLAZON,atencion de partos en servicios,nacidos muertos,2023-10-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos,2023-10-01,1,1
CAMIRI,atencion de partos en servicios,nacidos muertos,2023-11-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos,2023-11-01,1,1
CHARAGUA,atencion de partos en servicios,nacidos muertos,2023-11-01,1,1
CHIMORE,atencion de partos en servicios,nacidos muertos,2023-11-01,1,1
COBIJA,atencion de partos en servicios,nacidos muertos,2023-11-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2023-11-01,14,14
COLCAPIRHUA,atencion de partos en servicios,nacidos muertos,2023-11-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos,2023-11-01,21,21
EL TORNO,atencion de partos en servicios,nacidos muertos,2023-11-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos,2023-11-01,27,27
LLALLAGUA,atencion de partos en servicios,nacidos muertos,2023-11-01,2,2
MONTERO,atencion de partos en servicios,nacidos muertos,2023-11-01,2,2
ORURO,atencion de partos en servicios,nacidos muertos,2023-11-01,7,7
PADILLA,atencion de partos en servicios,nacidos muertos,2023-11-01,2,2
POTOSI,atencion de partos en servicios,nacidos muertos,2023-11-01,4,4
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2023-11-01,1,1
PUNATA,atencion de partos en servicios,nacidos muertos,2023-11-01,2,2
QUILLACOLLO,atencion de partos en servicios,nacidos muertos,2023-11-01,1,1
RAQAYPAMPA(ETA),atencion de partos en servicios,nacidos muertos,2023-11-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos,2023-11-01,5,5
SACABA,atencion de partos en servicios,nacidos muertos,2023-11-01,2,2
SAMAIPATA,atencion de partos en servicios,nacidos muertos,2023-11-01,1,1
SAN BUENA VENTURA,atencion de partos en servicios,nacidos muertos,2023-11-01,1,1
SAN CARLOS,atencion de partos en servicios,nacidos muertos,2023-11-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos,2023-11-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2023-11-01,21,21
SUCRE,atencion de partos en servicios,nacidos muertos,2023-11-01,2,2
TARIJA,atencion de partos en servicios,nacidos muertos,2023-11-01,2,2
TIQUIPAYA,atencion de partos en servicios,nacidos muertos,2023-11-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos,2023-11-01,2,2
VILLA MONTES,atencion de partos en servicios,nacidos muertos,2023-11-01,2,2
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2023-11-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos,2023-11-01,1,1
YAPACANI,atencion de partos en servicios,nacidos muertos,2023-11-01,1,1
ZUDAÑEZ,atencion de partos en servicios,nacidos muertos,2023-11-01,1,1
ACHACACHI,atencion de partos en servicios,nacidos muertos,2023-12-01,2,2
BERMEJO,atencion de partos en servicios,nacidos muertos,2023-12-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos,2023-12-01,1,1
CHARAGUA,atencion de partos en servicios,nacidos muertos,2023-12-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos muertos,2023-12-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2023-12-01,11,11
COLOMI,atencion de partos en servicios,nacidos muertos,2023-12-01,1,1
COMARAPA,atencion de partos en servicios,nacidos muertos,2023-12-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos,2023-12-01,11,11
INCAHUASI,atencion de partos en servicios,nacidos muertos,2023-12-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos,2023-12-01,12,12
LLALLAGUA,atencion de partos en servicios,nacidos muertos,2023-12-01,2,2
MIZQUE,atencion de partos en servicios,nacidos muertos,2023-12-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos,2023-12-01,3,3
PAMPA GRANDE,atencion de partos en servicios,nacidos muertos,2023-12-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos,2023-12-01,5,5
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2023-12-01,1,1
PUNATA,atencion de partos en servicios,nacidos muertos,2023-12-01,1,1
QUILLACOLLO,atencion de partos en servicios,nacidos muertos,2023-12-01,1,1
RAQAYPAMPA(ETA),atencion de partos en servicios,nacidos muertos,2023-12-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos,2023-12-01,2,2
SACABA,atencion de partos en servicios,nacidos muertos,2023-12-01,3,3
SAN BORJA,atencion de partos en servicios,nacidos muertos,2023-12-01,4,4
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos,2023-12-01,3,3
SAN JAVIER(STC),atencion de partos en servicios,nacidos muertos,2023-12-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2023-12-01,23,23
SUCRE,atencion de partos en servicios,nacidos muertos,2023-12-01,3,3
TARIJA,atencion de partos en servicios,nacidos muertos,2023-12-01,2,2
TIAHUANACU,atencion de partos en servicios,nacidos muertos,2023-12-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos,2023-12-01,2,2
UYUNI,atencion de partos en servicios,nacidos muertos,2023-12-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2023-12-01,3,3
