municipality,group,variable,month,Nacidos muertos con peso menor a 2500g,TOTAL
ZUDAÑEZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-11-01,1,1
ACHACACHI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-12-01,1,1
BERMEJO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-12-01,1,1
CARANAVI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-12-01,1,1
CHARAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-12-01,6,6
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-12-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-12-01,8,8
COMARAPA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-12-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-12-01,5,5
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-12-01,7,7
LLALLAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-12-01,1,1
MIZQUE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-12-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-12-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-12-01,2,2
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-12-01,1,1
RAQAYPAMPA(ETA),atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-12-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-12-01,2,2
SACABA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-12-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-12-01,1,1
SAN JAVIER(STC),atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-12-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-12-01,15,15
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-12-01,2,2
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-12-01,2,2
URIONDO (A. CONCEPCION),atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-12-01,2,2
UYUNI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-12-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2023-12-01,1,1
