municipality,group,variable,month,Partos atendidos por proveedor calificado,TOTAL
ICHOCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,4,4
INCAHUASI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,3,3
INQUISIVI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,4,4
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,2,2
JESUS DE MACHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,2,2
LA ASUNTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,5,5
LA PAZ,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,1,1
LAJA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,3,3
LICOMA PAMPA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,1,1
MACHACAMARCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,1,1
MALLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,3,3
MECAPACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,2,2
MIZQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,1,1
MOCOMOCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,7,7
MOJOCOYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,1,1
MOROCHATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,1,1
OCURI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,2,2
OMEREQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,1,1
ORURO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,2,2
PADCAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,2,2
PALCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,5,5
PALOS BLANCOS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,7,7
PAPEL PAMPA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,3,3
PELECHUCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,3,3
POCONA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,1,1
POOPO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,2,2
POROMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,3,3
POTOSI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,1,1
PRESTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,3,3
PUCARANI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,4,4
PUERTO CARABUCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,5,5
PUERTO PEREZ,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,1,1
PUERTO RICO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,1,1
PUERTO VILLARROEL,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,2,2
QUILLACOLLO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,3,3
QUIME,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,5,5
RAVELO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,1,1
RURRENABAQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,1,1
SACABA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,1,1
SACACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,1,1
SAN ANDRES DE MACHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,2,2
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,1,1
SAN BORJA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,1,1
SAN BUENA VENTURA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,1,1
SAN IGNACIO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,1,1
SAN LUCAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,7,7
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,7,7
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,2,2
SAN PEDRO DE MACHA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,4,4
SANTA ROSA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,1,1
SANTIAGO DE HUARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,2,2
SANTIAGO DE HUATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,3,3
SANTIAGO DE MACHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,1,1
SAPAHAQUI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,6,6
SICAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,2,2
SORACACHI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,1,1
SORATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,5,5
TACACOMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,1,1
TACOPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,2,2
TAHUA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,1,1
TAPACARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,5,5
TARACO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,3,3
TARVITA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,1,1
TIAHUANACU,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,3,3
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,2,2
TIQUIPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,4,4
TOMAVE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,1,1
TORO TORO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,6,6
TOTORA(ORR),atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,1,1
TUPIZA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,1,1
TURCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,1,1
UMALA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,3,3
UNCIA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,4,4
UYUNI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,3,3
VACAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,1,1
VIACHA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,1,1
VILLA CHARCAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,3,3
VILLA MONTES,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,1,1
VILLA NUEVA (LOMA ALTA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,1,1
VILLA RIVERO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,3,3
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,4,4
YACO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,1,1
ZUDAÑEZ,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-03-01,1,1
ACHACACHI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,9,9
ACHOCALLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,1,1
ALALAY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,1,1
ALTO BENI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,2,2
ANCORAIMES,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,6,6
ANDAMARCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,1,1
APOLO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,3,3
ARQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,1,1
AYATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,4,4
AYO AYO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,9,9
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,1,1
BATALLAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,2,2
BETANZOS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,3,3
BOYUIBE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,1,1
CAIROMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,4,4
CALACOTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,2,2
CALAMARCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,6,6
CAMATAQUI (C. VILLA ABECIA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,1,1
CARACOLLO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,2,2
CARIPUYO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,3,3
CHALLAPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,6,6
CHAQUI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,1,1
CHAYANTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,4,4
CHOQUE COTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,1,1
CHUMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,3,3
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,1,1
CKOCHAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,6,6
COCAPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,4,4
"COLCHA ""K""",atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,1,1
COLQUECHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,7,7
COLQUENCHA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,2,2
COLQUIRI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,6,6
CONCEPCION,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,5,5
CORO CORO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,6,6
COROICO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,1,1
COTOCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,7,7
CULPINA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,3,3
EL ALTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,4,4
EL CHORO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,3,3
FILADELFIA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,5,5
GUANAY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,2,2
GUAQUI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,5,5
HUACARETA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,1,1
HUARINA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,2,2
INCAHUASI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,2,2
INQUISIVI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,1,1
IXIAMAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,1,1
JESUS DE MACHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,1,1
LAGUNILLAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,1,1
LAJA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,3,3
LLALLAGUA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,4,4
LURIBAY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,2,2
MALLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,1,1
MECAPACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,2,2
MIZQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,1,1
MOCOMOCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,8,8
MONTEAGUDO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,2,2
OCURI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,1,1
ORURO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,5,5
PALOS BLANCOS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,6,6
PELECHUCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,5,5
POCOATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,4,4
POROMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,1,1
POTOSI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,1,1
PRESTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,1,1
PUCARANI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,10,10
PUERTO CARABUCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,6,6
PUERTO GONZALO MORENO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,2,2
PUERTO PEREZ,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,5,5
PUERTO VILLARROEL,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,1,1
PUNA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,1,1
QUIABAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,1,1
QUIME,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,3,3
RAQAYPAMPA(ETA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,1,1
SABAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,2,2
SACABA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,2,2
SAN ANDRES DE MACHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,1,1
SAN BUENA VENTURA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,1,1
SAN LUCAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,4,4
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,3,3
SAN PEDRO DE MACHA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,4,4
SAN RAMON SCZ,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,1,1
SANTA ANA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,1,1
SANTIAGO DE CALLAPA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,1,1
SAPAHAQUI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,2,2
SICA SICA (VILLA AROMA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,4,4
SORACACHI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,3,3
SUCRE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,1,1
TACACOMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,1,1
TACOPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,1,1
TAPACARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,11,11
TARACO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,2,2
TARVITA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,1,1
TEOPONTE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,2,2
TIAHUANACU,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,1,1
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,1,1
TIQUIPAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,4,4
TOMAVE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,1,1
TORO TORO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,3,3
TOTORA(CBBA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,1,1
TOTORA(ORR),atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,2,2
TUPIZA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,1,1
UNCIA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,2,2
VIACHA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,2,2
VILLA CHARCAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,1,1
VILLA RIVERO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,1,1
VILLA SERRANO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,1,1
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,3,3
VINTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,1,1
VITICHI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,1,1
WALDO BALLIVIAN,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,1,1
YACO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,6,6
YOCALLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,2,2
YUNCHARA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-04-01,1,1
ACHACACHI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,9,9
ACHOCALLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,1,1
AIQUILE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,1,1
ALALAY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,1,1
ALTO BENI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,1,1
ANCORAIMES,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,5,5
ANDAMARCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,1,1
APOLO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,2,2
ARQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,3,3
AUCAPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,1,1
AYATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,5,5
AYO AYO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,1,1
AZURDUY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,4,4
BATALLAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,8,8
BETANZOS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,3,3
BOLIVAR,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,1,1
CAIROMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,2,2
"CAIZA ""D""",atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,3,3
CALACOTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,1,1
CALAMARCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,4,4
CAMATAQUI (C. VILLA ABECIA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,1,1
CAPINOTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,1,1
CAQUIAVIRI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,2,2
CARACOLLO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,4,4
CARANAVI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,2,2
CHALLAPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,4,4
CHAQUI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,1,1
CHARAGUA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,2,2
CHAYANTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,3,3
CHUMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,1,1
CKOCHAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,1,1
COCAPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,4,4
"COLCHA ""K""",atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,2,2
COLQUECHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,5,5
COLQUENCHA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,2,2
COLQUIRI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,5,5
COPACABANA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,1,1
CORIPATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,1,1
CORO CORO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,3,3
COROICO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,1,1
CORQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,1,1
COTOCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,6,6
CULPINA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,1,1
CURVA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,1,1
EL ALTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,9,9
EL CHORO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,1,1
EL PUENTE(TJA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,1,1
ESCOMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,1,1
FILADELFIA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,1,1
GUANAY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,2,2
GUAQUI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,1,1
HUARINA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,3,3
HUAYLLAMARCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,1,1
HUMANATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,1,1
ICHOCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,1,1
ICLA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,2,2
INCAHUASI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,2,2
INQUISIVI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,12,12
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,1,1
IXIAMAS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,1,1
JESUS DE MACHACA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,2,2
LA ASUNTA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,2,2
LAJA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,4,4
LICOMA PAMPA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,1,1
LLALLAGUA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,2,2
LURIBAY,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,1,1
MACHACAMARCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,1,1
MIZQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,1,1
MOCOMOCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,3,3
MOJOCOYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,1,1
MONTEAGUDO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,1,1
MONTERO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,1,1
MOROCHATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,2,2
OCURI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,1,1
ORURO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,4,4
PADCAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,1,1
PALCA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,2,2
PALOS BLANCOS,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,3,3
PAPEL PAMPA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,2,2
PASORAPA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,1,1
PELECHUCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,2,2
POCOATA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,3,3
PORCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,2,2
POROMA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,5,5
POTOSI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,1,1
PRESTO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,5,5
PUCARANI,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,9,9
PUERTO CARABUCO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,3,3
PUNA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,1,1
QUIABAYA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,1,1
QUILLACOLLO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,4,4
QUIME,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,1,1
RAVELO,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,1,1
RURRENABAQUE,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,1,1
SACABA,atencion de partos en domicilio,partos atendidos por proveedor calificado,2023-05-01,2,2
