municipality,group,variable,month,Nacidos vivos con peso menor a 2500g,TOTAL
"COLCHA ""K""",atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2023-11-01,2,2
COLQUENCHA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2023-11-01,1,1
COTAGAITA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2023-11-01,1,1
CULPINA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2023-11-01,2,2
EL ALTO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2023-11-01,2,2
LA RIVERA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2023-11-01,1,1
LAJA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2023-11-01,1,1
LLALLAGUA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2023-11-01,1,1
MOROCHATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2023-11-01,3,3
SACACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2023-11-01,1,1
SAN BUENA VENTURA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2023-11-01,1,1
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2023-11-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2023-11-01,1,1
SAN JAVIER(BNI),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2023-11-01,2,2
SAN LORENZO(PND),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2023-11-01,1,1
SAN LUCAS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2023-11-01,1,1
TARVITA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2023-11-01,1,1
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2023-11-01,1,1
TUPIZA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2023-11-01,1,1
VIACHA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2023-11-01,2,2
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2023-11-01,2,2
WALDO BALLIVIAN,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2023-11-01,1,1
YACUIBA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2023-11-01,1,1
YANACACHI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2023-11-01,1,1
ACHACACHI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2023-12-01,1,1
BELEN DE URMIRI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2023-12-01,1,1
BETANZOS,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2023-12-01,2,2
CALAMARCA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2023-12-01,1,1
CARANAVI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2023-12-01,1,1
CARAPARI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2023-12-01,1,1
CHALLAPATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2023-12-01,1,1
CHARAGUA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2023-12-01,1,1
CHAYANTA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2023-12-01,1,1
COLQUENCHA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2023-12-01,1,1
CORO CORO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2023-12-01,1,1
COTOCA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2023-12-01,1,1
EL ALTO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2023-12-01,4,4
EL TORNO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2023-12-01,1,1
MOROCHATA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2023-12-01,1,1
OCURI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2023-12-01,2,2
PUCARANI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2023-12-01,1,1
SACACA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2023-12-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2023-12-01,1,1
SAN LORENZO(TJA),atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2023-12-01,1,1
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2023-12-01,1,1
TACOBAMBA,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2023-12-01,1,1
VITICHI,atencion de partos en domicilio,nacidos vivos con peso menor a 2500g,2023-12-01,1,1
