municipality,group,variable,month,Partos atendidos por personal de salud calificado,TOTAL
SOPACHUY,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-03-01,1,1
SORATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-03-01,5,5
TACOBAMBA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-03-01,4,4
TAPACARI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-03-01,14,14
TARABUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-03-01,1,1
TEOPONTE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-03-01,1,1
TIAHUANACU,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-03-01,1,1
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-03-01,6,6
TIQUIPAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-03-01,2,2
TIRAQUE (CBBA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-03-01,1,1
TOMAVE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-03-01,1,1
TORO TORO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-03-01,1,1
TUPIZA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-03-01,3,3
UMALA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-03-01,5,5
UYUNI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-03-01,3,3
VIACHA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-03-01,3,3
VILLA CHARCAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-03-01,1,1
VILLA MONTES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-03-01,1,1
VILLA NUEVA (LOMA ALTA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-03-01,1,1
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-03-01,7,7
YACO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-03-01,1,1
YOCALLA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-03-01,1,1
YUNCHARA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-03-01,1,1
ACHACACHI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,2,2
AIQUILE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,2,2
ALTO BENI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
ANCORAIMES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,4,4
APOLO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,4,4
ARAMPAMPA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,4,4
ARANI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
ARQUE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,9,9
AUCAPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,4,4
AYATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,3,3
AYO AYO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,6,6
AZURDUY,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
BATALLAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,3,3
BETANZOS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,3,3
BOLIVAR,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,5,5
CAIROMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,2,2
CALACOTO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
CALAMARCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,2,2
CAMARGO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,2,2
CAPINOTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
CAQUIAVIRI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
CARACOLLO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,3,3
CARANAVI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,3,3
CARAPARI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,2,2
CARIPUYO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,4,4
CARMEN RIVERO TORREZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
CATACORA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,2,2
CHACARILLA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,2,2
CHALLAPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,3,3
CHAQUI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,2,2
CHARAGUA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,4,4
CHAYANTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,5,5
CHIMORE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,3,3
CHIPAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
CHUMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
CKOCHAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,6,6
CLIZA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,2,2
COCAPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
"COLCHA ""K""",atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
COLQUECHACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,3,3
COLQUIRI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,2,2
COMANCHE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
CORIPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
CORO CORO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
COROICO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,3,3
COTAGAITA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
CURVA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
EL ALTO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,2,2
EL CHORO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,3,3
ESCOMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,5,5
EUREKA (SANTOS MERCADO),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
GAIOC JATUN AYLLU YURA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,9,9
GUTIERREZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
HUACARETA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,2,2
HUACAYA (VILLA DE HUACAYA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
HUATAJATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
HUAYLLAMARCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
ICHOCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,2,2
INCAHUASI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,5,5
INGAVI (HUMAITA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
INQUISIVI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,4,4
IXIAMAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,3,3
JESUS DE MACHACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
LA ASUNTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,2,2
LA PAZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
LAJA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,6,6
LLALLAGUA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,6,6
LURIBAY,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
MACHARETI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
MAGDALENA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,2,2
MALLA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
MECAPACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
MIZQUE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
MOCOMOCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,2,2
MONTERO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
MOROCHATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,2,2
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
OCURI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,3,3
ORURO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,2,2
PADCAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,2,2
PAILON,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
PALCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,9,9
PALOS BLANCOS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,10,10
PATACAMAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,7,7
PELECHUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,3,3
POCOATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,16,16
POOPO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
POROMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
POTOSI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
PRESTO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
PUCARANI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,15,15
PUERTO ACOSTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,3,3
PUERTO CARABUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,2,2
PUERTO PEREZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,3,3
QUILLACOLLO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
RAQAYPAMPA(ETA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,4,4
RAVELO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
REYES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,2,2
RIBERALTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
RURRENABAQUE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
SACABAMBA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
SACACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,13,13
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
SAN BORJA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,9,9
SAN IGNACIO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,3,3
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,10,10
SAN JAVIER(BNI),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
SAN LORENZO(PND),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
SAN LUCAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,9,9
SAN MATIAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
SAN PABLO DE LIPEZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,20,20
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,5,5
SAN PEDRO DE MACHA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,6,6
SAN RAFAEL,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,3,3
SICAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
SOPACHUY,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
SORACACHI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,3,3
SORATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,3,3
SUCRE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
TACOBAMBA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
TACOPAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,2,2
TAPACARI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,11,11
TARABUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
TARACO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,2,2
TEOPONTE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
TINGUIPAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,4,4
TIQUIPAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
TORO TORO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,5,5
TUPIZA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
UMALA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,2,2
UNCIA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,3,3
UYUNI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,2,2
VIACHA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
VILLA MONTES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
VILLA NUEVA (LOMA ALTA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
VILLA SERRANO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
VILLA TUNARI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,2,2
VILLAZON,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,2,2
VITICHI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
WARNES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
YACO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,3,3
YUNCHARA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,2,2
ZUDAÑEZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-04-01,1,1
ACACIO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,3,3
ACHACACHI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,1,1
ACHOCALLA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,1,1
AIQUILE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,2,2
ANCORAIMES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,2,2
ANZALDO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,2,2
APOLO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,1,1
ARAMPAMPA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,2,2
ARQUE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,3,3
AUCAPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,1,1
AYATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,2,2
AYO AYO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,8,8
BATALLAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,3,3
BETANZOS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,3,3
BOLIVAR,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,3,3
BOLPEBRA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,1,1
CABEZAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,1,1
CAIROMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,2,2
CAQUIAVIRI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,2,2
CARANAVI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,3,3
CARIPUYO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,1,1
CATACORA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,1,1
CHACARILLA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,1,1
CHALLAPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,4,4
CHARAGUA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,3,3
CHARAÑA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,1,1
CHAYANTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,4,4
CHIMORE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,1,1
CHUA COCANI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,1,1
CHUMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,1,1
CKOCHAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,4,4
COCAPATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,2,2
"COLCHA ""K""",atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,2,2
COLQUECHACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,5,5
COLQUIRI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,2,2
COMARAPA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,1,1
CONCEPCION,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,3,3
CORO CORO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,2,2
CORQUE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,1,1
COTAGAITA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,1,1
CULPINA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,2,2
CURVA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,1,1
DESAGUADERO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,1,1
EL ALTO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,2,2
ESCOMA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,4,4
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,9,9
GUTIERREZ,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,2,2
HUACARETA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,4,4
HUACAYA (VILLA DE HUACAYA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,2,2
HUATAJATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,1,1
ICHOCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,5,5
ICLA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,3,3
INCAHUASI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,3,3
INQUISIVI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,2,2
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,2,2
IXIAMAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,5,5
LA ASUNTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,1,1
LAGUNILLAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,1,1
LAJA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,1,1
LLALLAGUA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,10,10
MAGDALENA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,1,1
MALLA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,1,1
MIZQUE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,1,1
MOCOMOCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,1,1
MOROCHATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,4,4
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,1,1
NAZACARA DE PACAJES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,2,2
OCURI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,2,2
PADCAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,1,1
PALCA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,9,9
PALOS BLANCOS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,6,6
PAMPA AULLAGAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,2,2
PAPEL PAMPA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,1,1
PATACAMAYA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,4,4
PELECHUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,2,2
POCOATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,9,9
POCONA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,1,1
POJO (CBBA),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,1,1
POTOSI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,3,3
PUCARANI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,13,13
PUERTO ACOSTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,6,6
PUERTO CARABUCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,2,2
QUILLACOLLO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,1,1
REYES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,2,2
RIBERALTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,1,1
ROBORE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,1,1
RURRENABAQUE,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,3,3
SACABA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,2,2
SACACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,11,11
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,1,1
SAN AGUSTIN,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,1,1
SAN ANDRES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,1,1
SAN BORJA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,15,15
SAN IGNACIO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,4,4
SAN LORENZO(PND),atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,2,2
SAN LUCAS,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,13,13
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,27,27
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,1,1
SAN PEDRO DE MACHA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,6,6
SAN PEDRO DE QUEMES,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,1,1
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,1,1
SANTA ANA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,1,1
SANTIAGO DE HUARI,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,2,2
SANTIAGO DE HUATA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,1,1
SANTIAGO DE MACHACA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,1,1
SENA,atencion de partos en domicilio,partos atendidos por personal de salud calificado,2023-05-01,1,1
