,group,variable,month,TRABAJADOR DE SALUD HEPATITIS B 3RA DOSIS CANTIDAD,TRABAJADOR DE SALUD HEPATITIS B 3RA DOSIS CANTIDAD,TOTALES,TOTALES,TOTALES
SUCRE,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-07-01,21,0,21,0,21
TARIJA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-07-01,8,0,8,0,8
TIPUANI,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-07-01,2,0,2,0,2
TOCO,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-07-01,4,0,4,0,4
TOLATA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-07-01,11,0,11,0,11
TOTORA(CBBA),otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-07-01,5,0,5,0,5
TRINIDAD,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-07-01,14,0,14,0,14
UYUNI,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-07-01,8,0,8,0,8
VILLA MONTES,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-07-01,5,1,5,1,6
VILLA TUNARI,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-07-01,1,0,1,0,1
YACUIBA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-07-01,6,1,6,1,7
YAMPARAEZ,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-07-01,1,0,1,0,1
YAPACANI,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-07-01,11,0,11,0,11
ANCORAIMES,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,2,0,2,0,2
ANZALDO,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,20,0,20,0,20
ARBIETO,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,2,0,2,0,2
BERMEJO,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,3,0,3,0,3
BOLPEBRA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,1,0,1,0,1
BUENA VISTA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,3,0,3,0,3
CABEZAS,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,19,0,19,0,19
CALAMARCA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,2,0,2,0,2
CAMARGO,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,31,0,31,0,31
CAMIRI,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,24,0,24,0,24
CARANAVI,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,0,1,0,1,1
CHALLAPATA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,1,1,1,1,2
CLIZA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,5,0,5,0,5
COBIJA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,5,0,5,0,5
COCHABAMBA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,55,0,55,0,55
COLOMI,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,0,4,0,4,4
COPACABANA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,3,2,3,2,5
EL ALTO,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,46,31,46,31,77
ENTRE RIOS TRJ,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,2,1,2,1,3
FILADELFIA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,0,1,0,1,1
GUTIERREZ,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,25,0,25,0,25
HUACARETA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,0,5,0,5,5
HUANUNI,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,7,0,7,0,7
HUARACAJE,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,13,0,13,0,13
HUAYLLAMARCA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,1,0,1,0,1
ICLA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,12,0,12,0,12
INCAHUASI,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,4,0,4,0,4
LA GUARDIA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,12,0,12,0,12
LA PAZ,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,70,2,70,2,72
MACHACAMARCA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,4,0,4,0,4
MAGDALENA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,1,0,1,0,1
MOJOCOYA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,5,0,5,0,5
MONTEAGUDO,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,11,0,11,0,11
MONTERO,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,157,0,157,0,157
ORURO,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,32,0,32,0,32
PAILON,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,11,0,11,0,11
POCONA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,1,1,1,1,2
PORTACHUELO,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,5,0,5,0,5
POTOSI,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,14,0,14,0,14
PUCARA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,3,0,3,0,3
PUERTO ACOSTA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,1,0,1,0,1
PUERTO QUIJARRO,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,20,0,20,0,20
QUIABAYA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,3,0,3,0,3
RAVELO,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,1,0,1,0,1
SACABA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,2,0,2,0,2
SAMAIPATA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,1,0,1,0,1
SAN BENITO,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,11,0,11,0,11
SAN BORJA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,3,0,3,0,3
SAN IGNACIO,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,5,0,5,0,5
SAN JOSE DE CHIQUITOS,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,3,0,3,0,3
SAN PEDRO,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,9,0,9,0,9
SAN PEDRO DE QUEMES,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,1,0,1,0,1
SAN PEDRO(PND),otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,0,2,0,2,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,171,2,171,2,173
SANTA ROSA DEL SARA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,6,0,6,0,6
SANTIAGO DE HUATA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,2,0,2,0,2
SANTIAGO DE MACHACA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,3,0,3,0,3
SENA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,3,0,3,0,3
SHINAOTA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,1,2,1,2,3
SOPACHUY,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,1,6,1,6,7
SORATA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,10,0,10,0,10
SUCRE,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,8,1,8,1,9
TARIJA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,33,0,33,0,33
TOCO,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,17,0,17,0,17
TOMINA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,12,0,12,0,12
TOTORA(CBBA),otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,14,0,14,0,14
TRINIDAD,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,13,17,13,17,30
UYUNI,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,1,0,1,0,1
VALLEGRANDE,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,11,4,11,4,15
VILLA MONTES,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,8,0,8,0,8
VILLA TUNARI,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,1,0,1,0,1
YACUIBA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,6,2,6,2,8
YAPACANI,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,7,0,7,0,7
ZUDAÑEZ,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-08-01,1,0,1,0,1
BERMEJO,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-09-01,32,0,32,0,32
"CAIZA ""D""",otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-09-01,1,0,1,0,1
COTOCA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-09-01,98,0,98,0,98
EL ALTO,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-09-01,8,9,8,9,17
HUAYLLAMARCA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-09-01,2,0,2,0,2
LA PAZ,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-09-01,45,0,45,0,45
LAS CARRERAS,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-09-01,1,0,1,0,1
ORURO,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-09-01,4,0,4,0,4
SAN BORJA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-09-01,15,0,15,0,15
SAN IGNACIO,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-09-01,1,0,1,0,1
SAN PEDRO(PND),otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-09-01,3,0,3,0,3
SANTA CRUZ DE LA SIERRA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-09-01,12,0,12,0,12
SUCRE,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-09-01,12,0,12,0,12
TARIJA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-09-01,23,1,23,1,24
TRINIDAD,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-09-01,1,0,1,0,1
YACUIBA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-09-01,17,0,17,0,17
YAPACANI,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-09-01,20,0,20,0,20
ALCALA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-10-01,3,0,3,0,3
BERMEJO,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-10-01,7,1,7,1,8
CABEZAS,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-10-01,9,0,9,0,9
CAMIRI,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-10-01,4,0,4,0,4
CHALLAPATA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-10-01,1,0,1,0,1
COBIJA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-10-01,3,0,3,0,3
COLPA BELGICA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-10-01,1,0,1,0,1
COMARAPA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-10-01,7,0,7,0,7
EL ALTO,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-10-01,1,0,1,0,1
ENTRE RIOS TRJ,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-10-01,8,1,8,1,9
HUAYLLAMARCA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-10-01,5,0,5,0,5
LA PAZ,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-10-01,54,0,54,0,54
ORURO,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-10-01,64,0,64,0,64
PORTACHUELO,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-10-01,0,6,0,6,6
POTOSI,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-10-01,11,0,11,0,11
QUILLACOLLO,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-10-01,4,0,4,0,4
ROBORE,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-10-01,5,0,5,0,5
SAN BORJA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-10-01,1,0,1,0,1
SAN CARLOS,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-10-01,1,0,1,0,1
SAN JOAQUIN,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-10-01,2,0,2,0,2
SAN LUCAS,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-10-01,14,0,14,0,14
SANTA CRUZ DE LA SIERRA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-10-01,22,0,22,0,22
SANTA ROSA DEL SARA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-10-01,2,0,2,0,2
SUCRE,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-10-01,41,0,41,0,41
TARIJA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-10-01,16,102,16,102,118
TRINIDAD,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-10-01,4,163,4,163,167
URIONDO (A. CONCEPCION),otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-10-01,1,0,1,0,1
VALLEGRANDE,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-10-01,1,0,1,0,1
VILLA MONTES,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-10-01,6,0,6,0,6
YACUIBA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-10-01,14,0,14,0,14
YAPACANI,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-10-01,20,0,20,0,20
YUNCHARA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-10-01,1,0,1,0,1
ZUDAÑEZ,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-10-01,1,0,1,0,1
BERMEJO,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-11-01,3,0,3,0,3
CABEZAS,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-11-01,1,0,1,0,1
CALAMARCA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-11-01,1,0,1,0,1
CAMARGO,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-11-01,3,0,3,0,3
CAMIRI,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-11-01,1,0,1,0,1
COBIJA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-11-01,4,0,4,0,4
COLOMI,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-11-01,0,1,0,1,1
CUEVO,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-11-01,2,0,2,0,2
EL ALTO,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-11-01,16,10,16,10,26
EL PUENTE(STC),otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-11-01,1,0,1,0,1
ENTRE RIOS TRJ,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-11-01,0,1,0,1,1
HUAYLLAMARCA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-11-01,1,0,1,0,1
LA ASUNTA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-11-01,1,0,1,0,1
LA GUARDIA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-11-01,6,0,6,0,6
LA PAZ,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-11-01,41,0,41,0,41
MONTEAGUDO,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-11-01,3,0,3,0,3
ORURO,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-11-01,60,0,60,0,60
PATACAMAYA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-11-01,2,0,2,0,2
POTOSI,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-11-01,21,0,21,0,21
SACABA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-11-01,12,0,12,0,12
SAN JOSE DE CHIQUITOS,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-11-01,1,0,1,0,1
SAN LUCAS,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-11-01,7,0,7,0,7
SANTA CRUZ DE LA SIERRA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-11-01,1,0,1,0,1
SANTIAGO DE HUATA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-11-01,4,0,4,0,4
SORATA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-11-01,0,1,0,1,1
SUCRE,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-11-01,3,0,3,0,3
TARIJA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-11-01,16,0,16,0,16
TRINIDAD,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-11-01,17,0,17,0,17
VALLEGRANDE,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-11-01,1,0,1,0,1
VIACHA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-11-01,57,0,57,0,57
VILLA MONTES,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-11-01,2,0,2,0,2
YACUIBA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-11-01,10,0,10,0,10
YUNCHARA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-11-01,1,0,1,0,1
ALCALA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-12-01,6,0,6,0,6
BERMEJO,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-12-01,3,7,3,7,10
CALAMARCA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-12-01,1,0,1,0,1
CHAQUI,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-12-01,1,0,1,0,1
COTAGAITA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-12-01,11,0,11,0,11
CUEVO,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-12-01,6,0,6,0,6
EL ALTO,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-12-01,27,1,27,1,28
EL TORNO,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-12-01,3,0,3,0,3
ENTRE RIOS TRJ,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-12-01,2,0,2,0,2
GUANAY,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-12-01,1,0,1,0,1
HUAYLLAMARCA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-12-01,16,0,16,0,16
LA ASUNTA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-12-01,3,0,3,0,3
LA GUARDIA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-12-01,9,0,9,0,9
LA PAZ,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-12-01,58,2,58,2,60
MACHARETI,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-12-01,1,0,1,0,1
MONTEAGUDO,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-12-01,6,0,6,0,6
OMEREQUE,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-12-01,1,0,1,0,1
ORURO,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-12-01,107,0,107,0,107
PATACAMAYA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-12-01,2,0,2,0,2
POTOSI,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-12-01,17,0,17,0,17
SAN CARLOS,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-12-01,1,0,1,0,1
SAN LUCAS,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-12-01,2,0,2,0,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-12-01,22,0,22,0,22
SUCRE,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-12-01,2,0,2,0,2
TARIJA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-12-01,12,0,12,0,12
TOTORA(ORR),otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-12-01,1,0,1,0,1
TRIGAL,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-12-01,12,0,12,0,12
TRINIDAD,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-12-01,2,0,2,0,2
URIONDO (A. CONCEPCION),otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-12-01,1,0,1,0,1
VIACHA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-12-01,4,0,4,0,4
VILLA MONTES,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-12-01,2,0,2,0,2
YACUIBA,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-12-01,2,24,2,24,26
YAPACANI,otras vacunaciones,trabajador de salud hepatitis b 3ra dosis,2013-12-01,9,0,9,0,9
