municipality,group,variable,month,Pacientes referidos a otros establecimientos,TOTAL
BOYUIBE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,18,18
BUENA VISTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,26,26
CABEZAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,53,53
CAIROMA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,22,22
"CAIZA ""D""",refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,13,13
CAJUATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,3,3
CALACOTO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,7,7
CALAMARCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,17,17
CAMARGO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,29,29
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,6,6
CAMIRI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,180,180
CAPINOTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,62,62
CAQUIAVIRI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,2,2
CARACOLLO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,51,51
CARANAVI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,88,88
CARAPARI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,39,39
CARIPUYO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,3,3
CHALLAPATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,26,26
CHAQUI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,5,5
CHARAGUA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,68,68
CHARAÑA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,1,1
CHAYANTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,11,11
CHIMORE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,76,76
CHIPAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,4,4
CHOQUE COTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,2,2
CHUA COCANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,2,2
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,37,37
CHUMA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,2,2
CHUQUIHUTA AYLLU JUCUMANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,4,4
CKOCHAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,8,8
CLIZA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,39,39
COBIJA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,266,266
COCAPATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,9,9
COCHABAMBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,4471,4471
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,71,71
"COLCHA ""K""",refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,117,117
COLOMI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,58,58
COLPA BELGICA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,31,31
COLQUECHACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,22,22
COLQUENCHA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,4,4
COLQUIRI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,22,22
COMANCHE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,2,2
COMARAPA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,29,29
COMBAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,5,5
CONCEPCION,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,14,14
COPACABANA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,7,7
CORIPATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,38,38
CORO CORO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,23,23
COROICO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,18,18
CORQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,5,5
COTAGAITA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,182,182
COTOCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,176,176
CUATRO CAÑADAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,46,46
CUCHUMUELA (V. G. VILLARROEL),refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,1,1
CUEVO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,9,9
CULPINA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,20,20
CURAHUARA DE CARANGAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,6,6
DESAGUADERO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,10,10
EL ALTO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,6103,6103
EL CHORO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,2,2
EL PUENTE(STC),refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,12,12
EL PUENTE(TJA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,12,12
EL TORNO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,165,165
EL VILLAR,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,23,23
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,27,27
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,86,86
ESCOMA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,5,5
EUCALIPTUS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,13,13
EXALTACION,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,3,3
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,32,32
FILADELFIA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,4,4
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,26,26
GRAL. J.J. PEREZ (CHARAZANI),refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,2,2
GUANAY,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,22,22
GUAQUI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,4,4
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,89,89
GUTIERREZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,20,20
HUACARETA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,23,23
HUACAYA (VILLA DE HUACAYA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,10,10
HUACHACALLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,1,1
HUANUNI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,266,266
HUARINA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,1,1
HUATAJATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,2,2
HUAYLLAMARCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,1,1
ICLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,9,9
INCAHUASI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,8,8
INQUISIVI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,8,8
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,18,18
IXIAMAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,5,5
JESUS DE MACHACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,12,12
LA ASUNTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,58,58
LA GUARDIA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,343,343
LA PAZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,10795,10795
LAGUNILLAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,11,11
LAJA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,58,58
LAS CARRERAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,5,5
LICOMA PAMPA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,1,1
LLALLAGUA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,51,51
LLICA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,1,1
LURIBAY,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,8,8
MACHACAMARCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,11,11
MACHARETI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,17,17
MAGDALENA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,5,5
MAIRANA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,47,47
MAPIRI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,18,18
MECAPACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,12,12
MINEROS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,28,28
MIZQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,40,40
MOCOMOCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,4,4
MOJINETE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,3,3
MOJOCOYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,8,8
MONTEAGUDO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,73,73
MONTERO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,1346,1346
MORO MORO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,3,3
MOROCHATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,20,20
OCURI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,13,13
OKINAWA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,34,34
OMEREQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,5,5
ORURO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,1265,1265
PADCAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,47,47
PADILLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,24,24
PAILON,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,57,57
PALCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,31,31
PALOS BLANCOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,39,39
PAMPA AULLAGAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,2,2
PAMPA GRANDE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,27,27
PAPEL PAMPA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,1,1
PASORAPA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,4,4
PATACAMAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,38,38
PAZÑA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,9,9
PELECHUCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,2,2
POCOATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,6,6
POCONA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,10,10
POJO (CBBA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,10,10
POOPO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,67,67
PORCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,12,12
POROMA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,21,21
PORONGO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,28,28
PORTACHUELO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,12,12
PORVENIR,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,24,24
POSTRER VALLE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,1,1
POTOSI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,353,353
PRESTO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,23,23
PUCARA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,7,7
PUCARANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,63,63
PUERTO ACOSTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,3,3
PUERTO CARABUCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,6,6
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,13,13
PUERTO PEREZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,6,6
PUERTO QUIJARRO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,6,6
PUERTO RICO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,7,7
PUERTO SILES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,2,2
PUERTO SUAREZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,16,16
PUERTO VILLARROEL,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,101,101
PUNA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,27,27
PUNATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,95,95
QUILLACOLLO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,167,167
QUIME,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,4,4
QUIRUSILLAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,4,4
RAQAYPAMPA(ETA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,5,5
RAVELO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,10,10
REYES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,8,8
RIBERALTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,199,199
ROBORE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,69,69
RURRENABAQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,54,54
SABAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,1,1
SACABA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,185,185
SACABAMBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,4,4
SACACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,6,6
SAIPINA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,22,22
SALINAS DE GARCI MENDOZA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,13,13
SAMAIPATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,15,15
SAN ANDRES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,31,31
SAN ANDRES DE MACHACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,6,6
SAN ANTONIO DE ESMORUCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,2,2
SAN ANTONIO DE LOMERIO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,9,9
SAN BENITO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,20,20
SAN BORJA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,12,12
SAN BUENA VENTURA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,6,6
SAN CARLOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,61,61
SAN IGNACIO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,19,19
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,35,35
SAN JAVIER(BNI),refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,3,3
SAN JAVIER(STC),refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,8,8
SAN JOAQUIN,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,4,4
SAN JOSE DE CHIQUITOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,25,25
SAN JUAN DE YAPACANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,14,14
SAN JULIAN,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,80,80
SAN LORENZO(PND),refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,6,6
SAN LORENZO(TJA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,70,70
SAN LUCAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,36,36
SAN MATIAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,39,39
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,45,45
SAN PABLO DE LIPEZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,3,3
SAN PEDRO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,43,43
SAN PEDRO DE BUENA VISTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,8,8
SAN PEDRO DE CURAHUARA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,4,4
SAN PEDRO DE TIQUINA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,6,6
SAN PEDRO(PND),refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,1,1
SAN RAFAEL,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,15,15
SAN RAMON BENI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,2,2
SAN RAMON SCZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,8,8
SANTA ANA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,9,9
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,11553,11553
SANTA ROSA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,11,11
SANTA ROSA DEL SARA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,52,52
SANTIAGO DE CALLAPA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,1,1
SANTIAGO DE HUARI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,8,8
SANTIAGO DE MACHACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,2,2
SANTIVAÑES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,6,6
SANTUARIO DE QUILLACAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,1,1
SAPAHAQUI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,10,10
SENA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,19,19
SHINAOTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,57,57
SICA SICA (VILLA AROMA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,10,10
SICAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,4,4
SIPE SIPE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,88,88
SOPACHUY,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,30,30
SORACACHI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,12,12
SORATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,24,24
SUCRE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,2283,2283
TACACHI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,4,4
TACACOMA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,4,4
TACOBAMBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,3,3
TACOPAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,4,4
TAHUA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,2,2
TAPACARI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,6,6
TARABUCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,35,35
TARACO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,3,3
TARATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,20,20
TARIJA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,723,723
TARVITA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,25,25
TEOPONTE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,21,21
TIAWANACU,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,36,36
TINGUIPAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,3,3
TIPUANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,4,4
TIQUIPAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,178,178
TIRAQUE (CBBA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,28,28
TITO YUPANQUI (PARQUIPUJIO),refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,6,6
TOCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,8,8
TOLATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,43,43
TOLEDO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,12,12
TOMAVE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,12,12
TOMINA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,48,48
TORO TORO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,5,5
TOTORA(CBBA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,13,13
TOTORA(ORR),refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,2,2
TRIGAL,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,1,1
TRINIDAD,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,1035,1035
TUPIZA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,162,162
TURCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,6,6
UMALA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,5,5
UNCIA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,33,33
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,27,27
URUBICHA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,14,14
UYUNI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,53,53
VACAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,6,6
VALLEGRANDE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,25,25
VIACHA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,271,271
VILA VILA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,3,3
VILLA CHARCAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,13,13
VILLA MONTES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,36,36
VILLA RIVERO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,14,14
VILLA SERRANO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,32,32
VILLA TUNARI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,215,215
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,53,53
VILLAZON,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,232,232
VINTO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,123,123
VITICHI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,4,4
WARNES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,127,127
YACO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,2,2
YACUIBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,166,166
YAMPARAEZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,13,13
YANACACHI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,18,18
YAPACANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,221,221
YOCALLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,4,4
YOTALA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,32,32
YUNCHARA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,13,13
ZUDAÑEZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-03-01,17,17
ACACIO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-04-01,1,1
ACHACACHI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-04-01,56,56
ACHOCALLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-04-01,37,37
AIQUILE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-04-01,18,18
ALALAY,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-04-01,2,2
ALCALA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-04-01,1,1
ALTO BENI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-04-01,2,2
ANCORAIMES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-04-01,15,15
ANDAMARCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-04-01,9,9
ANTEQUERA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-04-01,2,2
ANZALDO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-04-01,5,5
APOLO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-04-01,22,22
ARAMPAMPA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-04-01,2,2
ARANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-04-01,8,8
ARBIETO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-04-01,21,21
ARQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-04-01,6,6
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2018-04-01,41,41
