municipality,group,variable,month,Días camas ocupadas maternidad,TOTAL
GUTIERREZ,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,25,25
HUACARAJE,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,8,8
HUACARETA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,5,5
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,2,2
HUANUNI,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,57,57
HUARINA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,4,4
HUMANATA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,4,4
ICLA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,6,6
INCAHUASI,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,7,7
INQUISIVI,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,1,1
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,10,10
IXIAMAS,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,20,20
JESUS DE MACHACA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,3,3
LA ASUNTA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,42,42
LA GUARDIA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,242,242
LA PAZ,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,5326,5326
LAGUNILLAS,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,2,2
LAJA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,4,4
LICOMA PAMPA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,4,4
LLALLAGUA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,254,254
LLICA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,2,2
LURIBAY,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,5,5
MACHARETI,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,4,4
MAGDALENA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,59,59
MAIRANA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,49,49
MALLA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,1,1
MAPIRI,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,22,22
MECAPACA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,3,3
MINEROS,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,12,12
MIZQUE,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,27,27
MOCOMOCO,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,2,2
MOJOCOYA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,3,3
MONTEAGUDO,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,239,239
MONTERO,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,884,884
MOROCHATA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,3,3
OCURI,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,14,14
OKINAWA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,4,4
OMEREQUE,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,3,3
ORURO,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,2067,2067
PADILLA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,66,66
PAILON,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,71,71
PALCA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,5,5
PALOS BLANCOS,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,32,32
PAMPA GRANDE,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,24,24
PAPEL PAMPA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,1,1
PASORAPA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,1,1
PATACAMAYA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,75,75
PAZÑA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,2,2
POCOATA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,11,11
POCONA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,7,7
POJO (CBBA),internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,10,10
POOPO,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,2,2
PORCO,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,31,31
POROMA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,28,28
PORONGO,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,12,12
PORTACHUELO,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,189,189
PORVENIR,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,4,4
POTOSI,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,1695,1695
PRESTO,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,11,11
PUCARANI,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,20,20
PUERTO ACOSTA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,2,2
PUERTO GONZALO MORENO,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,7,7
PUERTO QUIJARRO,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,87,87
PUERTO RICO,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,41,41
PUERTO SUAREZ,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,28,28
PUERTO VILLARROEL,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,396,396
PUNA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,10,10
PUNATA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,438,438
QUIABAYA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,3,3
QUILLACOLLO,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,343,343
QUIME,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,4,4
RAQAYPAMPA(ETA),internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,3,3
RAVELO,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,9,9
REYES,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,91,91
RIBERALTA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,1075,1075
ROBORE,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,56,56
RURRENABAQUE,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,180,180
SABAYA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,1,1
SACABA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,886,886
SACABAMBA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,1,1
SACACA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,10,10
SAIPINA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,9,9
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,3,3
SAMAIPATA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,5,5
SAN ANDRES,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,6,6
SAN ANDRES DE MACHACA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,1,1
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,2,2
SAN BENITO,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,7,7
SAN BORJA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,275,275
SAN BUENA VENTURA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,122,122
SAN IGNACIO,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,190,190
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,634,634
SAN JAVIER(STC),internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,70,70
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,257,257
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,10,10
SAN JULIAN,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,85,85
SAN LORENZO(PND),internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,2,2
SAN LORENZO(TJA),internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,2,2
SAN LUCAS,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,93,93
SAN MATIAS,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,86,86
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,38,38
SAN PEDRO,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,6,6
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,25,25
SAN PEDRO DE CURAHUARA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,2,2
SAN PEDRO DE MACHA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,23,23
SAN PEDRO DE TIQUINA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,1,1
SAN RAFAEL,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,17,17
SAN RAMON SCZ,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,44,44
SANTA ANA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,120,120
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,11256,11256
SANTA ROSA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,33,33
SANTA ROSA DEL SARA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,9,9
SANTIAGO DE HUARI,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,1,1
SANTIAGO DE HUATA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,2,2
SANTIVAÑES,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,5,5
SAPAHAQUI,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,1,1
SENA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,30,30
SHINAOTA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,125,125
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,12,12
SICAYA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,1,1
SIPE SIPE,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,37,37
SOPACHUY,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,25,25
SORACACHI,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,2,2
SORATA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,4,4
SUCRE,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,1352,1352
TACACOMA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,4,4
TACOPAYA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,2,2
TAPACARI,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,3,3
TARABUCO,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,29,29
TARACO,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,9,9
TARATA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,8,8
TARIJA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,714,714
TARVITA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,18,18
TEOPONTE,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,5,5
TIAHUANACU,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,5,5
TINGUIPAYA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,2,2
TIPUANI,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,13,13
TIQUIPAYA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,287,287
TIRAQUE (CBBA),internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,18,18
TOLATA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,4,4
TOLEDO,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,2,2
TOMAVE,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,2,2
TOMINA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,10,10
TORO TORO,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,24,24
TOTORA(CBBA),internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,30,30
TOTORA(ORR),internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,2,2
TRINIDAD,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,1137,1137
TUPIZA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,184,184
UMALA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,1,1
UNCIA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,14,14
URUBICHA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,16,16
UYUNI,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,149,149
VACAS,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,7,7
VALLEGRANDE,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,135,135
VIACHA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,167,167
VILA VILA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,6,6
VILLA CHARCAS,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,23,23
VILLA MONTES,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,125,125
VILLA RIVERO,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,7,7
VILLA SERRANO,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,10,10
VILLA TUNARI,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,322,322
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,8,8
VILLAZON,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,86,86
VINTO,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,176,176
VITICHI,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,4,4
WARNES,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,238,238
YACO,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,2,2
YACUIBA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,410,410
YAMPARAEZ,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,14,14
YANACACHI,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,1,1
YAPACANI,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,233,233
YOTALA,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,3,3
ZUDAÑEZ,internaciones dias camas,dias camas ocupadas maternidad,2023-03-01,8,8
ACHACACHI,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,117,117
ACHOCALLA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,10,10
AIQUILE,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,78,78
ALALAY,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,2,2
ALCALA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,9,9
ALTO BENI,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,6,6
ANCORAIMES,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,2,2
ANTEQUERA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,2,2
ANZALDO,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,3,3
APOLO,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,15,15
ARANI,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,3,3
ARBIETO,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,3,3
ARQUE,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,2,2
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,155,155
ATOCHA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,45,45
AYATA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,2,2
AYO AYO,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,26,26
AZURDUY,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,15,15
BATALLAS,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,6,6
BAURES,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,14,14
BELEN DE ANDAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,1,1
BELLA FLOR,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,2,2
BERMEJO,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,70,70
BETANZOS,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,40,40
BOYUIBE,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,15,15
BUENA VISTA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,82,82
CABEZAS,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,6,6
CAIROMA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,3,3
"CAIZA ""D""",internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,7,7
CAJUATA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,13,13
CALAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,3,3
CAMARGO,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,68,68
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,8,8
CAMIRI,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,345,345
CAPINOTA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,23,23
CAQUIAVIRI,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,3,3
CARACOLLO,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,33,33
CARANAVI,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,220,220
CARAPARI,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,2,2
CARIPUYO,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,1,1
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,16,16
CHALLAPATA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,74,74
CHAQUI,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,10,10
CHARAGUA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,51,51
CHIMORE,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,35,35
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,112,112
CKOCHAS,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,11,11
CLIZA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,89,89
COBIJA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,630,630
COCAPATA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,9,9
COCHABAMBA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,5035,5035
COLCAPIRHUA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,149,149
"COLCHA ""K""",internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,8,8
COLLANA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,1,1
COLOMI,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,25,25
COLPA BELGICA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,7,7
COLQUECHACA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,38,38
COLQUENCHA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,12,12
COMANCHE,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,1,1
COMARAPA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,77,77
CONCEPCION,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,556,556
COPACABANA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,1,1
CORIPATA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,8,8
CORO CORO,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,3,3
COROICO,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,89,89
CORQUE,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,5,5
COTAGAITA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,12,12
COTOCA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,462,462
CUATRO CAÑADAS,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,52,52
CUEVO,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,6,6
CULPINA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,56,56
DESAGUADERO,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,2,2
EL ALTO,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,3611,3611
EL CHORO,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,1,1
EL PUENTE(STC),internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,20,20
EL PUENTE(TJA),internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,3,3
EL TORNO,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,141,141
EL VILLAR,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,1,1
ENTRE RIOS TRJ,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,21,21
ENTRE RIOS CBBA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,51,51
ESCOMA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,15,15
EXALTACION,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,1,1
FERNANDEZ ALONSO,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,4,4
GAIOC JATUN AYLLU YURA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,2,2
GENERAL SAAVEDRA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,2,2
GUANAY,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,14,14
GUAQUI,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,3,3
GUAYARAMERIN,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,242,242
GUTIERREZ,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,26,26
HUACARAJE,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,7,7
HUACARETA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,9,9
HUANUNI,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,55,55
HUARINA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,3,3
HUATAJATA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,1,1
HUMANATA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,1,1
ICLA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,2,2
INCAHUASI,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,8,8
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,4,4
IXIAMAS,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,11,11
JESUS DE MACHACA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,3,3
LA ASUNTA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,51,51
LA GUARDIA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,211,211
LA PAZ,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,5210,5210
LAGUNILLAS,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,4,4
LAJA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,4,4
LICOMA PAMPA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,2,2
LLALLAGUA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,233,233
LLICA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,2,2
LURIBAY,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,2,2
MACHARETI,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,6,6
MAGDALENA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,31,31
MAIRANA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,43,43
MAPIRI,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,16,16
MINEROS,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,23,23
MIZQUE,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,51,51
MOCOMOCO,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,2,2
MOJOCOYA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,6,6
MONTEAGUDO,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,197,197
MONTERO,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,738,738
MOROCHATA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,5,5
OCURI,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,16,16
OKINAWA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,2,2
OMEREQUE,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,9,9
ORURO,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,1730,1730
PADILLA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,134,134
PAILON,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,94,94
PALCA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,1,1
PALOS BLANCOS,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,23,23
PAMPA AULLAGAS,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,1,1
PAMPA GRANDE,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,25,25
PASORAPA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,1,1
PATACAMAYA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,95,95
PAZÑA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,1,1
POCOATA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,12,12
POCONA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,7,7
POJO (CBBA),internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,6,6
POOPO,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,6,6
PORCO,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,12,12
POROMA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,3,3
PORONGO,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,9,9
PORTACHUELO,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,79,79
PORVENIR,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,6,6
POTOSI,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,1524,1524
PRESTO,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,4,4
PUCARANI,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,11,11
PUERTO ACOSTA,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,1,1
PUERTO GONZALO MORENO,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,5,5
PUERTO QUIJARRO,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,49,49
PUERTO RICO,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,35,35
PUERTO SUAREZ,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,67,67
PUERTO VILLARROEL,internaciones dias camas,dias camas ocupadas maternidad,2023-04-01,326,326
