municipality,group,variable,month,Días camas disponibles maternidad,TOTAL
OKINAWA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,186,186
OMEREQUE,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,93,93
ORURO,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,4793,4793
PADILLA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,341,341
PAILON,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,236,236
PALCA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,185,185
PALOS BLANCOS,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,341,341
PAMPA AULLAGAS,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,31,31
PAMPA GRANDE,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,93,93
PAPEL PAMPA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,31,31
PASORAPA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,93,93
PATACAMAYA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,173,173
PAZÑA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,60,60
POCOATA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,682,682
POCONA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,405,405
POJO (CBBA),internaciones dias camas,dias camas disponibles maternidad,2023-03-01,279,279
POOPO,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,93,93
PORCO,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,152,152
POROMA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,1085,1085
PORONGO,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,60,60
PORTACHUELO,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,434,434
PORVENIR,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,120,120
POTOSI,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,3255,3255
PRESTO,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,279,279
PUCARANI,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,278,278
PUERTO ACOSTA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,60,60
PUERTO GONZALO MORENO,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,56,56
PUERTO PEREZ,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,62,62
PUERTO QUIJARRO,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,116,116
PUERTO RICO,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,109,109
PUERTO SUAREZ,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,7,7
PUERTO VILLARROEL,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,1519,1519
PUNA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,436,436
PUNATA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,961,961
QUIABAYA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,62,62
QUILLACOLLO,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,1890,1890
RAQAYPAMPA(ETA),internaciones dias camas,dias camas disponibles maternidad,2023-03-01,186,186
RAVELO,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,527,527
REYES,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,93,93
RIBERALTA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,2046,2046
ROBORE,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,274,274
RURRENABAQUE,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,248,248
SABAYA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,124,124
SACABA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,2046,2046
SACABAMBA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,123,123
SACACA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,155,155
SAIPINA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,115,115
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,310,310
SAMAIPATA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,124,124
SAN ANDRES DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,30,30
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,133,133
SAN BENITO,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,186,186
SAN BORJA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,372,372
SAN BUENA VENTURA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,186,186
SAN CARLOS,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,62,62
SAN IGNACIO,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,465,465
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,1364,1364
SAN JAVIER(BNI),internaciones dias camas,dias camas disponibles maternidad,2023-03-01,30,30
SAN JAVIER(STC),internaciones dias camas,dias camas disponibles maternidad,2023-03-01,155,155
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,309,309
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,140,140
SAN JULIAN,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,843,843
SAN LUCAS,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,1767,1767
SAN MATIAS,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,280,280
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,155,155
SAN PEDRO,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,156,156
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,87,87
SAN PEDRO DE CURAHUARA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,31,31
SAN PEDRO DE MACHA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,494,494
SAN PEDRO DE TIQUINA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,32,32
SAN RAFAEL,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,155,155
SAN RAMON SCZ,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,186,186
SANTA ANA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,217,217
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,21422,21422
SANTA ROSA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,186,186
SANTA ROSA DEL SARA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,123,123
SANTIAGO DE HUATA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,29,29
SANTIVAÑES,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,155,155
SAPAHAQUI,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,31,31
SENA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,60,60
SHINAOTA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,490,490
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas disponibles maternidad,2023-03-01,186,186
SICAYA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,124,124
SIPE SIPE,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,253,253
SOPACHUY,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,310,310
SORACACHI,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,155,155
SORATA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,120,120
SUCRE,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,3131,3131
TACACHI,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,93,93
TACACOMA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,31,31
TACOBAMBA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,179,179
TACOPAYA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,248,248
TAPACARI,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,93,93
TARABUCO,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,558,558
TARACO,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,93,93
TARATA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,186,186
TARIJA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,1798,1798
TARVITA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,868,868
TEOPONTE,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,124,124
TIAHUANACU,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,126,126
TINGUIPAYA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,32,32
TIPUANI,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,155,155
TIQUIPAYA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,777,777
TIRAQUE (CBBA),internaciones dias camas,dias camas disponibles maternidad,2023-03-01,651,651
TOCO,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,182,182
TOLATA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,31,31
TOLEDO,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,310,310
TOMAVE,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,92,92
TOMINA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,682,682
TORO TORO,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,193,193
TOTORA(CBBA),internaciones dias camas,dias camas disponibles maternidad,2023-03-01,403,403
TOTORA(ORR),internaciones dias camas,dias camas disponibles maternidad,2023-03-01,124,124
TRINIDAD,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,1714,1714
TUPIZA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,433,433
TURCO,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,403,403
UMALA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,31,31
UNCIA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,186,186
URUBICHA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,62,62
UYUNI,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,372,372
VACAS,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,248,248
VALLEGRANDE,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,319,319
VIACHA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,1147,1147
VILA VILA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,403,403
VILLA CHARCAS,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,527,527
VILLA MONTES,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,372,372
VILLA NUEVA (LOMA ALTA),internaciones dias camas,dias camas disponibles maternidad,2023-03-01,30,30
VILLA RIVERO,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,186,186
VILLA SERRANO,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,465,465
VILLA TUNARI,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,1117,1117
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas disponibles maternidad,2023-03-01,372,372
VILLAZON,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,527,527
VINTO,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,341,341
VITICHI,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,124,124
WARNES,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,922,922
YACO,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,182,182
YACUIBA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,911,911
YAMPARAEZ,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,341,341
YANACACHI,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,91,91
YAPACANI,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,571,571
YOTALA,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,434,434
ZUDAÑEZ,internaciones dias camas,dias camas disponibles maternidad,2023-03-01,279,279
ACACIO,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,90,90
ACHACACHI,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,180,180
ACHOCALLA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,120,120
AIQUILE,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,540,540
ALALAY,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,211,211
ALCALA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,150,150
ALTO BENI,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,120,120
ANCORAIMES,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,30,30
ANDAMARCA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,90,90
ANTEQUERA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,30,30
ANZALDO,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,180,180
APOLO,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,120,120
ARAMPAMPA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,117,117
ARANI,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,240,240
ARBIETO,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,180,180
ARQUE,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,390,390
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,420,420
ATOCHA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,334,334
AYATA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,60,60
AYO AYO,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,30,30
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas disponibles maternidad,2023-04-01,1116,1116
AZURDUY,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,480,480
BATALLAS,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,30,30
BAURES,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,60,60
BELEN DE ANDAMARCA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,119,119
BELLA FLOR,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,2,2
BERMEJO,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,447,447
BETANZOS,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,570,570
BOLIVAR,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,180,180
BOYUIBE,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,120,120
BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,178,178
CABEZAS,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,30,30
CAIROMA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,116,116
"CAIZA ""D""",internaciones dias camas,dias camas disponibles maternidad,2023-04-01,360,360
CAJUATA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,180,180
CALACOTO,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,30,30
CALAMARCA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,60,60
CAMARGO,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,390,390
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas disponibles maternidad,2023-04-01,180,180
CAMIRI,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,485,485
CAPINOTA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,330,330
CAQUIAVIRI,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,30,30
CARACOLLO,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,238,238
CARANAVI,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,480,480
CARAPARI,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,120,120
CARIPUYO,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,30,30
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,164,164
CHALLAPATA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,359,359
CHAQUI,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,210,210
CHARAGUA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,360,360
CHAYANTA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,3,3
CHIMORE,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,271,271
CHOQUE COTA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,120,120
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas disponibles maternidad,2023-04-01,241,241
CHUQUIHUTA AYLLU JUCUMANI,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,104,104
CKOCHAS,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,330,330
CLIZA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,450,450
COBIJA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,1586,1586
COCAPATA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,600,600
COCHABAMBA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,11015,11015
COIPASA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,60,60
COLCAPIRHUA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,600,600
"COLCHA ""K""",internaciones dias camas,dias camas disponibles maternidad,2023-04-01,510,510
COLOMI,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,480,480
COLPA BELGICA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,60,60
COLQUECHACA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,300,300
COLQUENCHA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,60,60
COMANCHE,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,30,30
COMARAPA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,180,180
CONCEPCION,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,150,150
CORIPATA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,89,89
CORO CORO,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,60,60
COROICO,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,240,240
CORQUE,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,420,420
COTAGAITA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,240,240
COTOCA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,630,630
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas disponibles maternidad,2023-04-01,150,150
CULPINA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,210,210
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,180,180
EL ALTO,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,7080,7080
EL CHORO,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,300,300
EL PUENTE(STC),internaciones dias camas,dias camas disponibles maternidad,2023-04-01,180,180
EL TORNO,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,600,600
EL VILLAR,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,240,240
ENTRE RIOS TRJ,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,180,180
ENTRE RIOS CBBA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,570,570
ESCOMA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,120,120
EUCALIPTUS,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,180,180
EXALTACION,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,60,60
FERNANDEZ ALONSO,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,120,120
GRAL. J.J. PEREZ (CHARAZANI),internaciones dias camas,dias camas disponibles maternidad,2023-04-01,60,60
GUANAY,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,300,300
GUAQUI,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,27,27
GUAYARAMERIN,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,690,690
GUTIERREZ,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,210,210
HUACARAJE,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,60,60
HUACARETA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,631,631
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas disponibles maternidad,2023-04-01,90,90
HUACHACALLA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,30,30
HUANUNI,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,240,240
HUARINA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,90,90
HUATAJATA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,60,60
HUMANATA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,30,30
ICLA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,420,420
INCAHUASI,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,450,450
INQUISIVI,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,60,60
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas disponibles maternidad,2023-04-01,180,180
IXIAMAS,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,90,90
JESUS DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,248,248
LA ASUNTA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,330,330
LA GUARDIA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,900,900
LA PAZ,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,14031,14031
LAGUNILLAS,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,26,26
LAJA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,91,91
LAS CARRERAS,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,330,330
LICOMA PAMPA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,60,60
LLALLAGUA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,360,360
LLICA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,56,56
LURIBAY,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,120,120
MACHACAMARCA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,120,120
MACHARETI,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,360,360
MAGDALENA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,120,120
MAIRANA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,90,90
MALLA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,61,61
MAPIRI,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,150,150
MECAPACA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,30,30
MINEROS,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,90,90
MIZQUE,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,510,510
MOCOMOCO,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,58,58
MOJOCOYA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,300,300
MONTEAGUDO,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,1020,1020
MONTERO,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,2257,2257
MOROCHATA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,62,62
NACEBE (SANTA ROSA DEL ABUNA),internaciones dias camas,dias camas disponibles maternidad,2023-04-01,30,30
OCURI,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,600,600
OKINAWA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,186,186
OMEREQUE,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,90,90
ORURO,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,4725,4725
PADILLA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,330,330
PAILON,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,180,180
PALCA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,120,120
PALOS BLANCOS,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,270,270
PAMPA AULLAGAS,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,29,29
PAMPA GRANDE,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,90,90
PASORAPA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,60,60
PATACAMAYA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,145,145
PAZÑA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,62,62
POCOATA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,660,660
POCONA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,392,392
POJO (CBBA),internaciones dias camas,dias camas disponibles maternidad,2023-04-01,270,270
POOPO,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,90,90
PORCO,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,170,170
POROMA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,990,990
PORONGO,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,90,90
PORTACHUELO,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,340,340
PORVENIR,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,116,116
POTOSI,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,2940,2940
PRESTO,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,270,270
PUCARANI,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,210,210
PUERTO ACOSTA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,60,60
PUERTO GONZALO MORENO,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,54,54
PUERTO PEREZ,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,60,60
PUERTO QUIJARRO,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,85,85
PUERTO RICO,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,115,115
PUERTO SUAREZ,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,7,7
PUERTO VILLARROEL,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,1410,1410
PUNA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,452,452
PUNATA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,930,930
QUIABAYA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,60,60
QUILLACOLLO,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,1828,1828
RAQAYPAMPA(ETA),internaciones dias camas,dias camas disponibles maternidad,2023-04-01,180,180
RAVELO,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,510,510
REYES,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,90,90
RIBERALTA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,2070,2070
ROBORE,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,92,92
RURRENABAQUE,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,240,240
SABAYA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,120,120
SACABA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,1980,1980
SACABAMBA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,120,120
SACACA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,144,144
SAIPINA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,54,54
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,300,300
SAMAIPATA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,120,120
SAN ANDRES DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,30,30
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,75,75
SAN BENITO,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,180,180
SAN BORJA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,354,354
SAN BUENA VENTURA,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,330,330
SAN CARLOS,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,60,60
SAN IGNACIO,internaciones dias camas,dias camas disponibles maternidad,2023-04-01,270,270
