,group,variable,month,REPETIDAS A. < 15,REPETIDAS A. < 15,REPETIDAS B. 15 A 19,REPETIDAS B. 15 A 19,REPETIDAS C. 20 - 34,REPETIDAS C. 20 - 34,REPETIDAS D. 35 - 49,REPETIDAS D. 35 - 49,REPETIDAS E. 50 Y +,REPETIDAS E. 50 Y +,TOTALES
ICHOCA,consultas prenatales,repetidas,2020-03-01,1,0,3,0,10,1,0,0,0,0,15
ICLA,consultas prenatales,repetidas,2020-03-01,0,0,6,0,8,2,2,1,0,0,19
INCAHUASI,consultas prenatales,repetidas,2020-03-01,1,0,15,5,27,11,7,4,0,0,70
INGAVI (HUMAITA),consultas prenatales,repetidas,2020-03-01,0,0,1,0,6,0,0,0,0,0,7
INQUISIVI,consultas prenatales,repetidas,2020-03-01,0,0,12,8,29,12,8,1,0,0,70
IRUPANA (VILLA DE LANZA),consultas prenatales,repetidas,2020-03-01,0,0,9,0,44,0,9,0,0,0,62
IXIAMAS,consultas prenatales,repetidas,2020-03-01,0,0,9,0,41,0,8,0,0,0,58
JESUS DE MACHACA,consultas prenatales,repetidas,2020-03-01,1,1,5,1,33,0,2,0,0,0,43
LA ASUNTA,consultas prenatales,repetidas,2020-03-01,2,0,38,2,189,14,34,0,0,0,279
LA GUARDIA,consultas prenatales,repetidas,2020-03-01,5,0,57,0,1319,2,65,1,0,0,1449
LA PAZ,consultas prenatales,repetidas,2020-03-01,9,0,316,0,3455,1,1029,0,1,0,4811
LA RIVERA,consultas prenatales,repetidas,2020-03-01,0,0,0,0,0,0,1,0,0,0,1
LAGUNILLAS,consultas prenatales,repetidas,2020-03-01,0,0,3,0,16,2,3,0,0,0,24
LAJA,consultas prenatales,repetidas,2020-03-01,0,0,19,0,42,0,12,0,0,0,73
LAS CARRERAS,consultas prenatales,repetidas,2020-03-01,0,0,4,1,11,1,6,0,0,0,23
LICOMA PAMPA,consultas prenatales,repetidas,2020-03-01,0,0,3,0,3,0,0,0,0,0,6
LLALLAGUA,consultas prenatales,repetidas,2020-03-01,1,0,50,3,242,5,58,0,0,0,359
LLICA,consultas prenatales,repetidas,2020-03-01,1,0,0,0,8,2,1,1,0,0,13
LORETO,consultas prenatales,repetidas,2020-03-01,1,0,0,0,1,0,1,0,0,0,3
LURIBAY,consultas prenatales,repetidas,2020-03-01,0,0,3,0,26,0,11,0,0,0,40
MACHACAMARCA,consultas prenatales,repetidas,2020-03-01,0,0,7,1,13,0,1,0,0,0,22
MACHARETI,consultas prenatales,repetidas,2020-03-01,0,0,8,0,11,0,4,0,0,0,23
MAGDALENA,consultas prenatales,repetidas,2020-03-01,0,0,11,0,18,6,11,0,0,0,46
MAIRANA,consultas prenatales,repetidas,2020-03-01,1,0,13,0,40,0,4,0,0,0,58
MALLA,consultas prenatales,repetidas,2020-03-01,0,1,2,1,1,1,1,1,0,0,8
MAPIRI,consultas prenatales,repetidas,2020-03-01,3,0,30,0,78,0,13,1,0,0,125
MECAPACA,consultas prenatales,repetidas,2020-03-01,0,0,5,1,35,1,2,0,0,0,44
MINEROS,consultas prenatales,repetidas,2020-03-01,2,0,23,1,54,0,8,0,0,0,88
MIZQUE,consultas prenatales,repetidas,2020-03-01,1,0,20,1,49,1,13,1,0,0,86
MOCOMOCO,consultas prenatales,repetidas,2020-03-01,0,0,9,2,16,8,5,2,0,0,42
MOJINETE,consultas prenatales,repetidas,2020-03-01,0,0,1,0,0,1,0,0,0,0,2
MOJOCOYA,consultas prenatales,repetidas,2020-03-01,0,0,5,0,30,2,8,2,0,0,47
MONTEAGUDO,consultas prenatales,repetidas,2020-03-01,0,0,20,0,94,2,35,0,0,0,151
MONTERO,consultas prenatales,repetidas,2020-03-01,4,0,119,2,527,1,91,1,0,0,745
MORO MORO,consultas prenatales,repetidas,2020-03-01,0,0,5,0,4,2,1,0,0,0,12
MOROCHATA,consultas prenatales,repetidas,2020-03-01,0,0,7,4,10,5,4,0,0,0,30
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,repetidas,2020-03-01,0,0,4,1,11,0,0,0,0,0,16
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,repetidas,2020-03-01,0,0,1,2,3,4,1,0,0,0,11
OCURI,consultas prenatales,repetidas,2020-03-01,1,0,26,1,25,5,12,2,0,0,72
OKINAWA,consultas prenatales,repetidas,2020-03-01,0,0,9,0,30,1,5,0,0,0,45
OMEREQUE,consultas prenatales,repetidas,2020-03-01,0,0,10,0,18,3,2,1,0,0,34
ORURO,consultas prenatales,repetidas,2020-03-01,4,0,263,8,1850,30,397,7,0,0,2559
PADCAYA,consultas prenatales,repetidas,2020-03-01,1,0,10,0,33,4,11,0,0,0,59
PADILLA,consultas prenatales,repetidas,2020-03-01,0,0,15,0,38,1,5,3,0,0,62
PAILON,consultas prenatales,repetidas,2020-03-01,3,0,33,0,87,2,13,0,0,0,138
PALCA,consultas prenatales,repetidas,2020-03-01,0,0,14,1,83,3,7,2,0,0,110
PALOS BLANCOS,consultas prenatales,repetidas,2020-03-01,2,0,40,0,131,2,13,2,0,0,190
PAMPA AULLAGAS,consultas prenatales,repetidas,2020-03-01,0,0,1,0,5,0,1,1,0,0,8
PAMPA GRANDE,consultas prenatales,repetidas,2020-03-01,0,0,7,0,25,0,5,0,0,0,37
PAPEL PAMPA,consultas prenatales,repetidas,2020-03-01,0,0,4,1,11,0,0,0,0,0,16
PASORAPA,consultas prenatales,repetidas,2020-03-01,0,0,1,0,2,0,1,0,0,0,4
PATACAMAYA,consultas prenatales,repetidas,2020-03-01,1,0,17,0,51,2,15,0,0,0,86
PAZÑA,consultas prenatales,repetidas,2020-03-01,0,0,3,1,15,3,5,0,0,0,27
PELECHUCO,consultas prenatales,repetidas,2020-03-01,0,0,6,1,24,1,2,0,0,0,34
POCOATA,consultas prenatales,repetidas,2020-03-01,0,0,9,5,37,18,8,10,0,0,87
POCONA,consultas prenatales,repetidas,2020-03-01,0,0,10,0,40,1,5,0,0,0,56
POJO (CBBA),consultas prenatales,repetidas,2020-03-01,4,0,12,0,31,0,10,0,0,0,57
POOPO,consultas prenatales,repetidas,2020-03-01,0,0,6,0,23,1,1,0,0,0,31
PORCO,consultas prenatales,repetidas,2020-03-01,1,0,12,3,43,5,3,1,0,0,68
POROMA,consultas prenatales,repetidas,2020-03-01,0,1,14,1,16,10,3,2,0,0,47
PORONGO,consultas prenatales,repetidas,2020-03-01,0,0,10,0,24,1,6,0,0,0,41
PORTACHUELO,consultas prenatales,repetidas,2020-03-01,3,0,38,0,80,0,13,0,0,0,134
PORVENIR,consultas prenatales,repetidas,2020-03-01,1,0,9,0,25,0,3,0,0,0,38
POSTRER VALLE,consultas prenatales,repetidas,2020-03-01,0,0,2,0,3,0,1,0,0,0,6
POTOSI,consultas prenatales,repetidas,2020-03-01,4,0,239,17,826,59,166,11,0,0,1322
PRESTO,consultas prenatales,repetidas,2020-03-01,0,0,6,0,9,2,6,2,0,0,25
PUCARA,consultas prenatales,repetidas,2020-03-01,0,0,0,0,2,4,0,0,0,0,6
PUCARANI,consultas prenatales,repetidas,2020-03-01,0,0,22,0,99,6,10,0,0,0,137
PUERTO ACOSTA,consultas prenatales,repetidas,2020-03-01,0,0,2,0,10,2,1,0,0,0,15
PUERTO CARABUCO,consultas prenatales,repetidas,2020-03-01,0,0,5,2,18,8,1,1,0,0,35
PUERTO GONZALO MORENO,consultas prenatales,repetidas,2020-03-01,0,0,10,0,18,0,5,1,0,0,34
PUERTO PEREZ,consultas prenatales,repetidas,2020-03-01,0,0,7,0,21,0,1,0,0,0,29
PUERTO QUIJARRO,consultas prenatales,repetidas,2020-03-01,0,0,11,0,29,0,3,0,0,0,43
PUERTO RICO,consultas prenatales,repetidas,2020-03-01,0,0,18,2,16,1,1,0,0,0,38
PUERTO SILES,consultas prenatales,repetidas,2020-03-01,0,0,2,0,2,0,0,0,0,0,4
PUERTO SUAREZ,consultas prenatales,repetidas,2020-03-01,27,0,2,0,8,0,1,0,0,0,38
PUERTO VILLARROEL,consultas prenatales,repetidas,2020-03-01,0,0,71,0,237,1,36,0,0,0,345
PUNA,consultas prenatales,repetidas,2020-03-01,0,0,16,5,30,8,5,4,0,0,68
PUNATA,consultas prenatales,repetidas,2020-03-01,0,0,35,1,181,6,29,1,0,0,253
QUIABAYA,consultas prenatales,repetidas,2020-03-01,0,0,3,0,8,0,1,0,0,0,12
QUILLACOLLO,consultas prenatales,repetidas,2020-03-01,4,0,107,31,512,145,97,22,0,0,918
QUIME,consultas prenatales,repetidas,2020-03-01,0,0,3,0,3,0,2,0,0,0,8
QUIRUSILLAS,consultas prenatales,repetidas,2020-03-01,0,0,1,0,0,0,0,0,0,0,1
RAQAYPAMPA(ETA),consultas prenatales,repetidas,2020-03-01,0,0,2,0,10,0,13,0,0,0,25
RAVELO,consultas prenatales,repetidas,2020-03-01,0,0,12,3,18,4,6,7,0,0,50
REYES,consultas prenatales,repetidas,2020-03-01,1,0,13,0,47,0,6,0,0,0,67
RIBERALTA,consultas prenatales,repetidas,2020-03-01,16,0,199,0,530,0,76,0,1,0,822
ROBORE,consultas prenatales,repetidas,2020-03-01,0,0,10,0,44,0,8,0,0,0,62
RURRENABAQUE,consultas prenatales,repetidas,2020-03-01,1,0,25,0,92,1,11,0,0,0,130
SABAYA,consultas prenatales,repetidas,2020-03-01,0,0,2,0,19,1,2,0,0,0,24
SACABA,consultas prenatales,repetidas,2020-03-01,2,0,98,14,568,99,106,17,0,0,904
SACABAMBA,consultas prenatales,repetidas,2020-03-01,0,0,2,1,5,1,4,0,0,0,13
SACACA,consultas prenatales,repetidas,2020-03-01,1,0,10,5,33,6,10,0,0,0,65
SAIPINA,consultas prenatales,repetidas,2020-03-01,0,0,5,0,17,0,4,0,0,0,26
SALINAS DE GARCI MENDOZA,consultas prenatales,repetidas,2020-03-01,0,0,10,0,21,8,1,0,0,0,40
SAMAIPATA,consultas prenatales,repetidas,2020-03-01,1,0,8,0,33,0,3,0,0,0,45
SAN AGUSTIN,consultas prenatales,repetidas,2020-03-01,0,0,1,0,8,0,0,0,0,0,9
SAN ANDRES,consultas prenatales,repetidas,2020-03-01,0,0,8,0,29,0,2,0,0,0,39
SAN ANDRES DE MACHACA,consultas prenatales,repetidas,2020-03-01,0,0,2,0,3,1,2,0,0,0,8
SAN ANTONIO DE ESMORUCO,consultas prenatales,repetidas,2020-03-01,0,0,0,0,3,1,2,0,0,0,6
SAN ANTONIO DE LOMERIO,consultas prenatales,repetidas,2020-03-01,0,1,8,0,23,2,4,0,0,0,38
SAN BENITO,consultas prenatales,repetidas,2020-03-01,2,0,5,0,38,0,9,0,0,0,54
SAN BORJA,consultas prenatales,repetidas,2020-03-01,1,0,46,0,138,0,32,0,2,0,219
SAN BUENA VENTURA,consultas prenatales,repetidas,2020-03-01,1,0,19,0,40,0,6,0,0,0,66
SAN CARLOS,consultas prenatales,repetidas,2020-03-01,2,0,18,3,69,0,12,0,0,0,104
SAN IGNACIO,consultas prenatales,repetidas,2020-03-01,1,0,42,2,98,5,12,1,0,0,161
SAN IGNACIO DE VELASCO,consultas prenatales,repetidas,2020-03-01,4,0,78,2,195,5,22,1,0,0,307
SAN JAVIER(BNI),consultas prenatales,repetidas,2020-03-01,0,1,3,0,6,0,1,0,0,0,11
SAN JAVIER(STC),consultas prenatales,repetidas,2020-03-01,0,0,12,0,29,0,1,0,0,0,42
SAN JOAQUIN,consultas prenatales,repetidas,2020-03-01,1,0,7,0,19,0,2,0,0,0,29
SAN JOSE DE CHIQUITOS,consultas prenatales,repetidas,2020-03-01,3,0,16,5,83,0,14,0,0,0,121
SAN JUAN DE YAPACANI,consultas prenatales,repetidas,2020-03-01,0,0,3,0,29,0,4,0,0,0,36
SAN JULIAN,consultas prenatales,repetidas,2020-03-01,9,0,35,1,140,1,28,0,0,0,214
SAN LORENZO(PND),consultas prenatales,repetidas,2020-03-01,2,0,8,0,30,3,1,1,0,0,45
SAN LORENZO(TJA),consultas prenatales,repetidas,2020-03-01,1,0,14,1,53,5,11,1,0,0,86
SAN LUCAS,consultas prenatales,repetidas,2020-03-01,0,0,22,8,58,13,14,7,0,0,122
SAN MATIAS,consultas prenatales,repetidas,2020-03-01,3,0,5,1,25,1,7,0,0,0,42
SAN MIGUEL DE VELASCO,consultas prenatales,repetidas,2020-03-01,2,0,7,2,41,1,9,0,0,0,62
SAN PABLO DE LIPEZ,consultas prenatales,repetidas,2020-03-01,0,0,0,0,2,0,2,0,0,0,4
SAN PEDRO,consultas prenatales,repetidas,2020-03-01,0,0,10,0,43,0,9,0,0,0,62
SAN PEDRO DE BUENA VISTA,consultas prenatales,repetidas,2020-03-01,0,0,22,3,49,9,14,3,0,0,100
SAN PEDRO DE CURAHUARA,consultas prenatales,repetidas,2020-03-01,0,0,3,0,8,0,2,0,0,0,13
SAN PEDRO DE QUEMES,consultas prenatales,repetidas,2020-03-01,0,0,0,0,2,0,0,0,0,0,2
SAN PEDRO DE TIQUINA,consultas prenatales,repetidas,2020-03-01,0,0,4,1,13,0,1,0,0,0,19
SAN PEDRO(PND),consultas prenatales,repetidas,2020-03-01,0,0,3,0,0,3,1,0,0,0,7
SAN RAFAEL,consultas prenatales,repetidas,2020-03-01,0,0,4,0,14,0,6,0,0,0,24
SAN RAMON BENI,consultas prenatales,repetidas,2020-03-01,0,0,13,0,31,0,3,0,0,0,47
SAN RAMON SCZ,consultas prenatales,repetidas,2020-03-01,0,0,2,0,19,0,8,0,0,0,29
SANTA ANA,consultas prenatales,repetidas,2020-03-01,2,0,22,0,75,0,4,0,0,0,103
SANTA CRUZ DE LA SIERRA,consultas prenatales,repetidas,2020-03-01,38,1,956,1,4903,109,876,6,2,0,6892
SANTA ROSA,consultas prenatales,repetidas,2020-03-01,2,0,15,0,38,0,7,0,0,0,62
SANTA ROSA DEL SARA,consultas prenatales,repetidas,2020-03-01,1,0,17,0,66,0,11,0,0,0,95
SANTIAGO DE CALLAPA,consultas prenatales,repetidas,2020-03-01,0,0,6,0,2,0,0,0,0,0,8
SANTIAGO DE HUARI,consultas prenatales,repetidas,2020-03-01,0,0,5,0,11,6,3,3,0,0,28
SANTIAGO DE HUATA,consultas prenatales,repetidas,2020-03-01,0,0,2,0,14,0,1,0,0,0,17
SANTIAGO DE MACHACA,consultas prenatales,repetidas,2020-03-01,0,0,3,1,10,0,2,0,0,0,16
SANTIVAÑES,consultas prenatales,repetidas,2020-03-01,0,0,3,0,16,0,3,0,0,0,22
SANTUARIO DE QUILLACAS,consultas prenatales,repetidas,2020-03-01,0,0,3,0,7,2,2,1,0,0,15
SAPAHAQUI,consultas prenatales,repetidas,2020-03-01,0,0,10,0,21,2,4,0,0,0,37
SENA,consultas prenatales,repetidas,2020-03-01,0,0,3,0,23,2,3,0,0,0,31
SHINAOTA,consultas prenatales,repetidas,2020-03-01,0,0,41,1,117,1,28,1,0,0,189
SICA SICA (VILLA AROMA),consultas prenatales,repetidas,2020-03-01,0,0,15,0,51,4,8,0,0,0,78
SICAYA,consultas prenatales,repetidas,2020-03-01,0,0,5,1,13,3,0,1,0,0,23
SIPE SIPE,consultas prenatales,repetidas,2020-03-01,1,0,88,1,301,5,28,1,0,0,425
SOPACHUY,consultas prenatales,repetidas,2020-03-01,0,0,10,2,16,5,3,0,0,0,36
SORACACHI,consultas prenatales,repetidas,2020-03-01,0,1,5,0,28,1,3,1,0,0,39
SORATA,consultas prenatales,repetidas,2020-03-01,1,0,21,0,52,2,6,0,0,0,82
SUCRE,consultas prenatales,repetidas,2020-03-01,3,4,225,9,1213,258,205,110,0,10,2037
TACACHI,consultas prenatales,repetidas,2020-03-01,0,0,1,0,1,0,0,0,0,0,2
TACACOMA,consultas prenatales,repetidas,2020-03-01,0,0,7,0,10,0,1,0,0,0,18
TACOBAMBA,consultas prenatales,repetidas,2020-03-01,0,0,6,1,8,4,0,0,0,0,19
TACOPAYA,consultas prenatales,repetidas,2020-03-01,0,0,6,2,12,2,5,1,0,0,28
TAHUA,consultas prenatales,repetidas,2020-03-01,0,0,2,0,1,3,0,1,0,0,7
TAPACARI,consultas prenatales,repetidas,2020-03-01,1,0,28,0,34,4,13,0,0,0,80
TARABUCO,consultas prenatales,repetidas,2020-03-01,1,0,24,2,25,4,6,4,0,0,66
TARACO,consultas prenatales,repetidas,2020-03-01,0,0,6,0,11,1,2,0,0,0,20
TARATA,consultas prenatales,repetidas,2020-03-01,1,0,10,0,24,0,5,0,0,0,40
TARIJA,consultas prenatales,repetidas,2020-03-01,5,0,126,7,909,52,223,12,0,0,1334
TARVITA,consultas prenatales,repetidas,2020-03-01,1,1,7,1,20,10,9,3,0,0,52
TEOPONTE,consultas prenatales,repetidas,2020-03-01,1,0,16,0,43,0,8,0,0,0,68
TIAHUANACU,consultas prenatales,repetidas,2020-03-01,1,0,7,0,25,0,2,0,0,0,35
TINGUIPAYA,consultas prenatales,repetidas,2020-03-01,0,0,8,4,16,16,10,10,0,0,64
TIPUANI,consultas prenatales,repetidas,2020-03-01,0,0,4,0,42,0,3,0,0,0,49
TIQUIPAYA,consultas prenatales,repetidas,2020-03-01,0,0,25,3,113,7,21,4,0,0,173
TIRAQUE (CBBA),consultas prenatales,repetidas,2020-03-01,0,0,23,1,69,2,10,1,0,0,106
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,repetidas,2020-03-01,0,0,1,0,0,0,0,0,0,0,1
TOCO,consultas prenatales,repetidas,2020-03-01,0,0,6,0,10,0,0,0,0,0,16
TOLATA,consultas prenatales,repetidas,2020-03-01,0,0,2,1,22,1,7,0,0,0,33
TOLEDO,consultas prenatales,repetidas,2020-03-01,0,0,9,0,5,0,1,0,0,0,15
TOMAVE,consultas prenatales,repetidas,2020-03-01,0,0,10,0,17,10,6,1,0,0,44
TOMINA,consultas prenatales,repetidas,2020-03-01,1,0,9,3,22,1,3,0,0,0,39
TORO TORO,consultas prenatales,repetidas,2020-03-01,1,1,8,4,22,2,5,1,0,0,44
TOTORA(CBBA),consultas prenatales,repetidas,2020-03-01,0,0,24,2,64,8,9,2,0,0,109
TOTORA(ORR),consultas prenatales,repetidas,2020-03-01,0,0,3,0,8,1,0,0,0,0,12
TRIGAL,consultas prenatales,repetidas,2020-03-01,0,0,1,1,3,0,0,0,0,0,5
TRINIDAD,consultas prenatales,repetidas,2020-03-01,11,0,117,0,686,0,102,5,0,0,921
TUPIZA,consultas prenatales,repetidas,2020-03-01,2,0,80,2,268,6,50,1,0,0,409
TURCO,consultas prenatales,repetidas,2020-03-01,0,0,1,0,8,1,1,0,0,0,11
UMALA,consultas prenatales,repetidas,2020-03-01,0,0,13,0,12,1,4,0,0,0,30
UNCIA,consultas prenatales,repetidas,2020-03-01,0,0,20,2,131,6,13,2,0,0,174
URIONDO (A. CONCEPCION),consultas prenatales,repetidas,2020-03-01,0,0,10,0,33,0,7,0,0,0,50
URUBICHA,consultas prenatales,repetidas,2020-03-01,0,0,4,0,28,0,5,0,0,0,37
UYUNI,consultas prenatales,repetidas,2020-03-01,0,0,36,2,156,8,38,1,0,0,241
VACAS,consultas prenatales,repetidas,2020-03-01,0,0,13,0,16,0,6,0,0,0,35
VALLEGRANDE,consultas prenatales,repetidas,2020-03-01,0,0,17,0,63,3,10,0,0,0,93
VIACHA,consultas prenatales,repetidas,2020-03-01,2,0,65,1,300,2,55,0,0,0,425
VILA VILA,consultas prenatales,repetidas,2020-03-01,0,0,3,0,8,0,1,3,0,0,15
VILLA CHARCAS,consultas prenatales,repetidas,2020-03-01,1,0,10,2,29,8,11,4,0,0,65
VILLA MONTES,consultas prenatales,repetidas,2020-03-01,4,1,37,1,141,5,30,0,0,0,219
VILLA NUEVA (LOMA ALTA),consultas prenatales,repetidas,2020-03-01,0,0,2,0,7,2,0,0,0,0,11
VILLA RIVERO,consultas prenatales,repetidas,2020-03-01,1,0,5,0,36,0,2,0,0,0,44
VILLA SERRANO,consultas prenatales,repetidas,2020-03-01,0,0,6,3,10,3,8,2,0,0,32
VILLA TUNARI,consultas prenatales,repetidas,2020-03-01,2,0,115,3,384,6,73,2,0,0,585
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,repetidas,2020-03-01,2,0,7,0,17,0,5,0,0,0,31
VILLAZON,consultas prenatales,repetidas,2020-03-01,2,0,27,1,154,8,21,1,0,0,214
VINTO,consultas prenatales,repetidas,2020-03-01,4,0,49,19,242,59,44,8,1,0,426
VITICHI,consultas prenatales,repetidas,2020-03-01,1,0,12,0,8,4,3,0,0,0,28
WALDO BALLIVIAN,consultas prenatales,repetidas,2020-03-01,0,0,3,0,10,0,1,0,0,0,14
WARNES,consultas prenatales,repetidas,2020-03-01,9,0,130,6,401,4,79,0,0,0,629
YACO,consultas prenatales,repetidas,2020-03-01,0,0,7,0,7,4,4,1,0,0,23
YACUIBA,consultas prenatales,repetidas,2020-03-01,3,0,46,2,283,1,74,1,0,0,410
YAMPARAEZ,consultas prenatales,repetidas,2020-03-01,0,0,4,0,20,0,3,0,0,0,27
YANACACHI,consultas prenatales,repetidas,2020-03-01,0,0,4,0,14,0,1,0,0,0,19
YAPACANI,consultas prenatales,repetidas,2020-03-01,3,1,40,17,147,59,28,6,0,0,301
YOCALLA,consultas prenatales,repetidas,2020-03-01,1,0,3,0,22,3,6,0,0,0,35
YOTALA,consultas prenatales,repetidas,2020-03-01,0,0,7,0,18,0,5,1,1,0,32
YUNCHARA,consultas prenatales,repetidas,2020-03-01,1,0,2,2,6,12,1,0,0,0,24
ZUDAÑEZ,consultas prenatales,repetidas,2020-03-01,0,0,8,1,13,0,3,1,0,0,26
ACACIO,consultas prenatales,repetidas,2020-04-01,0,0,3,1,7,0,2,1,0,0,14
ACHACACHI,consultas prenatales,repetidas,2020-04-01,1,0,27,2,117,4,18,0,0,0,169
ACHOCALLA,consultas prenatales,repetidas,2020-04-01,0,0,15,0,47,2,9,0,0,0,73
AIQUILE,consultas prenatales,repetidas,2020-04-01,1,0,12,1,34,2,6,2,0,0,58
ALALAY,consultas prenatales,repetidas,2020-04-01,0,0,2,0,6,0,2,0,0,0,10
ALCALA,consultas prenatales,repetidas,2020-04-01,0,0,1,1,7,2,3,0,0,0,14
ALTO BENI,consultas prenatales,repetidas,2020-04-01,0,0,5,0,27,0,4,0,0,0,36
ANCORAIMES,consultas prenatales,repetidas,2020-04-01,0,0,10,0,36,0,5,1,0,0,52
ANDAMARCA,consultas prenatales,repetidas,2020-04-01,1,0,2,1,6,2,2,1,0,0,15
ANTEQUERA,consultas prenatales,repetidas,2020-04-01,0,0,2,0,2,0,1,0,0,0,5
ANZALDO,consultas prenatales,repetidas,2020-04-01,0,0,5,0,12,3,0,0,0,0,20
APOLO,consultas prenatales,repetidas,2020-04-01,1,0,19,2,48,7,13,1,0,0,91
ARAMPAMPA,consultas prenatales,repetidas,2020-04-01,0,0,2,4,6,9,1,4,0,0,26
ARANI,consultas prenatales,repetidas,2020-04-01,0,0,4,0,8,0,0,0,0,0,12
ARBIETO,consultas prenatales,repetidas,2020-04-01,0,0,12,0,71,1,13,0,0,0,97
ARQUE,consultas prenatales,repetidas,2020-04-01,0,0,11,0,26,0,8,0,0,0,45
ASCENCION DE GUARAYOS,consultas prenatales,repetidas,2020-04-01,2,0,23,3,54,0,10,0,1,0,93
ATOCHA,consultas prenatales,repetidas,2020-04-01,0,0,10,0,36,1,5,0,0,0,52
AUCAPATA,consultas prenatales,repetidas,2020-04-01,0,0,2,0,12,0,3,0,0,0,17
AYATA,consultas prenatales,repetidas,2020-04-01,0,0,5,0,14,1,4,0,0,0,24
AYO AYO,consultas prenatales,repetidas,2020-04-01,1,0,3,1,16,1,4,0,0,0,26
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,repetidas,2020-04-01,0,0,30,0,52,2,13,0,0,0,97
AZURDUY,consultas prenatales,repetidas,2020-04-01,1,0,15,9,24,5,4,1,0,0,59
BATALLAS,consultas prenatales,repetidas,2020-04-01,0,0,15,2,49,2,4,0,0,0,72
BAURES,consultas prenatales,repetidas,2020-04-01,0,0,5,4,14,1,4,0,0,0,28
BELEN DE ANDAMARCA,consultas prenatales,repetidas,2020-04-01,0,0,2,0,5,1,0,0,0,0,8
BELEN DE URMIRI,consultas prenatales,repetidas,2020-04-01,0,0,2,0,2,1,0,1,0,0,6
BELLA FLOR,consultas prenatales,repetidas,2020-04-01,0,0,5,0,11,0,1,0,0,0,17
BERMEJO,consultas prenatales,repetidas,2020-04-01,0,0,12,0,67,0,18,0,0,0,97
BETANZOS,consultas prenatales,repetidas,2020-04-01,1,1,28,11,74,12,19,3,0,0,149
BOLIVAR,consultas prenatales,repetidas,2020-04-01,0,0,1,0,12,0,4,0,0,0,17
BOLPEBRA,consultas prenatales,repetidas,2020-04-01,1,0,0,0,5,0,1,0,0,0,7
BOYUIBE,consultas prenatales,repetidas,2020-04-01,0,0,5,0,15,2,2,1,0,0,25
BUENA VISTA,consultas prenatales,repetidas,2020-04-01,0,0,11,3,34,1,8,0,0,0,57
CABEZAS,consultas prenatales,repetidas,2020-04-01,0,0,4,0,8,1,0,0,0,0,13
CAIROMA,consultas prenatales,repetidas,2020-04-01,0,0,7,2,29,5,2,2,0,0,47
"CAIZA ""D""",consultas prenatales,repetidas,2020-04-01,1,0,10,0,22,3,4,1,0,0,41
CAJUATA,consultas prenatales,repetidas,2020-04-01,0,0,5,0,22,0,5,0,0,0,32
CALACOTO,consultas prenatales,repetidas,2020-04-01,0,0,2,2,3,6,2,1,0,0,16
CALAMARCA,consultas prenatales,repetidas,2020-04-01,0,0,7,0,12,2,3,0,0,0,24
CAMARGO,consultas prenatales,repetidas,2020-04-01,0,0,8,1,54,7,12,1,0,0,83
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,repetidas,2020-04-01,0,0,3,1,8,1,0,0,0,0,13
CAMIRI,consultas prenatales,repetidas,2020-04-01,2,0,21,0,63,1,8,0,0,0,95
CAPINOTA,consultas prenatales,repetidas,2020-04-01,1,0,7,0,54,0,10,0,0,0,72
CAQUIAVIRI,consultas prenatales,repetidas,2020-04-01,0,0,5,0,21,2,1,0,0,0,29
CARACOLLO,consultas prenatales,repetidas,2020-04-01,0,0,39,3,123,6,15,0,0,0,186
CARANAVI,consultas prenatales,repetidas,2020-04-01,4,0,54,0,193,2,33,0,1,0,287
CARAPARI,consultas prenatales,repetidas,2020-04-01,0,0,3,0,22,1,4,1,0,0,31
CARIPUYO,consultas prenatales,repetidas,2020-04-01,0,0,8,0,15,2,1,2,0,0,28
CARMEN RIVERO TORREZ,consultas prenatales,repetidas,2020-04-01,0,0,5,0,11,3,0,0,0,0,19
CATACORA,consultas prenatales,repetidas,2020-04-01,0,0,0,0,3,0,0,0,0,0,3
CHACARILLA,consultas prenatales,repetidas,2020-04-01,0,0,1,0,2,0,1,0,0,0,4
CHALLAPATA,consultas prenatales,repetidas,2020-04-01,0,0,28,0,127,3,23,1,1,0,183
CHAQUI,consultas prenatales,repetidas,2020-04-01,0,0,7,0,18,4,5,0,0,0,34
CHARAGUA,consultas prenatales,repetidas,2020-04-01,2,0,18,0,47,3,3,0,0,0,73
CHARAÑA,consultas prenatales,repetidas,2020-04-01,0,0,2,0,3,0,0,0,0,0,5
CHAYANTA,consultas prenatales,repetidas,2020-04-01,0,0,10,6,32,4,7,1,0,0,60
CHIMORE,consultas prenatales,repetidas,2020-04-01,2,1,37,4,143,15,10,2,0,0,214
CHIPAYA,consultas prenatales,repetidas,2020-04-01,0,0,0,0,1,0,1,0,0,0,2
CHOQUE COTA,consultas prenatales,repetidas,2020-04-01,0,0,0,0,4,1,0,0,0,0,5
CHUA COCANI,consultas prenatales,repetidas,2020-04-01,0,0,3,0,5,0,0,0,0,0,8
