,group,variable,month,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO E. 50 Y +,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO E. 50 Y +,TOTALES
EUCALIPTUS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,1,0,2,0,0,0,0,0,3
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,2,0,0,0,0,0,2
EXALTACION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,1,0,0,0,0,0,1
FERNANDEZ ALONSO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,1,0,0,0,0,0,0,0,1
FILADELFIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,3,0,2,0,0,0,0,0,0,0,5
GENERAL SAAVEDRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,2,0,0,0,0,0,2
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,2,0,3,0,0,0,0,0,5
GUANAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,2,0,3,1,0,0,0,0,6
GUAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,2,0,0,0,0,0,2
GUAYARAMERIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,1,0,7,0,8,0,1,0,0,0,17
GUTIERREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,1,0,1,0,5,0,1,0,0,0,8
HUACARETA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,1,0,1,0,0,0,0,0,2
HUANUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,4,0,2,0,1,0,0,0,7
HUARACAJE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,1,0,0,0,0,0,0,0,1
HUATAJATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,0,0,1,0,0,0,1
HUAYLLAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,1,0,0,1,0,0,2
HUMANATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,1,0,0,1,0,0,0,2
ICHOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,1,0,0,2,0,0,0,0,0,3
ICLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,1,0,0,0,0,0,1
INCAHUASI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,1,0,0,1,0,1,0,0,3
INGAVI (HUMAITA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,1,0,0,0,0,0,0,0,0,0,1
INQUISIVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,1,1,3,0,1,0,0,0,6
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,2,0,0,0,0,0,2
IXIAMAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,1,0,5,0,1,1,0,0,8
JESUS DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,1,0,1,1,0,0,0,0,3
LA ASUNTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,6,1,10,2,1,0,0,0,20
LA GUARDIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,11,0,28,0,3,0,0,0,42
LA PAZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,1,0,34,1,215,4,82,0,0,0,337
LAGUNILLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,1,0,0,0,0,0,0,0,1
LAJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,2,0,2,0,0,0,4
LICOMA PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,1,0,0,0,0,0,1
LLALLAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,3,1,9,1,4,0,0,0,18
LLICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,1,2,0,0,0,0,0,3
MACHARETI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,3,1,3,0,0,0,0,0,7
MAGDALENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,1,0,1,0,6,24,0,0,0,0,32
MAIRANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,1,1,1,0,0,0,3
MALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,0,2,0,0,0,0,2
MAPIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,3,0,2,0,1,0,0,0,6
MECAPACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,1,0,2,1,0,1,0,0,5
MINEROS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,1,0,7,1,0,0,0,0,9
MIZQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,3,0,1,0,2,0,0,0,6
MOCOMOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,1,0,5,0,1,0,0,0,7
MOJOCOYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,1,0,0,0,0,0,1
MONTEAGUDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,3,0,0,0,0,0,3
MONTERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,3,1,26,1,6,0,0,0,37
MOROCHATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,1,1,2,0,0,0,4
NAZACARA DE PACAJES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,1,0,0,0,0,0,1
OCURI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,1,0,1,1,0,0,0,0,3
OKINAWA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,2,0,0,0,0,0,2
ORURO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,12,0,118,3,35,2,0,0,170
PADCAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,2,0,0,0,0,0,2
PAILON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,14,1,0,0,0,0,15
PALCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,1,0,8,0,0,0,0,0,9
PALOS BLANCOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,1,0,7,1,1,0,0,0,10
PAMPA GRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,2,0,0,0,0,0,2
PAPEL PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,1,0,0,0,0,0,1
PATACAMAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,2,0,6,0,1,0,0,0,9
PELECHUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,2,0,4,0,0,0,0,0,6
POCOATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,2,0,2,1,1,1,0,0,7
POCONA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,1,0,1,0,0,0,0,0,2
POJO (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,1,0,1,0,4,0,0,0,6
POOPO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,1,0,1,0,0,0,0,0,2
PORCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,1,0,3,0,0,0,0,0,4
POROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,1,0,1,0,1,2,0,0,5
PORONGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,1,0,2,0,0,0,0,0,3
PORTACHUELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,1,0,1,0,0,0,0,0,2
POSTRER VALLE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,1,0,0,0,0,0,1
POTOSI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,1,0,19,3,80,2,21,0,0,0,126
PRESTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,1,0,1,0,0,0,0,0,2
PUCARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,3,0,5,0,0,0,0,0,8
PUERTO ACOSTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,1,0,1,0,0,0,0,0,2
PUERTO CARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,2,0,1,0,0,0,0,0,3
PUERTO GONZALO MORENO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,1,0,0,0,0,0,0,0,1
PUERTO QUIJARRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,9,0,16,0,6,0,0,0,31
PUERTO RICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,2,1,0,0,0,0,3
PUERTO SILES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,1,0,0,0,0,0,0,0,0,0,1
PUERTO SUAREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,6,0,0,0,0,0,6
PUERTO VILLARROEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,12,0,40,0,11,1,0,0,64
PUNA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,1,0,1,1,0,1,0,0,4
PUNATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,5,0,19,1,10,0,0,0,35
QUIABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,1,0,0,0,2,0,0,0,0,0,3
QUILLACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,8,0,26,10,4,1,0,0,49
RAQAYPAMPA(ETA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,2,0,3,0,3,0,0,0,8
RAVELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,1,0,2,0,1,2,2,0,0,0,8
REYES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,5,0,1,0,0,0,6
RIBERALTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,1,0,12,0,32,0,5,0,0,0,50
ROBORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,1,0,7,0,1,0,0,0,9
RURRENABAQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,2,0,8,0,3,0,0,0,13
SABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,1,1,4,0,0,0,0,0,6
SACABA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,1,9,2,45,5,17,0,0,0,79
SACABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,2,0,0,0,0,0,2
SACACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,5,0,3,2,2,0,0,0,12
SAIPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,1,0,1,0,0,0,2
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,1,0,0,0,0,0,1
SAMAIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,3,0,0,0,1,0,0,0,4
SAN ANDRES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,1,0,1,0,1,0,0,0,0,0,3
SAN ANDRES DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,1,0,0,0,1,0,0,0,0,0,2
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,1,0,0,0,0,0,1
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,2,0,0,0,0,0,0,0,2
SAN BENITO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,1,0,3,0,1,0,0,0,5
SAN BORJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,3,0,12,0,2,0,0,0,17
SAN BUENA VENTURA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,2,0,3,0,1,0,0,0,6
SAN CARLOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,1,1,9,0,4,0,0,0,15
SAN IGNACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,8,1,18,2,5,0,0,0,34
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,4,0,10,0,4,1,0,0,19
SAN JAVIER(BNI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,1,0,0,0,1,0,0,0,0,0,2
SAN JAVIER(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,1,0,8,0,0,0,0,0,9
SAN JOAQUIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,2,0,6,0,1,0,0,0,9
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,1,1,1,2,8,1,1,0,0,15
SAN JUAN DE YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,1,0,2,0,0,0,0,0,3
SAN JULIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,3,0,8,0,34,0,10,0,0,0,55
SAN LORENZO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,3,0,2,0,0,0,0,0,5
SAN LORENZO(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,1,3,1,0,0,0,0,5
SAN LUCAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,2,1,1,1,0,0,0,0,5
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,1,0,0,0,0,0,0,1
SAN PABLO DE LIPEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,1,0,0,0,0,0,1
SAN PEDRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,1,0,0,0,1,0,0,0,0,0,2
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,1,2,0,2,3,0,0,0,0,8
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,1,0,0,0,0,0,1
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,1,0,0,0,0,0,0,0,1
SAN RAFAEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,1,0,0,0,0,0,0,0,1
SAN RAMON BENI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,1,0,0,0,0,0,1
SAN RAMON SCZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,1,0,0,0,0,0,0,0,1
SANTA ANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,4,0,5,0,0,0,0,0,9
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,17,4,230,22,996,189,191,46,0,0,1695
SANTA ROSA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,1,0,4,0,0,0,0,0,5
SANTA ROSA DEL SARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,1,0,2,0,1,0,0,0,4
SANTIAGO DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,1,0,0,1,0,0,2
SANTIVAÑES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,0,0,1,0,0,0,1
SANTUARIO DE QUILLACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,1,0,0,0,0,0,0,0,1
SAPAHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,4,1,0,0,0,0,5
SENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,1,0,1,0,3,1,2,0,0,0,8
SHINAOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,2,0,1,0,2,0,0,0,5
SICA SICA (VILLA AROMA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,1,0,2,0,1,0,0,0,4
SIPE SIPE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,1,0,4,0,10,1,2,0,0,0,18
SORACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,1,1,1,1,0,0,0,0,4
SORATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,1,0,3,0,0,0,0,0,4
SUCRE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,1,1,5,0,20,0,3,1,0,0,31
TACACOMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,0,0,1,0,0,0,1
TACOBAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,1,1,0,0,0,0,2
TACOPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,0,1,0,0,0,0,1
TAHUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,1,0,0,0,0,0,0,1
TAPACARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,1,0,3,1,4,2,3,0,0,0,14
TARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,1,1,1,0,0,0,3
TARACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,1,0,0,0,0,0,0,0,1
TARATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,2,1,0,0,0,0,3
TARIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,5,0,88,1,47,2,4,0,147
TEOPONTE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,2,0,0,0,0,0,2
TIAHUANACU,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,3,0,1,0,0,0,4
TINGUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,3,1,1,2,0,1,0,0,8
TIPUANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,2,0,0,0,0,0,2
TIQUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,1,0,2,0,11,1,2,0,0,0,17
TIRAQUE (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,6,1,1,2,0,0,10
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,1,0,0,0,0,0,0,0,1
TOLATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,3,0,0,0,0,0,3
TOLEDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,2,0,0,0,0,0,2
TOMAVE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,1,1,0,1,0,0,0,0,3
TOMINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,3,0,0,0,0,0,0,0,3
TORO TORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,1,1,3,0,1,0,0,0,6
TOTORA(CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,1,0,0,0,1,0,0,1,0,0,3
TOTORA(ORR),consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,1,0,1,0,0,0,2
TRIGAL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,1,0,1,0,0,0,0,0,2
TRINIDAD,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,3,0,20,0,100,0,21,0,0,0,144
TUPIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,1,0,7,0,1,1,0,0,10
TURCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,1,0,0,0,0,0,1
UMALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,1,0,1,0,0,0,2
UNCIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,3,1,4,0,1,0,0,0,9
URIONDO (A. CONCEPCION),consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,2,0,1,0,0,0,0,0,3
URUBICHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,1,0,0,0,4,0,2,0,0,0,7
UYUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,2,0,15,0,4,1,0,0,22
VACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,1,0,1,0,0,0,0,0,2
VALLEGRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,3,0,0,0,0,0,3
VIACHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,6,0,16,1,4,0,0,0,27
VILA VILA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,1,1,0,2,0,0,0,0,0,4
VILLA CHARCAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,1,0,0,0,0,0,0,0,1
VILLA MONTES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,1,0,0,0,6,0,1,0,0,0,8
VILLA NUEVA (LOMA ALTA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,1,0,0,0,0,0,1
VILLA RIVERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,1,0,0,0,0,0,0,0,1
VILLA SERRANO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,0,0,0,1,0,0,1
VILLA TUNARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,8,0,13,2,4,1,0,0,28
VILLAZON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,1,0,7,0,1,0,0,0,9
VINTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,3,0,11,3,6,1,0,0,24
VITICHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,0,1,0,0,0,0,1
WARNES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,2,0,6,0,26,3,10,0,0,0,47
YACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,1,0,0,0,0,0,1
YACUIBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,1,0,4,0,28,0,5,0,0,0,38
YANACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,1,0,2,0,0,0,0,0,3
YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,3,1,3,5,1,0,0,0,13
YOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,2,0,0,1,0,0,3
YOTALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,0,0,2,0,0,0,0,0,2
ZUDAÑEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-03-01,0,0,3,0,0,0,0,0,0,0,3
ACACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-04-01,0,0,0,0,2,0,0,0,0,0,2
ACHACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-04-01,0,0,7,0,24,2,2,1,0,0,36
ACHOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-04-01,0,0,2,0,3,0,1,0,0,0,6
AIQUILE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-04-01,0,0,0,0,1,0,0,1,0,0,2
ALALAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-04-01,0,0,0,0,1,0,0,0,0,0,1
ALTO BENI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-04-01,0,0,0,0,0,0,1,0,0,0,1
ANCORAIMES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-04-01,0,0,1,0,4,0,1,0,0,0,6
ANDAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-04-01,0,0,0,0,2,1,0,0,0,0,3
ANTEQUERA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-04-01,0,0,0,0,1,0,0,0,0,0,1
ANZALDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-04-01,0,0,0,0,4,0,1,0,0,0,5
APOLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-04-01,0,0,3,0,4,0,2,0,0,0,9
ARAMPAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-04-01,0,0,2,0,4,0,0,0,0,0,6
ARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-04-01,0,0,0,0,1,0,0,0,0,0,1
ARBIETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-04-01,0,0,0,0,4,0,3,0,0,0,7
ARQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-04-01,0,0,1,0,1,0,1,0,0,0,3
ASCENCION DE GUARAYOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-04-01,0,0,2,0,0,0,0,0,0,0,2
ATOCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2020-04-01,0,0,0,0,4,0,2,0,0,0,6
