,group,variable,month,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,TOTALES,TOTALES,TOTALES
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2015-03-01,7,5,7,5,12
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2015-03-01,2,8,2,8,10
VILLA CHARCAS,internaciones,ingresos referidos de otros establecimientos de salud,2015-03-01,0,1,0,1,1
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2015-03-01,10,32,10,32,42
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2015-03-01,4,8,4,8,12
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos referidos de otros establecimientos de salud,2015-03-01,1,1,1,1,2
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2015-03-01,2,7,2,7,9
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2015-03-01,3,33,3,33,36
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2015-03-01,20,32,20,32,52
YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2015-03-01,14,4,14,4,18
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,3,13,3,13,16
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,1,1,1,1,2
ANZALDO,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,1,0,1,0,1
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,8,25,8,25,33
ATOCHA,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,4,14,4,14,18
BATALLAS,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,2,1,2,1,3
BETANZOS,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,0,2,0,2,2
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,10,6,10,6,16
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,41,17,41,17,58
CAPINOTA,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,0,1,0,1,1
CAQUIAVIRI,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,0,1,0,1,1
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,10,51,10,51,61
CARMEN RIVERO TORREZ,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,1,0,1,0,1
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,2,7,2,7,9
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,0,2,0,2,2
CHAYANTA,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,0,1,0,1,1
CHIMORE,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,0,9,0,9,9
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,0,19,0,19,19
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,60,212,60,212,272
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,47,221,47,221,268
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,4,7,4,7,11
CONCEPCION,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,0,4,0,4,4
COPACABANA,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,1,0,1,0,1
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,3,13,3,13,16
COTOCA,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,1,13,1,13,14
CUATRO CAÑADAS,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,2,0,2,0,2
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,0,3,0,3,3
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,77,525,77,525,602
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,1,1,1,1,2
ESCOMA,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,0,8,0,8,8
GUANAY,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,0,1,0,1,1
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,0,25,0,25,25
HUACARETA,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,5,3,5,3,8
HUANUNI,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,1,0,1,0,1
IXIAMAS,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,1,0,1,0,1
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,2,1,2,1,3
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,313,674,313,674,987
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,1,0,1,0,1
MACHARETI,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,0,2,0,2,2
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,1,6,1,6,7
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,0,2,0,2,2
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,2,5,2,5,7
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,12,16,12,16,28
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,61,190,61,190,251
OCURI,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,1,3,1,3,4
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,19,93,19,93,112
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,13,30,13,30,43
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,2,6,2,6,8
PAMPA GRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,0,2,0,2,2
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,16,5,16,5,21
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,2,13,2,13,15
PUERTO GONZALO MORENO,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,0,2,0,2,2
PUERTO RICO,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,0,4,0,4,4
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,2,6,2,6,8
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,5,14,5,14,19
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,30,83,30,83,113
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,20,27,20,27,47
QUIME,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,0,2,0,2,2
REYES,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,1,4,1,4,5
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,23,120,23,120,143
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,1,0,1,0,1
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,5,18,5,18,23
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,9,42,9,42,51
SAN ANTONIO DE LOMERIO,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,1,0,1,0,1
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,2,7,2,7,9
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,4,6,4,6,10
SAN IGNACIO,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,4,14,4,14,18
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,5,20,5,20,25
SAN JAVIER(STC),internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,0,1,0,1,1
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,0,9,0,9,9
SAN JUAN DE YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,0,1,0,1,1
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,7,12,7,12,19
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,4,8,4,8,12
SAN MATIAS,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,0,1,0,1,1
SAN RAMON SCZ,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,194,738,194,738,932
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,0,2,0,2,2
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,0,1,0,1,1
SORATA,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,1,0,1,0,1
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,74,73,74,73,147
TAPACARI,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,0,2,0,2,2
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,3,7,3,7,10
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,140,211,140,211,351
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,3,1,3,1,4
TEOPONTE,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,0,1,0,1,1
TOMINA,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,1,0,1,0,1
TORO TORO,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,0,1,0,1,1
TOTORA(CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,0,1,0,1,1
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,132,281,132,281,413
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,20,75,20,75,95
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,0,9,0,9,9
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,5,9,5,9,14
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,2,3,2,3,5
VILLA CHARCAS,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,0,2,0,2,2
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,10,25,10,25,35
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,7,7,7,7,14
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,2,0,2,0,2
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,4,24,4,24,28
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,22,27,22,27,49
YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,7,23,7,23,30
YOTALA,internaciones,ingresos referidos de otros establecimientos de salud,2015-04-01,1,0,1,0,1
ACACIO,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,0,1,0,1,1
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,1,15,1,15,16
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,1,2,1,2,3
ANZALDO,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,1,0,1,0,1
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,9,15,9,15,24
ATOCHA,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,7,1,7,1,8
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,2,13,2,13,15
AZURDUY,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,2,0,2,0,2
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,7,6,7,6,13
BETANZOS,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,0,5,0,5,5
CAJUATA,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,0,1,0,1,1
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,8,7,8,7,15
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,13,11,13,11,24
CAPINOTA,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,1,3,1,3,4
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,15,46,15,46,61
CARAPARI,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,1,0,1,0,1
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,1,6,1,6,7
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,0,3,0,3,3
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,2,15,2,15,17
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,13,156,13,156,169
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,34,224,34,224,258
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,1,7,1,7,8
CONCEPCION,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,0,1,0,1,1
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,7,16,7,16,23
COTOCA,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,8,6,8,6,14
CUATRO CAÑADAS,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,0,1,0,1,1
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,3,7,3,7,10
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,83,523,83,523,606
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,39,73,39,73,112
EL VILLAR,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,0,1,0,1,1
ESCOMA,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,1,3,1,3,4
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,1,20,1,20,21
IRUPANA (VILLA DE LANZA),internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,0,1,0,1,1
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,1,0,1,0,1
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,255,485,255,485,740
LAGUNILLAS,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,1,2,1,2,3
MACHARETI,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,0,1,0,1,1
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,3,0,3,0,3
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,0,3,0,3,3
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,2,4,2,4,6
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,18,29,18,29,47
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,72,235,72,235,307
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,12,124,12,124,136
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,13,32,13,32,45
POJO (CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,0,1,0,1,1
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,12,15,12,15,27
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,2,1,2,1,3
PUERTO QUIJARRO,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,3,3,3,3,6
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,3,11,3,11,14
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,8,23,8,23,31
PUNA,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,0,2,0,2,2
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,24,96,24,96,120
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,7,40,7,40,47
QUIME,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,1,0,1,0,1
REYES,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,0,3,0,3,3
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,6,110,6,110,116
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,0,2,0,2,2
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,7,12,7,12,19
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,11,49,11,49,60
SAN ANDRES,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,0,1,0,1,1
SAN ANTONIO DE LOMERIO,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,0,1,0,1,1
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,5,2,5,2,7
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,0,2,0,2,2
SAN IGNACIO,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,3,9,3,9,12
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,6,16,6,16,22
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,1,11,1,11,12
SAN JUAN DE YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,1,0,1,0,1
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,0,3,0,3,3
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,6,10,6,10,16
SAN MATIAS,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,4,2,4,2,6
SAN RAMON SCZ,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,2,1,2,1,3
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,148,1188,148,1188,1336
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,0,1,0,1,1
SANTA ROSA DEL SARA,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,1,0,1,0,1
SICA SICA (VILLA AROMA),internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,0,2,0,2,2
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,5,12,5,12,17
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,51,174,51,174,225
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,5,12,5,12,17
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,80,77,80,77,157
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,3,1,3,1,4
TOMINA,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,0,1,0,1,1
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,10,15,10,15,25
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,28,93,28,93,121
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,0,18,0,18,18
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,1,5,1,5,6
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,0,4,0,4,4
VILLA CHARCAS,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,1,0,1,0,1
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,8,16,8,16,24
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,3,14,3,14,17
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,1,0,1,0,1
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,5,21,5,21,26
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,20,20,20,20,40
YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2015-05-01,16,23,16,23,39
ACACIO,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,0,1,0,1,1
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,4,11,4,11,15
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,0,1,0,1,1
ANZALDO,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,2,0,2,0,2
APOLO,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,1,0,1,0,1
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,10,16,10,16,26
ATOCHA,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,4,3,4,3,7
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,1,7,1,7,8
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,6,8,6,8,14
BETANZOS,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,0,4,0,4,4
BUENA VISTA,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,0,4,0,4,4
CAJUATA,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,0,1,0,1,1
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,10,13,10,13,23
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,4,22,4,22,26
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,14,27,14,27,41
CARMEN RIVERO TORREZ,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,1,0,1,0,1
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,4,7,4,7,11
CHIMORE,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,0,11,0,11,11
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,2,9,2,9,11
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,11,21,11,21,32
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,17,150,17,150,167
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,46,282,46,282,328
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,0,2,0,2,2
CONCEPCION,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,1,1,1,1,2
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,4,21,4,21,25
COTOCA,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,4,17,4,17,21
CUATRO CAÑADAS,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,0,1,0,1,1
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,3,8,3,8,11
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,85,638,85,638,723
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,5,13,5,13,18
EL VILLAR,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,0,1,0,1,1
ENTRE RIOS TRJ,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,1,0,1,0,1
ESCOMA,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,0,1,0,1,1
FERNANDEZ ALONSO,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,1,0,1,0,1
FILADELFIA,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,0,2,0,2,2
GUANAY,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,0,2,0,2,2
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,3,13,3,13,16
HUACARETA,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,1,1,1,1,2
HUAYLLAMARCA,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,0,5,0,5,5
INCAHUASI,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,0,2,0,2,2
LA ASUNTA,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,0,2,0,2,2
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,2,0,2,0,2
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,222,523,222,523,745
LAJA,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,0,9,0,9,9
MACHARETI,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,0,2,0,2,2
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,1,2,1,2,3
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,0,3,0,3,3
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,0,6,0,6,6
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,14,32,14,32,46
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,55,204,55,204,259
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,11,165,11,165,176
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,22,24,22,24,46
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,1,0,1,0,1
PASORAPA,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,0,2,0,2,2
POJO (CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,1,2,1,2,3
POROMA,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,1,0,1,0,1
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,4,2,4,2,6
PORVENIR,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,0,1,0,1,1
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,35,32,35,32,67
PUERTO QUIJARRO,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,2,1,2,1,3
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,1,5,1,5,6
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,10,35,10,35,45
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,27,78,27,78,105
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,5,37,5,37,42
REYES,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,1,1,1,1,2
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,17,110,17,110,127
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,1,1,1,1,2
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,5,12,5,12,17
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,9,50,9,50,59
SACABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,2,0,2,0,2
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,7,4,7,4,11
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,1,4,1,4,5
SAN IGNACIO,internaciones,ingresos referidos de otros establecimientos de salud,2015-06-01,0,4,0,4,4
