municipality,group,variable,month,Mujeres de 15 a 49 años 5ta dosis de dT,TOTAL
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,16,16
SAN LUCAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,4,4
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,6,6
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,117,117
SAN PABLO DE LIPEZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,3,3
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,9,9
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,26,26
SAN RAFAEL,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,28,28
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,4,4
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,2,2
SANTA ANA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,8,8
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,537,537
SANTA ROSA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,12,12
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,10,10
SANTIAGO DE CALLAPA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,2,2
SANTIVAÑES,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,1,1
SAPAHAQUI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,1,1
SENA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,2,2
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,11,11
SICAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,1,1
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,14,14
SORACACHI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,2,2
SORATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,10,10
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,76,76
TACOBAMBA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,3,3
TACOPAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,8,8
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,6,6
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,4,4
TARATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,2,2
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,51,51
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,6,6
TEOPONTE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,2,2
TIAWANACU,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,1,1
TIQUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,13,13
TIRAQUE (CBBA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,33,33
TOCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,1,1
TOMAVE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,2,2
TOMINA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,3,3
TORO TORO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,8,8
TOTORA(CBBA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,1,1
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,31,31
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,18,18
TURCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,5,5
UMALA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,1,1
VACAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,4,4
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,10,10
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,20,20
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,1,1
VILLA NUEVA (LOMA ALTA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,1,1
VILLA RIVERO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,1,1
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,66,66
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,8,8
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,14,14
VINTO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,2,2
VITICHI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,1,1
WARNES,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,13,13
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,13,13
YAMPARAEZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,9,9
YANACACHI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,3,3
YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,13,13
YOTALA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,8,8
ZUDAÑEZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-03-01,2,2
ACHACACHI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,2,2
ACHOCALLA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,3,3
ALALAY,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,3,3
ANZALDO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,12,12
APOLO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,2,2
ARAMPAMPA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,1,1
ARANI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,3,3
ARBIETO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,1,1
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,31,31
ATOCHA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,33,33
AUCAPATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,2,2
AYO AYO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,12,12
AZURDUY,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,6,6
BATALLAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,2,2
BAURES,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,3,3
BERMEJO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,2,2
BOLIVAR,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,2,2
BOYUIBE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,9,9
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,19,19
CABEZAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,11,11
CAJUATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,3,3
CALAMARCA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,3,3
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,8,8
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,3,3
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,13,13
CARAPARI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,1,1
CHAQUI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,1,1
CHARAGUA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,6,6
CHAYANTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,4,4
CHIMORE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,4,4
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,15,15
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,25,25
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,222,222
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,17,17
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,5,5
COLPA BELGICA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,1,1
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,10,10
COLQUENCHA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,4,4
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,9,9
COMANCHE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,1,1
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,1,1
COMBAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,1,1
COPACABANA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,8,8
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,5,5
COROICO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,3,3
CORQUE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,2,2
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,5,5
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,19,19
CUATRO CAÑADAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,8,8
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,1,1
CUEVO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,3,3
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,3,3
CURVA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,1,1
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,147,147
EL PUENTE(STC),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,5,5
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,13,13
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,2,2
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,7,7
EXALTACION,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,2,2
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,8,8
FILADELFIA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,1,1
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,15,15
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,1,1
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,2,2
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,6,6
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,1,1
GUTIERREZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,1,1
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,9,9
HUACHACALLA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,1,1
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,1,1
ICLA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,3,3
INCAHUASI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,1,1
INQUISIVI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,2,2
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,9,9
IXIAMAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,1,1
JESUS DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,38,38
LA ASUNTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,4,4
LA GUARDIA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,10,10
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,249,249
LAGUNILLAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,4,4
LAJA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,5,5
LAS CARRERAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,1,1
LLALLAGUA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,1,1
MACHARETI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,5,5
MAGDALENA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,3,3
MAIRANA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,41,41
MAPIRI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,7,7
MINEROS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,6,6
MIZQUE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,3,3
MOCOMOCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,1,1
MOJOCOYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,3,3
MONTEAGUDO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,26,26
MONTERO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,50,50
MORO MORO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,2,2
MOROCHATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,20,20
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,1,1
OKINAWA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,1,1
OMEREQUE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,8,8
ORURO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,50,50
PADCAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,4,4
PADILLA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,6,6
PAILON,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,7,7
PALCA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,1,1
PALOS BLANCOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,6,6
PELECHUCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,3,3
POCOATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,7,7
POCONA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,2,2
POJO (CBBA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,11,11
POROMA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,3,3
PORONGO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,11,11
PORTACHUELO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,2,2
PORVENIR,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,1,1
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,19,19
PUCARANI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,1,1
PUERTO CARABUCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,1,1
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,1,1
PUERTO QUIJARRO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,2,2
PUERTO RICO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,1,1
PUERTO SILES,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,1,1
PUERTO SUAREZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,1,1
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,24,24
PUNA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,19,19
PUNATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,8,8
QUILLACOLLO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,17,17
QUIME,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,58,58
RAVELO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,13,13
RURRENABAQUE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,1,1
SACABA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,19,19
SACABAMBA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,2,2
SACACA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,12,12
SAIPINA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,2,2
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,1,1
SAN ANDRES,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,8,8
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,4,4
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,3,3
SAN BUENA VENTURA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,3,3
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,3,3
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,41,41
SAN JAVIER(BNI),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,2,2
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,2,2
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,6,6
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,21,21
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,5,5
SAN LUCAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,12,12
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,8,8
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,4,4
SAN PABLO DE LIPEZ,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,10,10
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,7,7
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,20,20
SAN RAFAEL,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,1,1
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,4,4
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,2,2
SANTA ANA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,353,353
SANTA ROSA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,4,4
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,10,10
SANTIAGO DE CALLAPA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,1,1
SANTIVAÑES,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,1,1
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,2,2
SOPACHUY,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,8,8
SORATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,18,18
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,90,90
TACACOMA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,1,1
TACOBAMBA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,11,11
TACOPAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,7,7
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,4,4
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,10,10
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,44,44
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,13,13
TEOPONTE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,1,1
TIAWANACU,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,1,1
TINGUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,1,1
TIPUANI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,4,4
TIQUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,3,3
TIRAQUE (CBBA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,4,4
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,2,2
TOLATA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,3,3
TOMINA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,6,6
TORO TORO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,5,5
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,48,48
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,21,21
UMALA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,2,2
UYUNI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,1,1
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,12,12
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,12,12
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,7,7
VILLA RIVERO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,1,1
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,14,14
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,4,4
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,14,14
VINTO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,1,1
VITICHI,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,5,5
WARNES,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,6,6
YACO,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,2,2
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos  5ta dosis de dt,2006-04-01,5,5
