municipality,group,variable,month,Mujeres de 15 a 49 años 2da dosis de dT,TOTAL
CHAYANTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,18,18
CHIMORE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,45,45
CHIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,3,3
CHOQUE COTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,11,11
CHUMA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,13,13
CLIZA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,31,31
COBIJA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,93,93
COCHABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,1165,1165
COLCAPIRHUA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,57,57
"COLCHA ""K""",otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,6,6
COLLANA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,9,9
COLOMI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,64,64
COLPA BELGICA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,15,15
COLQUECHACA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,144,144
COLQUENCHA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,1,1
COLQUIRI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,44,44
COMANCHE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,5,5
COMARAPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,157,157
COMBAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,5,5
CONCEPCION,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,116,116
COPACABANA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,27,27
CORIPATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,11,11
CORO CORO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,6,6
COROICO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,38,38
CORQUE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,2,2
COTAGAITA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,42,42
COTOCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,157,157
CUATRO CAÑADAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,67,67
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,2,2
CUEVO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,6,6
CULPINA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,35,35
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,13,13
CURVA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,5,5
DESAGUADERO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,46,46
EL ALTO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,2720,2720
EL CHORO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,3,3
EL PUENTE(STC),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,18,18
EL PUENTE(TJA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,9,9
EL TORNO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,108,108
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,29,29
ENTRE RIOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,85,85
EUCALIPTUS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,8,8
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,4,4
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,44,44
FILADELFIA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,3,3
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,49,49
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,21,21
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,33,33
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,35,35
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,106,106
GUTIERREZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,14,14
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,12,12
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,1,1
HUACHACALLA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,7,7
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,29,29
HUARACAJE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,1,1
HUAYLLAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,3,3
ICHOCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,5,5
ICLA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,19,19
INCAHUASI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,32,32
INGAVI (HUMAITA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,7,7
INQUISIVI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,126,126
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,20,20
IXIAMAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,26,26
JESUS DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,26,26
LA ASUNTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,82,82
LA GUARDIA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,142,142
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,2274,2274
LAGUNILLAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,7,7
LAJA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,19,19
LAS CARRERAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,24,24
LICOMA PAMPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,18,18
LLALLAGUA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,58,58
LLICA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,7,7
LORETO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,28,28
LURIBAY,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,24,24
MACHACAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,42,42
MACHARETI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,8,8
MAGDALENA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,25,25
MAIRANA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,22,22
MAPIRI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,26,26
MECAPACA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,8,8
MINEROS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,94,94
MIZQUE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,33,33
MOCOMOCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,50,50
MOJOCOYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,15,15
MONTEAGUDO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,36,36
MONTERO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,292,292
MORO MORO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,1,1
MOROCHATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,101,101
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,9,9
OCURI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,47,47
OKINAWA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,39,39
OMEREQUE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,12,12
ORURO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,672,672
PADCAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,33,33
PADILLA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,9,9
PAILON,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,23,23
PALCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,12,12
PALOS BLANCOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,49,49
PAMPA AULLAGAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,7,7
PAMPA GRANDE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,35,35
PAPEL PAMPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,6,6
PASORAPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,2,2
PATACAMAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,8,8
PAZÑA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,4,4
PELECHUCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,12,12
POCOATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,35,35
POCONA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,30,30
POJO (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,18,18
POOPO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,11,11
PORCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,3,3
POROMA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,49,49
PORONGO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,65,65
PORTACHUELO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,37,37
PORVENIR,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,12,12
POSTRER VALLE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,4,4
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,286,286
PRESTO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,28,28
PUCARANI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,47,47
PUERTO ACOSTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,19,19
PUERTO CARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,11,11
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,3,3
PUERTO PEREZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,38,38
PUERTO QUIJARRO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,71,71
PUERTO RICO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,31,31
PUERTO SUAREZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,27,27
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,139,139
PUNA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,49,49
PUNATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,64,64
QUIABAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,39,39
QUILLACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,262,262
QUIME,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,8,8
QUIRUSILLAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,1,1
RAVELO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,36,36
REYES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,21,21
RIBERALTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,245,245
ROBORE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,240,240
RURRENABAQUE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,36,36
SABAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,9,9
SACABA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,401,401
SACABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,7,7
SACACA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,65,65
SAIPINA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,22,22
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,5,5
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,27,27
SAN ANDRES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,54,54
SAN ANDRES DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,2,2
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,5,5
SAN BENITO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,42,42
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,130,130
SAN BUENA VENTURA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,21,21
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,43,43
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,278,278
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,74,74
SAN JAVIER(BNI),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,14,14
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,44,44
SAN JOAQUIN,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,13,13
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,24,24
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,38,38
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,214,214
SAN LORENZO(PND),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,14,14
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,38,38
SAN LUCAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,90,90
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,66,66
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,58,58
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,11,11
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,77,77
SAN PEDRO DE CURAHUARA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,4,4
SAN PEDRO DE QUEMES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,1,1
SAN RAFAEL,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,14,14
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,2,2
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,13,13
SANTA ANA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,109,109
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,3765,3765
SANTA ROSA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,92,92
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,31,31
SANTIAGO DE CALLAPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,5,5
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,12,12
SANTIVAÑES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,4,4
SAPAHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,2,2
SENA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,6,6
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,104,104
SICAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,9,9
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,48,48
SOPACHUY,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,6,6
SORACACHI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,8,8
SORATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,36,36
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,482,482
TACACHI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,4,4
TACACOMA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,12,12
TACOBAMBA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,14,14
TACOPAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,12,12
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,71,71
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,63,63
TARACO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,5,5
TARATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,35,35
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,901,901
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,44,44
TEOPONTE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,13,13
TIAWANACU,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,17,17
TINGUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,53,53
TIPUANI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,7,7
TIQUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,135,135
TIRAQUE (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,168,168
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,5,5
TOCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,14,14
TOLATA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,41,41
TOLEDO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,15,15
TOMAVE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,10,10
TOMINA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,9,9
TORO TORO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,10,10
TOTORA(CBBA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,27,27
TOTORA(ORR),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,1,1
TRIGAL,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,8,8
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,337,337
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,82,82
TURCO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,2,2
UMALA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,11,11
UNCIA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,41,41
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,24,24
URUBICHA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,13,13
UYUNI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,16,16
VACAS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,38,38
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,24,24
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,470,470
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,55,55
VILLA NUEVA (LOMA ALTA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,3,3
VILLA RIVERO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,42,42
VILLA SERRANO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,30,30
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,432,432
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,13,13
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,79,79
VINTO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,45,45
VITICHI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,70,70
WARNES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,273,273
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,104,104
YAMPARAEZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,2,2
YANACACHI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,13,13
YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,110,110
YOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,6,6
YOTALA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,19,19
YUNCHARA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,6,6
ZUDAÑEZ,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-03-01,25,25
ACACIO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-04-01,3,3
ACHACACHI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-04-01,410,410
ACHOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-04-01,11,11
AIQUILE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-04-01,7,7
ALALAY,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-04-01,6,6
ALCALA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-04-01,9,9
ANCORAIMES,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-04-01,27,27
ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-04-01,17,17
ANTEQUERA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-04-01,1,1
ANZALDO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-04-01,6,6
APOLO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-04-01,133,133
ARAMPAMPA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-04-01,21,21
ARANI,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-04-01,14,14
ARBIETO,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-04-01,12,12
ARQUE,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-04-01,12,12
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-04-01,83,83
ATOCHA,otras vacunaciones,mujeres de 15 a 49 anos 2da dosis de dt,2006-04-01,20,20
