municipality,group,variable,month,Adultos(as) mayores de 60 años que reciben Complemento Nutricional,TOTAL
"COLCHA ""K""",micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,468,468
COLLANA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,131,131
COLOMI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,750,750
COLPA BELGICA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,36,36
COLQUECHACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,2003,2003
COLQUENCHA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,241,241
COLQUIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,832,832
COMANCHE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,59,59
COMARAPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,472,472
COMBAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,81,81
CONCEPCION,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,372,372
COPACABANA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,117,117
CORIPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,344,344
CORO CORO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,215,215
COROICO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,257,257
CORQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,504,504
COTAGAITA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,1404,1404
COTOCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,50,50
CRUZ DE MACHACAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,26,26
CUATRO CAÑADAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,545,545
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,107,107
CUEVO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,142,142
CULPINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,208,208
CURAHUARA DE CARANGAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,267,267
CURVA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,67,67
EL ALTO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,6174,6174
EL CHORO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,260,260
EL PUENTE(STC),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,285,285
EL PUENTE(TJA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,751,751
EL TORNO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,486,486
EL VILLAR,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,286,286
ENTRE RIOS TRJ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,1006,1006
ENTRE RIOS CBBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,47,47
ESCARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,47,47
ESCOMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,167,167
ESMERALDA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,53,53
EUCALIPTUS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,287,287
EXALTACION,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,47,47
FERNANDEZ ALONSO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,263,263
FILADELFIA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,116,116
GENERAL SAAVEDRA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,232,232
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,451,451
GUANAY,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,336,336
GUAQUI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,12,12
GUAYARAMERIN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,558,558
GUTIERREZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,55,55
HUACAYA (VILLA DE HUACAYA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,26,26
HUACHACALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,46,46
HUANUNI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,421,421
HUARINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,268,268
HUATAJATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,41,41
HUAYLLAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,357,357
HUMANATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,331,331
ICHOCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,99,99
ICLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,463,463
INCAHUASI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,496,496
INQUISIVI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,386,386
IRUPANA (VILLA DE LANZA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,467,467
IXIAMAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,132,132
JESUS DE MACHACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,618,618
LA ASUNTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,47,47
LA GUARDIA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,1733,1733
LA PAZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,14341,14341
LA RIVERA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,13,13
LAJA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,631,631
LICOMA PAMPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,165,165
LLALLAGUA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,433,433
LLICA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,176,176
LURIBAY,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,352,352
MACHACAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,126,126
MACHARETI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,56,56
MAIRANA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,199,199
MALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,53,53
MAPIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,192,192
MECAPACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,187,187
MINEROS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,387,387
MIZQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,968,968
MOCOMOCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,1003,1003
MOJINETE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,47,47
MOJOCOYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,310,310
MONTERO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,761,761
MOROCHATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,731,731
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,38,38
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,16,16
OCURI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,896,896
OKINAWA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,219,219
OMEREQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,11,11
ORURO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,2535,2535
PADCAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,923,923
PAILON,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,263,263
PALCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,369,369
PALOS BLANCOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,857,857
PAMPA AULLAGAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,163,163
PAMPA GRANDE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,258,258
PAPEL PAMPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,645,645
PASORAPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,230,230
PATACAMAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,70,70
PAZÑA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,94,94
PELECHUCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,190,190
POCOATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,1858,1858
POCONA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,692,692
POJO (CBBA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,267,267
POOPO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,127,127
PORCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,155,155
POROMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,278,278
PORONGO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,77,77
PORVENIR,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,167,167
POSTRER VALLE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,95,95
POTOSI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,1856,1856
PRESTO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,574,574
PUCARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,125,125
PUCARANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,950,950
PUERTO ACOSTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,341,341
PUERTO CARABUCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,462,462
PUERTO GONZALO MORENO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,104,104
PUERTO PEREZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,294,294
PUERTO QUIJARRO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,1,1
PUERTO RICO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,147,147
PUERTO SILES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,2,2
PUERTO VILLARROEL,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,1066,1066
PUNA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,1724,1724
PUNATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,1127,1127
QUIABAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,116,116
QUILLACOLLO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,4711,4711
QUIME,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,216,216
QUIRUSILLAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,61,61
RAVELO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,1602,1602
RIBERALTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,793,793
ROBORE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,344,344
RURRENABAQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,134,134
SABAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,228,228
SACABA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,4083,4083
SACABAMBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,303,303
SACACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,1228,1228
SAIPINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,262,262
SALINAS DE GARCI MENDOZA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,676,676
SAMAIPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,308,308
SAN AGUSTIN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,58,58
SAN ANDRES DE MACHACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,276,276
SAN ANTONIO DE ESMORUCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,9,9
SAN ANTONIO DE LOMERIO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,213,213
SAN BENITO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,797,797
SAN BUENA VENTURA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,15,15
SAN CARLOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,314,314
SAN IGNACIO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,6,6
SAN IGNACIO DE VELASCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,1598,1598
SAN JOAQUIN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,96,96
SAN JOSE DE CHIQUITOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,334,334
SAN JUAN DE YAPACANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,176,176
SAN JULIAN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,1533,1533
SAN LORENZO(PND),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,113,113
SAN LORENZO(TJA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,238,238
SAN LUCAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,255,255
SAN MIGUEL DE VELASCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,155,155
SAN PABLO DE LIPEZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,135,135
SAN PEDRO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,342,342
SAN PEDRO DE BUENA VISTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,1411,1411
SAN PEDRO DE CURAHUARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,375,375
SAN PEDRO DE QUEMES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,57,57
SAN PEDRO DE TIQUINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,279,279
SAN PEDRO(PND),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,70,70
SAN RAFAEL,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,182,182
SAN RAMON BENI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,169,169
SAN RAMON SCZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,62,62
SANTA ANA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,244,244
SANTA CRUZ DE LA SIERRA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,7511,7511
SANTA ROSA DEL SARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,823,823
SANTIAGO DE CALLAPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,690,690
SANTIAGO DE HUARI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,510,510
SANTIAGO DE HUATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,326,326
SANTIAGO DE MACHACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,253,253
SANTIVAÑES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,442,442
SANTUARIO DE QUILLACAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,152,152
SAPAHAQUI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,367,367
SENA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,47,47
SHINAOTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,111,111
SICA SICA (VILLA AROMA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,672,672
SICAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,262,262
SIPE SIPE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,1956,1956
SOPACHUY,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,133,133
SORACACHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,762,762
SORATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,574,574
SUCRE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,2418,2418
TACACHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,89,89
TACOBAMBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,392,392
TACOPAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,985,985
TAHUA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,110,110
TAPACARI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,1847,1847
TARABUCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,725,725
TARACO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,194,194
TARATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,336,336
TARIJA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,2736,2736
TARVITA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,105,105
TEOPONTE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,170,170
TIAWANACU,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,425,425
TINGUIPAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,630,630
TIPUANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,256,256
TIQUIPAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,805,805
TIRAQUE (CBBA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,1184,1184
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,62,62
TOCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,384,384
TODOS SANTOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,25,25
TOLATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,181,181
TOLEDO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,413,413
TOMAVE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,678,678
TOMINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,514,514
TORO TORO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,632,632
TOTORA(CBBA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,236,236
TOTORA(ORR),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,330,330
TRIGAL,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,126,126
TRINIDAD,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,389,389
TUPIZA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,781,781
TURCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,183,183
UMALA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,278,278
UNCIA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,824,824
URIONDO (A. CONCEPCION),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,200,200
URUBICHA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,115,115
UYUNI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,491,491
VACAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,796,796
VALLEGRANDE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,48,48
VIACHA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,1605,1605
VILA VILA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,334,334
VILLA CHARCAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,466,466
VILLA MONTES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,1081,1081
VILLA RIVERO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,495,495
VILLA SERRANO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,81,81
VILLA TUNARI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,1429,1429
VILLAZON,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,376,376
VINTO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,1039,1039
VITICHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,867,867
WALDO BALLIVIAN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,32,32
WARNES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,336,336
YACO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,268,268
YACUIBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,3463,3463
YAMPARAEZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,762,762
YANACACHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,109,109
YAPACANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,378,378
YOCALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,637,637
YOTALA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,37,37
YUNCHARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,258,258
YUNGUYO DE LITORAL,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,12,12
ZUDAÑEZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-03-01,465,465
ACACIO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-04-01,498,498
ACHACACHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-04-01,60,60
ACHOCALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-04-01,520,520
AIQUILE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-04-01,1493,1493
ALALAY,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-04-01,156,156
ALCALA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-04-01,147,147
ALTO BENI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-04-01,525,525
ANCORAIMES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-04-01,223,223
ANDAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-04-01,369,369
ANTEQUERA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-04-01,82,82
ANZALDO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-04-01,631,631
APOLO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-04-01,262,262
ARAMPAMPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-04-01,356,356
ARANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2018-04-01,647,647
