municipality,group,variable,month,Niñas(os) de 1 año que reciben alimento complementario,TOTAL
MACHARETI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,77,77
MAIRANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,150,150
MALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,26,26
MAPIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,187,187
MECAPACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,62,62
MINEROS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,4,4
MIZQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,278,278
MOCOMOCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,123,123
MOJINETE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,6,6
MOJOCOYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,86,86
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,328,328
MONTERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,482,482
MOROCHATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,117,117
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,27,27
NAZACARA DE PACAJES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,5,5
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,32,32
OCURI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,192,192
OKINAWA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,41,41
ORURO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,1945,1945
PADCAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,226,226
PAILON,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,191,191
PALCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,188,188
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,265,265
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,43,43
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,13,13
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,58,58
PASORAPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,28,28
PATACAMAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,46,46
PAZÑA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,13,13
PELECHUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,100,100
POCOATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,312,312
POCONA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,153,153
POJO (CBBA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,2,2
POOPO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,74,74
PORCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,199,199
POROMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,186,186
PORONGO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,45,45
PORVENIR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,137,137
POSTRER VALLE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,16,16
POTOSI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,2732,2732
PRESTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,100,100
PUCARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,25,25
PUCARANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,99,99
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,42,42
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,98,98
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,27,27
PUERTO RICO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,134,134
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,307,307
PUNA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,220,220
PUNATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,171,171
QUIABAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,17,17
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,1128,1128
QUIME,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,18,18
QUIRUSILLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,8,8
RAQAYPAMPA(ETA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,31,31
RAVELO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,229,229
REYES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,1,1
RIBERALTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,192,192
ROBORE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,65,65
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,208,208
SABAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,46,46
SACABA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,1676,1676
SACABAMBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,31,31
SACACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,114,114
SAIPINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,59,59
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,117,117
SAMAIPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,134,134
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,25,25
SAN ANDRES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,9,9
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,8,8
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,19,19
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,64,64
SAN BENITO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,118,118
SAN BORJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,2,2
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,8,8
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,811,811
SAN JAVIER(BNI),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,2,2
SAN JAVIER(STC),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,63,63
SAN JOAQUIN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,59,59
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,175,175
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,88,88
SAN JULIAN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,24,24
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,103,103
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,188,188
SAN LUCAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,407,407
SAN MATIAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,2,2
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,138,138
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,36,36
SAN PEDRO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,163,163
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,446,446
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,26,26
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,8,8
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,34,34
SAN PEDRO(PND),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,5,5
SAN RAFAEL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,71,71
SAN RAMON BENI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,16,16
SANTA ANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,21,21
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,2290,2290
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,4,4
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,38,38
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,73,73
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,46,46
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,52,52
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,56,56
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,101,101
SHINAOTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,218,218
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,82,82
SICAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,60,60
SIPE SIPE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,606,606
SOPACHUY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,72,72
SORACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,136,136
SORATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,123,123
SUCRE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,644,644
TACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,12,12
TACACOMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,55,55
TACOBAMBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,123,123
TACOPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,94,94
TAHUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,11,11
TAPACARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,374,374
TARABUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,180,180
TARACO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,11,11
TARATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,96,96
TARIJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,1511,1511
TARVITA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,18,18
TEOPONTE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,30,30
TIAWANACU,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,63,63
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,328,328
TIPUANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,4,4
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,315,315
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,203,203
TOCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,88,88
TODOS SANTOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,1,1
TOLATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,50,50
TOLEDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,53,53
TOMAVE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,164,164
TOMINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,102,102
TORO TORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,161,161
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,111,111
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,56,56
TRIGAL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,20,20
TRINIDAD,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,180,180
TUPIZA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,399,399
TURCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,1,1
UNCIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,311,311
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,10,10
URUBICHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,64,64
UYUNI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,333,333
VACAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,110,110
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,147,147
VIACHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,85,85
VILA VILA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,70,70
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,146,146
VILLA MONTES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,503,503
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,140,140
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,121,121
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,11,11
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,137,137
VILLAZON,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,548,548
VINTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,585,585
VITICHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,95,95
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,29,29
WARNES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,942,942
YACO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,71,71
YACUIBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,53,53
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,93,93
YANACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,3,3
YAPACANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,8,8
YOCALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,128,128
YOTALA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,85,85
YUNGUYO DE LITORAL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,2,2
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-03-01,101,101
ACACIO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,61,61
ACHACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,219,219
ACHOCALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,248,248
AIQUILE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,285,285
ALALAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,27,27
ALCALA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,35,35
ALTO BENI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,158,158
ANCORAIMES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,2,2
ANDAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,44,44
ANTEQUERA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,28,28
ANZALDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,82,82
APOLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,180,180
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,57,57
ARANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,127,127
ARBIETO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,267,267
ARQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,167,167
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,12,12
ATOCHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,74,74
AUCAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,45,45
AYATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,81,81
AYO AYO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,87,87
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,176,176
AZURDUY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,181,181
BATALLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,126,126
BAURES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,43,43
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,10,10
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,19,19
BELLA FLOR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,53,53
BERMEJO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,1,1
BETANZOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,415,415
BOLIVAR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,71,71
BOLPEBRA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,26,26
BOYUIBE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,81,81
CABEZAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,3,3
CAIROMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,128,128
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,142,142
CAJUATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,5,5
CALACOTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,33,33
CALAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,130,130
CAMARGO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,160,160
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,37,37
CAMIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,365,365
CAPINOTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,242,242
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,83,83
CARACOLLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,224,224
CARANGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,1,1
CARAPARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,237,237
CARIPUYO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,78,78
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,44,44
CATACORA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,16,16
CHACARILLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,10,10
CHALLAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,456,456
CHAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,116,116
CHARAGUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,2,2
CHARAÑA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,2,2
CHAYANTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,167,167
CHIMORE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,402,402
CHOQUE COTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,14,14
CHUA COCANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,24,24
CHUMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,96,96
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,111,111
CKOCHAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,164,164
CLIZA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,229,229
COBIJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,626,626
COCAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,339,339
COCHABAMBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,2736,2736
COIPASA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,4,4
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,189,189
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,147,147
COLLANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,30,30
COLOMI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,286,286
COLPA BELGICA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,34,34
COLQUECHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,535,535
COLQUENCHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,26,26
COLQUIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,148,148
COMANCHE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,26,26
COMARAPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,66,66
COMBAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,14,14
CONCEPCION,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,139,139
CORO CORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,75,75
COROICO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,80,80
CORQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,15,15
COTAGAITA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,265,265
COTOCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,1,1
CRUZ DE MACHACAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,1,1
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,245,245
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,21,21
CUEVO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,62,62
CULPINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,222,222
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,48,48
CURVA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,32,32
DESAGUADERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,51,51
EL ALTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,359,359
EL CHORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,31,31
EL PUENTE(STC),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,169,169
EL PUENTE(TJA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,149,149
EL TORNO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,86,86
EL VILLAR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,45,45
ENTRE RIOS TRJ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,33,33
ENTRE RIOS CBBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,578,578
ESCARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,6,6
ESCOMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,27,27
ESMERALDA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,5,5
EUCALIPTUS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,50,50
EUREKA (SANTOS MERCADO),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,29,29
EXALTACION,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2018-04-01,22,22
