,group,variable,month,PERIODONCIA MENORES DE 5 AÑOS,PERIODONCIA MENORES DE 5 AÑOS,PERIODONCIA 5 A 13 AÑOS,PERIODONCIA 5 A 13 AÑOS,PERIODONCIA 14 A 19 AÑOS,PERIODONCIA 14 A 19 AÑOS,PERIODONCIA 20 A 59 AÑOS,PERIODONCIA 20 A 59 AÑOS,PERIODONCIA 60 AÑOS Y MAS,PERIODONCIA 60 AÑOS Y MAS,PERIODONCIA EMB,PERIODONCIA EMB,PERIODONCIA POST,PERIODONCIA POST,TOTALES
ANTEQUERA,atencion odontologica,periodoncia,2019-04-01,0,0,1,0,0,2,3,7,7,2,0,0,0,0,22
ANZALDO,atencion odontologica,periodoncia,2019-04-01,0,0,0,1,0,1,1,5,3,8,0,0,0,0,19
APOLO,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,1,2,4,2,0,0,0,0,0,0,9
ARAMPAMPA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
ARANI,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,1,0,0,2,0,2,0,0,0,0,5
ARBIETO,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,1,7,16,42,8,9,0,0,0,0,83
ARQUE,atencion odontologica,periodoncia,2019-04-01,0,0,1,1,6,5,12,22,4,3,0,0,0,0,54
ASCENCION DE GUARAYOS,atencion odontologica,periodoncia,2019-04-01,0,0,1,0,0,14,0,25,0,0,0,0,0,0,40
ATOCHA,atencion odontologica,periodoncia,2019-04-01,0,0,0,1,0,3,22,39,6,9,0,0,0,0,80
AUCAPATA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
AYATA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,periodoncia,2019-04-01,0,0,1,1,5,11,21,39,8,2,0,0,0,0,88
AZURDUY,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,2,6,0,2,0,0,0,0,10
BATALLAS,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
BAURES,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3
BELEN DE URMIRI,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
BERMEJO,atencion odontologica,periodoncia,2019-04-01,0,0,3,1,0,2,12,30,4,0,0,0,0,0,52
BETANZOS,atencion odontologica,periodoncia,2019-04-01,0,0,0,1,2,3,3,5,0,0,0,0,0,0,14
BOLIVAR,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
BOLPEBRA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3
BOYUIBE,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
BUENA VISTA,atencion odontologica,periodoncia,2019-04-01,0,0,6,0,4,5,7,23,7,9,0,0,0,0,61
CABEZAS,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,2,6,3,10,1,2,0,0,0,0,24
CAIROMA,atencion odontologica,periodoncia,2019-04-01,0,0,1,0,0,0,3,3,0,0,0,0,0,0,7
"CAIZA ""D""",atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
CAJUATA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,2,1,4,0,0,0,0,0,0,7
CALACOTO,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,0,1,4,5,0,0,0,0,10
CALAMARCA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,1,0,1,4,0,1,0,0,0,0,7
CAMARGO,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,4,17,27,0,2,0,0,0,0,50
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
CAMIRI,atencion odontologica,periodoncia,2019-04-01,0,0,6,4,8,7,14,14,4,4,0,0,0,0,61
CAPINOTA,atencion odontologica,periodoncia,2019-04-01,0,0,2,2,4,4,25,60,19,15,0,0,0,0,131
CAQUIAVIRI,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CARACOLLO,atencion odontologica,periodoncia,2019-04-01,0,0,1,0,5,4,10,18,7,3,0,0,0,0,48
CARANAVI,atencion odontologica,periodoncia,2019-04-01,0,0,6,11,6,12,12,34,21,15,0,0,0,0,117
CARANGAS,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CARAPARI,atencion odontologica,periodoncia,2019-04-01,0,0,3,2,4,2,7,13,0,1,0,0,0,0,32
CARIPUYO,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4
CARMEN RIVERO TORREZ,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,1,1,33,42,2,4,0,0,0,0,83
CHALLAPATA,atencion odontologica,periodoncia,2019-04-01,0,0,1,0,6,18,25,91,10,9,0,0,0,0,160
CHAQUI,atencion odontologica,periodoncia,2019-04-01,0,0,0,1,0,0,2,8,1,1,0,0,0,0,13
CHARAGUA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3
CHAYANTA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,1,1,6,12,4,3,0,0,0,0,27
CHIMORE,atencion odontologica,periodoncia,2019-04-01,0,0,0,1,2,13,14,32,3,2,0,0,0,0,67
CHIPAYA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CHUA COCANI,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,1,2,0,2,0,0,0,0,0,5
CHUMA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,1,1,2,4,1,2,0,0,0,0,11
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,periodoncia,2019-04-01,0,0,1,0,0,0,1,5,0,0,0,0,0,0,7
CKOCHAS,atencion odontologica,periodoncia,2019-04-01,0,0,1,1,1,4,4,19,10,9,0,0,0,0,49
CLIZA,atencion odontologica,periodoncia,2019-04-01,0,0,0,1,3,8,8,36,26,27,0,0,0,0,109
COBIJA,atencion odontologica,periodoncia,2019-04-01,0,0,8,8,9,20,74,119,23,15,0,0,0,0,276
COCAPATA,atencion odontologica,periodoncia,2019-04-01,0,0,2,2,3,1,3,12,1,2,0,0,0,0,26
COCHABAMBA,atencion odontologica,periodoncia,2019-04-01,0,0,32,24,73,113,431,858,186,111,0,0,0,0,1828
COIPASA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
COLCAPIRHUA,atencion odontologica,periodoncia,2019-04-01,0,0,3,1,1,8,21,72,8,16,0,0,0,0,130
"COLCHA ""K""",atencion odontologica,periodoncia,2019-04-01,0,0,0,0,3,1,1,6,1,0,0,0,0,0,12
COLLANA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
COLOMI,atencion odontologica,periodoncia,2019-04-01,0,0,0,2,0,5,7,28,5,4,0,0,0,0,51
COLPA BELGICA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
COLQUECHACA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,2,5,1,18,3,1,0,0,0,0,30
COLQUENCHA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3
COLQUIRI,atencion odontologica,periodoncia,2019-04-01,0,0,2,1,1,3,12,2,1,0,0,0,0,0,22
COMANCHE,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
COMARAPA,atencion odontologica,periodoncia,2019-04-01,0,0,0,1,5,7,14,38,1,2,0,0,0,0,68
CONCEPCION,atencion odontologica,periodoncia,2019-04-01,0,0,0,2,0,1,2,11,1,1,0,0,0,0,18
COPACABANA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,1,2,0,2,0,0,0,0,0,0,5
CORIPATA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
CORO CORO,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,1,0,3,11,1,1,0,0,0,0,17
CORQUE,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,1,6,2,0,0,0,0,0,9
COTAGAITA,atencion odontologica,periodoncia,2019-04-01,0,0,0,1,0,0,9,16,2,4,0,0,0,0,32
COTOCA,atencion odontologica,periodoncia,2019-04-01,0,0,0,1,3,12,16,51,2,1,0,0,0,0,86
CUATRO CAÑADAS,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,3,1,16,7,9,0,0,0,0,36
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CUEVO,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
CULPINA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,1,4,0,0,0,0,0,0,5
CURAHUARA DE CARANGAS,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,1,0,5,2,2,0,0,0,0,10
CURVA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,1,0,1,0,1,0,0,0,0,3
DESAGUADERO,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,1,1,1,3,0,0,0,0,6
EL ALTO,atencion odontologica,periodoncia,2019-04-01,0,0,66,74,90,144,153,619,51,32,0,0,0,0,1229
EL CHORO,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,4,1,1,0,0,0,0,0,6
EL PUENTE(STC),atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
EL PUENTE(TJA),atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
EL TORNO,atencion odontologica,periodoncia,2019-04-01,0,0,3,1,4,11,17,36,5,3,0,0,0,0,80
EL VILLAR,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3
ENTRE RIOS TRJ,atencion odontologica,periodoncia,2019-04-01,0,0,1,0,0,3,5,9,3,4,0,0,0,0,25
ENTRE RIOS CBBA,atencion odontologica,periodoncia,2019-04-01,0,0,1,1,3,4,7,20,0,1,0,0,0,0,37
ESCARA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3
ESCOMA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,1,0,2,0,1,0,0,0,0,4
EUCALIPTUS,atencion odontologica,periodoncia,2019-04-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
FERNANDEZ ALONSO,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,1,13,2,0,0,0,0,0,16
GENERAL SAAVEDRA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,2,0,3,1,0,0,0,0,0,6
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,periodoncia,2019-04-01,0,0,0,1,1,1,2,7,0,0,0,0,0,0,12
GUANAY,atencion odontologica,periodoncia,2019-04-01,0,0,0,1,0,2,2,5,2,1,0,0,0,0,13
GUAYARAMERIN,atencion odontologica,periodoncia,2019-04-01,0,0,0,6,5,8,11,22,0,0,0,0,0,0,52
GUTIERREZ,atencion odontologica,periodoncia,2019-04-01,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3
HUACARETA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,1,2,15,15,1,1,0,0,0,0,35
HUACAYA (VILLA DE HUACAYA),atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
HUANUNI,atencion odontologica,periodoncia,2019-04-01,0,0,1,1,5,8,19,31,2,9,0,0,0,0,76
HUARACAJE,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,1,2,5,0,0,0,0,0,0,8
HUARINA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,2,3,2,2,0,0,0,0,9
HUAYLLAMARCA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,1,1,1,1,0,0,0,0,0,4
HUMANATA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ICLA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,2,1,4,0,0,0,0,0,0,7
INCAHUASI,atencion odontologica,periodoncia,2019-04-01,0,0,2,0,1,0,7,14,0,0,0,0,0,0,24
INQUISIVI,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,1,0,2,6,0,2,0,0,0,0,11
IRUPANA (VILLA DE LANZA),atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,7,2,25,14,8,0,0,0,0,56
IXIAMAS,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
JESUS DE MACHACA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3
LA ASUNTA,atencion odontologica,periodoncia,2019-04-01,0,0,1,2,1,8,5,28,5,1,0,0,0,0,51
LA GUARDIA,atencion odontologica,periodoncia,2019-04-01,0,0,0,1,0,4,1,40,13,16,0,0,0,0,75
LA PAZ,atencion odontologica,periodoncia,2019-04-01,0,0,22,46,103,146,555,1067,200,212,0,0,0,0,2351
LAGUNILLAS,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
LAJA,atencion odontologica,periodoncia,2019-04-01,0,0,0,1,1,4,1,5,2,1,0,0,0,0,15
LAS CARRERAS,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
LICOMA PAMPA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
LLALLAGUA,atencion odontologica,periodoncia,2019-04-01,0,0,0,2,1,1,4,18,3,8,0,0,0,0,37
LURIBAY,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,1,1,4,1,1,0,0,0,0,8
MACHACAMARCA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,2,1,8,8,1,2,0,0,0,0,22
MACHARETI,atencion odontologica,periodoncia,2019-04-01,0,0,1,0,0,2,1,4,0,1,0,0,0,0,9
MAGDALENA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,5,6,1,1,0,0,0,0,13
MALLA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
MAPIRI,atencion odontologica,periodoncia,2019-04-01,0,0,0,1,0,3,3,11,0,0,0,0,0,0,18
MECAPACA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
MINEROS,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,1,2,4,30,2,3,0,0,0,0,42
MIZQUE,atencion odontologica,periodoncia,2019-04-01,0,0,2,0,1,7,8,34,1,0,0,0,0,0,53
MOJOCOYA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,2,3,11,12,4,0,0,0,0,0,32
MONTEAGUDO,atencion odontologica,periodoncia,2019-04-01,0,0,0,1,1,6,14,18,1,0,0,0,0,0,41
MONTERO,atencion odontologica,periodoncia,2019-04-01,0,0,11,10,11,19,51,140,17,15,0,0,0,0,274
MORO MORO,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
MOROCHATA,atencion odontologica,periodoncia,2019-04-01,0,0,1,3,5,5,9,29,2,5,0,0,0,0,59
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,1,4,0,0,0,0,0,0,5
OCURI,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,1,6,9,4,2,0,0,0,0,22
OKINAWA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
OMEREQUE,atencion odontologica,periodoncia,2019-04-01,0,0,2,1,0,2,4,14,2,1,0,0,0,0,26
ORURO,atencion odontologica,periodoncia,2019-04-01,0,0,2,6,24,35,268,317,55,19,0,0,0,0,726
PADCAYA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PADILLA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,4,8,13,14,1,1,0,0,0,0,41
PAILON,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,2,0,1,1,1,0,0,0,0,5
PALCA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
PALOS BLANCOS,atencion odontologica,periodoncia,2019-04-01,0,0,4,4,3,6,10,20,1,0,0,0,0,0,48
PAMPA AULLAGAS,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,1,0,1,1,0,0,0,0,3
PAMPA GRANDE,atencion odontologica,periodoncia,2019-04-01,0,0,1,2,0,2,1,9,0,0,0,0,0,0,15
PAPEL PAMPA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,1,0,2,2,0,0,0,0,5
PASORAPA,atencion odontologica,periodoncia,2019-04-01,0,0,1,0,0,1,8,3,1,1,0,0,0,0,15
PATACAMAYA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,1,2,5,6,2,0,0,0,0,16
PAZÑA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,3,3,3,0,0,0,0,0,0,9
PELECHUCO,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
POCOATA,atencion odontologica,periodoncia,2019-04-01,0,0,0,4,1,3,10,14,10,12,0,0,0,0,54
POCONA,atencion odontologica,periodoncia,2019-04-01,0,0,1,0,2,9,10,17,2,7,0,0,0,0,48
POJO (CBBA),atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,3,4,0,0,0,0,0,0,7
POOPO,atencion odontologica,periodoncia,2019-04-01,0,0,2,1,3,1,3,16,8,3,0,0,0,0,37
PORCO,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,1,0,7,0,0,0,0,0,0,8
POROMA,atencion odontologica,periodoncia,2019-04-01,0,0,0,1,0,0,2,14,2,4,0,0,0,0,23
PORONGO,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PORTACHUELO,atencion odontologica,periodoncia,2019-04-01,0,0,0,2,0,1,0,7,0,0,0,0,0,0,10
PORVENIR,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,1,0,2,5,4,1,0,0,0,0,13
POSTRER VALLE,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
POTOSI,atencion odontologica,periodoncia,2019-04-01,0,0,8,15,15,17,34,81,4,6,0,0,0,0,180
PRESTO,atencion odontologica,periodoncia,2019-04-01,0,0,0,2,0,5,2,7,0,1,0,0,0,0,17
PUCARA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
PUCARANI,atencion odontologica,periodoncia,2019-04-01,0,0,2,0,0,2,1,4,0,0,0,0,0,0,9
PUERTO ACOSTA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,2,0,3,1,2,0,0,0,0,8
PUERTO CARABUCO,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PUERTO GONZALO MORENO,atencion odontologica,periodoncia,2019-04-01,0,0,0,2,0,2,2,7,0,0,0,0,0,0,13
PUERTO QUIJARRO,atencion odontologica,periodoncia,2019-04-01,0,0,6,3,0,0,2,2,0,0,0,0,0,0,13
PUERTO RICO,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,1,2,5,5,1,0,0,0,0,14
PUERTO SUAREZ,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,0,6,1,1,0,0,0,0,8
PUERTO VILLARROEL,atencion odontologica,periodoncia,2019-04-01,0,0,8,5,5,17,25,73,4,4,0,0,0,0,141
PUNA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,2,3,10,0,2,0,0,0,0,17
PUNATA,atencion odontologica,periodoncia,2019-04-01,0,0,0,3,2,1,8,14,4,7,0,0,0,0,39
QUIABAYA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3
QUILLACOLLO,atencion odontologica,periodoncia,2019-04-01,0,0,2,4,8,12,45,130,27,22,0,0,0,0,250
QUIME,atencion odontologica,periodoncia,2019-04-01,0,0,2,0,0,0,2,1,0,1,0,0,0,0,6
RAVELO,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,4,5,13,19,17,0,0,0,0,58
REYES,atencion odontologica,periodoncia,2019-04-01,0,0,0,1,0,0,2,2,0,1,0,0,0,0,6
RIBERALTA,atencion odontologica,periodoncia,2019-04-01,0,0,0,6,12,49,28,113,0,3,0,0,0,0,211
ROBORE,atencion odontologica,periodoncia,2019-04-01,0,0,3,3,2,8,15,17,2,5,0,0,0,0,55
RURRENABAQUE,atencion odontologica,periodoncia,2019-04-01,0,0,0,1,0,1,7,3,4,3,0,0,0,0,19
SABAYA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
SACABA,atencion odontologica,periodoncia,2019-04-01,0,0,3,3,2,14,45,87,18,17,0,0,0,0,189
SACABAMBA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,0,2,3,1,0,0,0,0,6
SACACA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,2,1,4,4,1,0,0,0,0,0,12
SAIPINA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,2,3,0,0,0,0,0,0,5
SALINAS DE GARCI MENDOZA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,1,0,10,5,4,3,0,0,0,0,23
SAMAIPATA,atencion odontologica,periodoncia,2019-04-01,0,0,1,0,0,6,1,9,1,0,0,0,0,0,18
SAN AGUSTIN,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SAN ANDRES,atencion odontologica,periodoncia,2019-04-01,0,0,1,0,0,4,0,5,0,0,0,0,0,0,10
SAN ANTONIO DE ESMORUCO,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
SAN BENITO,atencion odontologica,periodoncia,2019-04-01,0,0,1,1,3,2,2,3,0,0,0,0,0,0,12
SAN BORJA,atencion odontologica,periodoncia,2019-04-01,0,0,3,2,1,1,17,20,1,0,0,0,0,0,45
SAN BUENA VENTURA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,1,0,2,0,1,0,0,0,0,4
SAN CARLOS,atencion odontologica,periodoncia,2019-04-01,0,0,4,2,4,6,2,4,1,0,0,0,0,0,23
SAN IGNACIO,atencion odontologica,periodoncia,2019-04-01,0,0,3,0,0,1,4,4,2,3,0,0,0,0,17
SAN IGNACIO DE VELASCO,atencion odontologica,periodoncia,2019-04-01,0,0,0,1,0,0,5,16,2,1,0,0,0,0,25
SAN JAVIER(BNI),atencion odontologica,periodoncia,2019-04-01,0,0,0,0,3,0,1,2,0,0,0,0,0,0,6
SAN JAVIER(STC),atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,2,0,3,1,0,0,0,0,0,6
SAN JUAN DE YAPACANI,atencion odontologica,periodoncia,2019-04-01,0,0,0,1,0,2,3,3,1,0,0,0,0,0,10
SAN JULIAN,atencion odontologica,periodoncia,2019-04-01,0,0,0,1,5,11,3,51,5,8,0,0,0,0,84
SAN LORENZO(PND),atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3
SAN LORENZO(TJA),atencion odontologica,periodoncia,2019-04-01,0,0,0,2,2,4,3,9,1,0,0,0,0,0,21
SAN LUCAS,atencion odontologica,periodoncia,2019-04-01,0,0,10,10,11,21,8,41,4,0,0,0,0,0,105
SAN MIGUEL DE VELASCO,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
SAN PABLO DE LIPEZ,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
SAN PEDRO,atencion odontologica,periodoncia,2019-04-01,0,0,2,0,0,0,6,35,1,1,0,0,0,0,45
SAN PEDRO DE BUENA VISTA,atencion odontologica,periodoncia,2019-04-01,0,0,1,0,1,3,6,26,1,1,0,0,0,0,39
SAN PEDRO DE QUEMES,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,2,3,2,0,0,0,0,0,0,7
SAN RAFAEL,atencion odontologica,periodoncia,2019-04-01,0,0,0,1,4,0,6,8,0,0,0,0,0,0,19
SAN RAMON SCZ,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SANTA CRUZ DE LA SIERRA,atencion odontologica,periodoncia,2019-04-01,0,0,35,86,187,261,916,2162,231,210,0,0,0,0,4088
SANTA ROSA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,4,6,1,0,0,0,0,0,11
SANTA ROSA DEL SARA,atencion odontologica,periodoncia,2019-04-01,0,0,1,1,2,2,8,15,2,0,0,0,0,0,31
SANTIAGO DE CALLAPA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,2,0,5,1,0,0,0,0,0,8
SANTIAGO DE HUARI,atencion odontologica,periodoncia,2019-04-01,0,0,2,0,0,1,3,10,6,3,0,0,0,0,25
SANTIAGO DE HUATA,atencion odontologica,periodoncia,2019-04-01,0,0,2,4,0,2,1,9,5,4,0,0,0,0,27
SANTIAGO DE MACHACA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,1,0,1,0,1,0,0,0,0,3
SANTIVAÑES,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,1,1,5,8,3,3,0,0,0,0,21
SAPAHAQUI,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
SHINAOTA,atencion odontologica,periodoncia,2019-04-01,0,0,0,1,1,5,7,18,3,2,0,0,0,0,37
SICA SICA (VILLA AROMA),atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SICAYA,atencion odontologica,periodoncia,2019-04-01,0,0,1,0,1,0,1,3,0,1,0,0,0,0,7
SIPE SIPE,atencion odontologica,periodoncia,2019-04-01,0,0,2,3,3,8,23,76,7,7,0,0,0,0,129
SOPACHUY,atencion odontologica,periodoncia,2019-04-01,0,0,0,2,1,1,1,5,0,0,0,0,0,0,10
SORACACHI,atencion odontologica,periodoncia,2019-04-01,0,0,0,1,0,0,6,4,6,3,0,0,0,0,20
SORATA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3
SUCRE,atencion odontologica,periodoncia,2019-04-01,0,0,7,63,28,49,163,356,45,33,0,0,0,0,744
TACACHI,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3
TACACOMA,atencion odontologica,periodoncia,2019-04-01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
