municipality,group,variable,month,AQV femenino,TOTAL
ASCENCION DE GUARAYOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-07-01,1,1
ATOCHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-07-01,1,1
BERMEJO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-07-01,2,2
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-07-01,6,6
CAMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-07-01,2,2
CARANAVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-07-01,1,1
CHARAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-07-01,1,1
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-07-01,2,2
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-07-01,25,25
COMARAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-07-01,3,3
CONCEPCION,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-07-01,1,1
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-07-01,3,3
CULPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-07-01,2,2
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-07-01,4,4
EL TORNO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-07-01,9,9
GUAYARAMERIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-07-01,5,5
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-07-01,3,3
MAGDALENA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-07-01,1,1
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-07-01,4,4
MONTERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-07-01,4,4
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-07-01,9,9
PADILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-07-01,7,7
PORTACHUELO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-07-01,4,4
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-07-01,5,5
QUILLACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-07-01,3,3
ROBORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-07-01,2,2
SAN BORJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-07-01,4,4
SAN IGNACIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-07-01,1,1
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-07-01,6,6
SAN JUAN DE YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-07-01,1,1
SAN LUCAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-07-01,1,1
SANTA ANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-07-01,4,4
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-07-01,69,69
SANTA ROSA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-07-01,4,4
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-07-01,2,2
SOPACHUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-07-01,1,1
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-07-01,49,49
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-07-01,20,20
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-07-01,11,11
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-07-01,4,4
VILLA MONTES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-07-01,5,5
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-07-01,9,9
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-07-01,1,1
WARNES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-07-01,5,5
ASCENCION DE GUARAYOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-08-01,5,5
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-08-01,4,4
CAMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-08-01,2,2
CARANAVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-08-01,1,1
CHARAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-08-01,1,1
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-08-01,3,3
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-08-01,6,6
COMARAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-08-01,2,2
CONCEPCION,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-08-01,1,1
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-08-01,2,2
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-08-01,3,3
EL TORNO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-08-01,9,9
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-08-01,6,6
LLALLAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-08-01,3,3
MAGDALENA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-08-01,1,1
MAIRANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-08-01,4,4
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-08-01,6,6
MONTERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-08-01,7,7
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-08-01,8,8
PADILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-08-01,11,11
PORTACHUELO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-08-01,2,2
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-08-01,8,8
PUERTO SUAREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-08-01,1,1
PUNATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-08-01,5,5
QUILLACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-08-01,5,5
ROBORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-08-01,2,2
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-08-01,1,1
SAN BORJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-08-01,3,3
SAN BUENA VENTURA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-08-01,1,1
SAN IGNACIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-08-01,2,2
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-08-01,2,2
SANTA ANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-08-01,4,4
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-08-01,112,112
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-08-01,3,3
SOPACHUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-08-01,2,2
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-08-01,40,40
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-08-01,24,24
TOTORA(CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-08-01,1,1
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-08-01,3,3
UYUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-08-01,1,1
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-08-01,2,2
VILLA MONTES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-08-01,7,7
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-08-01,3,3
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-08-01,2,2
WARNES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-08-01,2,2
YACUIBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-08-01,2,2
ASCENCION DE GUARAYOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-09-01,4,4
BAURES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-09-01,1,1
BERMEJO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-09-01,2,2
BETANZOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-09-01,1,1
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-09-01,8,8
CAMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-09-01,5,5
CARANAVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-09-01,1,1
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-09-01,7,7
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-09-01,6,6
COMARAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-09-01,2,2
CONCEPCION,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-09-01,5,5
COPACABANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-09-01,1,1
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-09-01,5,5
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-09-01,6,6
EL TORNO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-09-01,9,9
GUAYARAMERIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-09-01,2,2
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-09-01,19,19
LLALLAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-09-01,1,1
MAGDALENA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-09-01,3,3
MAIRANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-09-01,1,1
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-09-01,5,5
OCURI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-09-01,1,1
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-09-01,7,7
PORTACHUELO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-09-01,5,5
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-09-01,4,4
PUERTO SUAREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-09-01,5,5
PUNATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-09-01,4,4
QUILLACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-09-01,4,4
ROBORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-09-01,1,1
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-09-01,3,3
SAMAIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-09-01,1,1
SAN BORJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-09-01,2,2
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-09-01,3,3
SAN LUCAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-09-01,5,5
SAN RAMON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-09-01,1,1
SAN RAMON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-09-01,1,1
SANTA ANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-09-01,1,1
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-09-01,171,171
SANTA ROSA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-09-01,3,3
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-09-01,5,5
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-09-01,41,41
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-09-01,17,17
TOTORA(CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-09-01,2,2
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-09-01,12,12
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-09-01,5,5
VILLA MONTES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-09-01,4,4
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-09-01,14,14
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-09-01,3,3
WARNES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-09-01,7,7
YACUIBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-09-01,3,3
ZUDAÑEZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-09-01,2,2
ASCENCION DE GUARAYOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,2,2
ATOCHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,2,2
BAURES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,1,1
BERMEJO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,2,2
BETANZOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,3,3
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,10,10
CAMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,5,5
CHARAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,2,2
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,6,6
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,17,17
COMARAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,3,3
CONCEPCION,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,5,5
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,5,5
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,3,3
EL TORNO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,4,4
GUAYARAMERIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,5,5
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,18,18
LLALLAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,1,1
MAIRANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,1,1
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,3,3
MONTERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,4,4
OCURI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,2,2
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,4,4
PADILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,3,3
PORTACHUELO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,3,3
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,6,6
PUERTO SUAREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,4,4
PUNATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,1,1
QUILLACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,6,6
ROBORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,2,2
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,1,1
SAMAIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,2,2
SAN BORJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,2,2
SAN BUENA VENTURA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,1,1
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,11,11
SAN LUCAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,2,2
SAN RAMON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,1,1
SANTA ANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,2,2
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,100,100
SANTA ROSA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,1,1
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,4,4
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,23,23
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,20,20
TOTORA(CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,2,2
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,12,12
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,4,4
VILLA MONTES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,4,4
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,4,4
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,2,2
WARNES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,4,4
YACUIBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,2,2
ZUDAÑEZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-10-01,1,1
ACHACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,1,1
ASCENCION DE GUARAYOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,2,2
ATOCHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,1,1
AZURDUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,1,1
BAURES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,1,1
BERMEJO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,1,1
BETANZOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,1,1
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,6,6
CARANAVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,2,2
CHARAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,2,2
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,1,1
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,4,4
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,9,9
COMARAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,2,2
CONCEPCION,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,4,4
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,3,3
EL TORNO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,8,8
GUAYARAMERIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,4,4
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,13,13
LLALLAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,5,5
MAGDALENA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,1,1
MAIRANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,1,1
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,5,5
MONTERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,6,6
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,8,8
PADILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,4,4
PORTACHUELO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,1,1
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,8,8
PUERTO SUAREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,4,4
PUNATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,1,1
QUILLACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,1,1
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,2,2
SAN BORJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,1,1
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,2,2
SAN JUAN DE YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,1,1
SAN LUCAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,1,1
SAN MATIAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,1,1
SAN RAMON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,1,1
SANTA ANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,3,3
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,123,123
SANTA ROSA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,48,48
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,5,5
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,28,28
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,20,20
TARVITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,2,2
TOTORA(CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,1,1
UYUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,1,1
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,3,3
VILLA MONTES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,6,6
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,5,5
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,3,3
WARNES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,10,10
YACUIBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,1,1
ZUDAÑEZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-11-01,1,1
ASCENCION DE GUARAYOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-12-01,1,1
BAURES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-12-01,1,1
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-12-01,3,3
CAMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-12-01,1,1
CARANAVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-12-01,2,2
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-12-01,2,2
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",aqv femenino,2006-12-01,12,12
