municipality,group,variable,month,DIU: Usuarias continuas,TOTAL
CLIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,2,2
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,1,1
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,256,256
COLCAPIRHUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,5,5
COLOMI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,14,14
COLPA BELGICA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,5,5
COTAGAITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,1,1
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,6,6
CULPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,3,3
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,245,245
EL PUENTE(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,2,2
EL TORNO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,11,11
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,8,8
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,13,13
FERNANDEZ ALONSO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,1,1
GENERAL SAAVEDRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,3,3
GUAQUI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,1,1
HUACARETA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,5,5
HUANUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,8,8
INQUISIVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,3,3
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,8,8
LA GUARDIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,15,15
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,524,524
LAS CARRERAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,2,2
LLALLAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,2,2
MACHARETI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,7,7
MAPIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,2,2
MINEROS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,3,3
MIZQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,25,25
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,14,14
MONTERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,39,39
MORO MORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,2,2
MOROCHATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,6,6
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,260,260
PADCAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,5,5
PADILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,2,2
PAILON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,10,10
PALCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,1,1
PALOS BLANCOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,3,3
PAMPA GRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,1,1
PATACAMAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,3,3
POCONA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,1,1
POJO (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,1,1
POSTRER VALLE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,2,2
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,68,68
PUCARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,1,1
PUERTO QUIJARRO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,4,4
PUERTO VILLARROEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,8,8
PUNATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,38,38
QUILLACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,17,17
QUIME,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,1,1
RIBERALTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,1,1
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,36,36
SACACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,3,3
SAIPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,1,1
SAN BENITO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,7,7
SAN BORJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,26,26
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,20,20
SAN JUAN DE YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,3,3
SAN JULIAN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,5,5
SAN LORENZO(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,16,16
SAN LUCAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,4,4
SAN MATIAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,1,1
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,7,7
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,496,496
SANTA ROSA DEL SARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,3,3
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,48,48
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,168,168
TACACOMA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,1,1
TAPACARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,1,1
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,174,174
TEOPONTE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,1,1
TIAWANACU,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,1,1
TIQUIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,18,18
TIRAQUE (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,1,1
TOTORA(CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,11,11
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,12,12
TUPIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,7,7
URIONDO (A. CONCEPCION),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,8,8
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,2,2
VIACHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,16,16
VILLA MONTES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,10,10
VILLA SERRANO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,3,3
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,26,26
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,14,14
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,21,21
WARNES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,2,2
YACUIBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,44,44
YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,9,9
YUNCHARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,1,1
ZUDAÑEZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-03-01,1,1
ACHACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,4,4
AIQUILE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,2,2
ANCORAIMES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,2,2
ASCENCION DE GUARAYOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,3,3
ATOCHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,2,2
AZURDUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,3,3
BERMEJO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,14,14
BETANZOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,2,2
BUENA VISTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,2,2
CALAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,1,1
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,11,11
CAMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,4,4
CAPINOTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,11,11
CARANAVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,4,4
CARMEN RIVERO TORREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,4,4
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,4,4
CLIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,7,7
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,1,1
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,254,254
COLCAPIRHUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,10,10
COLOMI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,6,6
COLPA BELGICA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,3,3
COMARAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,3,3
COPACABANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,1,1
CORIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,5,5
CORQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,2,2
COTAGAITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,1,1
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,2,2
CULPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,1,1
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,154,154
EL PUENTE(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,2,2
EL TORNO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,8,8
EL VILLAR,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,1,1
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,5,5
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,4,4
GENERAL SAAVEDRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,7,7
GUAQUI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,1,1
GUAYARAMERIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,1,1
HUACARETA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,3,3
HUANUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,4,4
INCAHUASI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,1,1
INQUISIVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,1,1
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,8,8
JESUS DE MACHACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,1,1
LA GUARDIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,9,9
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,469,469
LAS CARRERAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,1,1
LLALLAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,1,1
LURIBAY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,1,1
MACHARETI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,7,7
MAGDALENA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,1,1
MAIRANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,2,2
MAPIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,1,1
MINEROS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,3,3
MIZQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,11,11
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,13,13
MONTERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,38,38
MORO MORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,2,2
MOROCHATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,1,1
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,172,172
PADCAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,2,2
PADILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,10,10
PAILON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,5,5
PALOS BLANCOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,5,5
PATACAMAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,2,2
POCONA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,2,2
POJO (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,3,3
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,44,44
PUCARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,1,1
PUERTO QUIJARRO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,5,5
PUERTO VILLARROEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,7,7
PUNATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,33,33
QUILLACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,5,5
QUIME,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,2,2
RIBERALTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,3,3
RURRENABAQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,1,1
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,35,35
SAN BENITO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,1,1
SAN BORJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,15,15
SAN IGNACIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,3,3
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,22,22
SAN JAVIER(STC),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,5,5
SAN JUAN DE YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,2,2
SAN JULIAN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,2,2
SAN LORENZO(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,7,7
SAN LUCAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,1,1
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,5,5
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,308,308
SANTA ROSA DEL SARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,1,1
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,38,38
SORATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,1,1
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,184,184
TAPACARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,4,4
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,93,93
TIAWANACU,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,1,1
TIPUANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,1,1
TIQUIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,20,20
TIRAQUE (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,4,4
TOCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,2,2
TOLATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,1,1
TOTORA(CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,8,8
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,13,13
TUPIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,9,9
URIONDO (A. CONCEPCION),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,6,6
VACAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,3,3
VALLEGRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,2,2
VIACHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,14,14
VILLA MONTES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,9,9
VILLA SERRANO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,5,5
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,18,18
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,7,7
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,20,20
WARNES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,1,1
YACUIBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,29,29
YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,1,1
YUNCHARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-04-01,1,1
ACACIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,1,1
ACHACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,2,2
AIQUILE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,8,8
ATOCHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,3,3
BERMEJO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,24,24
BETANZOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,2,2
BUENA VISTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,1,1
CABEZAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,2,2
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,12,12
CAMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,6,6
CAPINOTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,12,12
CARAPARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,2,2
CHALLAPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,1,1
CHARAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,1,1
CHIMORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,1,1
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,4,4
CLIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,10,10
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,1,1
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,365,365
COLCAPIRHUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,5,5
COLOMI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,14,14
COLPA BELGICA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,1,1
CONCEPCION,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,1,1
CORIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,1,1
CORQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,1,1
COTAGAITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,2,2
CULPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,4,4
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",diu: usuarias continuas,2006-05-01,169,169
