municipality,group,variable,month,Píldora: Usuarias Continuas,TOTAL
VILLA MONTES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-02-01,8,8
VILLA SERRANO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-02-01,5,5
VILLA TUNARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-02-01,40,40
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-02-01,49,49
VILLAZON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-02-01,26,26
VITICHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-02-01,5,5
WARNES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-02-01,255,255
YACUIBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-02-01,17,17
YANACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-02-01,3,3
YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-02-01,32,32
YOCALLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-02-01,4,4
ZUDAÑEZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-02-01,1,1
ACACIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,7,7
ACHACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,30,30
ACHOCALLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,1,1
AIQUILE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,5,5
ANCORAIMES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,6,6
APOLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,7,7
ARANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,4,4
ASCENCION DE GUARAYOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,110,110
ATOCHA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,24,24
AUCAPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,2,2
AYATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,1,1
AYO AYO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,8,8
AZURDUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,10,10
BATALLAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,2,2
BAURES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,8,8
BELEN DE ANDAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,1,1
BELEN DE URMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,1,1
BELLA FLOR,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,12,12
BERMEJO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,4,4
BETANZOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,12,12
BOLPEBRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,12,12
BOYUIBE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,1,1
BUENA VISTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,43,43
CABEZAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,13,13
CAIROMA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,2,2
"CAIZA ""D""","anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,3,3
CAJUATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,4,4
CALAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,2,2
CAMARGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,4,4
CAMIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,82,82
CAPINOTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,2,2
CARACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,5,5
CARANAVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,15,15
CARAPARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,3,3
CARIPUYO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,3,3
CHACARILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,2,2
CHAQUI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,4,4
CHARAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,13,13
CHIMORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,5,5
CHIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,1,1
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,2,2
CHUMA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,2,2
COBIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,84,84
COCHABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,71,71
COIPASA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,2,2
COLCAPIRHUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,12,12
COLLANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,1,1
COLOMI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,19,19
COLPA BELGICA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,121,121
COLQUECHACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,10,10
COMARAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,14,14
CONCEPCION,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,34,34
CORIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,2,2
CORO CORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,1,1
COTAGAITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,3,3
COTOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,59,59
CUATRO CAÑADAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,33,33
CUEVO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,25,25
CULPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,6,6
CURAHUARA DE CARANGAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,3,3
CURVA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,1,1
DESAGUADERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,2,2
EL ALTO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,219,219
EL PUENTE(STC),"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,66,66
EL PUENTE(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,1,1
EL TORNO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,41,41
EL VILLAR,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,2,2
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,21,21
ENTRE RIOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,21,21
EUCALIPTUS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,2,2
EUREKA (SANTOS MERCADO),"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,13,13
EXALTACION,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,4,4
FERNANDEZ ALONSO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,31,31
FILADELFIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,25,25
GENERAL SAAVEDRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,26,26
GRAL. J.J. PEREZ (CHARAZANI),"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,4,4
GUANAY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,1,1
GUAQUI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,3,3
GUAYARAMERIN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,77,77
GUTIERREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,37,37
HUACARETA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,10,10
HUANUNI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,5,5
HUARACAJE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,11,11
ICHOCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,2,2
INCAHUASI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,6,6
INQUISIVI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,1,1
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,4,4
IXIAMAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,13,13
JESUS DE MACHACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,6,6
LA ASUNTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,1,1
LA GUARDIA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,40,40
LA PAZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,170,170
LAGUNILLAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,64,64
LAJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,8,8
LLALLAGUA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,13,13
LLICA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,6,6
LORETO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,17,17
LURIBAY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,2,2
MACHACAMARCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,1,1
MACHARETI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,55,55
MAGDALENA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,45,45
MAIRANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,20,20
MALLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,1,1
MAPIRI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,6,6
MECAPACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,2,2
MINEROS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,20,20
MIZQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,6,6
MOCOMOCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,3,3
MONTEAGUDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,7,7
MONTERO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,446,446
MORO MORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,5,5
MOROCHATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,7,7
NACEBE (SANTA ROSA DEL ABUNA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,6,6
NUEVO MANOA (NUEVA ESPERANZA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,1,1
OCURI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,6,6
OKINAWA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,97,97
OMEREQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,4,4
ORURO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,54,54
PADCAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,17,17
PADILLA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,2,2
PAILON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,27,27
PALCA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,2,2
PALOS BLANCOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,9,9
PAMPA GRANDE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,24,24
PAPEL PAMPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,2,2
PASORAPA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,2,2
PATACAMAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,7,7
PAZÑA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,2,2
PELECHUCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,4,4
POCOATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,1,1
POCONA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,2,2
PORCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,3,3
POROMA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,2,2
PORONGO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,7,7
PORTACHUELO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,164,164
PORVENIR,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,34,34
POSTRER VALLE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,5,5
POTOSI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,72,72
PUCARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,1,1
PUCARANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,2,2
PUERTO ACOSTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,5,5
PUERTO GONZALO MORENO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,8,8
PUERTO QUIJARRO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,27,27
PUERTO RICO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,9,9
PUERTO SUAREZ,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,6,6
PUERTO VILLARROEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,16,16
PUNA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,14,14
QUILLACOLLO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,6,6
QUIRUSILLAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,5,5
RAVELO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,13,13
REYES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,18,18
RIBERALTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,37,37
ROBORE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,41,41
RURRENABAQUE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,25,25
SABAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,2,2
SACABA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,4,4
SACABAMBA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,1,1
SACACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,11,11
SAIPINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,7,7
SAMAIPATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,43,43
SAN ANDRES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,20,20
SAN ANTONIO DE ESMORUCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,1,1
SAN ANTONIO DE LOMERIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,11,11
SAN BORJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,39,39
SAN BUENA VENTURA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,24,24
SAN CARLOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,85,85
SAN IGNACIO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,59,59
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,149,149
SAN JAVIER(BNI),"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,9,9
SAN JAVIER(STC),"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,180,180
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,69,69
SAN JUAN DE YAPACANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,15,15
SAN JULIAN,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,117,117
SAN LORENZO(PND),"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,14,14
SAN LORENZO(TJA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,8,8
SAN LUCAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,5,5
SAN MATIAS,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,70,70
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,94,94
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,2,2
SAN PEDRO DE CURAHUARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,2,2
SAN PEDRO DE TIQUINA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,1,1
SAN RAFAEL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,65,65
SAN RAMON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,2,2
SAN RAMON,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,24,24
SANTA ANA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,25,25
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,489,489
SANTA ROSA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,24,24
SANTA ROSA DEL SARA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,163,163
SANTIAGO DE HUARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,4,4
SANTIAGO DE MACHACA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,1,1
SANTIVAÑES,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,1,1
SAPAHAQUI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,1,1
SENA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,18,18
SICA SICA (VILLA AROMA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,6,6
SICAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,1,1
SIPE SIPE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,9,9
SOPACHUY,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,7,7
SORACACHI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,2,2
SORATA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,5,5
SUCRE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,199,199
TACACOMA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,6,6
TACOPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,4,4
TAPACARI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,1,1
TARACO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,2,2
TARIJA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,22,22
TARVITA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,1,1
TEOPONTE,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,6,6
TIAWANACU,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,23,23
TINGUIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,4,4
TIPUANI,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,2,2
TIQUIPAYA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,5,5
TIRAQUE (CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,30,30
TOCO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,2,2
TOLEDO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,1,1
TORO TORO,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,4,4
TOTORA(CBBA),"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,2,2
TRIGAL,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,1,1
TRINIDAD,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,214,214
TUPIZA,"anticoncepcion, prevencionde its y de cancer de cuello uterino",pildora: usuarias continuas,2006-03-01,9,9
