municipality,group,variable,month,Nacidos vivos atendidos por personal de salud,TOTAL
EL ALTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,2,2
EL CHORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,5,5
EL PUENTE(STC),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,2,2
EL PUENTE(TJA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,2,2
EL VILLAR,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,1,1
ENTRE RIOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,4,4
EUCALIPTUS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,5,5
EUREKA (SANTOS MERCADO),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,1,1
FILADELFIA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,2,2
GENERAL SAAVEDRA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,5,5
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,3,3
GUANAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,1,1
GUAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,2,2
GUAYARAMERIN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,2,2
GUTIERREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,8,8
HUACARETA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,7,7
HUANUNI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,4,4
HUARACAJE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,1,1
HUAYLLAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,1,1
ICHOCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,5,5
ICLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,2,2
INCAHUASI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,13,13
INQUISIVI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,2,2
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,2,2
JESUS DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,8,8
LA ASUNTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,8,8
LAGUNILLAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,2,2
LAJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,12,12
LAS CARRERAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,2,2
LLALLAGUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,3,3
LLICA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,3,3
LORETO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,3,3
LURIBAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,5,5
MACHARETI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,5,5
MAGDALENA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,4,4
MALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,6,6
MAPIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,3,3
MECAPACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,1,1
MIZQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,8,8
MOCOMOCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,4,4
MOJINETE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,1,1
MOJOCOYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,3,3
MONTEAGUDO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,4,4
MOROCHATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,17,17
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,1,1
OCURI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,11,11
OMEREQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,3,3
ORURO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,4,4
PADCAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,2,2
PADILLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,4,4
PAILON,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,2,2
PALOS BLANCOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,3,3
PAMPA AULLAGAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,4,4
PAPEL PAMPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,2,2
PASORAPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,1,1
PATACAMAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,2,2
PAZÑA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,6,6
PELECHUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,5,5
POCOATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,12,12
POCONA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,2,2
POJO (CBBA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,4,4
POOPO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,2,2
PORCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,5,5
POROMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,8,8
PORONGO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,1,1
PORVENIR,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,3,3
POTOSI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,1,1
PRESTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,2,2
PUCARANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,21,21
PUERTO ACOSTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,9,9
PUERTO CARABUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,4,4
PUERTO GONZALO MORENO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,7,7
PUERTO PEREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,5,5
PUERTO RICO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,6,6
PUERTO VILLARROEL,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,6,6
PUNA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,24,24
PUNATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,4,4
QUIABAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,2,2
QUILLACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,1,1
QUIME,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,2,2
RAVELO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,9,9
REYES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,5,5
RIBERALTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,5,5
RURRENABAQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,1,1
SABAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,1,1
SACABA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,2,2
SACABAMBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,1,1
SACACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,2,2
SAIPINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,1,1
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,8,8
SAN AGUSTIN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,5,5
SAN ANDRES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,5,5
SAN ANDRES DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,2,2
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,2,2
SAN BORJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,6,6
SAN BUENA VENTURA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,8,8
SAN CARLOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,1,1
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,10,10
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,6,6
SAN JAVIER(BNI),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,2,2
SAN JAVIER(STC),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,1,1
SAN JOSE DE CHIQUITOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,2,2
SAN JUAN DE YAPACANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,2,2
SAN JULIAN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,2,2
SAN LORENZO(PND),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,1,1
SAN LORENZO(TJA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,11,11
SAN LUCAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,26,26
SAN MATIAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,1,1
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,2,2
SAN PABLO DE LIPEZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,5,5
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,3,3
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,5,5
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,1,1
SANTA ANA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,2,2
SANTA ROSA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,4,4
SANTA ROSA DEL SARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,3,3
SANTIAGO DE CALLAPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,2,2
SANTIAGO DE HUARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,3,3
SANTUARIO DE QUILLACAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,3,3
SAPAHAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,2,2
SENA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,1,1
SICA SICA (VILLA AROMA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,21,21
SIPE SIPE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,2,2
SOPACHUY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,1,1
SORACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,5,5
SORATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,6,6
SUCRE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,7,7
TACACOMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,2,2
TACOBAMBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,5,5
TACOPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,11,11
TAHUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,1,1
TAPACARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,25,25
TARABUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,2,2
TARACO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,1,1
TARATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,1,1
TARIJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,3,3
TARVITA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,9,9
TEOPONTE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,1,1
TIAWANACU,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,3,3
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,24,24
TIQUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,1,1
TIRAQUE (CBBA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,2,2
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,1,1
TOLEDO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,6,6
TOMAVE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,4,4
TORO TORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,5,5
TOTORA(CBBA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,2,2
TOTORA(ORR),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,1,1
TRINIDAD,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,1,1
TUPIZA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,13,13
TURCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,4,4
UNCIA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,9,9
URIONDO (A. CONCEPCION),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,1,1
UYUNI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,5,5
VACAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,2,2
VIACHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,4,4
VILA VILA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,3,3
VILLA MONTES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,4,4
VILLA NUEVA (LOMA ALTA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,2,2
VILLA SERRANO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,2,2
VILLA TUNARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,13,13
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,3,3
VILLAZON,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,2,2
VINTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,1,1
VITICHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,4,4
YACO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,8,8
YACUIBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,3,3
YAMPARAEZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,3,3
YANACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,1,1
YAPACANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,4,4
YOTALA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,1,1
YUNCHARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,1,1
ZUDAÑEZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-04-01,3,3
ACACIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,2,2
ACHACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,26,26
ACHOCALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,4,4
AIQUILE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,8,8
ALALAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,3,3
ANCORAIMES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,6,6
ANDAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,2,2
ANTEQUERA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,1,1
ANZALDO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,3,3
APOLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,6,6
ARAMPAMPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,5,5
ARANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,7,7
ARBIETO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,4,4
ARQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,9,9
ASCENCION DE GUARAYOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,2,2
ATOCHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,1,1
AUCAPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,6,6
AYATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,4,4
AYO AYO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,5,5
AZURDUY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,12,12
BATALLAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,6,6
BELEN DE ANDAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,2,2
BELEN DE URMIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,8,8
BETANZOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,16,16
BOLIVAR,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,8,8
BOYUIBE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,1,1
CABEZAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,1,1
CAIROMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,9,9
"CAIZA ""D""",atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,4,4
CAJUATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,5,5
CALACOTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,4,4
CALAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,2,2
CAMATAQUI (C. VILLA ABECIA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,2,2
CAMIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,1,1
CAPINOTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,4,4
CAQUIAVIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,5,5
CARACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,6,6
CARANAVI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,31,31
CARAPARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,1,1
CARIPUYO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,6,6
CATACORA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,1,1
CHALLAPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,10,10
CHAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,2,2
CHARAGUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,8,8
CHARAÑA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,1,1
CHAYANTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,7,7
CHIMORE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,1,1
CHIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,2,2
CHOQUE COTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,1,1
CHUMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,4,4
COBIJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,1,1
"COLCHA ""K""",atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,14,14
COLOMI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,1,1
COLQUECHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,18,18
COLQUENCHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,6,6
COLQUIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,27,27
COMANCHE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,4,4
COMBAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,3,3
CONCEPCION,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,2,2
CORIPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,1,1
CORO CORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,5,5
CORQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,2,2
COTAGAITA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,28,28
CULPINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,6,6
CURAHUARA DE CARANGAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,1,1
DESAGUADERO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,1,1
EL ALTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,2,2
EL CHORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,1,1
EL PUENTE(STC),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,6,6
EL PUENTE(TJA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,1,1
EL TORNO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,2,2
EL VILLAR,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,1,1
ENTRE RIOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,2,2
ENTRE RIOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,1,1
EUCALIPTUS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,7,7
EUREKA (SANTOS MERCADO),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,1,1
FILADELFIA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,2,2
GENERAL SAAVEDRA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,7,7
GUAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,1,1
GUAYARAMERIN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,1,1
GUTIERREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,6,6
HUACARETA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,1,1
HUANUNI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,2,2
HUAYLLAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,2,2
ICHOCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,8,8
ICLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,1,1
INCAHUASI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,18,18
INQUISIVI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,16,16
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,4,4
IXIAMAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,1,1
JESUS DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,6,6
LA ASUNTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,5,5
LA GUARDIA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,1,1
LA PAZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,2,2
LAGUNILLAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,2,2
LAJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,10,10
LAS CARRERAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,1,1
LLALLAGUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,5,5
LLICA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,3,3
LORETO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,1,1
LURIBAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,5,5
MACHARETI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2006-05-01,3,3
