,group,variable,month,ABANDONO DE MÉTODO ANTICONCEPTIVO < 15,ABANDONO DE MÉTODO ANTICONCEPTIVO 15 - 19,ABANDONO DE MÉTODO ANTICONCEPTIVO 20 - 34,ABANDONO DE MÉTODO ANTICONCEPTIVO 35 - 49,ABANDONO DE MÉTODO ANTICONCEPTIVO 50 Y +,TOTALES
CHUQUIHUTA AYLLU JUCUMANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-09-01,0.0,0.0,3.0,0.0,0.0,3.0
COCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-09-01,0.0,0.0,1.0,1.0,0.0,2.0
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-09-01,0.0,2.0,61.0,18.0,0.0,81.0
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-09-01,0.0,0.0,0.0,1.0,0.0,1.0
CORIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-09-01,0.0,0.0,1.0,0.0,0.0,1.0
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-09-01,0.0,0.0,1.0,0.0,0.0,1.0
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-09-01,0.0,0.0,10.0,8.0,0.0,18.0
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-09-01,0.0,0.0,1.0,0.0,0.0,1.0
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-09-01,0.0,0.0,1.0,0.0,0.0,1.0
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-09-01,0.0,0.0,1.0,0.0,0.0,1.0
LA ASUNTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-09-01,0.0,0.0,1.0,0.0,0.0,1.0
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-09-01,0.0,0.0,1.0,1.0,0.0,2.0
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-09-01,0.0,0.0,4.0,1.0,0.0,5.0
LAJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-09-01,0.0,0.0,0.0,1.0,0.0,1.0
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-09-01,0.0,0.0,0.0,1.0,0.0,1.0
MAPIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-09-01,0.0,0.0,3.0,0.0,0.0,3.0
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-09-01,0.0,1.0,0.0,0.0,0.0,1.0
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-09-01,0.0,1.0,0.0,0.0,0.0,1.0
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-09-01,0.0,0.0,1.0,0.0,0.0,1.0
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-09-01,0.0,0.0,3.0,2.0,0.0,5.0
PAMPA GRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-09-01,0.0,1.0,0.0,0.0,0.0,1.0
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-09-01,0.0,0.0,8.0,2.0,0.0,10.0
PRESTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-09-01,0.0,0.0,2.0,1.0,0.0,3.0
PUCARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-09-01,0.0,0.0,1.0,0.0,0.0,1.0
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-09-01,0.0,0.0,2.0,1.0,1.0,4.0
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-09-01,0.0,0.0,1.0,1.0,0.0,2.0
SABAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-09-01,0.0,0.0,1.0,0.0,0.0,1.0
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-09-01,0.0,0.0,3.0,0.0,0.0,3.0
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-09-01,0.0,0.0,2.0,0.0,0.0,2.0
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-09-01,0.0,0.0,1.0,0.0,0.0,1.0
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-09-01,0.0,1.0,1.0,1.0,0.0,3.0
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-09-01,0.0,0.0,1.0,0.0,0.0,1.0
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-09-01,0.0,0.0,8.0,6.0,0.0,14.0
SICA SICA (VILLA AROMA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-09-01,0.0,0.0,0.0,1.0,0.0,1.0
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-09-01,0.0,0.0,2.0,0.0,0.0,2.0
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-09-01,0.0,0.0,3.0,1.0,0.0,4.0
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-09-01,0.0,0.0,1.0,0.0,0.0,1.0
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-09-01,0.0,0.0,1.0,0.0,0.0,1.0
VILA VILA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-09-01,0.0,0.0,1.0,0.0,0.0,1.0
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-09-01,0.0,0.0,1.0,0.0,0.0,1.0
VITICHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-09-01,0.0,0.0,1.0,1.0,0.0,2.0
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-09-01,0.0,1.0,0.0,0.0,0.0,1.0
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-09-01,0.0,0.0,0.0,1.0,0.0,1.0
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-10-01,0.0,0.0,1.0,0.0,0.0,1.0
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-10-01,0.0,0.0,1.0,0.0,0.0,1.0
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-10-01,0.0,0.0,1.0,0.0,0.0,1.0
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-10-01,0.0,0.0,2.0,0.0,0.0,2.0
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-10-01,0.0,0.0,1.0,0.0,0.0,1.0
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-10-01,0.0,0.0,6.0,2.0,0.0,8.0
CKOCHAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-10-01,0.0,0.0,0.0,1.0,0.0,1.0
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-10-01,0.0,0.0,6.0,7.0,1.0,14.0
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-10-01,0.0,0.0,2.0,1.0,0.0,3.0
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-10-01,0.0,1.0,1.0,0.0,0.0,2.0
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-10-01,0.0,0.0,1.0,0.0,0.0,1.0
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-10-01,0.0,0.0,20.0,2.0,0.0,22.0
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-10-01,0.0,0.0,3.0,3.0,0.0,6.0
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-10-01,0.0,0.0,0.0,1.0,0.0,1.0
HUAYLLAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-10-01,0.0,0.0,1.0,0.0,0.0,1.0
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-10-01,0.0,0.0,16.0,3.0,0.0,19.0
LAJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-10-01,0.0,0.0,1.0,1.0,0.0,2.0
MAPIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-10-01,0.0,0.0,0.0,1.0,0.0,1.0
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-10-01,0.0,1.0,2.0,0.0,0.0,3.0
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-10-01,0.0,1.0,6.0,1.0,0.0,8.0
POCOATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-10-01,0.0,1.0,0.0,1.0,0.0,2.0
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-10-01,0.0,0.0,10.0,1.0,0.0,11.0
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-10-01,0.0,0.0,1.0,0.0,0.0,1.0
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-10-01,0.0,0.0,2.0,1.0,0.0,3.0
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-10-01,0.0,0.0,3.0,1.0,0.0,4.0
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-10-01,0.0,0.0,1.0,0.0,0.0,1.0
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-10-01,0.0,0.0,3.0,1.0,0.0,4.0
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-10-01,0.0,0.0,1.0,0.0,1.0,2.0
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-10-01,0.0,0.0,1.0,0.0,0.0,1.0
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-10-01,0.0,0.0,1.0,0.0,0.0,1.0
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-10-01,0.0,0.0,1.0,1.0,0.0,2.0
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-10-01,0.0,1.0,11.0,4.0,0.0,16.0
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-10-01,0.0,1.0,4.0,2.0,0.0,7.0
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-10-01,0.0,1.0,25.0,6.0,0.0,32.0
TACACOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-10-01,0.0,1.0,0.0,0.0,0.0,1.0
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-10-01,0.0,0.0,10.0,1.0,0.0,11.0
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-10-01,0.0,0.0,1.0,1.0,0.0,2.0
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-10-01,0.0,1.0,0.0,0.0,0.0,1.0
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-10-01,0.0,0.0,3.0,0.0,0.0,3.0
VACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-10-01,0.0,0.0,1.0,0.0,0.0,1.0
VILA VILA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-10-01,0.0,1.0,0.0,1.0,0.0,2.0
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-10-01,0.0,1.0,0.0,0.0,0.0,1.0
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-10-01,0.0,0.0,4.0,0.0,0.0,4.0
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-10-01,0.0,0.0,4.0,0.0,0.0,4.0
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-10-01,0.0,0.0,1.0,0.0,0.0,1.0
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-10-01,0.0,0.0,1.0,0.0,0.0,1.0
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-10-01,0.0,1.0,0.0,0.0,0.0,1.0
YAMPARAEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-10-01,0.0,0.0,0.0,1.0,0.0,1.0
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-11-01,0.0,0.0,1.0,0.0,0.0,1.0
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-11-01,0.0,0.0,1.0,0.0,0.0,1.0
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-11-01,0.0,1.0,1.0,0.0,0.0,2.0
CHUQUIHUTA AYLLU JUCUMANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-11-01,0.0,0.0,9.0,1.0,0.0,10.0
CKOCHAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-11-01,0.0,1.0,0.0,0.0,0.0,1.0
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-11-01,0.0,0.0,1.0,0.0,0.0,1.0
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-11-01,0.0,2.0,56.0,13.0,0.0,71.0
CORIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-11-01,0.0,0.0,1.0,0.0,0.0,1.0
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-11-01,0.0,0.0,1.0,0.0,0.0,1.0
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-11-01,0.0,0.0,16.0,6.0,0.0,22.0
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-11-01,0.0,0.0,1.0,1.0,0.0,2.0
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-11-01,0.0,0.0,1.0,0.0,0.0,1.0
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-11-01,0.0,1.0,0.0,0.0,0.0,1.0
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-11-01,0.0,0.0,0.0,2.0,0.0,2.0
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-11-01,0.0,0.0,1.0,0.0,0.0,1.0
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-11-01,0.0,0.0,7.0,3.0,0.0,10.0
LAJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-11-01,0.0,0.0,2.0,0.0,0.0,2.0
LURIBAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-11-01,0.0,0.0,3.0,1.0,0.0,4.0
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-11-01,0.0,1.0,0.0,0.0,0.0,1.0
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-11-01,0.0,0.0,1.0,0.0,0.0,1.0
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-11-01,0.0,0.0,1.0,0.0,0.0,1.0
OCURI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-11-01,0.0,0.0,1.0,0.0,0.0,1.0
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-11-01,0.0,0.0,4.0,1.0,0.0,5.0
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-11-01,0.0,1.0,2.0,0.0,0.0,3.0
PASORAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-11-01,0.0,1.0,0.0,0.0,0.0,1.0
POCOATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-11-01,0.0,0.0,0.0,1.0,0.0,1.0
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-11-01,0.0,0.0,11.0,0.0,0.0,11.0
PUCARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-11-01,0.0,0.0,1.0,0.0,0.0,1.0
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-11-01,0.0,0.0,5.0,1.0,0.0,6.0
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-11-01,0.0,0.0,2.0,1.0,0.0,3.0
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-11-01,0.0,0.0,2.0,0.0,0.0,2.0
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-11-01,0.0,0.0,1.0,0.0,0.0,1.0
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-11-01,0.0,0.0,1.0,0.0,0.0,1.0
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-11-01,0.0,0.0,1.0,0.0,0.0,1.0
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-11-01,0.0,4.0,35.0,6.0,0.0,45.0
SICA SICA (VILLA AROMA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-11-01,0.0,0.0,0.0,1.0,0.0,1.0
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-11-01,0.0,0.0,2.0,0.0,0.0,2.0
TACACOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-11-01,0.0,0.0,1.0,0.0,0.0,1.0
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-11-01,0.0,1.0,9.0,1.0,0.0,11.0
TIAHUANACU,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-11-01,0.0,0.0,0.0,1.0,0.0,1.0
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-11-01,0.0,0.0,1.0,0.0,0.0,1.0
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-11-01,0.0,0.0,1.0,0.0,0.0,1.0
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-11-01,0.0,1.0,3.0,0.0,0.0,4.0
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-11-01,0.0,0.0,2.0,0.0,0.0,2.0
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-11-01,0.0,0.0,1.0,0.0,0.0,1.0
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-11-01,0.0,0.0,2.0,0.0,0.0,2.0
WALDO BALLIVIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-11-01,0.0,0.0,1.0,0.0,0.0,1.0
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-11-01,0.0,0.0,0.0,1.0,0.0,1.0
ANZALDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-12-01,0.0,0.0,1.0,0.0,0.0,1.0
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-12-01,0.0,0.0,1.0,0.0,0.0,1.0
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-12-01,0.0,0.0,1.0,0.0,0.0,1.0
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-12-01,0.0,0.0,1.0,0.0,0.0,1.0
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-12-01,0.0,0.0,1.0,1.0,0.0,2.0
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-12-01,0.0,0.0,2.0,0.0,0.0,2.0
CHUQUIHUTA AYLLU JUCUMANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-12-01,0.0,0.0,1.0,0.0,0.0,1.0
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-12-01,0.0,0.0,1.0,0.0,1.0,2.0
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-12-01,0.0,0.0,4.0,0.0,0.0,4.0
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-12-01,0.0,0.0,2.0,0.0,0.0,2.0
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-12-01,0.0,0.0,1.0,0.0,0.0,1.0
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-12-01,0.0,0.0,3.0,5.0,0.0,8.0
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-12-01,0.0,0.0,1.0,0.0,0.0,1.0
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-12-01,0.0,0.0,1.0,1.0,0.0,2.0
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-12-01,0.0,0.0,1.0,1.0,0.0,2.0
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-12-01,0.0,0.0,2.0,1.0,0.0,3.0
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-12-01,0.0,0.0,1.0,0.0,0.0,1.0
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-12-01,0.0,0.0,4.0,3.0,0.0,7.0
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-12-01,0.0,0.0,1.0,0.0,0.0,1.0
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-12-01,0.0,0.0,1.0,0.0,0.0,1.0
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-12-01,0.0,0.0,2.0,0.0,0.0,2.0
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-12-01,0.0,0.0,2.0,1.0,0.0,3.0
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-12-01,0.0,0.0,1.0,0.0,0.0,1.0
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-12-01,0.0,0.0,3.0,0.0,0.0,3.0
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-12-01,0.0,0.0,1.0,0.0,0.0,1.0
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-12-01,0.0,0.0,1.0,1.0,0.0,2.0
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",abandono de metodo anticonceptivo,2021-12-01,0.0,0.0,8.0,0.0,0.0,8.0
