,group,variable,month,IMPLANTE SUBDÉRMICO: USUARIAS NUEVAS < 15,IMPLANTE SUBDÉRMICO: USUARIAS NUEVAS 15 - 19,IMPLANTE SUBDÉRMICO: USUARIAS NUEVAS 20 - 34,IMPLANTE SUBDÉRMICO: USUARIAS NUEVAS 35 - 49,IMPLANTE SUBDÉRMICO: USUARIAS NUEVAS 50 Y +,TOTALES
GUANAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,4,1,0,5
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,1,9,0,0,10
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,1,0,0,0,1
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,3,13,1,0,17
HUARINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,3,1,0,4
HUATAJATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,1,0,0,1
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,1,0,0,0,0,1
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,1,0,0,1
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,2,9,1,0,12
JESUS DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,1,1,1,0,3
LA ASUNTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,6,1,0,7
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,2,17,3,0,22
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,16,153,18,0,187
LAJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,1,2,0,0,3
LAS CARRERAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,1,3,0,0,4
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,11,35,6,0,52
LURIBAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,1,0,0,1
MACHACAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,1,0,0,1
MALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,1,0,0,1
MECAPACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,2,0,0,2
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,1,0,0,1
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,2,8,0,0,10
MOCOMOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,1,0,0,1
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,5,6,0,0,11
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,5,18,1,0,24
MORO MORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,1,0,1,0,0,2
NUEVO MANOA (NUEVA ESPERANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,1,0,0,0,1
OCURI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,1,3,0,0,4
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,12,70,13,0,95
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,1,0,0,1
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,1,3,1,0,5
PALCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,1,0,0,1
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,1,11,3,0,15
PAMPA GRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,3,0,0,3
PAPEL PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,1,2,0,0,3
PASORAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,1,1,0,2
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,2,12,0,0,14
PAZÑA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,2,0,0,2
POCOATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,3,6,2,0,11
POOPO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,3,0,0,3
PORCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,1,10,0,0,11
POROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,2,1,1,0,4
PORVENIR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,1,1,0,0,2
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,12,77,11,0,100
PRESTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,2,4,0,0,6
PUCARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,2,0,0,2
PUERTO ACOSTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,1,0,0,1
PUERTO GONZALO MORENO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,3,7,0,0,0,10
PUERTO QUIJARRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,2,0,0,2
PUERTO RICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,3,2,0,0,5
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,6,5,2,0,13
PUNA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,1,7,1,0,9
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,2,15,0,0,17
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,5,30,2,0,37
RAQAYPAMPA(ETA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,2,0,0,2
RAVELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,7,0,0,7
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,10,58,66,7,0,141
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,2,0,0,2
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,19,87,16,0,122
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,1,4,2,0,7
SAIPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,1,0,0,1
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,2,3,0,0,5
SAN ANDRES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,1,0,9,0,0,10
SAN ANTONIO DE ESMORUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,3,1,0,4
SAN BENITO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,1,0,0,1
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,1,11,37,6,0,55
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,2,4,0,0,6
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,5,10,0,0,15
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,12,0,0,12
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,1,0,0,1
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,1,1,0,0,2
SAN LORENZO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,1,3,4,0,0,8
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,3,17,1,0,21
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,2,10,3,0,15
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,2,1,1,0,4
SAN PEDRO DE CURAHUARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,1,0,0,1
SAN PEDRO DE MACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,1,0,0,1
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,2,0,0,2
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,4,29,170,37,0,240
SANTA ROSA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,4,5,34,9,0,52
SANTIAGO DE HUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,2,1,0,3
SANTIVAÑES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,1,5,0,0,6
SANTUARIO DE QUILLACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,2,0,0,2
SAPAHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,1,7,1,0,9
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,11,1,0,12
SICA SICA (VILLA AROMA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,1,1,7,0,0,9
SICAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,2,3,0,5
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,1,9,0,0,10
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,3,3,1,0,7
SORACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,2,1,0,3
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,5,0,0,5
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,7,110,11,0,128
TACACOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,0,1,0,1
TACOBAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,1,0,0,1
TACOPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,1,0,1,0,0,2
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,5,1,0,6
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,1,0,0,1
TARATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,2,5,0,0,7
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,19,53,26,0,98
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,2,8,1,0,11
TIAHUANACU,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,2,0,0,2
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,1,9,0,0,10
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,2,5,0,0,7
TOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,1,0,0,1
TOLATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,3,0,0,3
TOLEDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,1,3,1,0,5
TOMAVE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,4,1,0,5
TOMINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,1,3,0,0,4
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,1,0,0,1
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,2,4,0,0,6
TOTORA(ORR),"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,0,1,0,1
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,1,10,37,1,0,49
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,6,10,1,0,17
TURCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,1,0,0,1
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,1,7,5,0,13
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,1,2,6,1,0,10
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,13,53,6,0,72
VACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,1,2,1,0,4
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,4,0,0,4
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,1,12,2,0,15
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,1,6,0,0,7
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,4,7,0,0,11
VILLA NUEVA (LOMA ALTA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,1,0,0,0,1
VILLA RIVERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,3,4,0,0,7
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,5,0,0,5
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,1,12,33,4,0,50
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,1,4,0,0,5
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,3,4,0,0,7
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,18,6,0,24
VITICHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,1,2,0,0,3
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,1,19,67,5,0,92
YACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,1,0,0,1
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,2,7,52,6,0,67
YAMPARAEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,2,3,0,0,5
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,2,3,0,0,5
YOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,0,1,0,0,1
YOTALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-03-01,0,1,1,1,0,3
ACACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,0,0,1,1,0,2
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,1,0,3,0,0,4
ACHOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,0,2,13,5,0,20
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,1,2,12,4,0,19
ANCORAIMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,0,0,2,0,0,2
APOLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,0,0,3,0,0,3
ARAMPAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,0,1,0,0,0,1
ARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,0,1,5,0,0,6
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,0,1,9,0,0,10
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,0,0,4,0,0,4
AYATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,0,0,2,0,0,2
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,0,2,7,3,0,12
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,0,1,0,1,0,2
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,0,0,4,0,0,4
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,0,1,0,0,0,1
BELEN DE ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,0,1,0,1,0,2
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,0,4,10,0,0,14
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,0,1,3,1,0,5
BOYUIBE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,0,1,0,0,0,1
CABEZAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,0,4,16,4,0,24
CAJUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,0,2,0,1,0,3
CALAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,0,1,7,1,0,9
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,0,1,4,0,0,5
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,0,4,12,0,0,16
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,1,3,9,1,0,14
CAQUIAVIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,0,0,0,1,0,1
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,1,5,37,11,0,54
CARIPUYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,0,1,1,0,0,2
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,1,2,13,2,0,18
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,0,2,3,0,0,5
CHAYANTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,0,2,3,0,0,5
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,0,2,5,0,0,7
CHIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,0,0,1,0,0,1
CHOQUE COTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,0,0,1,0,0,1
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,0,0,1,0,0,1
CHUMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,0,1,1,1,0,3
CHUQUIHUTA AYLLU JUCUMANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,0,0,3,1,0,4
CKOCHAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,0,1,1,1,0,3
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,0,1,2,0,0,3
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,1,7,14,15,0,37
COCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,0,1,7,1,0,9
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,1,15,55,19,0,90
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,0,1,3,1,0,5
COLLANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,0,0,3,0,0,3
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,0,1,2,0,0,3
COLQUECHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,0,0,1,1,0,2
COLQUIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,0,0,5,0,0,5
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,0,1,1,0,0,2
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,0,0,3,0,0,3
CORQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,0,2,0,0,0,2
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,0,1,3,0,0,4
CUATRO CAÑADAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,0,2,5,3,0,10
CUCHUMUELA (V. G. VILLARROEL),"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,0,0,0,1,0,1
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",implante subdermico: usuarias nuevas,2021-04-01,0,1,2,1,0,4
