,group,variable,month,NÚMERO DE IMPLANTES INSERTADOS < 15,NÚMERO DE IMPLANTES INSERTADOS 15 - 19,NÚMERO DE IMPLANTES INSERTADOS 20 - 34,NÚMERO DE IMPLANTES INSERTADOS 35 - 49,NÚMERO DE IMPLANTES INSERTADOS 50 Y +,TOTALES
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-03-01,1,2,11,3,0,17
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-03-01,0,13,64,11,0,88
VACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-03-01,0,1,4,1,0,6
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-03-01,0,0,4,0,0,4
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-03-01,0,1,12,2,0,15
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-03-01,0,1,7,0,0,8
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-03-01,0,4,8,0,0,12
VILLA NUEVA (LOMA ALTA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-03-01,0,1,1,0,0,2
VILLA RIVERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-03-01,0,3,4,0,0,7
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-03-01,0,0,8,2,0,10
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-03-01,1,12,33,5,0,51
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-03-01,0,1,11,0,0,12
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-03-01,0,3,8,1,0,12
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-03-01,0,0,19,7,0,26
VITICHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-03-01,0,1,2,0,0,3
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-03-01,1,25,86,8,0,120
YACO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-03-01,0,0,1,0,0,1
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-03-01,2,8,55,7,0,72
YAMPARAEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-03-01,0,2,3,0,0,5
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-03-01,0,2,3,0,0,5
YOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-03-01,0,0,1,0,0,1
YOTALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-03-01,0,3,6,3,0,12
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-03-01,0,1,6,0,0,7
ACACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,1,1,0,2
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,1,0,3,0,0,4
ACHOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,2,15,6,0,23
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,1,2,12,4,0,19
ANCORAIMES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,2,0,0,2
ANTEQUERA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,1,0,0,1
APOLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,4,0,0,4
ARAMPAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,2,0,0,3
ARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,5,0,0,6
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,10,1,0,12
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,4,0,0,4
AYATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,2,0,0,2
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,2,10,3,0,15
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,1,1,0,3
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,5,1,0,6
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,0,0,0,1
BELEN DE ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,0,1,0,2
BELLA FLOR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,1,0,0,1
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,4,10,0,0,14
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,3,1,0,5
BOLPEBRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,3,1,0,5
BOYUIBE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,0,0,0,1
CABEZAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,2,4,16,4,0,26
CAJUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,2,0,1,0,3
CALAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,7,1,0,9
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,9,0,0,10
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,4,15,0,0,19
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,1,3,9,1,0,14
CAQUIAVIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,0,1,0,1
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,1,0,0,1
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,1,5,36,11,0,53
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,0,1,0,1
CARIPUYO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,2,0,0,3
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,1,2,15,2,0,20
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,2,5,0,0,7
CHAYANTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,2,3,0,0,5
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,2,6,0,0,8
CHIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,1,0,0,1
CHOQUE COTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,1,0,0,1
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,1,0,0,1
CHUMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,1,1,0,3
CHUQUIHUTA AYLLU JUCUMANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,3,1,0,4
CKOCHAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,1,1,0,3
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,2,0,0,3
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,11,30,2,0,43
COCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,8,1,0,10
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,1,18,88,30,0,137
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,9,1,0,11
COLLANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,3,0,0,3
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,2,0,0,3
COLQUECHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,1,1,0,2
COLQUIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,5,0,0,5
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,1,0,0,2
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,3,0,0,3
CORQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,2,0,1,0,3
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,4,0,0,5
CUCHUMUELA (V. G. VILLARROEL),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,0,1,0,1
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,2,1,0,4
CURAHUARA DE CARANGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,0,2,0,2
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,14,146,32,0,192
EL CHORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,1,0,0,1
EL PUENTE(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,1,0,2,0,0,3
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,2,12,0,0,14
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,2,0,0,2
EL VILLAR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,1,0,0,1
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,8,0,0,9
ESCOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,7,0,0,7
EUCALIPTUS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,1,0,0,1
FILADELFIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,3,13,18,2,0,36
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,6,1,0,8
GRAL. J.J. PEREZ (CHARAZANI),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,1,1,0,2
GUANAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,4,1,0,5
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,7,0,0,8
GUTIERREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,1,0,0,1
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,6,7,7,0,20
HUACHACALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,1,0,0,1
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,10,1,0,12
HUARINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,3,0,0,3
ICHOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,1,0,0,1
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,2,0,0,3
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,5,0,0,5
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,3,2,0,5
JESUS DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,0,1,0,1
LA ASUNTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,1,0,0,1
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,6,60,11,0,77
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,14,183,28,0,225
LAJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,1,0,0,1
LAS CARRERAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,1,1,0,2
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,9,38,6,0,53
LURIBAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,2,2,0,0,4
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,3,0,0,4
MAPIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,1,0,0,2
MECAPACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,2,0,0,2
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,16,2,0,18
MOCOMOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,4,1,0,6
MOJOCOYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,2,2,1,0,5
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,1,10,28,8,0,47
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,4,29,1,0,34
MORO MORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,1,0,0,1
MOROCHATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,0,1,0,1
NACEBE (SANTA ROSA DEL ABUNA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,0,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,1,0,0,2
OCURI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,1,0,0,1
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,11,81,11,0,103
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,2,0,0,3
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,4,1,0,5
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,10,0,0,10
PALCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,1,0,0,1
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,3,14,2,0,19
PAMPA GRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,1,0,0,1
PAPEL PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,1,0,0,1
PASORAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,1,0,0,1
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,3,2,0,0,5
POCOATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,2,8,3,0,13
POCONA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,2,0,0,2
POOPO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,1,0,0,1
PORCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,13,3,0,17
POROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,3,0,0,4
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,2,18,29,0,0,49
PORVENIR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,2,1,1,0,0,4
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,10,65,21,0,96
PRESTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,2,1,0,4
PUCARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,5,4,0,10
PUERTO GONZALO MORENO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,3,0,0,4
PUERTO RICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,2,6,0,0,8
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,6,30,6,0,42
PUNA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,3,0,0,3
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,12,0,0,12
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,5,8,0,0,13
QUIRUSILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,1,0,0,1
RAQAYPAMPA(ETA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,1,0,0,0,0,1
RAVELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,3,1,0,4
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,10,47,56,2,1,116
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,10,4,0,15
SABAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,3,0,0,4
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,1,13,38,6,0,58
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,1,1,0,2
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,1,0,0,1
SAN ANDRES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,4,9,0,0,13
SAN ANTONIO DE ESMORUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,2,1,0,3
SAN BENITO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,0,1,0,1
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,2,10,23,1,0,36
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,2,6,1,0,9
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,1,1,0,3
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,3,0,0,4
SAN LORENZO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,3,0,0,4
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,4,16,3,0,23
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,3,12,2,0,17
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,1,0,0,1
SAN PABLO DE LIPEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,2,0,0,2
SAN PEDRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,4,30,5,0,39
SAN PEDRO DE BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,3,4,1,0,8
SAN PEDRO DE TIQUINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,1,0,0,1
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,10,5,0,16
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,5,0,0,5
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,1,38,192,31,1,263
SANTIAGO DE HUARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,4,1,0,6
SANTIAGO DE HUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,2,0,0,3
SANTIAGO DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,2,0,0,3
SANTIVAÑES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,1,1,0,3
SANTUARIO DE QUILLACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,1,1,0,3
SAPAHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,4,0,0,4
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,2,8,3,0,13
SICA SICA (VILLA AROMA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,4,0,0,5
SICAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,2,0,0,2
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,9,1,0,11
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,4,0,0,5
SORACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,1,1,0,2
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,2,4,2,0,8
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,36,256,14,1,307
TACOBAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,2,3,0,5
TACOPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,1,1,0,2
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,3,2,0,5
TARATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,4,0,0,5
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,13,77,27,0,117
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,2,0,0,2
TIAHUANACU,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,2,0,1,0,3
TIPUANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,2,0,0,3
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,2,8,2,0,12
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,3,19,1,0,23
TOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,1,0,0,1
TOLATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,1,0,0,2
TOMAVE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,0,1,0,0,1
TOMINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,2,2,0,0,4
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,3,4,0,0,7
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2021-04-01,0,1,2,2,0,5
