,group,variable,month,ANTIPOLIOMIELÍTICA 3RA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 3RA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 3RA DOSIS FUERA,ANTIPOLIOMIELÍTICA 3RA DOSIS FUERA,TOTALES
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-05-01,1,3,0,0,4
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-05-01,2,2,0,0,4
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-05-01,0,0,0,1,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-05-01,2,0,1,0,3
MIZQUE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-05-01,1,0,1,1,3
MONTERO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-05-01,0,1,1,1,3
ORURO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-05-01,6,0,4,3,13
PAILON,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-05-01,2,0,7,7,16
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-05-01,0,0,0,1,1
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-05-01,0,1,0,0,1
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-05-01,0,2,0,0,2
POTOSI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-05-01,1,2,1,3,7
PUCARANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-05-01,0,0,1,0,1
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-05-01,0,0,0,1,1
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-05-01,1,0,0,0,1
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-05-01,0,1,0,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-05-01,2,0,2,0,4
PUNATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-05-01,1,0,0,0,1
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-05-01,0,0,2,1,3
QUIRUSILLAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-05-01,1,0,0,0,1
REYES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-05-01,0,1,0,0,1
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-05-01,1,0,1,0,2
SACABA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-05-01,1,2,0,0,3
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-05-01,1,0,0,0,1
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-05-01,1,0,2,0,3
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-05-01,0,0,1,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-05-01,0,0,8,5,13
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-05-01,1,0,0,1,2
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-05-01,0,2,0,0,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-05-01,18,25,0,2,45
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-05-01,0,0,2,0,2
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-05-01,0,1,0,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-05-01,0,2,0,0,2
TEOPONTE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-05-01,0,0,0,1,1
TIPUANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-05-01,1,0,0,0,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-05-01,1,3,0,0,4
TORO TORO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-05-01,0,0,1,1,2
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-05-01,2,3,2,11,18
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-05-01,1,0,0,0,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-05-01,1,0,0,2,3
VILLAZON,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-05-01,0,2,0,0,2
VINTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-05-01,0,0,0,1,1
WARNES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-05-01,0,1,0,0,1
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-05-01,0,0,0,1,1
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-06-01,1,0,0,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-06-01,1,0,0,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-06-01,0,1,3,1,5
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-06-01,2,0,2,0,4
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-06-01,1,0,1,1,3
CLIZA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-06-01,0,0,0,1,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-06-01,1,1,0,1,3
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-06-01,9,6,2,2,19
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-06-01,0,0,1,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-06-01,6,10,5,8,29
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-06-01,3,0,0,0,3
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-06-01,1,0,0,0,1
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-06-01,0,0,0,2,2
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-06-01,11,5,0,0,16
MINEROS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-06-01,0,1,1,0,2
MONTERO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-06-01,0,2,1,0,3
ORURO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-06-01,2,2,1,0,5
PAILON,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-06-01,0,0,0,3,3
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-06-01,0,1,0,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-06-01,2,0,0,1,3
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-06-01,1,0,1,0,2
PUNATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-06-01,0,2,0,0,2
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-06-01,2,0,0,2,4
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-06-01,0,2,0,0,2
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-06-01,0,1,1,0,2
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-06-01,0,0,1,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-06-01,2,1,1,0,4
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-06-01,1,1,3,2,7
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-06-01,0,1,0,0,1
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-06-01,0,0,0,1,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-06-01,0,2,15,6,23
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-06-01,0,1,0,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-06-01,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-06-01,39,27,3,2,71
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-06-01,0,1,0,0,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-06-01,0,0,1,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-06-01,0,2,0,0,2
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-06-01,1,0,0,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-06-01,2,1,1,6,10
UNCIA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-06-01,0,2,0,0,2
VIACHA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-06-01,0,1,0,0,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-06-01,1,0,0,0,1
VILLAZON,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-06-01,1,1,0,0,2
WARNES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-06-01,1,0,0,0,1
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-06-01,1,0,0,0,1
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,1,0,1,0,2
ARBIETO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,0,0,1,0,1
BELLA FLOR,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,1,0,0,0,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,1,0,0,0,1
BETANZOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,0,0,1,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,1,0,0,1,2
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,0,2,2,0,4
COBIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,0,0,4,0,4
COCAPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,0,0,1,0,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,5,4,0,2,11
COLOMI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,1,0,0,0,1
CORIPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,1,0,0,0,1
CORO CORO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,0,1,0,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,0,2,0,0,2
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,7,3,11,7,28
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,1,1,0,0,2
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,0,1,0,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,2,0,1,0,3
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,1,1,0,0,2
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,5,6,3,3,17
MAIRANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,1,0,0,0,1
MIZQUE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,0,0,0,1,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,1,2,0,1,4
ORURO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,4,7,0,1,12
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,2,0,0,0,2
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,0,0,1,0,1
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,0,1,0,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,5,4,3,5,17
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,0,1,6,0,7
PUNATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,0,0,1,0,1
REYES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,1,0,0,0,1
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,1,1,0,0,2
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,0,1,0,0,1
SACABA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,0,2,0,0,2
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,1,0,1,0,2
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,2,1,5,1,9
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,1,1,15,11,28
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,0,1,0,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,0,2,0,0,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,29,25,31,42,127
SANTIAGO DE HUARI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,0,0,0,1,1
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,0,1,0,0,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,1,0,1,0,2
SUCRE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,1,0,0,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,0,1,1,0,2
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,1,0,0,0,1
TOLEDO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,0,1,0,0,1
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,0,1,0,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,2,0,4,5,11
VILLAZON,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,2,1,0,0,3
VINTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,0,1,0,0,1
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,0,1,1,0,2
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-07-01,0,0,1,0,1
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,0,0,0,1,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,1,1,0,1,3
BELLA FLOR,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,0,0,0,1,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,0,1,0,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,0,0,0,2,2
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,0,2,0,0,2
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,0,0,2,2,4
COBIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,0,0,2,2,4
COCAPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,0,0,1,0,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,7,13,2,1,23
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,0,0,1,0,1
COLOMI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,2,0,0,0,2
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,1,0,1,0,2
COTOCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,1,2,0,0,3
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,11,6,10,7,34
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,0,2,0,0,2
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,2,0,0,0,2
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,2,0,0,0,2
HUACHACALLA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,1,0,0,0,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,1,0,0,0,1
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,2,0,1,0,3
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,9,5,0,0,14
MINEROS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,1,0,1,1,3
MIZQUE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,0,0,1,1,2
MOCOMOCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,0,0,0,1,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,0,0,2,0,2
OCURI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,0,0,2,2,4
ORURO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,4,3,1,0,8
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,0,0,1,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,1,3,3,3,10
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,0,1,0,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,0,3,5,0,8
PUNATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,0,1,0,0,1
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,1,1,1,1,4
REYES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,0,1,0,0,1
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,0,1,0,0,1
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,0,1,0,0,1
SACABA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,1,0,1,0,2
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,2,3,2,1,8
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,0,0,4,1,5
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,0,0,0,1,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,1,0,11,5,17
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,0,1,0,0,1
SAN RAMON BENI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,0,1,0,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,1,1,0,0,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,48,36,22,26,132
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,1,0,0,0,1
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,0,0,1,1,2
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,1,1,1,2,5
SORATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,0,0,0,1,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,1,0,0,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,1,0,1,0,2
TIPUANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,0,0,1,0,1
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,0,1,0,0,1
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,0,1,0,0,1
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,1,0,0,0,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,1,1,0,0,2
VINTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,0,0,0,3,3
WARNES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,1,1,0,0,2
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-08-01,0,2,0,0,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-09-01,1,0,3,1,5
ATOCHA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-09-01,0,0,1,1,2
BELLA FLOR,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-09-01,0,0,0,1,1
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-09-01,0,0,0,1,1
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-09-01,0,0,0,1,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-09-01,0,1,2,0,3
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-09-01,1,0,0,0,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-09-01,1,5,5,3,14
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-09-01,0,0,1,0,1
COLOMI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-09-01,1,0,0,1,2
COROICO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-09-01,0,1,0,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-09-01,10,9,6,9,34
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-09-01,1,0,0,0,1
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-09-01,2,1,0,0,3
EXALTACION,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-09-01,1,1,0,0,2
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-09-01,0,0,1,0,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-09-01,0,0,0,4,4
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2016-09-01,1,2,0,0,3
