,group,variable,month,ANTIPOLIOMIELÍTICA 1RA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 1RA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 1RA DOSIS FUERA,ANTIPOLIOMIELÍTICA 1RA DOSIS FUERA,TOTALES
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-05-01,3,4,0,0,7
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-05-01,0,0,6,5,11
OCURI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-05-01,0,1,1,2,4
ORURO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-05-01,1,4,3,0,8
PAILON,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-05-01,1,2,4,4,11
POCOATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-05-01,2,2,0,0,4
POTOSI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-05-01,2,1,0,0,3
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-05-01,0,0,1,1,2
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-05-01,2,0,0,0,2
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-05-01,2,1,0,0,3
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-05-01,0,0,0,1,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-05-01,0,0,1,0,1
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-05-01,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-05-01,16,18,4,2,40
SENA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-05-01,1,0,0,0,1
SOPACHUY,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-05-01,2,1,0,0,3
SORATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-05-01,0,0,1,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-05-01,1,2,0,0,3
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-05-01,1,2,0,2,5
VINTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-05-01,0,0,1,0,1
WARNES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-05-01,1,0,0,0,1
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,0,1,0,0,1
ANCORAIMES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,1,0,0,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,0,0,0,1,1
BETANZOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,0,1,5,4,10
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,0,0,0,1,1
CAMARGO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,2,0,0,0,2
CAMIRI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,0,1,0,0,1
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,1,0,0,4,5
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,1,1,2,0,4
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,1,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,0,0,1,0,1
CKOCHAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,0,2,0,0,2
COBIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,0,0,1,0,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,2,4,0,0,6
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,1,0,0,0,1
COLOMI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,1,0,0,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,5,5,2,5,17
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,1,0,0,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,1,0,0,0,1
EXALTACION,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,0,0,2,1,3
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,2,2,0,0,4
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,0,0,0,1,1
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,3,2,0,1,6
LORETO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,1,0,0,0,1
OCURI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,0,0,0,2,2
ORURO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,1,3,0,0,4
PAILON,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,0,0,0,1,1
PALCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,1,0,1,0,2
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,0,0,1,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,2,0,4,0,6
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,0,1,0,0,1
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,0,1,0,0,1
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,1,0,0,0,1
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,2,0,4,1,7
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,0,0,1,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,0,1,2,4,7
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,1,0,0,0,1
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,0,0,1,0,1
SAN PABLO DE LIPEZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,0,0,1,1,2
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,1,0,0,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,0,1,1,5,7
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,13,11,2,0,26
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,0,0,0,3,3
SANTIVAÑES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,0,1,0,0,1
SENA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,0,0,1,0,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,0,4,0,0,4
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,1,0,0,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,1,1,1,1,4
UNCIA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,0,0,0,1,1
VINTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,0,0,0,1,1
VITICHI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,1,1,0,0,2
WARNES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,0,1,0,0,1
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-06-01,0,0,1,0,1
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-07-01,0,1,0,0,1
ARBIETO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-07-01,0,0,0,1,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-07-01,0,1,0,0,1
BELEN DE URMIRI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-07-01,0,0,1,0,1
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-07-01,1,0,0,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-07-01,0,0,2,6,8
CAMIRI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-07-01,1,0,0,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-07-01,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-07-01,1,0,0,0,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-07-01,4,5,0,1,10
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-07-01,2,0,0,0,2
COTAGAITA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-07-01,1,0,0,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-07-01,3,2,2,2,9
EXALTACION,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-07-01,0,2,5,5,12
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-07-01,0,1,0,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-07-01,1,0,0,0,1
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-07-01,0,0,1,0,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-07-01,1,0,0,0,1
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-07-01,0,0,0,1,1
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-07-01,4,2,4,2,12
MALLA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-07-01,0,0,1,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-07-01,1,1,0,0,2
OCURI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-07-01,0,0,1,0,1
ORURO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-07-01,0,2,0,0,2
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-07-01,1,0,0,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-07-01,2,3,5,1,11
PUNATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-07-01,0,2,0,0,2
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-07-01,5,2,4,4,15
SACABA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-07-01,0,1,0,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-07-01,1,0,0,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-07-01,1,0,0,0,1
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-07-01,0,0,1,0,1
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-07-01,1,0,0,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-07-01,0,0,7,8,15
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-07-01,1,0,1,1,3
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-07-01,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-07-01,18,20,10,9,57
SANTIAGO DE CALLAPA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-07-01,0,1,0,0,1
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-07-01,1,0,0,0,1
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-07-01,0,1,0,0,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-07-01,0,1,0,1,2
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-07-01,3,1,0,0,4
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-07-01,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-07-01,1,0,1,3,5
VINTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-07-01,0,0,3,2,5
WARNES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-07-01,2,0,0,0,2
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-07-01,0,0,0,1,1
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-07-01,1,1,0,0,2
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-08-01,0,1,1,0,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-08-01,1,1,0,0,2
ATOCHA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-08-01,0,1,0,0,1
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-08-01,4,2,0,0,6
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-08-01,0,1,1,1,3
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-08-01,0,0,1,0,1
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-08-01,0,1,1,0,2
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-08-01,3,1,0,0,4
COTAGAITA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-08-01,1,0,0,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-08-01,2,3,8,5,18
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-08-01,0,0,1,0,1
EXALTACION,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-08-01,0,0,0,3,3
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-08-01,0,0,2,2,4
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-08-01,0,2,0,0,2
ICHOCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-08-01,0,0,0,1,1
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-08-01,1,0,0,0,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-08-01,1,1,0,0,2
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-08-01,3,3,0,0,6
OCURI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-08-01,0,0,1,2,3
ORURO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-08-01,1,3,0,0,4
PAILON,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-08-01,0,1,0,0,1
POCONA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-08-01,0,0,0,1,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-08-01,2,2,0,3,7
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-08-01,0,0,0,1,1
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-08-01,1,1,0,0,2
ROBORE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-08-01,0,0,1,0,1
SACABA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-08-01,0,1,0,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-08-01,0,0,0,1,1
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-08-01,1,1,0,0,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-08-01,0,0,9,8,17
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-08-01,1,0,0,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-08-01,4,9,0,1,14
SUCRE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-08-01,0,1,0,0,1
TAHUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-08-01,0,0,3,0,3
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-08-01,1,0,0,1,2
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-08-01,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-08-01,1,2,0,0,3
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-08-01,0,0,0,1,1
VINTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-08-01,1,0,1,0,2
WARNES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-08-01,1,1,0,0,2
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-08-01,1,0,0,0,1
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-09-01,0,6,0,0,6
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-09-01,3,1,2,2,8
ATOCHA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-09-01,1,1,0,3,5
BETANZOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-09-01,0,0,1,1,2
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-09-01,0,0,1,1,2
CAMIRI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-09-01,0,1,0,0,1
CARANGAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-09-01,0,0,0,1,1
CARAPARI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-09-01,1,0,0,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-09-01,0,1,1,0,2
CHAQUI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-09-01,0,1,0,0,1
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-09-01,0,0,0,1,1
CKOCHAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-09-01,1,0,0,0,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-09-01,1,2,1,1,5
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-09-01,0,2,0,0,2
CORIPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-09-01,0,1,0,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-09-01,1,3,6,12,22
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-09-01,1,2,1,0,4
EXALTACION,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-09-01,0,0,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-09-01,0,0,0,1,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-09-01,0,0,1,4,5
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-09-01,1,0,0,0,1
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-09-01,2,0,0,0,2
LORETO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-09-01,1,0,1,0,2
MONTERO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-09-01,1,0,0,0,1
ORURO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-09-01,2,1,3,3,9
POTOSI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-09-01,0,0,0,1,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-09-01,0,0,0,1,1
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-09-01,0,0,1,0,1
SACABA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-09-01,0,0,1,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-09-01,0,2,0,0,2
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-09-01,0,1,1,0,2
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-09-01,1,0,0,0,1
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-09-01,1,4,0,0,5
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-09-01,1,0,0,1,2
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-09-01,0,0,1,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-09-01,1,0,3,6,10
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-09-01,0,0,1,1,2
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-09-01,1,0,0,0,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-09-01,1,0,0,2,3
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-09-01,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-09-01,15,5,7,5,32
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-09-01,1,0,0,0,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-09-01,0,1,0,0,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-09-01,0,1,0,0,1
TAHUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-09-01,0,1,0,0,1
UMALA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-09-01,0,1,0,0,1
UNCIA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-09-01,0,1,0,0,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-09-01,1,0,0,0,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-09-01,0,1,0,0,1
VINTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-09-01,0,1,0,0,1
WARNES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-09-01,1,0,0,0,1
ATOCHA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-10-01,0,0,0,1,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-10-01,0,0,0,1,1
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-10-01,0,0,1,1,2
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-10-01,0,0,0,2,2
COBIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-10-01,0,0,0,1,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2016-10-01,3,4,2,2,11
